Hour,Minute,Second,IR1,Blinks,Actual Blinks
14,27,59.545,18636.0,0,0
14,27,59.545,18634.0,0,0
14,27,59.545,18638.0,0,0
14,27,59.561,18624.0,0,0
14,27,59.561,18629.0,0,0
14,27,59.561,18631.0,0,0
14,27,59.576,18623.0,0,0
14,27,59.576,18615.0,0,0
14,27,59.592,18621.0,0,0
14,27,59.592,18623.0,0,0
14,27,59.608,18615.0,0,0
14,27,59.608,18620.0,0,0
14,27,59.623,18608.0,0,0
14,27,59.623,18608.0,0,0
14,27,59.639,18601.0,0,0
14,27,59.639,18614.0,0,0
14,27,59.654,18602.0,0,0
14,27,59.654,18602.0,0,0
14,27,59.67,18613.0,0,0
14,27,59.67,18621.0,0,0
14,27,59.686,18619.0,0,0
14,27,59.686,18619.0,0,0
14,27,59.703,18622.0,0,0
14,27,59.703,18622.0,0,0
14,27,59.719,18616.0,0,0
14,27,59.719,18616.0,0,0
14,27,59.734,18619.0,0,0
14,27,59.734,18617.0,0,0
14,27,59.75,18605.0,0,0
14,27,59.75,18609.0,0,0
14,27,59.766,18624.0,0,0
14,27,59.766,18620.0,0,0
14,27,59.781,18618.0,0,0
14,27,59.781,18616.0,0,0
14,27,59.797,18614.0,0,0
14,27,59.797,18610.0,0,0
14,27,59.812,18623.0,0,0
14,27,59.812,18618.0,0,0
14,27,59.828,18614.0,0,0
14,27,59.828,18594.0,0,0
14,27,59.844,18568.0,0,0
14,27,59.844,18564.0,0,0
14,27,59.859,18563.0,0,0
14,27,59.859,18553.0,0,0
14,27,59.875,18549.0,0,0
14,27,59.875,18539.0,0,0
14,27,59.89,18536.0,0,0
14,27,59.906,18532.0,0,0
14,27,59.906,18534.0,0,0
14,27,59.922,18517.0,0,0
14,27,59.922,18517.0,0,0
14,27,59.937,18526.0,0,0
14,27,59.937,18535.0,0,0
14,27,59.953,18537.0,0,0
14,27,59.953,18537.0,0,0
14,27,59.968,18540.0,0,0
14,27,59.968,18542.0,0,0
14,27,59.984,18543.0,0,0
14,27,59.984,18543.0,0,0
14,28,0.0,18549.0,0,0
14,28,0.0,18560.0,0,0
14,28,0.015,18570.0,0,0
14,28,0.015,18570.0,0,0
14,28,0.031,18567.0,0,0
14,28,0.031,18573.0,0,0
14,28,0.046,18588.0,0,0
14,28,0.046,18591.0,0,0
14,28,0.062,18601.0,0,0
14,28,0.062,18596.0,0,0
14,28,0.078,18602.0,0,0
14,28,0.078,18606.0,0,0
14,28,0.093,18610.0,0,0
14,28,0.093,18625.0,0,0
14,28,0.109,18630.0,0,0
14,28,0.109,18635.0,0,0
14,28,0.124,18640.0,0,0
14,28,0.124,18635.0,0,0
14,28,0.14,18646.0,0,0
14,28,0.14,18651.0,0,0
14,28,0.156,18653.0,0,0
14,28,0.156,18653.0,0,0
14,28,0.171,18666.0,0,0
14,28,0.171,18661.0,0,0
14,28,0.187,18661.0,0,0
14,28,0.187,18662.0,0,0
14,28,0.203,18654.0,0,0
14,28,0.203,18655.0,0,0
14,28,0.219,18655.0,0,0
14,28,0.219,18671.0,0,0
14,28,0.235,18666.0,0,0
14,28,0.235,18666.0,0,0
14,28,0.25,18666.0,0,0
14,28,0.25,18665.0,0,0
14,28,0.266,18656.0,0,0
14,28,0.266,18657.0,0,0
14,28,0.281,18657.0,0,0
14,28,0.281,18664.0,0,0
14,28,0.297,18658.0,0,0
14,28,0.313,18667.0,0,0
14,28,0.313,18665.0,0,0
14,28,0.329,18662.0,0,0
14,28,0.332,18658.0,0,0
14,28,0.332,18664.0,0,0
14,28,0.348,18668.0,0,0
14,28,0.348,18681.0,0,0
14,28,0.363,18668.0,0,0
14,28,0.363,18668.0,0,0
14,28,0.379,18673.0,0,0
14,28,0.379,18678.0,0,0
14,28,0.401,18655.0,0,0
14,28,0.405,18669.0,0,0
14,28,0.405,18657.0,0,0
14,28,0.42,18653.0,0,0
14,28,0.42,18669.0,0,0
14,28,0.436,18658.0,0,0
14,28,0.436,18653.0,0,0
14,28,0.451,18652.0,0,0
14,28,0.451,18645.0,0,0
14,28,0.467,18641.0,0,0
14,28,0.467,18644.0,0,0
14,28,0.483,18644.0,0,0
14,28,0.483,18647.0,0,0
14,28,0.498,18644.0,0,0
14,28,0.498,18647.0,0,0
14,28,0.514,18647.0,0,0
14,28,0.514,18639.0,0,0
14,28,0.529,18628.0,0,0
14,28,0.529,18626.0,0,0
14,28,0.545,18626.0,0,0
14,28,0.561,18629.0,0,0
14,28,0.561,18634.0,0,0
14,28,0.577,18624.0,0,0
14,28,0.584,18624.0,0,0
14,28,0.592,18636.0,0,0
14,28,0.6,18622.0,0,0
14,28,0.608,18625.0,0,0
14,28,0.612,18625.0,0,0
14,28,0.612,18625.0,0,0
14,28,0.628,18630.0,0,18630.0
14,28,0.628,18630.0,0,0
14,28,0.643,18630.0,0,0
14,28,0.643,18630.0,0,0
14,28,0.659,18603.0,0,0
14,28,0.659,18552.0,0,0
14,28,0.675,18570.0,18570.0,0
14,28,0.675,18588.0,18588.0,0
14,28,0.691,18846.0,18846.0,0
14,28,0.691,19004.0,19004.0,0
14,28,0.707,19107.0,19107.0,0
14,28,0.707,19142.0,19142.0,0
14,28,0.722,19190.0,19190.0,0
14,28,0.722,19142.0,19142.0,0
14,28,0.738,19125.0,19125.0,0
14,28,0.738,19120.0,19120.0,0
14,28,0.754,19080.0,19080.0,0
14,28,0.754,19017.0,19017.0,0
14,28,0.769,18909.0,18909.0,0
14,28,0.769,18909.0,18909.0,0
14,28,0.785,18795.0,18795.0,0
14,28,0.785,18709.0,0,0
14,28,0.8,18632.0,0,0
14,28,0.8,18632.0,0,0
14,28,0.878,18543.0,0,0
14,28,0.894,18506.0,0,0
14,28,0.894,18481.0,0,0
14,28,0.894,18481.0,0,0
14,28,0.91,18479.0,0,0
14,28,0.91,18490.0,0,0
14,28,0.91,18512.0,0,0
14,28,0.91,18512.0,0,0
14,28,0.91,18527.0,0,0
14,28,0.91,18555.0,0,0
14,28,0.91,18568.0,0,0
14,28,0.925,18569.0,0,0
14,28,0.925,18575.0,0,0
14,28,0.925,18598.0,0,0
14,28,0.925,18608.0,0,0
14,28,0.941,18614.0,0,0
14,28,0.941,18632.0,0,0
14,28,0.956,18650.0,0,0
14,28,0.956,18640.0,0,0
14,28,0.972,18647.0,0,0
14,28,0.972,18655.0,0,0
14,28,0.988,18655.0,0,0
14,28,0.988,18664.0,0,0
14,28,1.003,18668.0,0,0
14,28,1.003,18670.0,0,0
14,28,1.019,18680.0,0,0
14,28,1.019,18675.0,0,0
14,28,1.034,18671.0,0,0
14,28,1.034,18670.0,0,0
14,28,1.05,18691.0,0,0
14,28,1.05,18677.0,0,0
14,28,1.066,18691.0,0,0
