Hour,Minute,Second,Microsecond,IR1
11,44,14,248861,39579.0
11,44,14,262002,39568.0
11,44,14,269873,39570.0
11,44,14,281927,39573.0
11,44,14,289893,39567.0
11,44,14,302845,39561.0
11,44,14,314937,39548.0
11,44,14,323032,39548.0
11,44,14,335005,39550.0
11,44,14,343931,39548.0
11,44,14,355946,39553.0
11,44,14,363860,39556.0
11,44,14,376021,39555.0
11,44,14,388919,39555.0
11,44,14,396874,39550.0
11,44,14,408752,39549.0
11,44,14,416846,39552.0
11,44,14,430047,39547.0
11,44,14,438028,39535.0
11,44,14,449993,39528.0
11,44,14,461899,39518.0
11,44,14,471013,39506.0
11,44,14,482986,39497.0
11,44,14,490834,39520.0
11,44,14,502770,39569.0
11,44,14,511935,39608.0
11,44,14,524016,39634.0
11,44,14,535898,39643.0
11,44,14,543897,39650.0
11,44,14,556988,39665.0
11,44,14,564886,39667.0
11,44,14,576992,39665.0
11,44,14,584854,39669.0
11,44,14,597889,39675.0
11,44,14,609823,39672.0
11,44,14,618005,39672.0
11,44,14,629842,39682.0
11,44,14,638803,39686.0
11,44,14,650910,39683.0
11,44,14,659015,39675.0
11,44,14,670912,39661.0
11,44,14,683871,39598.0
11,44,14,691865,39368.0
11,44,14,703978,39004.0
11,44,14,711838,38669.0
11,44,14,724851,38364.0
11,44,14,733013,38032.0
11,44,14,744873,37788.0
11,44,14,756895,37608.0
11,44,14,764770,37484.0
11,44,14,778050,37454.0
11,44,14,785910,37429.0
11,44,14,798015,37415.0
11,44,14,805815,37415.0
11,44,14,818887,37419.0
11,44,14,830893,37421.0
11,44,14,838853,37429.0
11,44,14,851880,37431.0
11,44,14,860271,37435.0
11,44,14,871986,37432.0
11,44,14,879837,37441.0
11,44,14,891977,37447.0
11,44,14,904802,37435.0
11,44,14,912783,37442.0
11,44,14,924944,37440.0
11,44,14,932838,37450.0
11,44,14,945903,37445.0
11,44,14,953819,37439.0
11,44,14,965943,37440.0
11,44,14,977635,37449.0
11,44,14,986790,37445.0
11,44,14,999080,37458.0
11,44,15,6913,37443.0
11,44,15,18870,37420.0
11,44,15,27932,37424.0
11,44,15,40008,37444.0
11,44,15,51828,37308.0
11,44,15,59897,37307.0
11,44,15,73030,37284.0
11,44,15,80923,37233.0
11,44,15,92834,37192.0
11,44,15,100825,37168.0
11,44,15,113833,37137.0
11,44,15,125886,37108.0
11,44,15,133828,37074.0
11,44,15,145810,37037.0
11,44,15,154792,37008.0
11,44,15,166935,36979.0
11,44,15,175021,36987.0
11,44,15,187564,37042.0
11,44,15,200377,37022.0
11,44,15,207801,36985.0
11,44,15,220029,36975.0
11,44,15,227801,36960.0
11,44,15,240794,36972.0
11,44,15,248796,36961.0
11,44,15,260867,36971.0
11,44,15,272805,36970.0
11,44,15,281984,36961.0
11,44,15,293870,36964.0
11,44,15,301991,36987.0
11,44,15,313831,36980.0
11,44,15,322863,36990.0
11,44,15,334992,36985.0
11,44,15,346769,36973.0
11,44,15,354808,36964.0
11,44,15,367928,36958.0
11,44,15,375784,36960.0
11,44,15,387992,36961.0
11,44,15,395775,36942.0
11,44,15,409003,36946.0
11,44,15,420689,36957.0
11,44,15,428846,36944.0
11,44,15,441011,36937.0
11,44,15,449863,36923.0
11,44,15,462122,36939.0
11,44,15,469906,36929.0
11,44,15,481913,36927.0
11,44,15,495029,36919.0
11,44,15,502824,36901.0
11,44,15,514796,36906.0
11,44,15,523140,36895.0
11,44,15,535991,36902.0
11,44,15,547718,36899.0
11,44,15,555790,36906.0
11,44,15,567782,36898.0
11,44,15,575794,36885.0
11,44,15,589009,36899.0
11,44,15,596842,36890.0
11,44,15,608836,36901.0
11,44,15,621667,36891.0
11,44,15,629788,36873.0
11,44,15,641895,36870.0
11,44,15,649989,36881.0
11,44,15,662991,36868.0
11,44,15,670828,36867.0
11,44,15,682997,36870.0
11,44,15,694626,36868.0
11,44,15,703059,36862.0
11,44,15,715940,36863.0
11,44,15,723789,36871.0
11,44,15,735840,36870.0
11,44,15,743874,36859.0
11,44,15,756904,36854.0
11,44,15,768797,36845.0
11,44,15,776878,36855.0
11,44,15,788900,36846.0
11,44,15,797881,36848.0
11,44,15,809998,36791.0
11,44,15,817838,36736.0
11,44,15,829821,36783.0
11,44,15,842741,36808.0
11,44,15,850883,36841.0
11,44,15,862770,37007.0
11,44,15,871007,37192.0
11,44,15,883852,37297.0
11,44,15,891790,37361.0
11,44,15,903875,37413.0
11,44,15,915788,37473.0
11,44,15,924775,37493.0
11,44,15,936796,37540.0
11,44,15,944846,37561.0
11,44,15,957072,37568.0
11,44,15,965844,37598.0
11,44,15,977873,37596.0
11,44,15,989798,37617.0
11,44,15,997769,37619.0
11,44,16,10816,37608.0
11,44,16,18784,37611.0
11,44,16,30871,37609.0
11,44,16,38860,37618.0
11,44,16,51875,37612.0
11,44,16,63805,37627.0
11,44,16,71981,37637.0
11,44,16,83899,37526.0
11,44,16,92859,37541.0
11,44,16,104914,37682.0
11,44,16,112852,37801.0
11,44,16,124787,37848.0
11,44,16,137735,37864.0
11,44,16,145880,37877.0
11,44,16,157955,37910.0
11,44,16,165891,37915.0
11,44,16,179062,37884.0
11,44,16,186846,37935.0
11,44,16,199024,38059.0
11,44,16,210797,38181.0
11,44,16,220093,38271.0
11,44,16,231682,38317.0
11,44,16,239772,38324.0
11,44,16,252006,38337.0
11,44,16,260833,38361.0
11,44,16,273083,38380.0
11,44,16,284590,38393.0
11,44,16,292963,38405.0
11,44,16,305995,38421.0
11,44,16,314072,38427.0
11,44,16,325819,38427.0
11,44,16,333834,38429.0
11,44,16,346824,38435.0
11,44,16,358725,38439.0
11,44,16,367002,38440.0
11,44,16,378928,38439.0
11,44,16,387887,38440.0
11,44,16,399883,38443.0
11,44,16,407800,38458.0
11,44,16,419785,38469.0
11,44,16,431626,38461.0
11,44,16,440740,38511.0
11,44,16,452877,38640.0
11,44,16,460974,38768.0
11,44,16,472967,38850.0
11,44,16,481972,38886.0
11,44,16,493971,38915.0
11,44,16,505715,38943.0
11,44,16,513981,38956.0
11,44,16,526718,38967.0
11,44,16,534905,38974.0
11,44,16,546844,38985.0
11,44,16,554846,38984.0
11,44,16,567985,38984.0
11,44,16,580357,38992.0
11,44,16,587798,38985.0
11,44,16,599898,38981.0
11,44,16,608834,38978.0
11,44,16,620908,38978.0
11,44,16,628767,38974.0
11,44,16,640813,38965.0
11,44,16,653721,38963.0
11,44,16,661963,38969.0
11,44,16,673896,38976.0
11,44,16,681959,38967.0
11,44,16,694871,38968.0
11,44,16,702868,38960.0
11,44,16,714875,38947.0
11,44,16,726669,38957.0
11,44,16,735817,38953.0
11,44,16,747761,38950.0
11,44,16,755791,38944.0
11,44,16,767891,38951.0
11,44,16,776830,38952.0
11,44,16,788975,38949.0
11,44,16,800818,38945.0
11,44,16,808964,38947.0
11,44,16,821779,38958.0
11,44,16,829719,38952.0
11,44,16,841898,38935.0
11,44,16,849865,38938.0
11,44,16,862980,38941.0
11,44,16,874646,38939.0
11,44,16,882718,38925.0
11,44,16,895114,38915.0
11,44,16,904039,38924.0
11,44,16,915772,38925.0
11,44,16,923868,38931.0
11,44,16,935759,38977.0
11,44,16,948745,39113.0
11,44,16,956923,39298.0
11,44,16,968884,39458.0
11,44,16,976980,39596.0
11,44,16,989937,39716.0
11,44,16,997795,39855.0
11,44,17,9825,39929.0
11,44,17,21894,39985.0
11,44,17,30777,39988.0
11,44,17,42669,39988.0
11,44,17,50792,39984.0
11,44,17,62846,39962.0
11,44,17,70999,39883.0
11,44,17,83958,39931.0
11,44,17,95701,39926.0
11,44,17,103844,39913.0
11,44,17,116946,39916.0
11,44,17,124971,39919.0
11,44,17,136798,39908.0
11,44,17,144764,39902.0
11,44,17,157975,39906.0
11,44,17,169674,39903.0
11,44,17,177948,39916.0
11,44,17,189831,39913.0
11,44,17,197928,39931.0
11,44,17,210803,39947.0
11,44,17,218861,39934.0
11,44,17,230863,39950.0
11,44,17,242653,39946.0
11,44,17,252122,39936.0
11,44,17,263909,39956.0
11,44,17,271825,39964.0
11,44,17,283761,39965.0
11,44,17,292835,39963.0
11,44,17,304826,39964.0
11,44,17,316818,39970.0
11,44,17,324881,39969.0
11,44,17,337737,39968.0
11,44,17,345734,39968.0
11,44,17,357846,39977.0
11,44,17,365814,39971.0
11,44,17,378911,39984.0
11,44,17,390809,40008.0
11,44,17,398785,40074.0
11,44,17,410824,40034.0
11,44,17,419973,39981.0
11,44,17,431789,39860.0
11,44,17,439692,39653.0
11,44,17,451936,39454.0
11,44,17,464804,39294.0
11,44,17,472947,39170.0
11,44,17,484773,39111.0
11,44,17,492786,39097.0
11,44,17,505947,39103.0
11,44,17,513832,39106.0
11,44,17,525750,39102.0
11,44,17,539284,39085.0
11,44,17,546735,39098.0
11,44,17,558854,39088.0
11,44,17,566760,39084.0
11,44,17,578954,39084.0
11,44,17,587719,39067.0
11,44,17,599797,39065.0
11,44,17,611689,39049.0
11,44,17,619745,39067.0
11,44,17,632917,39067.0
11,44,17,640744,39066.0
11,44,17,652808,39064.0
11,44,17,660889,39067.0
11,44,17,673958,39070.0
11,44,17,685766,39069.0
11,44,17,693791,39057.0
11,44,17,705761,39056.0
11,44,17,714830,39033.0
11,44,17,726813,39008.0
11,44,17,734782,38992.0
11,44,17,746745,38958.0
11,44,17,759793,38807.0
11,44,17,767782,38611.0
11,44,17,779922,38430.0
11,44,17,787780,38304.0
11,44,17,800849,38197.0
11,44,17,808920,38168.0
11,44,17,820802,38205.0
11,44,17,832747,38245.0
11,44,17,840926,38269.0
11,44,17,853788,38271.0
11,44,17,861763,38275.0
11,44,17,873936,38274.0
11,44,17,881906,38287.0
11,44,17,894917,38276.0
11,44,17,906826,38267.0
11,44,17,914794,38275.0
11,44,17,927889,38279.0
11,44,17,935832,38292.0
11,44,17,948829,38312.0
11,44,17,955798,38311.0
11,44,17,967848,38318.0
11,44,17,980788,38325.0
11,44,17,988729,38333.0
11,44,18,903,38322.0
11,44,18,8835,38309.0
11,44,18,21835,38315.0
11,44,18,29960,38312.0
11,44,18,41944,38314.0
11,44,18,53748,38319.0
11,44,18,62826,38313.0
11,44,18,74758,38318.0
11,44,18,83006,38318.0
11,44,18,94926,38321.0
11,44,18,103817,38320.0
11,44,18,115755,38321.0
11,44,18,127823,38324.0
11,44,18,135750,38316.0
11,44,18,148762,38318.0
11,44,18,156802,38319.0
11,44,18,168794,38324.0
11,44,18,176810,38330.0
11,44,18,189956,38325.0
11,44,18,201693,38327.0
11,44,18,209836,38328.0
11,44,18,221836,38331.0
11,44,18,230951,38328.0
11,44,18,242852,38320.0
11,44,18,251706,38315.0
11,44,18,262907,38318.0
11,44,18,275698,38316.0
11,44,18,283776,38309.0
11,44,18,295871,38300.0
11,44,18,303995,38291.0
11,44,18,316934,38285.0
11,44,18,324754,38278.0
11,44,18,336951,38270.0
11,44,18,348616,38265.0
11,44,18,357922,38271.0
11,44,18,369848,38264.0
11,44,18,377852,38258.0
11,44,18,389917,38257.0
11,44,18,398996,38255.0
11,44,18,410929,38252.0
11,44,18,422803,38238.0
11,44,18,430862,38230.0
11,44,18,443817,38233.0
11,44,18,451755,38236.0
11,44,18,463926,38235.0
11,44,18,471766,38225.0
11,44,18,484927,38226.0
11,44,18,496838,38234.0
11,44,18,504862,38230.0
11,44,18,516848,38219.0
11,44,18,525906,38235.0
11,44,18,537810,38231.0
11,44,18,545709,38252.0
11,44,18,558858,38301.0
11,44,18,570627,38332.0
11,44,18,578717,38325.0
11,44,18,590719,38329.0
11,44,18,598728,38332.0
11,44,18,611853,38336.0
11,44,18,619747,38337.0
11,44,18,631782,38328.0
11,44,18,643886,38318.0
11,44,18,651810,38319.0
11,44,18,664842,38319.0
11,44,18,672724,38308.0
11,44,18,684925,38303.0
11,44,18,697748,38296.0
11,44,18,705926,38285.0
11,44,18,717810,38279.0
11,44,18,725769,38280.0
11,44,18,738724,38278.0
11,44,18,746733,38277.0
11,44,18,758770,38322.0
11,44,18,770729,38447.0
11,44,18,778923,38613.0
11,44,18,791805,38750.0
11,44,18,799774,38805.0
11,44,18,811841,38826.0
11,44,18,819762,38862.0
11,44,18,832822,38889.0
11,44,18,844736,38914.0
11,44,18,852795,38936.0
11,44,18,864613,38959.0
11,44,18,873811,38963.0
11,44,18,885916,38971.0
11,44,18,893745,38974.0
11,44,18,905802,38980.0
11,44,18,918723,38985.0
11,44,18,926746,38984.0
11,44,18,938659,38982.0
11,44,18,946712,38990.0
11,44,18,959760,38988.0
11,44,18,967759,38992.0
11,44,18,979801,38987.0
11,44,18,991734,38982.0
11,44,19,759,39032.0
11,44,19,12835,39170.0
11,44,19,20776,39327.0
11,44,19,32771,39417.0
11,44,19,41793,39458.0
11,44,19,53720,39473.0
11,44,19,66018,39470.0
11,44,19,73755,39504.0
11,44,19,86796,39514.0
11,44,19,94737,39534.0
11,44,19,106833,39519.0
11,44,19,114691,39520.0
11,44,19,127929,39516.0
11,44,19,139634,39513.0
11,44,19,147734,39511.0
11,44,19,159643,39511.0
11,44,19,168725,39513.0
11,44,19,180828,39508.0
11,44,19,188936,39495.0
11,44,19,200835,39504.0
11,44,19,213604,39485.0
11,44,19,221772,39462.0
11,44,19,233783,39388.0
11,44,19,241726,39202.0
11,44,19,254933,39019.0
11,44,19,262705,38843.0
11,44,19,274867,38674.0
11,44,19,286665,38540.0
11,44,19,295803,38372.0
11,44,19,307880,38281.0
11,44,19,315941,38128.0
11,44,19,327940,38061.0
11,44,19,336762,38075.0
11,44,19,348797,38115.0
11,44,19,360582,38124.0
11,44,19,368781,38110.0
11,44,19,381831,38132.0
11,44,19,389902,38144.0
11,44,19,401789,38145.0
11,44,19,409922,38127.0
11,44,19,422770,38110.0
11,44,19,434591,38125.0
11,44,19,442763,38133.0
11,44,19,454796,38115.0
11,44,19,462677,38107.0
11,44,19,475781,38116.0
11,44,19,483883,38121.0
11,44,19,495902,38109.0
11,44,19,507698,38128.0
11,44,19,516760,38112.0
11,44,19,528848,38105.0
11,44,19,536687,38111.0
11,44,19,548738,38105.0
11,44,19,557901,38109.0
11,44,19,569684,38117.0
11,44,19,582059,38114.0
11,44,19,589731,38119.0
11,44,19,602735,38124.0
11,44,19,610717,38132.0
11,44,19,622898,38146.0
11,44,19,630668,38147.0
11,44,19,643811,38153.0
11,44,19,655652,38158.0
11,44,19,663712,38158.0
11,44,19,675698,38169.0
11,44,19,684865,38163.0
11,44,19,696892,38167.0
11,44,19,704713,38173.0
11,44,19,717043,38180.0
11,44,19,729783,38178.0
11,44,19,737799,38177.0
11,44,19,749698,38168.0
11,44,19,757807,38179.0
11,44,19,773788,38176.0
11,44,19,778662,38156.0
11,44,19,790748,38205.0
11,44,19,802765,38347.0
11,44,19,811776,38491.0
11,44,19,823690,38646.0
11,44,19,831796,38823.0
