Hour,Minute,Second,Microsecond,IR1
17,35,30,436810,37663.0
17,35,30,448597,37824.0
17,35,30,456619,38199.0
17,35,30,469776,38473.0
17,35,30,481690,38649.0
17,35,30,489801,38735.0
17,35,30,501888,38766.0
17,35,30,510635,38787.0
17,35,30,522676,38782.0
17,35,30,530810,38777.0
17,35,30,542807,38756.0
17,35,30,555551,38756.0
17,35,30,563802,38772.0
17,35,30,575678,38763.0
17,35,30,583834,38763.0
17,35,30,596685,38700.0
17,35,30,604828,38659.0
17,35,30,616690,38618.0
17,35,30,628532,38611.0
17,35,30,637862,38569.0
17,35,30,649806,38672.0
17,35,30,657622,38724.0
17,35,30,669642,38737.0
17,35,30,678813,38781.0
17,35,30,690877,38877.0
17,35,30,702542,39031.0
17,35,30,710817,39140.0
17,35,30,723542,39148.0
17,35,30,731797,39140.0
17,35,30,743805,39116.0
17,35,30,751655,39112.0
17,35,30,764985,39058.0
17,35,30,776543,38995.0
17,35,30,784798,38923.0
17,35,30,796698,38898.0
17,35,30,805791,38889.0
17,35,30,817786,38900.0
17,35,30,825639,38874.0
17,35,30,837794,38821.0
17,35,30,850569,38796.0
17,35,30,858771,38781.0
17,35,30,870712,38777.0
17,35,30,878786,38760.0
17,35,30,891787,38751.0
17,35,30,899780,38734.0
17,35,30,911783,38730.0
17,35,30,923502,38753.0
17,35,30,932544,38757.0
17,35,30,944616,38743.0
17,35,30,952666,38740.0
17,35,30,964556,38744.0
17,35,30,972545,38767.0
17,35,30,985564,38754.0
17,35,30,997410,38763.0
17,35,31,5534,38763.0
17,35,31,17476,38768.0
17,35,31,26574,38766.0
17,35,31,38661,38764.0
17,35,31,46748,38757.0
17,35,31,58837,38754.0
17,35,31,71569,38758.0
17,35,31,79634,38772.0
17,35,31,91718,38762.0
17,35,31,99789,38759.0
17,35,31,112781,38757.0
17,35,31,120774,38765.0
17,35,31,132772,38750.0
17,35,31,144524,38742.0
17,35,31,153785,38735.0
17,35,31,165708,38746.0
17,35,31,173635,38738.0
17,35,31,185824,38739.0
17,35,31,194898,38737.0
17,35,31,206787,38732.0
17,35,31,218500,38723.0
17,35,31,226786,38799.0
17,35,31,239704,38838.0
17,35,31,247779,38815.0
17,35,31,259776,38825.0
17,35,31,267777,38841.0
17,35,31,280683,38849.0
17,35,31,292569,38872.0
17,35,31,300606,38879.0
17,35,31,312723,38896.0
17,35,31,321601,38905.0
17,35,31,333670,38930.0
17,35,31,341823,38937.0
17,35,31,353568,38962.0
17,35,31,366538,38966.0
17,35,31,374830,38931.0
17,35,31,386543,38923.0
17,35,31,394792,38920.0
17,35,31,407790,38910.0
17,35,31,415786,38889.0
17,35,31,427548,38860.0
17,35,31,439607,38852.0
17,35,31,448649,38867.0
17,35,31,460740,38882.0
17,35,31,468629,38921.0
17,35,31,480654,38967.0
