Hour,Minute,Second,Microsecond,IR1
17,42,55,705775,41766.0
17,42,55,717990,41778.0
17,42,55,725879,41786.0
17,42,55,738891,41780.0
17,42,55,750687,41778.0
17,42,55,758981,41773.0
17,42,55,770883,41796.0
17,42,55,779827,41780.0
17,42,55,791837,41789.0
17,42,55,799872,41784.0
17,42,55,811993,41777.0
17,42,55,824701,41786.0
17,42,55,832843,41774.0
17,42,55,844896,41779.0
17,42,55,852998,41774.0
17,42,55,865765,41784.0
17,42,55,873987,41774.0
17,42,55,886084,41772.0
17,42,55,897628,41751.0
17,42,55,906788,41763.0
17,42,55,918939,41723.0
17,42,55,926983,41530.0
17,42,55,938839,41525.0
17,42,55,947804,41061.0
17,42,55,959853,40621.0
17,42,55,971788,40102.0
17,42,55,979987,39702.0
17,42,55,992747,39588.0
17,42,56,863,39674.0
17,42,56,12783,39747.0
17,42,56,21066,39787.0
17,42,56,34005,39838.0
17,42,56,45786,39882.0
17,42,56,53999,39926.0
17,42,56,65930,39990.0
17,42,56,74816,40016.0
17,42,56,86732,40038.0
17,42,56,94793,40046.0
17,42,56,106973,40082.0
17,42,56,118777,40162.0
17,42,56,127992,40229.0
17,42,56,139756,40262.0
17,42,56,147986,40303.0
17,42,56,159921,40313.0
17,42,56,168856,40346.0
17,42,56,180873,40248.0
17,42,56,192666,39756.0
17,42,56,200832,39298.0
17,42,56,213915,39055.0
17,42,56,221840,39106.0
17,42,56,234112,39222.0
17,42,56,241774,39293.0
17,42,56,254926,39314.0
17,42,56,266788,39370.0
17,42,56,274795,39449.0
17,42,56,286935,39525.0
17,42,56,295771,39580.0
17,42,56,307871,39651.0
17,42,56,315782,39706.0
17,42,56,327913,39741.0
17,42,56,340825,39784.0
17,42,56,348828,39822.0
17,42,56,360935,39857.0
17,42,56,368794,39877.0
17,42,56,381906,39896.0
17,42,56,389989,39906.0
17,42,56,401794,39919.0
17,42,56,413824,39914.0
17,42,56,422797,39935.0
17,42,56,434916,39933.0
17,42,56,442981,39922.0
17,42,56,454811,39917.0
17,42,56,463991,39911.0
17,42,56,475994,39914.0
17,42,56,487776,39830.0
17,42,56,495777,39762.0
17,42,56,508794,39786.0
17,42,56,516762,39775.0
17,42,56,528834,39784.0
17,42,56,536826,39791.0
17,42,56,550733,39789.0
17,42,56,561864,39794.0
17,42,56,569930,39778.0
17,42,56,581677,39788.0
17,42,56,590866,39796.0
17,42,56,602941,39806.0
17,42,56,610827,39808.0
17,42,56,622734,39783.0
17,42,56,635664,39786.0
17,42,56,643963,39810.0
17,42,56,655762,39800.0
17,42,56,663764,39796.0
17,42,56,677004,39788.0
17,42,56,684814,39786.0
17,42,56,696992,39785.0
17,42,56,708734,39785.0
17,42,56,717778,39785.0
17,42,56,729695,39788.0
17,42,56,737751,39782.0
17,42,56,749730,39784.0
17,42,56,757936,39786.0
17,42,56,770831,39792.0
17,42,56,782807,39781.0
17,42,56,790969,39780.0
17,42,56,803838,39783.0
17,42,56,811749,39781.0
17,42,56,823809,39797.0
17,42,56,831747,39776.0
17,42,56,845086,39776.0
17,42,56,856767,39772.0
17,42,56,864973,39779.0
17,42,56,876918,39765.0
17,42,56,885971,39775.0
17,42,56,897971,39772.0
17,42,56,905797,39770.0
17,42,56,917809,39765.0
17,42,56,929804,39768.0
17,42,56,938971,39765.0
17,42,56,950718,39775.0
17,42,56,958726,39766.0
17,42,56,971874,39763.0
17,42,56,979962,39747.0
17,42,56,991968,39756.0
17,42,57,3726,39749.0
17,42,57,11917,39750.0
17,42,57,24934,39751.0
17,42,57,32826,39746.0
17,42,57,44970,39744.0
17,42,57,52976,39735.0
17,42,57,65889,39739.0
17,42,57,77820,39729.0
17,42,57,85801,39725.0
17,42,57,97954,39735.0
