Hour,Minute,Second,Microsecond,IR1
17,46,29,226627,33758.0
17,46,29,235557,33754.0
17,46,29,247544,33758.0
17,46,29,259196,33751.0
17,46,29,267353,33756.0
17,46,29,280255,33758.0
17,46,29,288333,33754.0
17,46,29,300337,33753.0
17,46,29,308323,33750.0
17,46,29,321361,33750.0
17,46,29,333219,33757.0
17,46,29,341384,33761.0
17,46,29,353330,33759.0
17,46,29,361368,33757.0
17,46,29,374422,33752.0
17,46,29,382369,33746.0
17,46,29,394556,33744.0
17,46,29,407398,33740.0
17,46,29,415372,33736.0
17,46,29,427492,33738.0
17,46,29,435378,33735.0
17,46,29,448556,33731.0
17,46,29,456552,33731.0
17,46,29,468605,33733.0
17,46,29,480402,33728.0
17,46,29,488417,33721.0
17,46,29,501512,33718.0
17,46,29,509544,33716.0
17,46,29,521451,33729.0
17,46,29,529419,33844.0
17,46,29,542559,34058.0
17,46,29,554371,34252.0
17,46,29,562411,34399.0
17,46,29,574369,34427.0
17,46,29,583553,34398.0
17,46,29,595551,34393.0
17,46,29,603382,34391.0
17,46,29,615651,34388.0
17,46,29,628432,34375.0
17,46,29,636382,34376.0
17,46,29,648469,34359.0
17,46,29,656481,34332.0
17,46,29,669555,34328.0
17,46,29,677389,34374.0
17,46,29,689421,34545.0
17,46,29,701270,34778.0
17,46,29,710425,34998.0
17,46,29,729468,35201.0
17,46,29,730352,35307.0
17,46,29,742387,35400.0
17,46,29,751361,35537.0
17,46,29,763439,35620.0
17,46,29,775365,35572.0
17,46,29,783543,35546.0
17,46,29,796497,35530.0
17,46,29,804383,35489.0
17,46,29,816550,35458.0
17,46,29,824647,35418.0
17,46,29,837451,35384.0
17,46,29,849424,35360.0
17,46,29,857414,35318.0
17,46,29,869343,35290.0
17,46,29,878552,35260.0
17,46,29,890388,35203.0
17,46,29,898378,35175.0
17,46,29,910545,35155.0
17,46,29,923439,35122.0
17,46,29,931396,35136.0
17,46,29,943496,35167.0
17,46,29,951558,35226.0
17,46,29,964460,35230.0
17,46,29,972405,35259.0
17,46,29,984493,35304.0
17,46,29,996433,35312.0
17,46,30,5343,35291.0
17,46,30,17450,35267.0
17,46,30,25440,35126.0
17,46,30,37556,35080.0
17,46,30,46394,34967.0
17,46,30,58552,34975.0
17,46,30,70431,34943.0
17,46,30,78544,34912.0
17,46,30,91383,34887.0
17,46,30,99549,34901.0
17,46,30,111536,34908.0
17,46,30,119404,34903.0
17,46,30,132455,34916.0
17,46,30,144213,34924.0
17,46,30,152407,34933.0
17,46,30,164435,34943.0
17,46,30,173551,34942.0
17,46,30,185402,34958.0
17,46,30,193383,34979.0
17,46,30,205581,34959.0
17,46,30,218432,34968.0
17,46,30,226392,34958.0
17,46,30,238479,34961.0
17,46,30,246417,34951.0
17,46,30,258368,34953.0
17,46,30,267419,34959.0
17,46,30,279399,34967.0
17,46,30,291442,34959.0
17,46,30,299378,34975.0
17,46,30,312548,34976.0
17,46,30,320399,34976.0
17,46,30,332391,34962.0
17,46,30,340376,35018.0
17,46,30,353353,35113.0
17,46,30,365455,35126.0
17,46,30,373560,35115.0
17,46,30,386405,35116.0
17,46,30,394340,35118.0
17,46,30,406906,35132.0
17,46,30,414552,35133.0
17,46,30,426753,35144.0
17,46,30,439281,35135.0
17,46,30,447358,35126.0
17,46,30,459357,35130.0
17,46,30,467339,35132.0
17,46,30,480337,35132.0
17,46,30,488326,35146.0
17,46,30,500496,35148.0
17,46,30,512371,35140.0
17,46,30,521355,35134.0
17,46,30,533512,35143.0
17,46,30,541409,35143.0
17,46,30,553427,35149.0
17,46,30,566260,35141.0
17,46,30,574432,35141.0
17,46,30,586307,35139.0
17,46,30,594312,35144.0
17,46,30,607555,35146.0
17,46,30,615455,35146.0
17,46,30,627426,35139.0
17,46,30,639283,35136.0
17,46,30,648422,35138.0
17,46,30,660420,35144.0
17,46,30,668551,35143.0
17,46,30,680555,35126.0
17,46,30,689337,35122.0
17,46,30,701554,35126.0
17,46,30,713344,35130.0
17,46,30,721386,35131.0
17,46,30,734444,35124.0
17,46,30,742391,35121.0
17,46,30,754538,35114.0
17,46,30,762327,35104.0
17,46,30,775397,35095.0
17,46,30,787315,35097.0
17,46,30,795394,35098.0
17,46,30,807289,35089.0
17,46,30,816393,35081.0
17,46,30,828529,35078.0
17,46,30,836359,35076.0
17,46,30,848337,35079.0
17,46,30,861214,35080.0
17,46,30,869529,35071.0
17,46,30,881430,35060.0
17,46,30,889361,35047.0
17,46,30,902318,35047.0
17,46,30,910527,35049.0
17,46,30,922531,35047.0
17,46,30,934318,35045.0
17,46,30,942514,35048.0
17,46,30,955469,35054.0
17,46,30,963425,35057.0
17,46,30,975602,35058.0
17,46,30,983324,35043.0
17,46,30,996442,35038.0
17,46,31,8285,35050.0
17,46,31,16651,35047.0
17,46,31,29285,35039.0
17,46,31,37493,35044.0
17,46,31,49412,35042.0
17,46,31,57329,35042.0
17,46,31,69544,35039.0
17,46,31,82318,35053.0
17,46,31,90359,35044.0
17,46,31,102462,35046.0
17,46,31,110520,35038.0
17,46,31,123541,35036.0
17,46,31,131530,35045.0
17,46,31,143285,35042.0
17,46,31,155326,35054.0
17,46,31,164369,35067.0
17,46,31,176461,35051.0
17,46,31,184436,35050.0
17,46,31,196345,35052.0
17,46,31,205554,35056.0
17,46,31,217532,35068.0
17,46,31,229380,35113.0
17,46,31,237533,35151.0
17,46,31,250435,35147.0
17,46,31,258404,35017.0
17,46,31,270329,34818.0
17,46,31,278339,34743.0
17,46,31,291549,34543.0
17,46,31,303263,34522.0
17,46,31,311324,34593.0
17,46,31,323484,34699.0
17,46,31,332527,34784.0
17,46,31,344391,34826.0
17,46,31,352397,34877.0
17,46,31,364409,34941.0
17,46,31,377373,34992.0
17,46,31,385367,35041.0
17,46,31,397438,35052.0
17,46,31,405394,35077.0
17,46,31,418532,35069.0
17,46,31,426521,35066.0
17,46,31,438538,35077.0
17,46,31,450261,35100.0
17,46,31,459395,35092.0
17,46,31,471329,35093.0
17,46,31,479534,35084.0
17,46,31,491439,35086.0
17,46,31,500349,35105.0
17,46,31,512542,35104.0
17,46,31,524287,35102.0
17,46,31,532511,35094.0
17,46,31,545390,35094.0
17,46,31,553366,35127.0
17,46,31,565407,35269.0
17,46,31,573326,35362.0
17,46,31,586409,35363.0
17,46,31,598376,35392.0
17,46,31,606889,35409.0
17,46,31,618243,35421.0
