Hour,Minute,Second,Microsecond,IR1
10,47,39,730000,33771.0
10,47,39,735000,33768.0
10,47,39,744000,33665.0
10,47,39,757000,33614.0
10,47,39,765000,33682.0
10,47,39,777000,33737.0
10,47,39,785000,33723.0
10,47,39,798000,33678.0
10,47,39,810000,33641.0
10,47,39,818000,33629.0
10,47,39,830000,33576.0
10,47,39,839000,33519.0
10,47,39,851000,33550.0
10,47,39,859000,33618.0
10,47,39,871000,33650.0
10,47,39,884000,33626.0
10,47,39,892000,33658.0
10,47,39,904000,33756.0
10,47,39,912000,33793.0
10,47,39,925000,33826.0
10,47,39,933000,33879.0
10,47,39,945000,33909.0
10,47,39,957000,33891.0
10,47,39,966000,33839.0
10,47,39,978000,33787.0
10,47,39,986000,33735.0
10,47,39,998000,33708.0
10,47,40,7000,33718.0
10,47,40,19000,33720.0
10,47,40,31000,33703.0
10,47,40,39000,33669.0
10,47,40,52000,33679.0
10,47,40,60000,33709.0
10,47,40,72000,33697.0
10,47,40,80000,33707.0
10,47,40,93000,33646.0
10,47,40,105000,33615.0
10,47,40,113000,33619.0
10,47,40,125000,33621.0
10,47,40,133000,33585.0
10,47,40,146000,33605.0
10,47,40,154000,33629.0
10,47,40,166000,33609.0
10,47,40,179000,33653.0
10,47,40,187000,33733.0
10,47,40,199000,33882.0
10,47,40,207000,33878.0
10,47,40,220000,33739.0
10,47,40,228000,33510.0
10,47,40,240000,33281.0
10,47,40,252000,33233.0
10,47,40,260000,33312.0
10,47,40,273000,33463.0
10,47,40,281000,33589.0
10,47,40,293000,33635.0
10,47,40,312000,33631.0
10,47,40,314000,33611.0
10,47,40,326000,33630.0
10,47,40,334000,33537.0
10,47,40,346000,33596.0
10,47,40,357000,33599.0
10,47,40,367000,33599.0
10,47,40,375000,33565.0
10,47,40,387000,33462.0
10,47,40,400000,33403.0
10,47,40,408000,33319.0
10,47,40,420000,33284.0
10,47,40,428000,33325.0
10,47,40,441000,33288.0
10,47,40,449000,33356.0
10,47,40,461000,33494.0
10,47,40,473000,33764.0
10,47,40,482000,33745.0
10,47,40,494000,33796.0
10,47,40,502000,33760.0
10,47,40,514000,33638.0
10,47,40,523000,33609.0
10,47,40,535000,33656.0
10,47,40,547000,33669.0
10,47,40,555000,33661.0
10,47,40,568000,33461.0
10,47,40,576000,33420.0
10,47,40,588000,33454.0
10,47,40,596000,33534.0
10,47,40,609000,33472.0
10,47,40,621000,33611.0
10,47,40,629000,33567.0
10,47,40,641000,33768.0
10,47,40,650000,33663.0
10,47,40,662000,33599.0
10,47,40,670000,33588.0
10,47,40,682000,33441.0
10,47,40,695000,33284.0
10,47,40,703000,33265.0
10,47,40,715000,33295.0
10,47,40,723000,33242.0
10,47,40,736000,33158.0
10,47,40,744000,33249.0
10,47,40,756000,33226.0
10,47,40,768000,33196.0
10,47,40,780000,33205.0
10,47,40,789000,33375.0
10,47,40,797000,33374.0
10,47,40,812000,33230.0
10,47,40,817000,33153.0
10,47,40,830000,33153.0
10,47,40,841000,33281.0
10,47,40,850000,33175.0
10,47,40,863000,33172.0
10,47,40,871000,33325.0
10,47,40,883000,33329.0
10,47,40,893000,33433.0
10,47,40,904000,33448.0
10,47,40,915000,33456.0
10,47,40,924000,33473.0
10,47,40,936000,33482.0
10,47,40,944000,33496.0
10,47,40,957000,33525.0
10,47,40,965000,33528.0
10,47,40,977000,33548.0
10,47,40,989000,33588.0
10,47,40,998000,33582.0
10,47,41,10000,33590.0
10,47,41,18000,33579.0
10,47,41,30000,33575.0
10,47,41,39000,33555.0
10,47,41,51000,33531.0
10,47,41,63000,33501.0
10,47,41,71000,33575.0
10,47,41,84000,33619.0
10,47,41,92000,33625.0
10,47,41,104000,33634.0
10,47,41,112000,33628.0
10,47,41,125000,33552.0
10,47,41,137000,33429.0
10,47,41,145000,33317.0
10,47,41,157000,33349.0
10,47,41,166000,33472.0
10,47,41,178000,33633.0
10,47,41,186000,33790.0
10,47,41,198000,33904.0
10,47,41,211000,33936.0
10,47,41,219000,33879.0
10,47,41,231000,33825.0
10,47,41,239000,33835.0
10,47,41,252000,33919.0
10,47,41,260000,34062.0
10,47,41,272000,34062.0
10,47,41,284000,34070.0
10,47,41,293000,34213.0
10,47,41,305000,34299.0
10,47,41,313000,34317.0
10,47,41,325000,34414.0
10,47,41,334000,34527.0
10,47,41,346000,34631.0
10,47,41,357000,34708.0
10,47,41,366000,34728.0
10,47,41,379000,34727.0
10,47,41,387000,34731.0
10,47,41,399000,34734.0
10,47,41,407000,34734.0
10,47,41,420000,34703.0
10,47,41,431000,34668.0
10,47,41,440000,34681.0
10,47,41,452000,34731.0
10,47,41,461000,34846.0
10,47,41,473000,35019.0
10,47,41,481000,35249.0
10,47,41,493000,35511.0
10,47,41,505000,35752.0
10,47,41,514000,35958.0
10,47,41,526000,36117.0
10,47,41,534000,36200.0
10,47,41,547000,36205.0
10,47,41,555000,36143.0
10,47,41,567000,36004.0
10,47,41,579000,35750.0
10,47,41,588000,35444.0
10,47,41,600000,35262.0
10,47,41,608000,35270.0
10,47,41,620000,35384.0
10,47,41,628000,35550.0
10,47,41,641000,35843.0
10,47,41,653000,36252.0
10,47,41,661000,36655.0
10,47,41,674000,36962.0
10,47,41,682000,37162.0
10,47,41,694000,37283.0
10,47,41,702000,37340.0
10,47,41,714000,37363.0
10,47,41,727000,37355.0
10,47,41,735000,37240.0
10,47,41,747000,37008.0
10,47,41,755000,36750.0
10,47,41,768000,36562.0
10,47,41,776000,36454.0
10,47,41,788000,36136.0
10,47,41,799000,35794.0
10,47,41,809000,35896.0
10,47,41,821000,36267.0
10,47,41,829000,36663.0
10,47,41,841000,36979.0
10,47,41,850000,36996.0
10,47,41,862000,36930.0
10,47,41,873000,37077.0
10,47,41,882000,37281.0
10,47,41,895000,37614.0
10,47,41,903000,37796.0
10,47,41,915000,37976.0
10,47,41,923000,38092.0
10,47,41,936000,38091.0
10,47,41,948000,38026.0
10,47,41,956000,37941.0
10,47,41,968000,37924.0
10,47,41,977000,38017.0
10,47,41,989000,38183.0
10,47,41,997000,38338.0
10,47,42,9000,38428.0
10,47,42,22000,38452.0
10,47,42,30000,38340.0
10,47,42,42000,38252.0
10,47,42,50000,38242.0
10,47,42,63000,38224.0
10,47,42,71000,38181.0
10,47,42,83000,38118.0
10,47,42,95000,38126.0
10,47,42,104000,38160.0
10,47,42,116000,38173.0
10,47,42,124000,38081.0
10,47,42,136000,38075.0
10,47,42,145000,37981.0
10,47,42,157000,37910.0
10,47,42,169000,37867.0
10,47,42,177000,37807.0
10,47,42,190000,37730.0
10,47,42,198000,37599.0
10,47,42,210000,37527.0
10,47,42,221000,37587.0
10,47,42,231000,37667.0
10,47,42,243000,37692.0
10,47,42,251000,37693.0
10,47,42,263000,37673.0
10,47,42,271000,37687.0
10,47,42,285000,37727.0
10,47,42,300000,37761.0
10,47,42,304000,37819.0
10,47,42,316000,37896.0
10,47,42,325000,37923.0
10,47,42,337000,37590.0
10,47,42,345000,36306.0
10,47,42,358000,35148.0
10,47,42,369000,33398.0
10,47,42,378000,33964.0
10,47,42,389000,34010.0
10,47,42,398000,34762.0
10,47,42,411000,36482.0
10,47,42,419000,36664.0
10,47,42,431000,36484.0
10,47,42,442000,36598.0
10,47,42,452000,36862.0
10,47,42,464000,37235.0
10,47,42,472000,37588.0
10,47,42,484000,37925.0
10,47,42,493000,38161.0
10,47,42,505000,38337.0
10,47,42,516000,38453.0
10,47,42,525000,38517.0
10,47,42,538000,38554.0
10,47,42,546000,38577.0
10,47,42,558000,38601.0
10,47,42,566000,38596.0
10,47,42,579000,38593.0
10,47,42,590000,38567.0
10,47,42,599000,38532.0
10,47,42,610000,38559.0
10,47,42,620000,38605.0
10,47,42,632000,38654.0
10,47,42,640000,38710.0
10,47,42,651000,38731.0
10,47,42,664000,38770.0
10,47,42,672000,38780.0
10,47,42,684000,38750.0
10,47,42,693000,38708.0
10,47,42,706000,38718.0
10,47,42,714000,38714.0
10,47,42,726000,38703.0
10,47,42,737000,38693.0
10,47,42,747000,38707.0
10,47,42,759000,38709.0
10,47,42,767000,38743.0
10,47,42,779000,38808.0
10,47,42,788000,38848.0
10,47,42,804000,38892.0
10,47,42,817000,38870.0
10,47,42,820000,38837.0
10,47,42,832000,38855.0
10,47,42,841000,38849.0
10,47,42,852000,38796.0
10,47,42,860000,38624.0
10,47,42,874000,38313.0
10,47,42,885000,37426.0
10,47,42,894000,36018.0
10,47,42,905000,34585.0
10,47,42,914000,33337.0
10,47,42,927000,33684.0
10,47,42,934000,34869.0
10,47,42,946000,35475.0
10,47,42,959000,35659.0
10,47,42,967000,35524.0
10,47,42,979000,35479.0
10,47,42,988000,34999.0
10,47,43,1000,34388.0
10,47,43,9000,34195.0
10,47,43,21000,34566.0
10,47,43,32000,35514.0
10,47,43,42000,36457.0
10,47,43,54000,37106.0
10,47,43,62000,37522.0
10,47,43,74000,37471.0
10,47,43,82000,37055.0
10,47,43,95000,36712.0
10,47,43,106000,36451.0
10,47,43,115000,36290.0
10,47,43,128000,36212.0
10,47,43,136000,36032.0
10,47,43,148000,35851.0
10,47,43,156000,35724.0
10,47,43,168000,35735.0
10,47,43,180000,35845.0
10,47,43,189000,35945.0
10,47,43,201000,35888.0
10,47,43,209000,35511.0
10,47,43,222000,35344.0
10,47,43,230000,35602.0
10,47,43,242000,35700.0
10,47,43,253000,35584.0
10,47,43,263000,35434.0
10,47,43,274000,35554.0
10,47,43,282000,35757.0
10,47,43,297000,36068.0
10,47,43,315000,36375.0
10,47,43,319000,36309.0
10,47,43,328000,36376.0
10,47,43,336000,36417.0
10,47,43,349000,36151.0
10,47,43,357000,36314.0
10,47,43,369000,36682.0
10,47,43,377000,36738.0
10,47,43,390000,36859.0
10,47,43,402000,36997.0
10,47,43,410000,37112.0
10,47,43,422000,37246.0
10,47,43,431000,37371.0
10,47,43,443000,37443.0
10,47,43,451000,37438.0
10,47,43,463000,37448.0
10,47,43,476000,37529.0
10,47,43,484000,37647.0
10,47,43,497000,37743.0
10,47,43,505000,37927.0
10,47,43,518000,37839.0
10,47,43,526000,37879.0
10,47,43,538000,37861.0
10,47,43,549000,37860.0
10,47,43,559000,37919.0
10,47,43,571000,38042.0
10,47,43,579000,38197.0
10,47,43,591000,38357.0
10,47,43,600000,38513.0
10,47,43,612000,38634.0
10,47,43,623000,38724.0
10,47,43,632000,38801.0
10,47,43,644000,38841.0
10,47,43,653000,38897.0
10,47,43,665000,38952.0
10,47,43,673000,38980.0
10,47,43,686000,38963.0
10,47,43,697000,38976.0
10,47,43,706000,39010.0
10,47,43,718000,39030.0
10,47,43,727000,39084.0
10,47,43,739000,39222.0
10,47,43,747000,39379.0
10,47,43,759000,39426.0
10,47,43,771000,39257.0
10,47,43,780000,38466.0
10,47,43,791000,36695.0
10,47,43,799000,35770.0
10,47,43,812000,35879.0
10,47,43,821000,36080.0
10,47,43,833000,37417.0
10,47,43,844000,38870.0
10,47,43,852000,39708.0
10,47,43,865000,39916.0
10,47,43,873000,39889.0
10,47,43,885000,39804.0
10,47,43,893000,39808.0
10,47,43,906000,39906.0
10,47,43,918000,39966.0
10,47,43,926000,40016.0
10,47,43,938000,39959.0
10,47,43,947000,39929.0
10,47,43,959000,39945.0
10,47,43,967000,39980.0
10,47,43,979000,40026.0
10,47,43,992000,40053.0
10,47,44,0,40075.0
10,47,44,12000,40087.0
10,47,44,20000,40048.0
10,47,44,33000,40032.0
10,47,44,41000,39998.0
10,47,44,53000,40028.0
10,47,44,65000,40070.0
10,47,44,74000,40095.0
10,47,44,87000,40095.0
10,47,44,95000,40067.0
10,47,44,107000,40182.0
