Hour,Minute,Second,Microsecond,IR1
10,25,27,589000,42269.0
10,25,27,593000,42270.0
10,25,27,606000,42269.0
10,25,27,614000,42270.0
10,25,27,626000,42274.0
10,25,27,634000,42286.0
10,25,27,647000,42287.0
10,25,27,659000,42280.0
10,25,27,667000,42281.0
10,25,27,679000,42264.0
10,25,27,688000,42282.0
10,25,27,700000,42286.0
10,25,27,708000,42293.0
10,25,27,720000,42283.0
10,25,27,733000,42266.0
10,25,27,741000,42245.0
10,25,27,753000,42235.0
10,25,27,761000,42229.0
10,25,27,774000,42214.0
10,25,27,782000,42206.0
10,25,27,794000,42205.0
10,25,27,806000,42215.0
10,25,27,815000,42225.0
10,25,27,827000,42228.0
10,25,27,835000,42218.0
10,25,27,847000,42227.0
10,25,27,856000,42236.0
10,25,27,868000,42250.0
10,25,27,880000,42236.0
10,25,27,888000,42223.0
10,25,27,901000,42218.0
10,25,27,909000,42227.0
10,25,27,921000,42226.0
10,25,27,929000,42240.0
10,25,27,942000,42225.0
10,25,27,954000,42225.0
10,25,27,962000,42243.0
10,25,27,974000,42243.0
10,25,27,982000,42248.0
10,25,27,995000,42243.0
10,25,28,3000,42241.0
10,25,28,15000,42250.0
10,25,28,28000,42278.0
10,25,28,36000,42300.0
10,25,28,48000,42313.0
10,25,28,56000,42305.0
10,25,28,69000,42295.0
10,25,28,77000,42298.0
10,25,28,89000,42301.0
10,25,28,101000,42307.0
10,25,28,109000,42316.0
10,25,28,122000,42325.0
10,25,28,135000,42334.0
10,25,28,142000,42336.0
10,25,28,150000,42329.0
10,25,28,163000,42323.0
10,25,28,175000,42329.0
10,25,28,183000,42340.0
10,25,28,195000,42343.0
10,25,28,204000,42343.0
10,25,28,216000,42332.0
10,25,28,224000,42324.0
10,25,28,236000,42332.0
10,25,28,249000,42338.0
10,25,28,257000,42351.0
10,25,28,269000,42360.0
10,25,28,277000,42364.0
10,25,28,290000,42369.0
10,25,28,298000,42370.0
10,25,28,310000,42363.0
10,25,28,322000,42362.0
10,25,28,331000,42370.0
10,25,28,343000,42370.0
10,25,28,351000,42376.0
10,25,28,363000,42381.0
10,25,28,372000,42376.0
10,25,28,384000,42383.0
10,25,28,396000,42388.0
10,25,28,404000,42272.0
10,25,28,417000,41683.0
10,25,28,425000,40496.0
10,25,28,437000,39678.0
10,25,28,445000,39506.0
10,25,28,458000,39518.0
10,25,28,470000,39816.0
10,25,28,478000,39977.0
10,25,28,490000,40140.0
10,25,28,499000,40397.0
10,25,28,511000,40661.0
10,25,28,523000,40965.0
10,25,28,531000,41240.0
10,25,28,544000,41460.0
10,25,28,552000,41652.0
10,25,28,564000,41802.0
10,25,28,572000,41892.0
10,25,28,585000,41970.0
10,25,28,597000,42018.0
10,25,28,605000,42048.0
10,25,28,617000,42087.0
10,25,28,626000,42122.0
10,25,28,638000,42121.0
10,25,28,646000,42160.0
10,25,28,670000,42182.0
10,25,28,673000,42201.0
10,25,28,679000,42210.0
10,25,28,691000,42227.0
10,25,28,699000,42238.0
10,25,28,712000,42252.0
10,25,28,720000,42257.0
10,25,28,732000,42247.0
10,25,28,744000,42253.0
10,25,28,753000,42257.0
10,25,28,765000,42273.0
10,25,28,773000,42276.0
10,25,28,785000,42275.0
10,25,28,793000,42282.0
10,25,28,806000,42301.0
10,25,28,818000,42312.0
10,25,28,826000,42319.0
10,25,28,839000,42312.0
10,25,28,847000,42306.0
10,25,28,859000,42307.0
10,25,28,867000,42294.0
10,25,28,879000,42291.0
10,25,28,892000,42288.0
10,25,28,900000,42288.0
10,25,28,912000,42283.0
10,25,28,920000,42278.0
10,25,28,933000,42287.0
10,25,28,941000,42287.0
10,25,28,953000,42262.0
10,25,28,965000,42244.0
10,25,28,974000,42244.0
10,25,28,986000,42243.0
10,25,28,994000,42227.0
10,25,29,6000,42222.0
10,25,29,15000,42192.0
10,25,29,27000,42181.0
10,25,29,39000,42166.0
10,25,29,47000,42129.0
10,25,29,60000,42121.0
10,25,29,68000,42091.0
10,25,29,80000,42080.0
10,25,29,88000,42059.0
10,25,29,101000,42056.0
10,25,29,113000,42026.0
10,25,29,121000,41997.0
10,25,29,133000,41989.0
10,25,29,142000,41964.0
10,25,29,161000,41949.0
10,25,29,167000,41927.0
10,25,29,174000,41907.0
10,25,29,187000,41886.0
10,25,29,195000,41851.0
10,25,29,207000,41783.0
10,25,29,215000,41673.0
10,25,29,228000,41602.0
10,25,29,236000,41641.0
10,25,29,248000,41781.0
10,25,29,260000,41966.0
10,25,29,269000,42171.0
10,25,29,281000,42373.0
10,25,29,289000,42482.0
10,25,29,301000,42422.0
10,25,29,310000,42219.0
10,25,29,322000,42134.0
10,25,29,334000,42213.0
10,25,29,342000,42263.0
10,25,29,355000,42329.0
10,25,29,363000,42338.0
10,25,29,375000,42355.0
10,25,29,383000,42414.0
10,25,29,396000,42482.0
10,25,29,408000,42535.0
10,25,29,416000,42569.0
10,25,29,428000,42570.0
10,25,29,437000,42513.0
10,25,29,449000,42409.0
10,25,29,457000,42324.0
10,25,29,469000,42290.0
10,25,29,482000,42307.0
10,25,29,490000,42321.0
10,25,29,502000,42361.0
10,25,29,510000,42443.0
10,25,29,523000,42498.0
10,25,29,531000,42525.0
10,25,29,543000,42512.0
10,25,29,555000,42521.0
10,25,29,563000,42538.0
10,25,29,576000,42581.0
10,25,29,584000,42630.0
10,25,29,596000,42674.0
10,25,29,604000,42664.0
10,25,29,617000,42623.0
10,25,29,629000,42528.0
10,25,29,637000,42269.0
10,25,29,649000,41790.0
10,25,29,658000,41108.0
10,25,29,670000,40431.0
10,25,29,678000,39947.0
10,25,29,690000,39658.0
10,25,29,703000,39546.0
10,25,29,711000,39599.0
10,25,29,723000,39655.0
10,25,29,731000,39720.0
10,25,29,744000,39977.0
10,25,29,752000,40354.0
10,25,29,764000,40735.0
10,25,29,776000,41135.0
10,25,29,785000,41534.0
10,25,29,797000,41795.0
10,25,29,805000,41989.0
10,25,29,817000,42126.0
10,25,29,826000,42272.0
10,25,29,838000,42412.0
10,25,29,850000,42513.0
10,25,29,858000,42502.0
10,25,29,871000,42461.0
10,25,29,879000,42469.0
10,25,29,891000,42507.0
10,25,29,899000,42499.0
10,25,29,912000,42508.0
10,25,29,924000,42512.0
10,25,29,932000,42526.0
10,25,29,944000,42567.0
10,25,29,953000,42614.0
10,25,29,965000,42616.0
10,25,29,973000,42566.0
10,25,29,985000,42536.0
10,25,29,998000,42386.0
10,25,30,6000,42015.0
10,25,30,18000,41077.0
10,25,30,26000,40489.0
10,25,30,39000,40004.0
10,25,30,47000,39621.0
10,25,30,59000,39482.0
10,25,30,71000,39737.0
10,25,30,80000,40230.0
10,25,30,92000,40493.0
10,25,30,100000,40623.0
10,25,30,112000,40900.0
10,25,30,121000,41213.0
10,25,30,133000,41542.0
10,25,30,145000,41833.0
10,25,30,153000,42064.0
10,25,30,170000,42259.0
10,25,30,175000,42405.0
10,25,30,186000,42486.0
10,25,30,194000,42548.0
10,25,30,207000,42625.0
10,25,30,219000,42730.0
10,25,30,227000,42818.0
10,25,30,239000,42800.0
10,25,30,247000,42773.0
10,25,30,260000,42790.0
10,25,30,268000,42840.0
10,25,30,280000,42874.0
10,25,30,292000,42843.0
10,25,30,301000,42734.0
10,25,30,313000,42453.0
10,25,30,321000,41728.0
10,25,30,333000,40807.0
10,25,30,342000,40342.0
10,25,30,354000,40356.0
10,25,30,366000,40525.0
10,25,30,374000,40632.0
10,25,30,387000,40685.0
10,25,30,395000,40794.0
10,25,30,407000,40977.0
10,25,30,415000,41128.0
10,25,30,428000,41170.0
10,25,30,440000,41221.0
10,25,30,448000,41362.0
10,25,30,460000,41628.0
10,25,30,469000,41794.0
10,25,30,481000,42001.0
10,25,30,489000,42181.0
10,25,30,501000,42359.0
10,25,30,514000,42476.0
10,25,30,522000,42548.0
10,25,30,534000,42602.0
10,25,30,542000,42631.0
10,25,30,555000,42661.0
10,25,30,563000,42661.0
10,25,30,575000,42685.0
10,25,30,587000,42696.0
10,25,30,596000,42706.0
10,25,30,608000,42719.0
10,25,30,616000,42734.0
10,25,30,628000,42755.0
10,25,30,637000,42794.0
10,25,30,649000,42749.0
10,25,30,661000,42795.0
10,25,30,669000,42769.0
10,25,30,684000,42814.0
10,25,30,700000,42764.0
10,25,30,705000,42787.0
