AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.1412,0.9787,0.0202,-0.6978,0.0702,-0.041,-2.8263,0.9625,-15.3125,0,0,0,1.6198984476225227
-0.1428,0.9548,0.0168,-0.6984,0.0702,-0.0304,-2.7475,1.0587,-15.4962,0,0,0,1.631802025597258
-0.146,0.9756,0.0199,-0.6984,0.0702,-0.0304,-2.3975,0.5425,-14.8662,0,0,0,1.6439420188091678
-0.1457,0.9771,0.0229,-0.6971,0.0709,-0.0433,-2.3975,0.5425,-14.7175,0,0,0,1.6560859050863606
-0.1414,0.9774,0.0204,-0.6971,0.0709,-0.0433,-3.1325,1.2425,-14.7175,0,0,0,1.6682503184350443
-0.1413,0.9776,0.0203,-0.6966,0.0698,-0.0354,-3.8763,1.1812,-14.9275,0,0,0,1.6804511850313761
-0.1446,0.9799,0.0186,-0.6989,0.0701,-0.0368,-2.695,0.7962,-14.7875,0,0,0,1.6926332941313456
-0.1449,0.9791,0.0205,-0.6989,0.0701,-0.0368,-2.1613,0.9625,-14.4637,0,0,0,1.7046642815153366
-0.146,0.9772,0.0254,-0.6988,0.0706,-0.0381,-2.5288,1.0325,-14.7087,0,0,0,1.7141630068903715
-0.144,0.9781,0.0215,-0.6988,0.0706,-0.0381,-2.4588,1.3475,-14.735,0,0,0,1.7263829848980918
-0.1443,0.9785,0.0188,-0.6995,0.0691,-0.0358,-3.01,1.3212,-14.7262,0,0,0,1.7385463365016984
-0.144,0.9792,0.0246,-0.699,0.0699,-0.037,-2.485,1.4175,-14.8662,0,0,0,1.7507231368762821
-0.1448,0.9792,0.0186,-0.699,0.0699,-0.037,-2.485,1.2687,-15.1988,0,0,0,1.7627877461877157
-0.1453,0.9788,0.0176,-0.6971,0.0691,-0.037,-2.6688,1.05,-14.9362,0,0,0,1.7749649004773251
-0.1434,0.9801,0.0217,-0.6971,0.0691,-0.037,-2.8612,0.9275,-15.1025,0,0,0,1.7871770923544799
-0.1434,0.9794,0.0237,-0.6989,0.0707,-0.0421,-2.7562,1.3562,-14.9975,0,0,0,1.7993170855663896
-0.1418,0.9789,0.0226,-0.6989,0.0709,-0.037,-2.6163,0.735,-15.3212,0,0,0,1.8114439839223482
-0.1447,0.979,0.0207,-0.6989,0.0709,-0.037,-3.1412,1.68,-15.2075,0,0,0,1.8236246773622147
-0.1437,0.978,0.0254,-0.6991,0.0683,-0.0374,-3.1675,1.54,-15.2687,0,0,0,1.8357473287378645
-0.143,0.9782,0.0206,-0.6991,0.0683,-0.0374,-2.66,1.2862,-15.1375,0,0,0,1.845183057238323
-0.1477,0.9792,0.0214,-0.6974,0.0682,-0.0381,-2.485,1.3562,-15.3212,0,0,0,1.8573407462015183
-0.1437,0.9786,0.0245,-0.6971,0.0698,-0.0372,-2.275,1.365,-14.9537,0,0,0,1.8695281640268733
-0.1451,0.9791,0.0195,-0.6971,0.0698,-0.0372,-2.3187,0.8225,-15.61,0,0,0,1.8819410257236058
-0.145,0.9786,0.0245,-0.7003,0.0695,-0.038,-3.01,1.05,-15.1287,0,0,0,1.8938329245024927
-0.1441,0.9776,0.0217,-0.7003,0.0695,-0.038,-2.695,1.3562,-14.56,0,0,0,1.9060274206283618
-0.1454,0.9767,0.0243,-0.699,0.0685,-0.0395,-2.3625,1.1375,-15.3212,0,0,0,1.918168121670323
