AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
-0.2914,1.0015,-0.0053,0.2416,0.2424,0.0844,1.2862,-1.19,-7.3938,0,0,0,0.0
-0.2977,1.0065,-0.009,0.2416,0.2424,0.0844,1.2862,-1.19,-7.3938,0,0,0,0.0
-0.2977,1.0065,-0.009,0.2408,0.2455,0.081,1.575,-2.065,-6.93,0,0,0,0.014999999999417923
-0.297,1.0099,-0.007,0.2408,0.2455,0.081,1.4175,-2.52,-7.1575,0,0,0,0.014999999999417923
-0.3006,1.0103,-0.0075,0.2408,0.2455,0.081,1.4175,-2.52,-7.7525,0,0,0,0.030999999995401595
-0.3003,1.0108,-0.0065,0.2426,0.2458,0.0861,1.4088,-3.22,-7.7525,0,0,0,0.046000000002095476
-0.3025,1.0026,-0.0072,0.2426,0.2458,0.0861,1.1638,-3.535,-8.4087,0,0,0,0.046000000002095476
-0.3025,1.0026,-0.0072,0.2407,0.2475,0.0838,1.1287,-4.4538,-9.0387,0,0,0,0.06199999999807915
-0.3009,0.9985,-0.0044,0.2407,0.2475,0.0838,1.1287,-4.4538,-9.0387,0,0,0,0.06199999999807915
-0.2977,0.9968,-0.0068,0.2407,0.2475,0.0757,0.9975,-5.1013,-9.1962,0,0,0,0.06199999999807915
-0.2995,0.9916,-0.0096,0.2412,0.2469,0.0757,0.1663,-6.0375,-8.6975,0,0,0,0.07799999999406282
-0.298,0.9969,-0.0063,0.2412,0.2469,0.0757,0.7437,-5.95,-8.6275,0,0,0,0.07799999999406282
-0.2944,1.0028,-0.0098,0.2423,0.247,0.0846,0.7437,-5.95,-8.6275,0,0,0,0.0930000000007567
-0.2944,1.0028,-0.0098,0.2423,0.247,0.0846,1.12,-6.0988,-8.0937,0,0,0,0.0930000000007567
-0.2946,1.0057,-0.0135,0.2418,0.246,0.0795,1.1812,-6.1775,-7.3325,0,0,0,0.10899999999674037
-0.2949,1.0126,-0.0128,0.2418,0.246,0.0795,1.0675,-6.51,-7.0613,0,0,0,0.1239999999961583
-0.2924,1.0178,-0.0106,0.2418,0.246,0.0795,1.0675,-6.51,-7.0613,0,0,0,0.1239999999961583
-0.2876,1.0192,-0.0099,0.2429,0.2493,0.0838,0.6562,-6.125,-7.455,0,0,0,0.13999999999214197
-0.2876,1.0192,-0.0099,0.2429,0.2493,0.0838,-0.2275,-6.2562,-7.49,0,0,0,0.13999999999214197
-0.2883,1.0132,-0.0132,0.2434,0.2465,0.0853,-0.4638,-5.8888,-7.3412,0,0,0,0.1559999999954016
-0.2911,1.0078,-0.0165,0.2434,0.2465,0.0853,-0.4638,-5.8888,-7.3412,0,0,0,0.1559999999954016
-0.2974,1.0055,-0.0122,0.2434,0.2465,0.0853,-0.3675,-5.5912,-7.9187,0,0,0,0.17199999999866122
-0.2957,1.003,-0.0111,0.2421,0.2485,0.0859,-0.9887,-5.4775,-8.3038,0,0,0,0.17399999999906868
-0.2957,1.0024,-0.0138,0.2421,0.2485,0.0859,-0.8487,-5.2587,-8.0063,0,0,0,0.17399999999906868
-0.2943,1.0024,-0.0138,0.2425,0.2486,0.085,-0.8487,-5.2587,-8.0063,0,0,0,0.18999999999505235
-0.2905,1.0018,-0.0104,0.2425,0.2486,0.085,-0.035,-5.1188,-8.2775,0,0,0,0.18999999999505235
-0.2887,1.0031,-0.0081,0.2425,0.2486,0.085,-0.28,-4.5588,-7.5338,0,0,0,0.20499999999447027
-0.2874,1.0042,-0.0083,0.2431,0.2482,0.0912,-0.28,-4.5588,-6.9125,0,0,0,0.20499999999447027
-0.2926,1.0038,-0.0084,0.2431,0.2482,0.0912,-0.1138,-4.1125,-6.9125,0,0,0,0.2209999999977299
-0.2926,1.0038,-0.0084,0.2453,0.2482,0.0837,-0.6037,-3.9375,-6.58,0,0,0,0.23699999999371357
-0.2941,1.0074,-0.0046,0.2453,0.2482,0.0837,-1.5225,-3.1237,-6.405,0,0,0,0.23699999999371357
-0.2957,1.003,-0.0036,0.2453,0.2482,0.0632,-1.5225,-3.1237,-6.405,0,0,0,0.25200000000040745
-0.2988,1.0019,-0.0071,0.2437,0.249,0.0805,-1.5137,-2.835,-5.9763,0,0,0,0.25200000000040745
-0.3037,1.0032,-0.0051,0.2437,0.249,0.0805,-1.6538,-2.5812,-6.1687,0,0,0,0.2679999999963911
-0.3037,1.0023,-0.0004,0.2414,0.2491,0.0917,-1.5838,-2.9137,-6.2038,0,0,0,0.2679999999963911
-0.3029,1.0023,-0.0004,0.2414,0.2491,0.0917,-1.5838,-2.9137,-6.2038,0,0,0,0.28299999999580905
-0.3012,0.9994,0.0034,0.2425,0.2488,0.0834,-2.0387,-2.7125,-6.5712,0,0,0,0.28399999999965075
-0.2992,0.9985,-0.0001,0.2425,0.2488,0.0834,-2.1962,-2.3625,-6.2737,0,0,0,0.28399999999965075
-0.3017,0.9983,0.0021,0.2425,0.2488,0.0834,-2.065,-2.2138,-5.8275,0,0,0,0.3000000000029104
-0.297,0.9973,0.007,0.2442,0.2482,0.0777,-2.065,-2.2138,-5.8275,0,0,0,0.31599999999889405
-0.297,0.9973,0.007,0.2442,0.2482,0.0777,-2.3537,-2.24,-5.0838,0,0,0,0.31599999999889405
-0.298,0.9977,0.0038,0.2442,0.2473,0.0904,-2.1,-1.6187,-4.5325,0,0,0,0.330999999998312
-0.3001,0.9965,0.0031,0.2442,0.2473,0.0904,-1.225,-1.1725,-4.4363,0,0,0,0.330999999998312
-0.3024,0.9981,0.0027,0.2442,0.2473,0.0904,-1.225,-1.1725,-4.4363,0,0,0,0.34699999999429565
-0.3009,1.0029,0.0085,0.2432,0.249,0.0854,-1.1113,-1.1725,-4.2962,0,0,0,0.34699999999429565
-0.3009,1.0031,0.0098,0.2432,0.249,0.0854,-1.2337,-1.1638,-4.2175,0,0,0,0.36200000000098953
-0.3038,1.0031,0.0098,0.2426,0.248,0.0881,-1.2337,-1.1988,-4.6025,0,0,0,0.36200000000098953
-0.3049,1.002,0.0081,0.2426,0.248,0.0881,-1.19,-1.1988,-4.6025,0,0,0,0.3779999999969732
-0.3053,1.0058,0.0052,0.2426,0.248,0.0881,-1.0412,-1.3125,-4.97,0,0,0,0.3779999999969732
-0.3032,1.0085,0.0113,0.2423,0.249,0.0895,-1.1725,-1.05,-4.8125,0,0,0,0.3939999999929569
-0.299,1.0071,0.0098,0.2423,0.249,0.0895,-1.1725,-1.05,-4.8125,0,0,0,0.3939999999929569
-0.299,1.0071,0.0098,0.2433,0.2496,0.0908,-1.6013,-1.2075,-4.69,0,0,0,0.40899999999965075
