Hour,Minute,Second,IR1,Blinks
15,38,36.521,9454.0,0,0
15,38,36.527,9460.0,0,0
15,38,36.533,9467.0,0,0
15,38,36.549,9467.0,0,0
15,38,36.559,9454.0,0,0
15,38,36.565,9454.0,0,0
15,38,36.573,9458.0,0,0
15,38,36.58,9459.0,0,0
15,38,36.587,9459.0,0,0
15,38,36.597,9458.0,0,0
15,38,36.608,9464.0,0,0
15,38,36.615,9471.0,0,0
15,38,36.623,9471.0,0,0
15,38,36.63,9471.0,0,0
15,38,36.637,9458.0,0,0
15,38,36.645,9459.0,0,0
15,38,36.652,9459.0,0,0
15,38,36.66,9470.0,0,0
15,38,36.668,9470.0,0,0
15,38,36.677,9451.0,0,0
15,38,36.683,9453.0,0,0
15,38,36.691,9453.0,0,0
15,38,36.699,9453.0,0,0
15,38,36.706,9462.0,0,0
15,38,36.713,9465.0,0,0
15,38,36.723,9462.0,0,0
15,38,36.731,9462.0,0,0
15,38,36.739,9457.0,0,0
15,38,36.747,9463.0,0,0
15,38,36.753,9463.0,0,0
15,38,36.762,9462.0,0,0
15,38,36.769,9461.0,0,0
15,38,36.776,9460.0,0,0
15,38,36.784,9469.0,0,0
15,38,36.793,9469.0,0,0
15,38,36.799,9464.0,0,0
15,38,36.808,9458.0,0,0
15,38,36.814,9458.0,0,0
15,38,36.822,9462.0,0,0
15,38,36.83,9462.0,0,0
15,38,36.837,9458.0,0,0
15,38,36.844,9467.0,0,0
15,38,36.852,9467.0,0,0
15,38,36.859,9470.0,0,0
15,38,36.866,9469.0,0,0
15,38,36.877,9468.0,0,0
15,38,36.885,9460.0,0,0
15,38,36.898,9460.0,0,0
15,38,36.907,9454.0,0,0
15,38,36.913,9465.0,0,0
15,38,36.92,9465.0,0,0
15,38,36.928,9459.0,0,0
15,38,36.934,9459.0,0,0
15,38,36.94,9456.0,0,0
15,38,36.948,9455.0,0,0
15,38,36.954,9455.0,0,0
15,38,36.961,9452.0,0,0
15,38,36.968,9454.0,0,0
15,38,36.975,9454.0,0,0
15,38,36.982,9461.0,0,0
15,38,36.991,9461.0,0,0
15,38,36.998,9466.0,0,0
15,38,37.005,9468.0,0,0
15,38,37.013,9468.0,0,0
15,38,37.02,9468.0,0,0
15,38,37.027,9465.0,0,0
15,38,37.035,9456.0,0,0
15,38,37.042,9456.0,0,0
15,38,37.048,9456.0,0,0
15,38,37.055,9458.0,0,0
15,38,37.062,9467.0,0,0
15,38,37.069,9467.0,0,0
15,38,37.077,9467.0,0,0
15,38,37.086,9467.0,0,0
15,38,37.094,9452.0,0,0
15,38,37.103,9462.0,0,0
15,38,37.111,9462.0,0,0
15,38,37.119,9462.0,0,0
15,38,37.127,9461.0,0,0
15,38,37.135,9461.0,0,0
15,38,37.141,9464.0,0,0
15,38,37.149,9464.0,0,0
15,38,37.156,9459.0,0,0
15,38,37.163,9450.0,0,0
15,38,37.171,9450.0,0,0
15,38,37.178,9452.0,0,0
15,38,37.185,9452.0,0,0
15,38,37.193,9462.0,0,0
15,38,37.2,9465.0,0,0
15,38,37.209,9465.0,0,0
15,38,37.219,9473.0,0,0
15,38,37.227,9460.0,0,0
15,38,37.236,9460.0,0,0
15,38,37.244,9457.0,0,0
15,38,37.251,9457.0,0,0
15,38,37.26,9463.0,0,0
15,38,37.268,9461.0,0,0
15,38,37.276,9461.0,0,0
15,38,37.282,9462.0,0,0
15,38,37.292,9462.0,0,0
15,38,37.301,9462.0,0,0
15,38,37.309,9469.0,0,0
15,38,37.317,9469.0,0,0
15,38,37.325,9457.0,0,0
15,38,37.333,9473.0,0,0
15,38,37.342,9473.0,0,0
15,38,37.35,9468.0,0,0
15,38,37.358,9468.0,0,0
15,38,37.368,9461.0,0,0
15,38,37.376,9456.0,0,0
15,38,37.383,9456.0,0,0
15,38,37.391,9463.0,0,0
15,38,37.398,9466.0,0,0
15,38,37.405,9468.0,0,0
15,38,37.413,9460.0,0,0
15,38,37.421,9460.0,0,0
15,38,37.428,9445.0,0,0
15,38,37.436,9461.0,0,0
15,38,37.443,9461.0,0,0
15,38,37.449,9464.0,0,0
15,38,37.458,9464.0,0,0
15,38,37.465,9458.0,0,0
15,38,37.474,9459.0,0,0
15,38,37.483,9459.0,0,0
15,38,37.491,9469.0,0,0
15,38,37.498,9466.0,0,0
15,38,37.506,9466.0,0,0
15,38,37.514,9460.0,0,0
15,38,37.521,9460.0,0,0
15,38,37.53,9461.0,0,0
15,38,37.537,9457.0,0,0
15,38,37.544,9457.0,0,0
15,38,37.553,9454.0,0,0
15,38,37.56,9522.0,0,0
15,38,37.568,9472.0,0,0
15,38,37.576,9466.0,0,0
15,38,37.583,9466.0,0,0
15,38,37.589,9468.0,0,0
15,38,37.597,9450.0,0,0
15,38,37.603,9450.0,0,0
15,38,37.61,9468.0,0,0
15,38,37.619,9468.0,0,0
15,38,37.627,9463.0,0,0
15,38,37.634,9460.0,0,0
15,38,37.643,9460.0,0,0
15,38,37.65,9463.0,0,0
15,38,37.657,9462.0,0,0
15,38,37.665,9462.0,0,0
15,38,37.674,9458.0,0,0
15,38,37.68,9458.0,0,0
15,38,37.69,9455.0,0,0
15,38,37.699,9471.0,0,0
15,38,37.708,9471.0,0,0
15,38,37.717,9465.0,0,0
15,38,37.725,9465.0,0,0
15,38,37.732,9457.0,0,0
15,38,37.74,9459.0,0,0
15,38,37.748,9459.0,0,0
15,38,37.756,9472.0,0,0
15,38,37.765,9467.0,0,0
15,38,37.773,9467.0,0,0
15,38,37.781,9461.0,0,0
15,38,37.791,9461.0,0,0
15,38,37.8,9467.0,0,0
15,38,37.808,9466.0,0,0
15,38,37.818,9466.0,0,0
15,38,37.827,9465.0,0,0
15,38,37.835,9465.0,0,0
15,38,37.845,9465.0,0,0
15,38,37.854,9470.0,0,0
15,38,37.863,9470.0,0,0
15,38,37.873,9453.0,0,0
15,38,37.881,9461.0,0,0
15,38,37.89,9461.0,0,0
15,38,37.9,9461.0,0,0
15,38,37.909,9461.0,0,0
15,38,37.916,9460.0,0,0
15,38,37.926,9467.0,0,0
15,38,37.935,9467.0,0,0
15,38,37.944,9464.0,0,0
15,38,37.954,9458.0,0,0
15,38,37.963,9456.0,0,0
15,38,37.97,9453.0,0,0
15,38,37.98,9453.0,0,0
15,38,37.988,9460.0,0,0
15,38,37.996,9464.0,0,0
15,38,38.005,9464.0,0,0
15,38,38.013,9458.0,0,0
15,38,38.019,9459.0,0,0
15,38,38.027,9465.0,0,0
15,38,38.033,9459.0,0,0
15,38,38.04,9459.0,0,0
15,38,38.048,9461.0,0,0
15,38,38.055,9464.0,0,0
15,38,38.062,9464.0,0,0
15,38,38.071,9458.0,0,0
15,38,38.078,9458.0,0,0
15,38,38.086,9459.0,0,0
15,38,38.095,9467.0,0,0
15,38,38.102,9467.0,0,0
15,38,38.109,9461.0,0,0
15,38,38.117,9462.0,0,0
15,38,38.125,9464.0,0,0
15,38,38.132,9467.0,0,0
15,38,38.141,9467.0,0,0
15,38,38.148,9472.0,0,0
15,38,38.155,9454.0,0,0
15,38,38.163,9454.0,0,0
15,38,38.17,9472.0,0,0
15,38,38.179,9472.0,0,0
15,38,38.187,9464.0,0,0
15,38,38.194,9470.0,0,0
15,38,38.201,9470.0,0,0
15,38,38.209,9466.0,0,0
15,38,38.215,9462.0,0,0
15,38,38.222,9461.0,0,0
15,38,38.23,9468.0,0,0
15,38,38.238,9468.0,0,0
15,38,38.245,9454.0,0,0
15,38,38.253,9469.0,0,0
15,38,38.26,9469.0,0,0
15,38,38.266,9467.0,0,0
15,38,38.274,9464.0,0,0
15,38,38.282,9457.0,0,0
15,38,38.289,9467.0,0,0
15,38,38.297,9467.0,0,0
15,38,38.304,9457.0,0,0
15,38,38.311,9465.0,0,0
15,38,38.319,9465.0,0,0
15,38,38.326,9444.0,0,0
15,38,38.333,9444.0,0,0
15,38,38.342,9467.0,0,0
15,38,38.35,9465.0,0,0
15,38,38.357,9465.0,0,0
15,38,38.366,9467.0,0,0
15,38,38.374,9464.0,0,0
15,38,38.381,9462.0,0,0
15,38,38.39,9461.0,0,0
15,38,38.396,9461.0,0,0
15,38,38.403,9469.0,0,0
15,38,38.413,9467.0,0,0
15,38,38.421,9467.0,0,0
15,38,38.429,9459.0,0,0
15,38,38.438,9459.0,0,0
15,38,38.446,9465.0,0,0
15,38,38.453,9464.0,0,0
15,38,38.461,9464.0,0,0
15,38,38.468,9467.0,0,0
15,38,38.475,9472.0,0,0
15,38,38.486,9472.0,0,0
15,38,38.494,9458.0,0,0
15,38,38.503,9458.0,0,0
15,38,38.512,9459.0,0,0
15,38,38.52,9463.0,0,0
15,38,38.527,9463.0,0,0
15,38,38.535,9465.0,0,0
15,38,38.545,9462.0,0,0
15,38,38.553,9455.0,0,0
15,38,38.56,9460.0,0,0
15,38,38.568,9460.0,0,0
15,38,38.577,9457.0,0,0
15,38,38.586,9453.0,0,0
15,38,38.594,9453.0,0,0
15,38,38.602,9450.0,0,0
15,38,38.61,9450.0,0,0
15,38,38.617,9476.0,0,0
15,38,38.626,9468.0,0,0
15,38,38.635,9468.0,0,0
15,38,38.643,9463.0,0,0
15,38,38.651,9460.0,0,0
15,38,38.658,9460.0,0,0
15,38,38.666,9453.0,0,0
15,38,38.673,9453.0,0,0
15,38,38.682,9460.0,0,0
15,38,38.691,9453.0,0,0
15,38,38.699,9453.0,0,0
15,38,38.708,9464.0,0,0
15,38,38.716,9464.0,0,0
15,38,38.723,9469.0,0,0
15,38,38.732,9470.0,0,0
15,38,38.739,9470.0,0,0
15,38,38.746,9468.0,0,0
15,38,38.755,9464.0,0,0
15,38,38.761,9464.0,0,0
15,38,38.768,9462.0,0,0
15,38,38.776,9462.0,0,0
15,38,38.784,9465.0,0,0
15,38,38.79,9463.0,0,0
15,38,38.801,9463.0,0,0
15,38,38.808,9467.0,0,0
15,38,38.815,9465.0,0,0
15,38,38.824,9460.0,0,0
15,38,38.833,9459.0,0,0
15,38,38.839,9459.0,0,0
15,38,38.847,9471.0,0,0
15,38,38.855,9476.0,0,0
15,38,38.862,9476.0,0,0
15,38,38.871,9450.0,0,0
15,38,38.879,9450.0,0,0
15,38,38.887,9463.0,0,0
15,38,38.896,9459.0,0,0
15,38,38.904,9459.0,0,0
15,38,38.911,9464.0,0,0
15,38,38.921,9458.0,0,0
15,38,38.928,9457.0,0,0
15,38,38.935,9463.0,0,0
15,38,38.943,9463.0,0,0
15,38,38.95,9453.0,0,0
15,38,38.958,9454.0,0,0
15,38,38.969,9454.0,0,0
15,38,38.976,9446.0,0,0
15,38,38.983,9446.0,0,0
15,38,38.992,9456.0,0,0
15,38,39.0,9458.0,0,0
15,38,39.006,9458.0,0,0
15,38,39.015,9464.0,0,0
15,38,39.023,9462.0,0,0
15,38,39.03,9462.0,0,0
15,38,39.038,9463.0,0,0
15,38,39.045,9463.0,0,0
15,38,39.052,9459.0,0,0
15,38,39.06,9449.0,0,0
15,38,39.069,9449.0,0,0
15,38,39.076,9479.0,0,0
15,38,39.085,9473.0,0,0
15,38,39.092,9458.0,0,0
15,38,39.099,9456.0,0,0
15,38,39.107,9456.0,0,0
15,38,39.114,9461.0,0,0
15,38,39.121,9466.0,0,0
15,38,39.129,9466.0,0,0
15,38,39.136,9461.0,0,0
15,38,39.143,9461.0,0,0
15,38,39.151,9454.0,0,0
15,38,39.158,9455.0,0,0
15,38,39.166,9455.0,0,0
15,38,39.175,9467.0,0,0
15,38,39.182,9463.0,0,0
15,38,39.189,9462.0,0,0
15,38,39.198,9466.0,0,0
15,38,39.205,9466.0,0,0
15,38,39.212,9451.0,0,0
15,38,39.22,9469.0,0,0
15,38,39.227,9469.0,0,0
15,38,39.234,9471.0,0,0
15,38,39.243,9471.0,0,0
15,38,39.25,9471.0,0,0
15,38,39.257,9457.0,0,0
15,38,39.265,9457.0,0,0
15,38,39.273,9458.0,0,0
15,38,39.28,9455.0,0,0
15,38,39.288,9455.0,0,0
15,38,39.296,9470.0,0,0
15,38,39.303,9470.0,0,0
15,38,39.312,9463.0,0,0
15,38,39.319,9468.0,0,0
15,38,39.325,9468.0,0,0
15,38,39.333,9464.0,0,0
15,38,39.341,9463.0,0,0
15,38,39.349,9462.0,0,0
15,38,39.357,9454.0,0,0
15,38,39.364,9454.0,0,0
15,38,39.371,9453.0,0,0
15,38,39.38,9468.0,0,0
15,38,39.387,9468.0,0,0
15,38,39.394,9464.0,0,0
15,38,39.402,9464.0,0,0
15,38,39.411,9455.0,0,0
15,38,39.417,9462.0,0,0
15,38,39.425,9462.0,0,0
15,38,39.432,9459.0,0,0
15,38,39.439,9456.0,0,0
15,38,39.449,9456.0,0,0
15,38,39.456,9449.0,0,0
15,38,39.464,9449.0,0,0
15,38,39.471,9459.0,0,0
15,38,39.479,9460.0,0,0
15,38,39.487,9460.0,0,0
15,38,39.496,9465.0,0,0
15,38,39.504,9465.0,0,0
15,38,39.511,9470.0,0,0
15,38,39.519,9474.0,0,0
15,38,39.526,9474.0,0,0
15,38,39.534,9459.0,0,0
15,38,39.542,9460.0,0,0
15,38,39.55,9460.0,0,0
15,38,39.556,9461.0,0,0
15,38,39.565,9461.0,0,0
15,38,39.574,9473.0,0,0
15,38,39.581,9466.0,0,0
15,38,39.589,9466.0,0,0
15,38,39.597,9457.0,0,0
15,38,39.603,9458.0,0,0
15,38,39.612,9463.0,0,0
15,38,39.619,9464.0,0,0
15,38,39.625,9464.0,0,0
15,38,39.633,9468.0,0,0
15,38,39.64,9451.0,0,0
15,38,39.647,9451.0,0,0
15,38,39.655,9475.0,0,0
15,38,39.663,9475.0,0,0
15,38,39.669,9453.0,0,0
15,38,39.677,9469.0,0,0
