AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
0.4879,0.0845,0.7685,-0.3688,0.4763,0.4046,-0.07,0.9887,-2.6775,0,0,0,0.0
0.4971,0.0869,0.7536,-0.3688,0.4763,0.4046,-0.07,0.9887,-2.6775,0,0,0,0.014999999992141966
0.4894,0.0842,0.7702,-0.3688,0.4763,0.4046,-0.4988,0.91,-2.485,0,0,0,0.014999999992141966
0.482,0.0942,0.76,-0.3692,0.4755,0.3978,-0.4812,0.8225,-2.6075,0,0,0,0.030999999995401595
0.482,0.0942,0.76,-0.3692,0.4755,0.3978,-0.595,0.6475,-2.2838,0,0,0,0.030999999995401595
0.4901,0.0854,0.7493,-0.3685,0.4753,0.409,-0.595,0.6475,-2.2838,0,0,0,0.046999999991385266
0.4989,0.0872,0.7548,-0.3685,0.4753,0.409,-0.4988,0.7175,-2.5988,0,0,0,0.046999999991385266
0.4834,0.0835,0.7595,-0.3685,0.4753,0.409,-0.2537,0.6037,-2.7912,0,0,0,0.06199999999807915
0.492,0.075,0.7611,-0.3693,0.4743,0.4112,-0.7613,0.875,-2.1088,0,0,0,0.06199999999807915
0.492,0.075,0.7611,-0.3693,0.4743,0.4112,-0.7613,0.875,-2.1088,0,0,0,0.07799999999406282
0.4845,0.0905,0.7591,-0.3693,0.4766,0.4051,-0.6737,1.12,-2.4938,0,0,0,0.07799999999406282
0.4893,0.0813,0.761,-0.3693,0.4766,0.4051,-1.12,0.7088,-2.5025,0,0,0,0.09299999999348074
0.4898,0.086,0.7698,-0.3693,0.4766,0.4051,-1.0063,1.0063,-2.6862,0,0,0,0.09299999999348074
0.4847,0.0919,0.7559,-0.3704,0.4753,0.4074,-1.0063,1.0063,-2.6862,0,0,0,0.10899999999674037
0.4847,0.0919,0.7559,-0.3704,0.4753,0.4074,-0.7525,0.6037,-2.8263,0,0,0,0.10899999999674037
0.4863,0.0829,0.7735,-0.3699,0.4747,0.4058,-0.3938,1.3737,-2.835,0,0,0,0.12499999999272404
0.4977,0.0924,0.767,-0.3699,0.4747,0.4058,-1.26,0.9887,-2.5287,0,0,0,0.12499999999272404
0.4906,0.0799,0.7429,-0.3699,0.4747,0.4058,-1.26,0.9887,-2.5287,0,0,0,0.13999999999941792
