AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
-0.2685,1.0089,0.0079,0.2292,0.2362,0.0998,2.87,-8.715,-5.0225,0,0,0,0.0
-0.2627,1.0002,0.0051,0.2302,0.2343,0.1013,2.87,-8.715,-5.0225,0,0,0,0.0
-0.2589,0.9868,0.0094,0.2302,0.2343,0.1013,2.2487,-8.4963,-4.4713,0,0,0,0.01599999999598367
-0.2497,0.9776,0.0147,0.2302,0.2343,0.1013,1.5137,-8.5837,-3.1325,0,0,0,0.01599999999598367
-0.2357,0.9728,0.0226,0.2298,0.2352,0.0988,1.5137,-7.525,-1.5313,0,0,0,0.030999999995401595
-0.2357,0.9728,0.0226,0.2298,0.2352,0.0988,1.3038,-7.525,-1.5313,0,0,0,0.030999999995401595
-0.2252,0.9737,0.0268,0.2292,0.2336,0.0977,0.98,-6.6762,-0.9712,0,0,0,0.046999999991385266
-0.223,0.9885,0.0288,0.2292,0.2336,0.0977,1.2513,-5.285,-0.5512,0,0,0,0.046999999991385266
-0.2231,1.0009,0.035,0.2292,0.2336,0.0977,1.2513,-5.285,-0.5512,0,0,0,0.06199999999807915
-0.2288,1.0066,0.0359,0.2282,0.2338,0.0954,0.9975,-3.8588,-0.9013,0,0,0,0.06199999999807915
-0.2418,1.0173,0.0315,0.2282,0.2338,0.0954,-0.2187,-3.1325,-1.9688,0,0,0,0.07799999999406282
-0.2418,1.0173,0.0315,0.2282,0.2336,0.0994,-0.875,-2.7912,-3.9987,0,0,0,0.07799999999406282
-0.256,1.026,0.0337,0.2282,0.2336,0.0994,-0.875,-2.7912,-3.9987,0,0,0,0.09399999999732245
-0.2679,1.0231,0.0395,0.2282,0.2336,0.0994,-1.61,-2.3363,-7.2888,0,0,0,0.09399999999732245
-0.278,1.0192,0.038,0.2286,0.2346,0.0994,-3.185,-2.5463,-9.5288,0,0,0,0.10899999999674037
-0.2872,1.0171,0.0365,0.2286,0.2346,0.0994,-3.7975,-3.2812,-12.7575,0,0,0,0.10899999999674037
-0.2872,1.0171,0.0365,0.2283,0.2348,0.0982,-3.7975,-3.2812,-12.7575,0,0,0,0.12499999999272404
-0.2969,1.0124,0.0391,0.2283,0.2348,0.0982,-3.7187,-3.8588,-15.1637,0,0,0,0.12499999999272404
-0.2999,1.0017,0.0442,0.2283,0.2348,0.0985,-3.2375,-4.48,-16.5462,0,0,0,0.13999999999941792
-0.3052,0.9988,0.0433,0.2306,0.2374,0.0985,-2.7475,-5.1975,-16.6338,0,0,0,0.13999999999941792
-0.308,1.0035,0.0456,0.2306,0.2374,0.0985,-2.7475,-5.1975,-16.6338,0,0,0,0.1559999999954016
-0.3102,1.0075,0.0486,0.233,0.2365,0.0954,-0.7788,-5.6525,-16.415,0,0,0,0.1559999999954016
-0.3102,1.0075,0.0486,0.233,0.2365,0.0954,-0.0525,-6.0637,-15.8287,0,0,0,0.17199999999138527
-0.3152,1.007,0.0465,0.2341,0.2371,0.0944,0.4112,-5.9237,-14.1925,0,0,0,0.17199999999138527
-0.3169,1.01,0.0489,0.2341,0.2371,0.0944,0.4112,-5.9237,-14.1925,0,0,0,0.18699999999807915
-0.3134,1.0139,0.0517,0.2341,0.2371,0.0944,0.5163,-6.5275,-12.9587,0,0,0,0.18699999999807915
-0.3101,1.0171,0.0467,0.2336,0.2379,0.0985,0.6475,-6.7725,-11.3925,0,0,0,0.20299999999406282
-0.3101,1.0171,0.0467,0.2336,0.2379,0.0985,0.6475,-7.21,-9.6337,0,0,0,0.20299999999406282
-0.3169,1.0243,0.0423,0.2344,0.2402,0.1031,-0.07,-7.21,-9.6337,0,0,0,0.21799999999348074
-0.3208,1.0232,0.0419,0.2344,0.2402,0.1031,0.0,-7.315,-8.5225,0,0,0,0.21799999999348074
-0.3223,1.0157,0.0404,0.2344,0.2402,0.1031,-0.5337,-7.63,-7.8313,0,0,0,0.2339999999894644
-0.3161,1.0035,0.031,0.2341,0.2403,0.1077,-0.5337,-7.63,-7.8313,0,0,0,0.24999999999272404
-0.2962,0.9877,0.0301,0.2341,0.2403,0.1077,-0.4025,-8.7587,-6.9563,0,0,0,0.24999999999272404
-0.2962,0.9877,0.0301,0.2342,0.2393,0.1027,-0.175,-9.065,-5.74,0,0,0,0.2649999999994179
-0.2725,0.9722,0.0236,0.2342,0.2393,0.1027,0.4288,-8.75,-4.2263,0,0,0,0.2649999999994179
-0.2442,0.9625,0.0181,0.2342,0.2393,0.1027,0.4288,-8.75,-4.2263,0,0,0,0.2809999999954016
-0.2139,0.9713,0.005,0.2322,0.2388,0.1046,1.9162,-8.2338,-2.2313,0,0,0,0.2809999999954016
-0.1896,0.9811,-0.0023,0.2322,0.2388,0.1046,3.255,-7.3938,-0.3063,0,0,0,0.2959999999948195
-0.1896,0.9811,-0.0023,0.2317,0.236,0.1087,5.5037,-6.3175,1.6013,0,0,0,0.2959999999948195
-0.1662,0.9919,-0.0062,0.2317,0.236,0.1087,5.5037,-6.3175,1.6013,0,0,0,0.3119999999908032
-0.1502,1.004,-0.0045,0.2317,0.236,0.105,6.3437,-3.99,3.1063,0,0,0,0.3119999999908032
-0.1463,1.0146,-0.003,0.2307,0.2383,0.105,6.7812,-1.7062,3.745,0,0,0,0.3279999999940628
-0.1537,1.0191,-0.001,0.2307,0.2383,0.105,6.125,0.21,2.9488,0,0,0,0.3279999999940628
-0.1693,1.0238,0.0063,0.2302,0.2376,0.0972,6.125,0.21,2.9488,0,0,0,0.34299999999348074
-0.1644,1.0238,0.0063,0.2302,0.2376,0.0972,4.3313,1.9075,0.0962,0,0,0,0.34299999999348074
-0.174,1.025,0.008,0.2297,0.2363,0.1046,2.6337,3.36,-3.745,0,0,0,0.35899999999674037
-0.1774,1.0259,0.0149,0.2297,0.2363,0.1046,1.0412,4.4363,-7.315,0,0,0,0.35899999999674037
-0.1838,1.0252,0.0164,0.2297,0.2363,0.1046,1.0412,4.4363,-7.315,0,0,0,0.3739999999961583
-0.2011,1.015,0.017,0.2326,0.2352,0.1053,-0.9712,5.9325,-10.3075,0,0,0,0.3739999999961583
-0.2011,1.015,0.017,0.2326,0.2352,0.1053,-2.1875,6.7987,-12.7312,0,0,0,0.38999999999214197
-0.2256,1.0116,0.021,0.2323,0.2386,0.0973,-2.1875,6.7987,-14.5075,0,0,0,0.38999999999214197
-0.2485,1.0105,0.0229,0.2323,0.2386,0.0973,-2.4938,7.4725,-14.5075,0,0,0,0.4059999999954016
-0.2684,1.0064,0.0253,0.2323,0.2386,0.0973,-3.2725,6.6937,-16.7038,0,0,0,0.4059999999954016
-0.2879,1.0062,0.0343,0.2342,0.2409,0.1048,-5.075,5.3463,-18.1825,0,0,0,0.4209999999948195
-0.3035,1.0017,0.0396,0.2342,0.2409,0.1048,-5.075,5.3463,-18.1825,0,0,0,0.4209999999948195
-0.3098,1.0017,0.0396,0.2364,0.2424,0.1006,-5.5213,4.5062,-18.865,0,0,0,0.43699999999807915
-0.3274,0.9916,0.0461,0.2364,0.2424,0.1006,-5.5388,3.675,-18.8563,0,0,0,0.43699999999807915
-0.3434,0.9829,0.0456,0.2364,0.2424,0.1006,-5.3987,1.7413,-18.025,0,0,0,0.45199999999749707
-0.3545,0.9819,0.047,0.2399,0.2442,0.1013,-5.3987,1.7413,-18.025,0,0,0,0.45199999999749707
-0.3548,0.9831,0.056,0.2399,0.2442,0.1013,-5.04,0.49,-16.66,0,0,0,0.46799999999348074
-0.3548,0.9831,0.056,0.239,0.2426,0.1054,-4.0075,-1.5137,-15.6975,0,0,0,0.46799999999348074
-0.3489,0.9822,0.0519,0.239,0.2426,0.1054,-3.3688,-2.9575,-14.2013,0,0,0,0.48399999999674037
-0.3418,0.9828,0.0492,0.239,0.2426,0.1054,-3.3688,-2.9575,-14.2013,0,0,0,0.48399999999674037
-0.3353,0.9878,0.0529,0.2398,0.2425,0.1016,-2.345,-3.8063,-11.83,0,0,0,0.49899999998888234
-0.3221,0.987,0.0542,0.2398,0.2425,0.1016,-0.9625,-4.4625,-9.3538,0,0,0,0.49899999998888234
-0.3221,0.9916,0.0501,0.2405,0.2458,0.0974,0.3762,-4.375,-6.965,0,0,0,0.514999999992142
-0.3108,0.9916,0.0501,0.2405,0.2458,0.0974,0.3762,-4.375,-6.965,0,0,0,0.514999999992142
-0.3038,0.993,0.0484,0.2388,0.2453,0.0992,1.19,-3.78,-5.495,0,0,0,0.5299999999988358
-0.2957,0.9925,0.0512,0.2388,0.2453,0.0992,0.98,-3.08,-4.0687,0,0,0,0.5299999999988358
-0.2918,0.99,0.0467,0.2388,0.2453,0.0992,0.98,-2.4237,-3.5087,0,0,0,0.5459999999948195
-0.2874,0.9906,0.0395,0.2386,0.2463,0.1021,1.4963,-2.4237,-3.5087,0,0,0,0.5619999999980791
-0.2874,0.9906,0.0395,0.2386,0.2463,0.1021,2.52,-2.6075,-3.7013,0,0,0,0.5619999999980791
-0.2853,0.9951,0.0374,0.2381,0.2454,0.0989,3.3863,-2.2487,-4.0687,0,0,0,0.5769999999902211
-0.281,0.9964,0.0326,0.2381,0.2454,0.0989,3.3863,-2.2487,-4.0687,0,0,0,0.5769999999902211
-0.2794,0.998,0.0308,0.2381,0.2454,0.0989,3.5788,-1.8988,-5.11,0,0,0,0.5929999999934807
-0.2772,0.9976,0.0253,0.2398,0.2457,0.0975,3.5525,-2.0125,-6.5975,0,0,0,0.5929999999934807
-0.2772,0.9984,0.0269,0.2398,0.2457,0.0975,3.8937,-1.8725,-7.7,0,0,0,0.6079999999928987
-0.2771,0.9984,0.0269,0.2394,0.2438,0.0994,3.8937,-1.8725,-7.7,0,0,0,0.6079999999928987
-0.2794,1.0,0.0263,0.2394,0.2438,0.0994,3.8675,-0.9363,-7.805,0,0,0,0.6239999999961583
-0.2821,0.9955,0.0235,0.2394,0.2438,0.0994,3.7362,-0.6388,-8.6625,0,0,0,0.6239999999961583
-0.2854,0.9964,0.0203,0.2398,0.2462,0.0918,3.4738,-0.28,-8.855,0,0,0,0.6399999999994179
-0.2891,0.9956,0.0201,0.2398,0.2462,0.0918,3.4738,-0.28,-8.855,0,0,0,0.6399999999994179
-0.2891,0.9956,0.0201,0.2405,0.2473,0.0967,3.0538,-0.0613,-9.38,0,0,0,0.6549999999915599
-0.2896,0.9936,0.0182,0.2405,0.2473,0.0967,2.8,0.5863,-9.45,0,0,0,0.6549999999915599
-0.2923,0.9922,0.017,0.2405,0.2473,0.0967,2.765,1.0938,-9.7037,0,0,0,0.6709999999948195
-0.2914,0.9908,0.0151,0.2422,0.2454,0.1065,2.765,1.0938,-9.7037,0,0,0,0.6709999999948195
-0.2943,0.9938,0.0138,0.2422,0.2454,0.1065,3.3163,1.365,-9.5988,0,0,0,0.6859999999942374
-0.2943,0.9938,0.0114,0.241,0.2481,0.0986,2.2138,1.6625,-9.9575,0,0,0,0.6859999999942374
-0.2933,0.9923,0.0114,0.241,0.2481,0.0986,2.1175,1.7763,-9.7037,0,0,0,0.7019999999974971
-0.2969,0.9982,0.0088,0.2426,0.2472,0.0986,2.1175,1.7763,-9.7037,0,0,0,0.7019999999974971
-0.2955,1.0035,0.0081,0.2426,0.2472,0.0986,2.415,2.1175,-8.8287,0,0,0,0.7180000000007567
