AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
-0.0422,1.0205,-0.1995,0.1568,0.1761,-0.0057,-1.855,-2.7475,-6.79,0,0,0,0.0
-0.0451,1.0157,-0.1957,0.1568,0.1761,-0.0057,-1.855,-2.9838,-6.5975,0,0,0,0.01600000000325963
-0.0464,1.0061,-0.1994,0.1568,0.1761,-0.0057,-2.065,-2.9838,-6.5975,0,0,0,0.01600000000325963
-0.0507,1.0008,-0.2043,0.1574,0.1756,-0.0138,-2.0387,-3.2375,-6.4488,0,0,0,0.0319999999992433
-0.0507,1.0008,-0.2043,0.1574,0.1756,-0.0138,-1.6888,-3.29,-6.4138,0,0,0,0.0319999999992433
-0.0506,0.9948,-0.2011,0.1564,0.1752,-0.0165,-1.6888,-3.29,-6.4138,0,0,0,0.046999999998661224
-0.0427,0.9911,-0.2047,0.1564,0.1752,-0.0165,-0.56,-4.0687,-6.0637,0,0,0,0.046999999998661224
-0.0387,0.9937,-0.2092,0.1564,0.1752,-0.0165,0.0962,-4.095,-5.2238,0,0,0,0.06300000000192085
-0.0377,0.9967,-0.2087,0.1559,0.1765,-0.012,1.295,-3.7275,-4.9963,0,0,0,0.06300000000192085
-0.0377,1.0037,-0.2133,0.1559,0.1765,-0.012,1.295,-3.7275,-4.9963,0,0,0,0.07800000000133878
-0.0321,1.0037,-0.2133,0.1565,0.1758,-0.011,2.625,-3.7013,-4.76,0,0,0,0.07800000000133878
-0.0288,1.0086,-0.2134,0.1565,0.1758,-0.011,2.52,-3.9288,-4.7512,0,0,0,0.0940000000045984
-0.0268,1.0124,-0.2198,0.1565,0.1758,-0.011,2.1,-3.535,-4.48,0,0,0,0.0940000000045984
-0.0247,1.0175,-0.2165,0.1589,0.1766,-0.0166,2.1,-3.535,-4.48,0,0,0,0.10999999999330612
-0.0257,1.0177,-0.2169,0.1589,0.1766,-0.0166,2.1437,-3.1063,-4.7775,0,0,0,0.10999999999330612
-0.0257,1.0177,-0.2169,0.157,0.1738,-0.0178,1.7938,-1.8112,-4.655,0,0,0,0.125
-0.0267,1.0181,-0.2168,0.157,0.1738,-0.0178,0.9712,-1.2425,-4.7425,0,0,0,0.125
-0.0287,1.0166,-0.216,0.157,0.1738,-0.0178,0.9712,-1.2425,-4.7425,0,0,0,0.14099999999598367
-0.0289,1.0141,-0.2159,0.1566,0.1754,-0.0155,-0.0875,-1.26,-4.9525,0,0,0,0.14099999999598367
-0.0332,1.0093,-0.2158,0.1566,0.1754,-0.0155,-0.5163,-0.7,-5.075,0,0,0,0.1559999999954016
-0.0332,1.007,-0.2151,0.1563,0.175,-0.0178,-1.015,-0.0787,-5.2675,0,0,0,0.1559999999954016
-0.0287,1.007,-0.2151,0.1563,0.175,-0.0178,-1.015,-0.0787,-5.2675,0,0,0,0.17199999999866122
