Hour,Minute,Second,IR1,Blinks
16,17,42.391,8140.0,0,0
16,17,42.407,8146.0,0,0
16,17,42.422,8135.0,0,0
16,17,42.438,8122.0,0,0
16,17,42.453,8126.0,0,0
16,17,42.469,8138.0,0,0
16,17,42.485,8121.0,0,0
16,17,42.5,8124.0,0,0
16,17,42.516,8125.0,0,0
16,17,42.531,8130.0,0,0
16,17,42.547,8144.0,0,0
16,17,42.563,8160.0,0,0
16,17,42.578,8157.0,0,0
16,17,42.594,8149.0,0,0
16,17,42.609,8141.0,0,0
16,17,42.625,8134.0,0,0
16,17,42.641,8133.0,0,0
16,17,42.656,8133.0,0,0
16,17,42.672,8147.0,0,0
16,17,42.687,8136.0,0,0
16,17,42.703,8139.0,0,0
16,17,42.719,8151.0,0,0
16,17,42.734,8133.0,0,0
16,17,42.75,8136.0,0,0
16,17,42.765,8136.0,0,0
16,17,42.781,8136.0,0,0
16,17,42.797,8131.0,0,0
16,17,42.812,8134.0,0,0
16,17,42.828,8138.0,0,0
16,17,42.843,8143.0,0,0
16,17,42.859,8135.0,0,0
16,17,42.875,8146.0,0,0
16,17,42.89,8144.0,0,0
16,17,42.906,8143.0,0,0
16,17,42.921,8146.0,0,0
16,17,42.937,8136.0,0,0
16,17,42.953,8126.0,0,0
16,17,42.968,8116.0,0,0
16,17,42.984,8140.0,0,0
16,17,42.999,8138.0,0,0
16,17,43.015,8143.0,0,0
16,17,43.031,8148.0,0,0
16,17,43.046,8154.0,0,0
16,17,43.062,8136.0,0,0
16,17,43.077,8139.0,0,0
16,17,43.093,8143.0,0,0
16,17,43.109,8139.0,0,0
16,17,43.124,8137.0,0,0
16,17,43.14,8138.0,0,0
16,17,43.155,8140.0,0,0
16,17,43.171,8152.0,0,0
16,17,43.187,8145.0,0,0
16,17,43.202,8140.0,0,0
16,17,43.218,8136.0,0,0
16,17,43.233,8139.0,0,0
16,17,43.249,8137.0,0,0
16,17,43.265,8141.0,0,0
16,17,43.28,8146.0,0,0
16,17,43.296,8132.0,0,0
16,17,43.311,8139.0,0,0
16,17,43.327,8142.0,0,0
16,17,43.343,8145.0,0,0
16,17,43.358,8145.0,0,0
16,17,43.374,8143.0,0,0
16,17,43.389,8139.0,0,0
16,17,43.405,8135.0,0,0
16,17,43.421,8139.0,0,0
16,17,43.436,8134.0,0,0
16,17,43.452,8138.0,0,0
16,17,43.467,8142.0,0,0
16,17,43.483,8150.0,0,0
16,17,43.499,8128.0,0,0
16,17,43.514,8134.0,0,0
16,17,43.53,8140.0,0,0
16,17,43.545,8140.0,0,0
16,17,43.561,8130.0,0,0
16,17,43.577,8138.0,0,0
16,17,43.592,8147.0,0,0
16,17,43.608,8142.0,0,0
16,17,43.623,8133.0,0,0
16,17,43.639,8131.0,0,0
16,17,43.655,8130.0,0,0
16,17,43.67,8137.0,0,0
16,17,43.686,8114.0,0,0
16,17,43.701,8128.0,0,0
16,17,43.717,8143.0,0,0
16,17,43.733,8153.0,0,0
16,17,43.748,8127.0,0,0
16,17,43.764,8130.0,0,0
16,17,43.779,8133.0,0,0
16,17,43.795,8142.0,0,0
16,17,43.811,8131.0,0,0
16,17,43.826,8136.0,0,0
16,17,43.842,8141.0,0,0
16,17,43.857,8142.0,0,0
16,17,43.873,8120.0,0,0
16,17,43.889,8121.0,0,0
16,17,43.904,8123.0,0,0
16,17,43.92,8127.0,0,0
16,17,43.935,8144.0,0,0
16,17,43.951,8141.0,0,0
16,17,43.967,8138.0,0,0
16,17,43.982,8132.0,0,0
16,17,43.998,8139.0,0,0
16,17,44.013,8139.0,0,0
16,17,44.029,8140.0,0,0
16,17,44.045,8135.0,0,0
16,17,44.06,8137.0,0,0
16,17,44.076,8130.0,0,0
16,17,44.091,8123.0,0,0
16,17,44.107,8149.0,0,0
16,17,44.123,8139.0,0,0
16,17,44.138,8131.0,0,0
16,17,44.154,8123.0,0,0
16,17,44.169,8143.0,0,0
16,17,44.185,8126.0,0,0
16,17,44.201,8128.0,0,0
16,17,44.216,8131.0,0,0
16,17,44.232,8139.0,0,0
16,17,44.247,8134.0,0,0
16,17,44.263,8145.0,0,0
16,17,44.279,8156.0,0,0
16,17,44.294,8139.0,0,0
16,17,44.31,8126.0,0,0
16,17,44.325,8129.0,0,0
16,17,44.341,8132.0,0,0
16,17,44.357,8132.0,0,0
16,17,44.372,8134.0,0,0
16,17,44.388,8136.0,0,0
16,17,44.403,8139.0,0,0
16,17,44.419,8128.0,0,0
16,17,44.435,8139.0,0,0
16,17,44.45,8142.0,0,0
16,17,44.466,8146.0,0,0
16,17,44.481,8149.0,0,0
16,17,44.497,8127.0,0,0
16,17,44.513,8137.0,0,0
16,17,44.528,8148.0,0,0
16,17,44.544,8143.0,0,0
16,17,44.559,8146.0,0,0
16,17,44.575,8141.0,0,0
16,17,44.591,8137.0,0,0
16,17,44.606,8147.0,0,0
16,17,44.622,8128.0,0,0
16,17,44.637,8138.0,0,0
16,17,44.653,8148.0,0,0
16,17,44.669,8145.0,0,0
16,17,44.684,8140.0,0,0
16,17,44.7,8138.0,0,0
16,17,44.715,8137.0,0,0
16,17,44.731,8136.0,0,0
16,17,44.747,8136.0,0,0
16,17,44.762,8136.0,0,0
16,17,44.778,8137.0,0,0
16,17,44.793,8140.0,0,0
16,17,44.809,8129.0,0,0
16,17,44.825,8130.0,0,0
16,17,44.84,8132.0,0,0
16,17,44.856,8132.0,0,0
16,17,44.871,8144.0,0,0
16,17,44.887,8144.0,0,0
16,17,44.903,8145.0,0,0
16,17,44.918,8152.0,0,0
16,17,44.934,8140.0,0,0
16,17,44.949,8143.0,0,0
16,17,44.965,8147.0,0,0
16,17,44.981,8141.0,0,0
16,17,44.996,8141.0,0,0
16,17,45.012,8149.0,0,0
16,17,45.027,8157.0,0,0
16,17,45.043,8142.0,0,0
16,17,45.059,8139.0,0,0
16,17,45.074,8138.0,0,0
16,17,45.09,8138.0,0,0
16,17,45.105,8133.0,0,0
16,17,45.121,8121.0,0,0
16,17,45.137,8150.0,0,0
16,17,45.152,8148.0,0,0
16,17,45.168,8139.0,0,0
16,17,45.183,8123.0,0,0
16,17,45.199,8142.0,0,0
16,17,45.215,8128.0,0,0
16,17,45.23,8140.0,0,0
16,17,45.246,8146.0,0,0
16,17,45.261,8130.0,0,0
16,17,45.277,8139.0,0,0
16,17,45.293,8125.0,0,0
16,17,45.308,8139.0,0,0
16,17,45.324,8143.0,0,0
16,17,45.339,8129.0,0,0
16,17,45.355,8131.0,0,0
16,17,45.371,8152.0,0,0
16,17,45.386,8145.0,0,0
16,17,45.402,8142.0,0,0
16,17,45.417,8137.0,0,0
16,17,45.433,8133.0,0,0
16,17,45.449,8140.0,0,0
16,17,45.464,8144.0,0,0
16,17,45.48,8140.0,0,0
16,17,45.495,8141.0,0,0
16,17,45.511,8133.0,0,0
16,17,45.527,8133.0,0,0
16,17,45.542,8122.0,0,0
16,17,45.558,8131.0,0,0
16,17,45.573,8143.0,0,0
16,17,45.589,8146.0,0,0
16,17,45.605,8137.0,0,0
16,17,45.62,8150.0,0,0
16,17,45.636,8142.0,0,0
16,17,45.651,8147.0,0,0
16,17,45.667,8146.0,0,0
16,17,45.683,8145.0,0,0
16,17,45.698,8174.0,0,0
16,17,45.714,8149.0,0,0
16,17,45.729,8161.0,0,0
16,17,45.745,8165.0,0,0
16,17,45.761,8151.0,0,0
16,17,45.776,8163.0,0,0
16,17,45.792,8161.0,0,0
16,17,45.807,8158.0,0,0
16,17,45.823,8159.0,0,0
16,17,45.839,8147.0,0,0
16,17,45.854,8157.0,0,0
16,17,45.87,8164.0,0,0
16,17,45.885,8155.0,0,0
16,17,45.901,8155.0,0,0
16,17,45.917,8163.0,0,0
16,17,45.932,8164.0,0,0
16,17,45.948,8174.0,0,0
16,17,45.963,8177.0,0,0
16,17,45.979,8181.0,0,0
16,17,45.995,8185.0,0,0
16,17,46.01,8191.0,0,0
16,17,46.026,8192.0,0,0
16,17,46.041,8201.0,0,0
16,17,46.057,8198.0,0,0
16,17,46.073,8214.0,0,0
16,17,46.088,8221.0,0,0
16,17,46.104,8273.0,0,0
16,17,46.119,8282.0,0,0
16,17,46.135,8330.0,0,0
16,17,46.151,8341.0,0,0
16,17,46.166,8373.0,0,0
16,17,46.182,8375.0,0,0
16,17,46.197,8353.0,0,0
16,17,46.213,8334.0,0,0
16,17,46.229,8312.0,0,0
16,17,46.244,8311.0,0,0
16,17,46.26,8323.0,0,0
16,17,46.275,8334.0,0,0
16,17,46.291,8343.0,0,0
16,17,46.307,8354.0,0,0
16,17,46.322,8398.0,0,0
16,17,46.338,8448.0,0,0
16,17,46.353,8490.0,0,0
16,17,46.369,8511.0,0,0
16,17,46.385,8480.0,0,0
16,17,46.4,8382.0,0,0
16,17,46.416,8360.0,0,0
16,17,46.431,8285.0,0,0
16,17,46.447,8302.0,0,0
16,17,46.463,8308.0,0,0
16,17,46.478,8327.0,0,0
16,17,46.494,8480.0,0,0
16,17,46.509,8674.0,0,0
16,17,46.525,9491.0,0,0
16,17,46.541,10104.0,0,0
16,17,46.556,9909.0,0,0
16,17,46.572,9297.0,0,0
16,17,46.587,9085.0,0,0
16,17,46.603,8835.0,0,0
16,17,46.619,8773.0,0,0
16,17,46.634,8669.0,0,0
16,17,46.65,8633.0,0,0
16,17,46.665,8601.0,0,0
16,17,46.681,8611.0,0,0
16,17,46.697,8692.0,0,0
16,17,46.712,8821.0,0,0
16,17,46.728,10033.0,0,0
16,17,46.743,11272.0,0,0
16,17,46.759,10010.0,0,0
16,17,46.775,8720.0,0,0
16,17,46.79,8390.0,0,0
16,17,46.806,8274.0,0,0
16,17,46.821,8250.0,0,0
16,17,46.837,8220.0,0,0
16,17,46.853,8210.0,0,0
16,17,46.868,8201.0,0,0
16,17,46.884,8209.0,0,0
16,17,46.899,8202.0,0,0
16,17,46.915,8200.0,0,0
16,17,46.931,8200.0,0,0
16,17,46.946,8218.0,0,0
16,17,46.962,8200.0,0,0
16,17,46.977,8200.0,0,0
16,17,46.993,8203.0,0,0
16,17,47.009,8202.0,0,0
16,17,47.024,8183.0,0,0
16,17,47.04,8190.0,0,0
16,17,47.055,8190.0,0,0
16,17,47.073,8204.0,0,0
16,17,47.089,8208.0,0,0
16,17,47.104,8203.0,0,0
16,17,47.135,8204.0,0,0
16,17,47.151,8203.0,0,0
16,17,47.167,8205.0,0,0
16,17,47.182,8200.0,0,0
16,17,47.198,8193.0,0,0
16,17,47.213,8189.0,0,0
16,17,47.229,8208.0,0,0
16,17,47.245,8198.0,0,0
16,17,47.26,8203.0,0,0
16,17,47.276,8209.0,0,0
16,17,47.291,8206.0,0,0
16,17,47.307,8210.0,0,0
16,17,47.323,8193.0,0,0
16,17,47.338,8205.0,0,0
16,17,47.354,8194.0,0,0
16,17,47.369,8218.0,0,0
16,17,47.385,8192.0,0,0
16,17,47.401,8209.0,0,0
16,17,47.416,8243.0,0,0
16,17,47.432,8231.0,0,0
16,17,47.447,8275.0,0,0
16,17,47.463,8276.0,0,0
16,17,47.479,8318.0,0,0
16,17,47.494,8378.0,0,0
16,17,47.51,8471.0,8471.0,0
16,17,47.525,8781.0,8781.0,0
16,17,47.541,9098.0,9098.0,0
16,17,47.557,9654.0,9654.0,0
16,17,47.572,9479.0,9479.0,0
16,17,47.588,8977.0,8977.0,0
16,17,47.603,8766.0,8766.0,0
16,17,47.619,8504.0,8504.0,0
16,17,47.635,8421.0,8421.0,0
16,17,47.65,8306.0,8306.0,0
16,17,47.666,8283.0,8283.0,0
16,17,47.681,8238.0,8238.0,0
16,17,47.697,8251.0,8251.0,0
16,17,47.713,8239.0,8239.0,0
16,17,47.728,8259.0,0,0
16,17,47.744,8303.0,0,0
16,17,47.759,8346.0,0,0
16,17,47.775,8410.0,8410.0,0
16,17,47.791,8624.0,8624.0,0
16,17,47.806,8772.0,8772.0,0
16,17,47.822,9260.0,9260.0,0
16,17,47.837,9083.0,9083.0,0
16,17,47.853,8486.0,8486.0,0
16,17,47.869,8348.0,8348.0,0
16,17,47.884,8250.0,8250.0,0
16,17,47.9,8229.0,8229.0,0
16,17,47.915,8214.0,8214.0,0
16,17,47.931,8196.0,8196.0,0
16,17,47.947,8193.0,0,0
16,17,47.962,8187.0,0,0
16,17,48.009,8212.0,0,0
16,17,48.025,8204.0,0,0
16,17,48.04,8219.0,0,0
16,17,48.056,8248.0,0,0
16,17,48.071,8293.0,0,0
16,17,48.087,8469.0,8469.0,0
16,17,48.103,8781.0,8781.0,0
16,17,48.118,9789.0,9789.0,0
16,17,48.134,9589.0,9589.0,0
16,17,48.149,8847.0,8847.0,0
16,17,48.165,8649.0,8649.0,0
16,17,48.181,8423.0,8423.0,0
16,17,48.196,8365.0,8365.0,0
16,17,48.212,8299.0,8299.0,0
16,17,48.227,8272.0,8272.0,0
16,17,48.243,8263.0,0,0
16,17,48.259,8251.0,0,0
16,17,48.274,8235.0,0,0
16,17,48.29,8269.0,0,0
16,17,48.305,8283.0,0,0
16,17,48.321,8372.0,0,0
16,17,48.337,8423.0,0,0
16,17,48.352,8602.0,0,0
16,17,48.368,8765.0,8765.0,0
16,17,48.399,10030.0,10030.0,0
16,17,48.415,11493.0,11493.0,0
16,17,48.43,10492.0,10492.0,0
16,17,48.446,9226.0,9226.0,0
16,17,48.461,8581.0,8581.0,0
16,17,48.477,8384.0,8384.0,0
16,17,48.493,8330.0,8330.0,0
16,17,48.508,8275.0,8275.0,0
16,17,48.524,8247.0,8247.0,0
16,17,48.539,8234.0,0,0
16,17,48.555,8228.0,0,0
16,17,48.571,8209.0,0,0
16,17,48.586,8214.0,0,0
16,17,48.602,8206.0,0,0
16,17,48.617,8223.0,0,0
16,17,48.633,8197.0,0,0
16,17,48.649,8219.0,0,0
16,17,48.664,8220.0,0,0
16,17,48.68,8231.0,0,0
16,17,48.695,8234.0,0,0
16,17,48.711,8236.0,0,0
16,17,48.727,8231.0,0,0
16,17,48.742,8244.0,0,0
16,17,48.758,8245.0,0,0
16,17,48.773,8254.0,0,0
16,17,48.789,8262.0,0,0
16,17,48.805,8272.0,0,0
16,17,48.82,8245.0,0,0
16,17,48.836,8252.0,0,0
16,17,48.851,8243.0,0,0
16,17,48.867,8240.0,0,0
16,17,48.883,8224.0,0,0
16,17,48.898,8235.0,0,0
16,17,48.914,8219.0,0,0
16,17,48.929,8220.0,0,0
16,17,48.945,8219.0,0,0
16,17,48.961,8219.0,0,0
16,17,48.976,8223.0,0,0
16,17,48.992,8214.0,0,0
16,17,49.007,8209.0,0,0
16,17,49.023,8188.0,0,0
16,17,49.039,8200.0,0,0
16,17,49.054,8200.0,0,0
16,17,49.07,8205.0,0,0
16,17,49.085,8212.0,0,0
16,17,49.101,8194.0,0,0
16,17,49.117,8199.0,0,0
16,17,49.132,8194.0,0,0
16,17,49.148,8181.0,0,0
16,17,49.163,8192.0,0,0
16,17,49.179,8201.0,0,0
16,17,49.195,8179.0,0,0
16,17,49.21,8180.0,0,0
16,17,49.226,8173.0,0,0
16,17,49.241,8192.0,0,0
16,17,49.257,8175.0,0,0
16,17,49.273,8191.0,0,0
16,17,49.288,8174.0,0,0
16,17,49.304,8174.0,0,0
16,17,49.319,8178.0,0,0
16,17,49.335,8185.0,0,0
16,17,49.351,8159.0,0,0
16,17,49.37,8182.0,0,0
16,17,49.386,8185.0,0,0
16,17,49.401,8177.0,0,0
16,17,49.417,8184.0,0,0
16,17,49.433,8172.0,0,0
16,17,49.448,8165.0,0,0
16,17,49.464,8166.0,0,0
16,17,49.479,8163.0,0,0
16,17,49.495,8166.0,0,0
16,17,49.511,8166.0,0,0
16,17,49.526,8180.0,0,0
16,17,49.542,8158.0,0,0
16,17,49.557,8168.0,0,0
16,17,49.573,8171.0,0,0
16,17,49.589,8170.0,0,0
16,17,49.604,8163.0,0,0
16,17,49.62,8174.0,0,0
16,17,49.635,8172.0,0,0
16,17,49.651,8176.0,0,0
16,17,49.667,8179.0,0,0
16,17,49.682,8164.0,0,0
16,17,49.698,8162.0,0,0
16,17,49.713,8164.0,0,0
16,17,49.729,8165.0,0,0
16,17,49.745,8164.0,0,0
16,17,49.76,8157.0,0,0
16,17,49.776,8162.0,0,0
16,17,49.791,8167.0,0,0
16,17,49.807,8168.0,0,0
16,17,49.823,8165.0,0,0
16,17,49.838,8162.0,0,0
16,17,49.854,8159.0,0,0
16,17,49.869,8163.0,0,0
16,17,49.885,8153.0,0,0
16,17,49.901,8162.0,0,0
16,17,49.918,8163.0,0,0
16,17,49.934,8162.0,0,0
16,17,49.949,8167.0,0,0
16,17,49.965,8158.0,0,0
16,17,49.981,8158.0,0,0
16,17,49.996,8167.0,0,0
16,17,50.012,8169.0,0,0
16,17,50.027,8167.0,0,0
16,17,50.043,8161.0,0,0
16,17,50.059,8180.0,0,0
16,17,50.074,8169.0,0,0
16,17,50.09,8161.0,0,0
16,17,50.105,8183.0,0,0
16,17,50.121,8159.0,0,0
16,17,50.137,8153.0,0,0
16,17,50.152,8161.0,0,0
16,17,50.168,8179.0,0,0
16,17,50.183,8170.0,0,0
16,17,50.199,8168.0,0,0
16,17,50.215,8179.0,0,0
16,17,50.23,8160.0,0,0
16,17,50.246,8169.0,0,0
16,17,50.263,8165.0,0,0
16,17,50.279,8172.0,0,0
16,17,50.295,8161.0,0,0
16,17,50.31,8159.0,0,0
16,17,50.326,8168.0,0,0
16,17,50.341,8175.0,0,0
16,17,50.357,8159.0,0,0
16,17,50.373,8156.0,0,0
16,17,50.388,8161.0,0,0
16,17,50.404,8154.0,0,0
16,17,50.419,8158.0,0,0
16,17,50.435,8169.0,0,0
16,17,50.451,8168.0,0,0
16,17,50.466,8168.0,0,0
16,17,50.482,8166.0,0,0
16,17,50.497,8167.0,0,0
16,17,50.513,8160.0,0,0
16,17,50.529,8169.0,0,0
16,17,50.544,8161.0,0,0
16,17,50.56,8159.0,0,0
16,17,50.575,8173.0,0,0
16,17,50.591,8162.0,0,0
16,17,50.607,8164.0,0,0
16,17,50.622,8174.0,0,0
16,17,50.638,8151.0,0,0
16,17,50.653,8161.0,0,0
16,17,50.669,8166.0,0,0
16,17,50.685,8172.0,0,0
16,17,50.7,8164.0,0,0
16,17,50.716,8159.0,0,0
16,17,50.731,8161.0,0,0
16,17,50.747,8154.0,0,0
16,17,50.763,8160.0,0,0
16,17,50.778,8171.0,0,0
16,17,50.794,8153.0,0,0
16,17,50.809,8157.0,0,0
16,17,50.825,8154.0,0,0
16,17,50.841,8156.0,0,0
16,17,50.856,8153.0,0,0
16,17,50.872,8165.0,0,0
16,17,50.887,8165.0,0,0
16,17,50.903,8157.0,0,0
16,17,50.919,8164.0,0,0
16,17,50.934,8153.0,0,0
16,17,50.95,8170.0,0,0
16,17,50.965,8151.0,0,0
16,17,50.981,8172.0,0,0
16,17,50.997,8171.0,0,0
16,17,51.012,8154.0,0,0
16,17,51.028,8169.0,0,0
16,17,51.043,8152.0,0,0
16,17,51.059,8162.0,0,0
16,17,51.075,8160.0,0,0
16,17,51.09,8165.0,0,0
16,17,51.106,8171.0,0,0
16,17,51.121,8177.0,0,0
16,17,51.137,8161.0,0,0
16,17,51.153,8169.0,0,0
16,17,51.168,8166.0,0,0
16,17,51.184,8159.0,0,0
16,17,51.199,8169.0,0,0
16,17,51.215,8185.0,0,0
16,17,51.231,8173.0,0,0
16,17,51.246,8163.0,0,0
16,17,51.262,8179.0,0,0
16,17,51.277,8175.0,0,0
16,17,51.293,8190.0,0,0
16,17,51.309,8191.0,0,0
16,17,51.324,8199.0,0,0
16,17,51.34,8204.0,0,0
16,17,51.355,8253.0,0,0
16,17,51.371,8275.0,0,0
16,17,51.387,8344.0,0,0
16,17,51.402,8344.0,0,0
16,17,51.418,8327.0,0,0
16,17,51.433,8282.0,0,0
16,17,51.449,8237.0,0,0
16,17,51.465,8212.0,0,0
16,17,51.48,8199.0,0,0
16,17,51.496,8192.0,0,0
16,17,51.511,8182.0,0,0
16,17,51.527,8182.0,0,0
16,17,51.543,8174.0,0,0
16,17,51.558,8171.0,0,0
16,17,51.574,8162.0,0,0
16,17,51.589,8167.0,0,0
16,17,51.605,8155.0,0,0
16,17,51.621,8151.0,0,0
16,17,51.636,8140.0,0,0
16,17,51.652,8183.0,0,0
16,17,51.667,8176.0,0,0
16,17,51.683,8188.0,0,0
16,17,51.699,8189.0,0,0
16,17,51.714,8198.0,0,0
16,17,51.73,8207.0,0,0
16,17,51.745,8217.0,0,0
16,17,51.761,8188.0,0,0
16,17,51.777,8180.0,0,0
16,17,51.792,8161.0,0,0
16,17,51.808,8157.0,0,0
16,17,51.823,8150.0,0,0
16,17,51.839,8161.0,0,0
16,17,51.855,8135.0,0,0
16,17,51.87,8141.0,0,0
16,17,51.886,8140.0,0,0
16,17,51.901,8144.0,0,0
16,17,51.917,8134.0,0,0
16,17,51.933,8144.0,0,0
16,17,51.948,8143.0,0,0
16,17,51.964,8138.0,0,0
16,17,51.979,8146.0,0,0
16,17,51.995,8135.0,0,0
16,17,52.011,8134.0,0,0
16,17,52.026,8141.0,0,0
16,17,52.042,8163.0,0,0
16,17,52.057,8133.0,0,0
16,17,52.073,8130.0,0,0
16,17,52.089,8145.0,0,0
16,17,52.104,8149.0,0,0
16,17,52.12,8145.0,0,0
16,17,52.135,8152.0,0,0
16,17,52.151,8141.0,0,0
16,17,52.167,8138.0,0,0
16,17,52.182,8142.0,0,0
16,17,52.198,8126.0,0,0
16,17,52.213,8146.0,0,0
16,17,52.229,8146.0,0,0
16,17,52.245,8130.0,0,0
16,17,52.26,8131.0,0,0
16,17,52.276,8135.0,0,0
16,17,52.291,8136.0,0,0
16,17,52.307,8141.0,0,0
