AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.1265,0.977,0.0433,0.1324,0.1002,0.0415,-1.9862,1.1112,-15.575,0,0,0,1.618875785423419
-0.1207,0.9544,0.0368,0.1313,0.0983,0.0406,-2.2925,1.0062,-16.0825,0,0,0,1.6308886848771884
-0.1293,0.9531,0.0352,0.1313,0.0983,0.0406,-1.9687,1.05,-16.24,0,0,0,1.642907954781129
-0.1223,0.9871,0.0392,0.1322,0.0972,0.0408,-1.9862,1.1987,-15.8025,0,0,0,1.6549594308498252
-0.1196,0.9868,0.0349,0.1322,0.0972,0.0408,-1.9687,0.9887,-15.7325,0,0,0,1.6643147908404252
-0.1261,0.9836,0.0392,0.1311,0.0992,0.0397,-2.3363,1.33,-15.9337,0,0,0,1.6763967035043847
-0.1254,0.9753,0.0382,0.1311,0.0992,0.0397,-3.6138,1.3737,-16.2575,0,0,0,1.6883395280062685
-0.1282,0.9734,0.0451,0.1321,0.0992,0.0402,-2.765,1.6275,-16.3013,0,0,0,1.700403391061409
-0.1285,0.9787,0.0348,0.1321,0.0992,0.0402,-2.52,1.1638,-15.8375,0,0,0,1.7124863654670637
-0.1271,0.9755,0.0406,0.1319,0.0997,0.0439,-2.2313,0.8838,-15.4,0,0,0,1.724487939676084
-0.1278,0.978,0.0422,0.1325,0.0986,0.041,-2.17,1.26,-15.8025,0,0,0,1.7338995719765313
-0.124,0.9852,0.0392,0.1325,0.0986,0.041,-2.0388,1.5312,-15.7675,0,0,0,1.74581903816112
-0.125,0.9797,0.0337,0.1325,0.0986,0.0394,-2.6425,1.2512,-15.715,0,0,0,1.757919354347797
-0.1315,0.9805,0.0412,0.1325,0.0986,0.0394,-2.3275,1.0587,-15.785,0,0,0,1.769982155661242
-0.1243,0.9783,0.0412,0.1321,0.0994,0.0388,-2.0825,1.3125,-16.1087,0,0,0,1.7820545126499445
-0.1244,0.9801,0.037,0.1321,0.0994,0.0388,-2.45,1.33,-15.5312,0,0,0,1.7913567855557828
-0.1225,0.9772,0.0384,0.1305,0.0998,0.0361,-2.8087,1.6538,-15.9337,0,0,0,1.8034174633858377
-0.1295,0.9726,0.0367,0.1318,0.0982,0.0394,-2.8,1.0237,-15.925,0,0,0,1.8154190375948578
