Hour,Minute,Second,IR1,Blinks
20,10,16.206,45756.0,0,0
20,10,16.206,45771.0,0,0
20,10,16.216,45772.0,0,0
20,10,16.226,45773.0,0,0
20,10,16.236,45767.0,0,0
20,10,16.246,45757.0,0,0
20,10,16.256,45753.0,0,0
20,10,16.256,45752.0,0,0
20,10,16.266,45765.0,0,0
20,10,16.276,45758.0,0,0
20,10,16.286,45754.0,0,0
20,10,16.296,45754.0,0,0
20,10,16.303,45772.0,0,0
20,10,16.307,45756.0,0,0
20,10,16.317,45768.0,0,0
20,10,16.327,45768.0,0,0
20,10,16.327,45765.0,0,0
20,10,16.337,45775.0,0,0
20,10,16.347,45754.0,0,0
20,10,16.357,45754.0,0,0
20,10,16.367,45760.0,0,0
20,10,16.367,45753.0,0,0
20,10,16.377,45759.0,0,0
20,10,16.387,45759.0,0,0
20,10,16.397,45772.0,0,0
20,10,16.407,45760.0,0,0
20,10,16.407,45770.0,0,0
20,10,16.417,45770.0,0,0
20,10,16.427,45781.0,0,0
20,10,16.437,45784.0,0,0
20,10,16.447,45752.0,0,0
20,10,16.447,45752.0,0,0
20,10,16.457,45773.0,0,0
20,10,16.467,45758.0,0,0
20,10,16.477,45784.0,0,0
20,10,16.487,45778.0,0,0
20,10,16.487,45763.0,0,0
20,10,16.497,45761.0,0,0
20,10,16.507,45756.0,0,0
20,10,16.517,45758.0,0,0
20,10,16.527,45767.0,0,0
20,10,16.527,45772.0,0,0
20,10,16.537,45749.0,0,0
20,10,16.547,45752.0,0,0
20,10,16.557,45755.0,0,0
20,10,16.567,45748.0,0,0
20,10,16.567,45776.0,0,0
20,10,16.577,45772.0,0,0
20,10,16.587,45768.0,0,0
20,10,16.597,45758.0,0,0
20,10,16.607,45764.0,0,0
20,10,16.607,45756.0,0,0
20,10,16.617,45754.0,0,0
20,10,16.627,45752.0,0,0
20,10,16.637,45772.0,0,0
20,10,16.647,45763.0,0,0
20,10,16.647,45760.0,0,0
20,10,16.657,45750.0,0,0
20,10,16.667,45756.0,0,0
20,10,16.679,45737.0,0,0
20,10,16.687,45731.0,0,0
20,10,16.691,45770.0,0,0
20,10,16.701,45750.0,0,0
20,10,16.711,45763.0,0,0
20,10,16.711,45763.0,0,0
20,10,16.721,45766.0,0,0
20,10,16.731,45771.0,0,0
20,10,16.741,45773.0,0,0
20,10,16.751,45773.0,0,0
20,10,16.751,45741.0,0,0
20,10,16.761,45768.0,0,0
20,10,16.771,45751.0,0,0
20,10,16.781,45751.0,0,0
20,10,16.791,45788.0,0,0
20,10,16.791,45777.0,0,0
20,10,16.801,45773.0,0,0
20,10,16.811,45773.0,0,0
20,10,16.821,45768.0,0,0
20,10,16.831,45752.0,0,0
20,10,16.831,45764.0,0,0
20,10,16.841,45764.0,0,0
20,10,16.851,45771.0,0,0
20,10,16.861,45730.0,0,0
20,10,16.871,45751.0,0,0
20,10,16.871,45752.0,0,0
20,10,16.881,45757.0,0,0
20,10,16.891,45767.0,0,0
20,10,16.901,45775.0,0,0
20,10,16.911,45772.0,0,0
20,10,16.911,45763.0,0,0
20,10,16.921,45749.0,0,0
20,10,16.931,45760.0,0,0
20,10,16.941,45753.0,0,0
20,10,16.951,45735.0,0,0
20,10,16.951,45777.0,0,0
20,10,16.961,45757.0,0,0
20,10,16.971,45750.0,0,0
20,10,16.981,45744.0,0,0
20,10,16.991,45742.0,0,0
20,10,16.991,45775.0,0,0
20,10,17.001,45771.0,0,0
20,10,17.011,45767.0,0,0
20,10,17.021,45765.0,0,0
20,10,17.031,45751.0,0,0
20,10,17.031,45772.0,0,0
20,10,17.041,45779.0,0,0
20,10,17.051,45760.0,0,0
20,10,17.061,45761.0,0,0
20,10,17.061,45766.0,0,0
20,10,17.071,45768.0,0,0
20,10,17.081,45767.0,0,0
20,10,17.091,45766.0,0,0
20,10,17.101,45767.0,0,0
20,10,17.101,45767.0,0,0
20,10,17.111,45781.0,0,0
20,10,17.121,45756.0,0,0
20,10,17.131,45775.0,0,0
20,10,17.141,45775.0,0,0
20,10,17.141,45761.0,0,0
20,10,17.151,45775.0,0,0
20,10,17.161,45794.0,0,0
20,10,17.171,45794.0,0,0
20,10,17.181,45764.0,0,0
20,10,17.181,45751.0,0,0
20,10,17.191,45769.0,0,0
20,10,17.201,45769.0,0,0
20,10,17.211,45771.0,0,0
20,10,17.221,45770.0,0,0
20,10,17.221,45758.0,0,0
