AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
0.3323,-0.0442,0.8531,-0.4125,0.2482,0.415,-0.3675,1.2862,-2.9925,0,0,0,0.03674999999998363
0.3378,-0.0474,0.8479,-0.4125,0.2482,0.415,-0.4462,0.84,-2.6862,0,0,0,0.03701666666665915
0.3378,-0.0474,0.8479,-0.411,0.2489,0.4263,-0.2013,1.2075,-2.8963,0,0,0,0.03701666666665915
0.3324,-0.0448,0.8453,-0.411,0.2489,0.4263,-0.2013,1.2075,-2.8963,0,0,0,0.03701666666665915
0.3324,-0.0448,0.8494,-0.411,0.2489,0.4263,-0.42,1.4262,-2.5988,0,0,0,0.03726666666671008
0.3359,-0.045,0.8494,-0.411,0.2489,0.4251,-0.42,1.4262,-2.5988,0,0,0,0.03726666666671008
0.3353,-0.0511,0.8315,-0.4079,0.2473,0.4166,-0.2887,0.63,-2.45,0,0,0,0.03726666666671008
0.3353,-0.0511,0.8315,-0.4079,0.2473,0.4166,-0.2887,0.63,-2.45,0,0,0,0.03726666666671008
0.3274,-0.0405,0.8334,-0.4079,0.2473,0.4166,-0.105,1.015,-2.5988,0,0,0,0.03726666666671008
0.3274,-0.0405,0.852,-0.4078,0.248,0.4303,-0.105,1.015,-2.5988,0,0,0,0.0375333333333856
0.3317,-0.0421,0.852,-0.4078,0.248,0.4303,-0.4812,1.1375,-2.7825,0,0,0,0.0375333333333856
0.3372,-0.05,0.8455,-0.4078,0.248,0.4303,-0.4812,1.1375,-2.7825,0,0,0,0.0375333333333856
0.3372,-0.05,0.8455,-0.4082,0.2476,0.429,-0.7088,1.1988,-2.87,0,0,0,0.0375333333333856
0.3299,-0.041,0.8586,-0.4082,0.2476,0.429,-0.7088,1.1988,-2.87,0,0,0,0.0375333333333856
0.3299,-0.041,0.8586,-0.4082,0.2476,0.429,-0.5163,1.4525,-2.625,0,0,0,0.0375333333333856
0.3299,-0.0517,0.8371,-0.4082,0.2476,0.429,-0.5163,1.05,-2.485,0,0,0,0.0375333333333856
0.3293,-0.0432,0.8495,-0.4081,0.2475,0.4183,-0.7962,1.05,-2.485,0,0,0,0.037783333333322844
0.3293,-0.0432,0.8495,-0.4081,0.2475,0.4183,-0.525,0.875,-2.9488,0,0,0,0.037783333333322844
0.3344,-0.0434,0.8567,-0.4081,0.2475,0.4183,-0.525,0.875,-2.9488,0,0,0,0.037783333333322844
0.3344,-0.0434,0.8567,-0.4074,0.2467,0.4184,-0.5425,1.3825,-2.6775,0,0,0,0.037783333333322844
0.3265,-0.0465,0.8409,-0.4074,0.2467,0.4184,-0.5425,1.3825,-2.6775,0,0,0,0.037783333333322844
0.331,-0.0413,0.8445,-0.4074,0.2467,0.4184,-0.385,1.1812,-2.765,0,0,0,0.038566666666724814
0.331,-0.0413,0.8445,-0.4076,0.2477,0.4229,-0.385,1.1812,-2.765,0,0,0,0.03883333333340033
0.3318,-0.0465,0.835,-0.4076,0.2477,0.4229,-0.7525,0.84,-2.8263,0,0,0,0.03883333333340033
0.3318,-0.0465,0.835,-0.4076,0.2477,0.4229,-0.7525,0.84,-2.5812,0,0,0,0.03883333333340033
0.3334,-0.0441,0.8459,-0.4076,0.2477,0.4229,-0.9538,1.0938,-2.5812,0,0,0,0.03908333333333758
0.3318,-0.0459,0.8424,-0.4078,0.2488,0.4214,-0.525,1.3212,-2.66,0,0,0,0.03908333333333758
0.3318,-0.0459,0.8424,-0.4078,0.2488,0.4214,-0.525,1.3212,-2.66,0,0,0,0.03908333333333758
0.3356,-0.0486,0.8582,-0.4078,0.2488,0.4214,-0.4112,0.7962,-2.5725,0,0,0,0.03908333333333758
0.3356,-0.0486,0.8582,-0.408,0.2507,0.4112,-0.4112,0.7962,-2.5725,0,0,0,0.0393500000000131
0.3345,-0.0454,0.8582,-0.408,0.2507,0.4112,-0.0787,1.1375,-2.835,0,0,0,0.0393500000000131
0.3354,-0.0425,0.8405,-0.408,0.2507,0.4112,-0.0787,1.1375,-2.835,0,0,0,0.0393500000000131
0.3354,-0.0425,0.8405,-0.408,0.2479,0.4102,-0.805,1.1463,-2.8525,0,0,0,0.0393500000000131
0.329,-0.0483,0.8473,-0.4079,0.2479,0.4102,-0.805,1.1463,-2.8525,0,0,0,0.0393500000000131
0.329,-0.0483,0.8473,-0.4079,0.2479,0.4102,-0.6037,1.0237,-2.8963,0,0,0,0.0393500000000131
0.331,-0.0438,0.8336,-0.4079,0.2479,0.4102,-0.4288,1.3038,-2.6425,0,0,0,0.0393500000000131
0.331,-0.0438,0.8502,-0.4084,0.2482,0.4286,-0.4288,1.3038,-2.6425,0,0,0,0.0393500000000131
0.3302,-0.0443,0.8502,-0.4084,0.2482,0.4286,-0.8138,1.12,-2.3012,0,0,0,0.039616666666688616
0.3318,-0.045,0.8475,-0.4084,0.2482,0.4286,-0.8138,1.12,-2.3012,0,0,0,0.039616666666688616
0.3318,-0.045,0.8475,-0.4077,0.2482,0.417,-0.4288,1.0063,-2.6337,0,0,0,0.039616666666688616
0.3331,-0.0447,0.8516,-0.4077,0.2482,0.417,-0.4288,1.0063,-2.6337,0,0,0,0.04065000000002783
0.3331,-0.0447,0.8516,-0.4077,0.2482,0.417,-0.6388,1.3913,-2.9313,0,0,0,0.04091666666670335
