Hour,Minute,Second,IR1,Blinks,Actual Blinks
15,14,59.275,25335.0,0,0
15,14,59.275,25399.0,0,0
15,14,59.275,25347.0,0,0
15,14,59.29,25385.0,0,0
15,14,59.29,25397.0,0,0
15,14,59.29,25400.0,0,0
15,14,59.29,25409.0,0,0
15,14,59.306,25421.0,0,0
15,14,59.306,25393.0,0,0
15,14,59.322,25378.0,0,0
15,14,59.322,25363.0,0,0
15,14,59.337,25335.0,0,0
15,14,59.337,25325.0,0,0
15,14,59.353,25316.0,0,0
15,14,59.353,25308.0,0,0
15,14,59.368,25271.0,0,0
15,14,59.368,25245.0,0,0
15,14,59.384,25237.0,0,0
15,14,59.384,25235.0,0,0
15,14,59.4,25222.0,0,0
15,14,59.4,25223.0,0,0
15,14,59.415,25244.0,0,0
15,14,59.415,25252.0,0,0
15,14,59.431,25234.0,0,0
15,14,59.431,25191.0,0,0
15,14,59.446,25150.0,0,0
15,14,59.446,25150.0,0,0
15,14,59.462,25119.0,0,0
15,14,59.462,25112.0,0,0
15,14,59.478,25131.0,0,0
15,14,59.478,25131.0,0,0
15,14,59.493,25153.0,0,0
15,14,59.493,25167.0,0,0
15,14,59.509,25160.0,0,0
15,14,59.509,25160.0,0,0
15,14,59.524,25155.0,0,0
15,14,59.524,25160.0,0,0
15,14,59.54,25168.0,0,0
15,14,59.54,25168.0,0,0
15,14,59.556,25161.0,0,0
15,14,59.556,25142.0,0,0
15,14,59.571,25106.0,0,0
15,14,59.571,25100.0,0,0
15,14,59.587,25084.0,0,0
15,14,59.587,25079.0,0,0
15,14,59.602,25094.0,0,0
15,14,59.602,25097.0,0,0
15,14,59.618,25100.0,0,0
15,14,59.618,25090.0,0,0
15,14,59.634,25097.0,0,0
15,14,59.649,25024.0,0,0
15,14,59.649,25079.0,0,0
15,14,59.665,25073.0,0,0
15,14,59.665,25121.0,0,0
15,14,59.68,25160.0,0,0
15,14,59.68,25173.0,0,0
15,14,59.696,25205.0,0,0
15,14,59.696,25186.0,0,0
15,14,59.712,25109.0,0,0
15,14,59.712,25109.0,0,0
