AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.2885,0.936,0.0523,-0.5245,0.1001,-0.0896,-2.625,0.875,-15.4263,0,0,0,1.6209609747137437
-0.2862,0.947,0.0012,-0.5223,0.1006,-0.09,-2.7125,0.8138,-15.05,0,0,0,1.6334446635972688
-0.2921,0.9553,0.0301,-0.5223,0.1006,-0.09,-2.5463,1.8375,-14.1225,0,0,0,1.6452937805938503
-0.2719,0.9634,0.0229,-0.5236,0.1017,-0.0901,-2.5463,1.8375,-13.1425,0,0,0,1.6574755788920084
-0.268,0.9662,0.02,-0.5236,0.1017,-0.0901,-2.7825,0.4812,-13.1425,0,0,0,1.6695876556833469
-0.2638,0.9518,0.0373,-0.5236,0.1018,-0.0885,-3.605,0.91,-13.2475,0,0,0,1.6817687461489486
-0.2632,0.9754,0.0335,-0.5236,0.1018,-0.0885,-2.38,1.155,-15.1988,0,0,0,1.6939540836098894
-0.2603,0.9671,0.0242,-0.523,0.1005,-0.0925,-2.66,1.7413,-14.875,0,0,0,1.7061167704290208
-0.2788,0.9573,0.0257,-0.5242,0.0994,-0.0903,-2.66,1.085,-15.4525,0,0,0,1.7183236967829365
-0.275,0.9613,0.0262,-0.5242,0.0994,-0.0903,-2.555,1.505,-16.1175,0,0,0,1.7304354196579965
-0.2897,0.9498,0.0324,-0.5243,0.0998,-0.0893,-3.0888,1.1725,-14.8137,0,0,0,1.7398874617018347
-0.2852,0.9336,0.0378,-0.5243,0.0998,-0.0893,-2.7037,0.8838,-13.825,0,0,0,1.7520441319442355
-0.2679,0.957,0.0304,-0.5229,0.103,-0.097,-1.3212,0.3325,-13.3175,0,0,0,1.7642046952656973
-0.2725,0.9578,0.0261,-0.5235,0.1017,-0.0898,-1.925,0.9713,-11.8475,0,0,0,1.7763882631452468
-0.3277,0.9814,0.0731,-0.5235,0.1017,-0.0898,-2.2838,0.7613,-12.5387,0,0,0,1.7884883067831239
-0.3003,0.9571,0.0248,-0.5227,0.1002,-0.0869,-4.6725,-1.0412,-13.1337,0,0,0,1.8007182376951274
-0.3247,0.9416,0.0253,-0.5227,0.1002,-0.0869,-4.3488,-3.4475,-14.5775,0,0,0,1.8129495842722436
-0.2929,0.9195,0.0006,-0.5244,0.0984,-0.0842,-3.0713,-5.5913,-15.5137,0,0,0,1.8251865935098124
-0.294,0.9523,0.0141,-0.5234,0.099,-0.09,-0.945,-6.7463,-13.545,0,0,0,1.8373453872498828
-0.2179,0.96,0.0045,-0.5234,0.099,-0.09,-1.6625,-5.3463,-13.2388,0,0,0,1.849586643482791
-0.2147,0.9994,0.0233,-0.5228,0.0982,-0.0883,-2.3888,-2.03,-12.565,0,0,0,1.8618799254086051
-0.2209,0.9675,0.0267,-0.5258,0.0989,-0.0872,-4.0075,-0.3675,-11.3925,0,0,0,1.8740610158742068
-0.2145,0.969,0.0106,-0.5258,0.0989,-0.0872,-3.7362,0.63,-12.4775,0,0,0,1.8861748622469365
-0.2599,0.9526,0.0329,-0.526,0.0981,-0.0887,-2.7562,1.68,-13.8687,0,0,0,1.8983619692892688
-0.2721,0.9579,0.0403,-0.526,0.0981,-0.0887,-3.465,2.1088,-16.8175,0,0,0,1.9077655248029837
-0.2795,0.9511,0.022,-0.5234,0.0982,-0.087,-2.0825,1.0325,-18.2875,0,0,0,1.9199402447755765
-0.2955,0.9456,0.0234,-0.5229,0.0974,-0.0879,-1.7237,1.085,-16.66,0,0,0,1.932064354720376
-0.2905,0.9519,0.0236,-0.5229,0.0974,-0.0879,-2.24,0.0788,-14.175,0,0,0,1.9442429677720299
-0.2642,0.9654,0.0318,-0.523,0.0993,-0.0902,-2.5813,0.56,-12.705,0,0,0,1.9564272434841359
-0.2701,0.9615,0.0253,-0.523,0.0993,-0.0902,-2.7475,1.365,-13.37,0,0,0,1.9685761275684146
-0.2641,0.9612,0.0329,-0.5215,0.099,-0.0954,-3.1238,1.0762,-13.9125,0,0,0,1.9807706668525906
-0.2618,0.9711,0.0281,-0.5212,0.0981,-0.089,-2.765,0.98,-14.9187,0,0,0,1.9928820358113726
-0.2618,0.9623,0.0359,-0.5212,0.0981,-0.089,-2.3888,1.19,-15.4,0,0,0,2.0050818838397224
-0.2761,0.9601,0.0239,-0.5233,0.0994,-0.0898,-1.8725,1.1462,-15.9512,0,0,0,2.0172350149193408
-0.2779,0.9534,0.0277,-0.5233,0.0994,-0.0898,-2.4588,0.56,-15.61,0,0,0,2.029433801198856
-0.2758,0.9518,0.0269,-0.5233,0.0987,-0.0813,-3.0538,0.3938,-14.3587,0,0,0,2.0388394802102403
-0.273,0.9588,0.0245,-0.5228,0.0978,-0.0914,-2.4675,0.315,-13.685,0,0,0,2.0509865947131276
-0.2758,0.9617,0.0252,-0.5228,0.0978,-0.0914,-2.6513,1.6712,-13.6412,0,0,0,2.063159191188051
-0.2627,0.967,0.0267,-0.5238,0.0998,-0.088,-2.6075,1.1812,-14.2887,0,0,0,2.075404694416298
-0.268,0.9623,0.0266,-0.5238,0.0998,-0.088,-3.3075,1.0587,-14.84,0,0,0,2.087410950240433
-0.2707,0.961,0.0278,-0.5236,0.0982,-0.0846,-3.2987,0.8487,-14.8662,0,0,0,2.0995920407060344
-0.2715,0.9618,0.0279,-0.522,0.099,-0.089,-3.1325,1.0237,-14.9713,0,0,0,2.1117929504832196
-0.2723,0.9565,0.0252,-0.522,0.099,-0.089,-2.7913,1.47,-15.0675,0,0,0,2.123960946046525
-0.2742,0.9593,0.0293,-0.523,0.097,-0.0885,-2.7562,1.2512,-14.9275,0,0,0,2.1361353121028395
-0.2762,0.9596,0.0279,-0.523,0.097,-0.0885,-2.45,1.1812,-14.9362,0,0,0,2.148260483796474
-0.2697,0.96,0.0262,-0.523,0.1001,-0.0837,-2.7825,1.0937,-14.28,0,0,0,2.1604348498527886
-0.2712,0.9624,0.026,-0.5248,0.099,-0.0897,-2.7388,1.1025,-14.0787,0,0,0,2.1698568090129733
-0.2677,0.9626,0.0291,-0.5248,0.099,-0.0897,-2.7738,0.8925,-14.525,0,0,0,2.1820315289855663
-0.2689,0.9622,0.0295,-0.5226,0.0982,-0.0906,-2.9138,1.0062,-14.91,0,0,0,2.1941577624280355
-0.2759,0.9572,0.026,-0.5226,0.0982,-0.0906,-3.1588,1.015,-14.7613,0,0,0,2.2063558408749944
-0.2715,0.9589,0.0226,-0.5236,0.0994,-0.0878,-2.4675,0.6038,-14.6125,0,0,0,2.2184937535546467
-0.2752,0.9593,0.027,-0.5223,0.0987,-0.0899,-2.45,0.6913,-14.5775,0,0,0,2.2306642265319
-0.2725,0.9614,0.0231,-0.5223,0.0987,-0.0899,-2.5988,0.945,-13.3087,0,0,0,2.2427957687185436
-0.2668,0.9622,0.0303,-0.5223,0.0972,-0.0885,-2.5463,1.0587,-14.2187,0,0,0,2.2549782748492584
-0.2685,0.9631,0.0304,-0.5223,0.0972,-0.0885,-2.9138,1.4,-14.14,0,0,0,2.267159719231138
-0.2696,0.962,0.0303,-0.5218,0.0983,-0.0906,-2.835,1.0587,-14.9713,0,0,0,2.279313912059591
-0.2713,0.9586,0.0229,-0.523,0.1004,-0.0894,-2.3712,1.4262,-14.875,0,0,0,2.291433421092773
-0.2718,0.9589,0.0285,-0.523,0.1004,-0.0894,-3.045,1.3912,-14.5162,0,0,0,2.300880862224994
-0.2751,0.959,0.0284,-0.523,0.0964,-0.0899,-2.4413,1.1375,-14.91,0,0,0,2.3130364707185596
-0.2729,0.9601,0.025,-0.523,0.0964,-0.0899,-2.3187,0.98,-14.4987,0,0,0,2.3252377344120227
-0.2694,0.9605,0.0265,-0.5235,0.0997,-0.0855,-2.52,1.3212,-14.0787,0,0,0,2.337388034161415
-0.2692,0.9618,0.0282,-0.5227,0.0993,-0.0886,-3.2813,1.435,-13.9125,0,0,0,2.3494795838086135
-0.2696,0.9607,0.0289,-0.5227,0.0993,-0.0886,-3.0363,1.0237,-14.1138,0,0,0,2.3616518263672583
-0.2707,0.9597,0.0273,-0.5219,0.0982,-0.0901,-2.555,0.8487,-14.3238,0,0,0,2.3738276080886855
-0.2722,0.9609,0.0268,-0.5219,0.0982,-0.0901,-1.9775,1.0412,-14.4462,0,0,0,2.386022855205418
-0.2713,0.9598,0.0306,-0.5215,0.0981,-0.0908,-3.325,1.1112,-13.8687,0,0,0,2.398140594657209
-0.2714,0.9603,0.029,-0.5215,0.0992,-0.0902,-3.2288,0.56,-14.2362,0,0,0,2.410310359801906
-0.2702,0.9589,0.026,-0.5215,0.0992,-0.0902,-2.5113,1.2512,-14.2625,0,0,0,2.419783990738719
-0.2724,0.9607,0.0298,-0.5222,0.1006,-0.0898,-2.555,1.0412,-13.9475,0,0,0,2.431907392850962
-0.2715,0.9609,0.026,-0.5222,0.1006,-0.0898,-2.9313,1.015,-13.825,0,0,0,2.4440937920607375
-0.2721,0.9594,0.0289,-0.5232,0.0986,-0.0929,-2.8,1.0237,-14.2537,0,0,0,2.4562515240519733
-0.2712,0.9604,0.024,-0.5247,0.097,-0.089,-2.9663,1.2425,-14.2362,0,0,0,2.468376695745608
-0.2695,0.9612,0.0293,-0.5247,0.097,-0.089,-3.1937,1.2862,-14.3413,0,0,0,2.4805641567042183
-0.2709,0.9603,0.0263,-0.521,0.0982,-0.0889,-2.45,1.1462,-14.3062,0,0,0,2.4927388766768113
-0.269,0.9604,0.0256,-0.521,0.0982,-0.0889,-2.3888,1.3475,-14.4725,0,0,0,2.5048753736913505
-0.27,0.9605,0.031,-0.5221,0.0988,-0.0887,-3.1675,1.1725,-14.6125,0,0,0,2.5170546945755605
-0.2726,0.9626,0.0248,-0.524,0.0986,-0.089,-3.3425,1.2862,-13.7987,0,0,0,2.529205702157509
-0.2711,0.9598,0.0305,-0.524,0.0986,-0.089,-2.3363,1.1462,-14.3587,0,0,0,2.5413892700370586
-0.2697,0.9606,0.0279,-0.5224,0.0993,-0.0905,-2.7738,0.8663,-14.1662,0,0,0,2.5508108752809653
-0.2722,0.9612,0.0284,-0.5224,0.0993,-0.0905,-3.1063,0.9887,-14.0437,0,0,0,2.5629353391420433
-0.2723,0.9601,0.0292,-0.5238,0.0992,-0.0917,-2.975,1.2862,-14.84,0,0,0,2.5751040425379053
-0.2699,0.9596,0.0284,-0.524,0.0982,-0.0904,-2.7738,0.9187,-14.805,0,0,0,2.5872950426592984
-0.2749,0.9607,0.0217,-0.524,0.0982,-0.0904,-2.8612,1.2337,-14.0525,0,0,0,2.599430831841281
-0.2717,0.9601,0.0306,-0.5207,0.0991,-0.0859,-2.9575,1.26,-14.2887,0,0,0,2.6115736993488294
-0.2696,0.9606,0.0276,-0.5207,0.0991,-0.0859,-3.1588,1.2862,-14.4375,0,0,0,2.6237324930889
-0.2692,0.9611,0.0267,-0.5236,0.0998,-0.0888,-3.1675,0.9975,-14.1487,0,0,0,2.635924908875406
-0.2699,0.9615,0.0257,-0.522,0.0988,-0.0893,-2.7037,0.7437,-14.91,0,0,0,2.6484425737216455
-0.2692,0.9591,0.0282,-0.522,0.0988,-0.0893,-3.115,0.7962,-14.1925,0,0,0,2.6602085203928327
-0.273,0.9599,0.0256,-0.523,0.0978,-0.089,-2.6425,0.9975,-14.9713,0,0,0,2.6723209511004495
-0.2719,0.9595,0.0286,-0.523,0.0978,-0.089,-2.8438,1.2775,-14.4462,0,0,0,2.6818221875069677
-0.2751,0.959,0.024,-0.5242,0.0988,-0.0877,-2.9138,1.1725,-14.0437,0,0,0,2.694208549413968
-0.2689,0.9604,0.0292,-0.5253,0.0962,-0.089,-2.7475,0.84,-14.105,0,0,0,2.7061864919358407
-0.2724,0.9607,0.0243,-0.5253,0.0962,-0.089,-3.08,1.1462,-13.9212,0,0,0,2.7183130792945884
-0.2732,0.9612,0.0245,-0.524,0.0992,-0.0921,-2.9488,1.1287,-14.4987,0,0,0,2.730447452811458
