AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.144,0.9767,0.0426,-0.7387,0.0482,0.0438,-2.2925,1.2337,-15.785,0,0,0,1.6207561299656774
-0.1443,0.9751,0.0397,-0.7377,0.0473,0.034,-2.4237,1.2512,-15.61,0,0,0,1.6300980412281378
-0.1424,0.9497,0.0477,-0.7377,0.0473,0.034,-2.5375,1.2775,-16.5112,0,0,0,1.6421661512500594
-0.1412,0.9775,0.0453,-0.7378,0.0477,0.0329,-2.9488,0.9975,-15.7062,0,0,0,1.654304336223866
-0.1429,0.9766,0.0421,-0.7378,0.0477,0.0329,-2.4938,0.7613,-15.8375,0,0,0,1.6663897880268097
-0.1445,0.977,0.0425,-0.7382,0.0478,0.0342,-1.8812,1.1462,-16.3187,0,0,0,1.6785177094975625
-0.1419,0.9783,0.0407,-0.7382,0.0478,0.0342,-1.9687,0.98,-16.3537,0,0,0,1.6906332439818712
-0.1434,0.9776,0.0423,-0.7362,0.0466,0.0337,-1.7325,0.9538,-16.135,0,0,0,1.702707724453964
-0.1444,0.9765,0.0429,-0.7326,0.046,0.031,-2.0213,1.365,-16.2575,0,0,0,1.712081134053383
-0.1413,0.9744,0.0446,-0.7326,0.046,0.031,-2.3538,1.3475,-16.4325,0,0,0,1.724202331160066
-0.1424,0.9774,0.043,-0.7392,0.0446,0.0334,-2.45,1.225,-16.4062,0,0,0,1.7363468865840443
-0.1417,0.978,0.045,-0.7392,0.0446,0.0334,-2.5025,1.1025,-15.7237,0,0,0,1.7484234905395275
-0.1417,0.977,0.0461,-0.7372,0.0476,0.0337,-2.625,1.1812,-15.7587,0,0,0,1.7604739048665285
-0.1435,0.9762,0.0395,-0.7408,0.0459,0.0385,-2.2313,1.015,-16.1175,0,0,0,1.7726166907210146
-0.1454,0.9765,0.0431,-0.7408,0.0459,0.0385,-2.38,1.12,-16.0825,0,0,0,1.7848369837192528
-0.1427,0.9756,0.0461,-0.7377,0.0494,0.0328,-2.205,1.435,-15.47,0,0,0,1.7967426472618035
-0.1416,0.9789,0.0433,-0.7377,0.0494,0.0328,-2.5725,0.9887,-15.8375,0,0,0,1.8062908903270376
-0.146,0.98,0.0412,-0.7366,0.047,0.0366,-2.5725,1.4612,-15.9512,0,0,0,1.8182829088608008
-0.1433,0.9774,0.0439,-0.7366,0.047,0.0366,-2.7562,1.2687,-16.5112,0,0,0,1.8304037520535854
-0.145,0.9755,0.0444,-0.7369,0.0463,0.033,-3.01,1.3737,-16.2138,0,0,0,1.8424400098246498
-0.1405,0.9748,0.0459,-0.7369,0.0474,0.0332,-3.1588,1.4875,-15.8025,0,0,0,1.8545877504737138
-0.1418,0.9801,0.0418,-0.7369,0.0474,0.0332,-3.1412,1.1375,-15.96,0,0,0,1.8667146102027714
-0.1425,0.9803,0.0441,-0.7394,0.048,0.0366,-2.1,1.3737,-16.0387,0,0,0,1.8788184655284323
