Hour,Minute,Second,IR1,Blinks,Actual Blinks
15,59,38.537,40932.0,0,0
15,59,38.54,40957.0,0,0
15,59,38.548,40957.0,0,0
15,59,38.556,41035.0,0,0
15,59,38.564,41121.0,0,0
15,59,38.572,41130.0,0,0
15,59,38.58,41130.0,0,0
15,59,38.588,41172.0,0,0
15,59,38.595,41200.0,0,0
15,59,38.603,41204.0,0,0
15,59,38.61,41204.0,0,0
15,59,38.618,41200.0,0,0
15,59,38.626,41208.0,0,0
15,59,38.634,41217.0,0,0
15,59,38.642,41216.0,0,0
15,59,38.65,41213.0,0,0
15,59,38.658,41214.0,0,0
15,59,38.666,41279.0,0,0
15,59,38.674,41294.0,0,0
15,59,38.682,41309.0,0,0
15,59,38.69,41349.0,0,0
15,59,38.698,41360.0,0,0
15,59,38.707,41391.0,0,0
15,59,38.714,41402.0,0,0
15,59,38.722,41394.0,0,0
15,59,38.732,41396.0,0,0
15,59,38.738,41398.0,0,0
15,59,38.747,41398.0,0,0
15,59,38.755,41401.0,0,0
15,59,38.764,41397.0,0,0
15,59,38.77,41393.0,0,0
15,59,38.779,41393.0,0,0
15,59,38.786,41407.0,0,0
15,59,38.796,41407.0,0,0
15,59,38.804,41416.0,0,0
15,59,38.811,41415.0,0,0
15,59,38.818,41414.0,0,0
15,59,38.827,41440.0,0,0
15,59,38.834,41451.0,0,0
15,59,38.842,41458.0,0,0
15,59,38.851,41465.0,0,0
15,59,38.858,41480.0,0,0
15,59,38.866,41485.0,0,0
15,59,38.874,41473.0,0,0
15,59,38.879,41470.0,0,0
15,59,38.879,41484.0,0,0
15,59,38.895,41529.0,0,0
15,59,38.895,41527.0,0,0
15,59,38.91,41527.0,0,0
15,59,38.91,41569.0,0,0
15,59,38.926,41590.0,0,0
15,59,38.926,41580.0,0,0
15,59,38.942,41580.0,0,0
15,59,38.942,41590.0,0,0
15,59,38.957,41579.0,0,0
15,59,38.957,41601.0,0,0
15,59,38.973,41601.0,0,0
15,59,38.973,41617.0,0,0
15,59,38.988,41619.0,0,0
15,59,38.988,41618.0,0,0
15,59,39.004,41619.0,0,0
15,59,39.004,41622.0,0,0
15,59,39.021,41616.0,0,0
15,59,39.021,41629.0,0,0
15,59,39.036,41624.0,0,0
15,59,39.036,41620.0,0,0
15,59,39.052,41602.0,0,0
15,59,39.052,41601.0,0,0
15,59,39.067,41592.0,0,0
15,59,39.067,41589.0,0,0
15,59,39.083,41575.0,0,0
15,59,39.083,41597.0,0,0
15,59,39.099,41600.0,0,0
15,59,39.114,41600.0,0,0
15,59,39.114,41599.0,0,0
15,59,39.13,41587.0,0,0
15,59,39.13,41610.0,0,0
15,59,39.145,41610.0,0,0
15,59,39.145,41604.0,0,0
15,59,39.161,41617.0,0,0
15,59,39.161,41630.0,0,0
15,59,39.177,41630.0,0,0
15,59,39.177,41616.0,0,0
15,59,39.194,41601.0,0,0
15,59,39.194,41604.0,0,0
15,59,39.21,41599.0,0,0
15,59,39.21,41585.0,0,0
15,59,39.225,41593.0,0,0
15,59,39.225,41595.0,0,0
15,59,39.241,41586.0,0,0
15,59,39.241,41577.0,0,0
15,59,39.257,41586.0,0,0
15,59,39.257,41569.0,0,0
15,59,39.272,41563.0,0,0
15,59,39.272,41561.0,0,0
15,59,39.288,41546.0,0,0
15,59,39.288,41547.0,0,0
15,59,39.303,41555.0,0,0
15,59,39.303,41555.0,0,0
15,59,39.319,41548.0,0,0
15,59,39.319,41562.0,0,0
15,59,39.335,41560.0,0,0
15,59,39.335,41560.0,0,0
15,59,39.35,41532.0,0,0
15,59,39.35,41528.0,0,0
15,59,39.366,41473.0,0,0
