AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.2639,0.9619,0.0404,-0.639,0.0299,-0.0952,-2.7738,1.155,-14.7,0,0,0,1.6209436328161082
-0.2613,0.9343,0.0421,-0.6372,0.0308,-0.0985,-2.1788,1.0062,-14.5162,0,0,0,1.6329651070402087
-0.2641,0.9347,0.0393,-0.6372,0.0308,-0.0985,-2.7738,0.3588,-14.49,0,0,0,1.6451539836639324
-0.2652,0.9615,0.0407,-0.6367,0.0298,-0.0989,-2.7738,0.63,-14.6037,0,0,0,1.657340382873708
-0.2641,0.9595,0.0368,-0.6367,0.0298,-0.0989,-2.2925,0.63,-14.6037,0,0,0,1.669447858753429
-0.2647,0.9607,0.0398,-0.637,0.0308,-0.0994,-2.6338,0.7788,-15.2075,0,0,0,1.6816158543167345
-0.2641,0.9615,0.0352,-0.637,0.0308,-0.0994,-2.8175,0.7088,-14.91,0,0,0,1.6911974297184207
-0.2639,0.96,0.0376,-0.6373,0.0296,-0.0978,-3.0625,1.0412,-14.8312,0,0,0,1.7032146569471818
-0.2643,0.9609,0.0351,-0.6373,0.0306,-0.0962,-2.9313,0.63,-14.21,0,0,0,1.7154127353941406
-0.2639,0.9595,0.0381,-0.6373,0.0306,-0.0962,-2.5725,0.9538,-14.3587,0,0,0,1.7275166721110786
-0.2668,0.9611,0.0391,-0.6341,0.0309,-0.0994,-2.4325,1.015,-14.4375,0,0,0,1.739668741441862
-0.2655,0.9588,0.04,-0.6341,0.0309,-0.0994,-2.8438,1.12,-14.0963,0,0,0,1.7518339056749412
-0.2623,0.9617,0.0298,-0.6378,0.0295,-0.0977,-3.0275,0.91,-14.2012,0,0,0,1.764035877200961
-0.2654,0.9606,0.0392,-0.6362,0.0306,-0.1014,-2.4938,1.4175,-14.4287,0,0,0,1.7761543244853084
-0.2633,0.9609,0.0362,-0.6362,0.0306,-0.1014,-2.5725,1.0587,-14.5862,0,0,0,1.788331521871849
-0.2647,0.9612,0.034,-0.6357,0.0317,-0.0996,-2.5725,1.05,-14.6387,0,0,0,1.8005257072397467
-0.2648,0.9614,0.0403,-0.6357,0.0317,-0.0996,-3.4213,1.3037,-14.5862,0,0,0,1.8126898097239912
-0.2649,0.9626,0.0374,-0.6353,0.0314,-0.1015,-2.8,0.875,-14.7962,0,0,0,1.82210893755395
-0.2658,0.9607,0.0364,-0.636,0.0307,-0.1008,-2.7388,1.1725,-14.5513,0,0,0,1.834282595777708
-0.2649,0.9609,0.0389,-0.636,0.0307,-0.1008,-2.59,1.2075,-14.8662,0,0,0,1.8464194467085255
-0.2643,0.9603,0.0327,-0.6374,0.0306,-0.0999,-2.6688,0.8312,-14.4812,0,0,0,1.8585945205973964
-0.2653,0.9635,0.0362,-0.6374,0.0306,-0.0999,-3.1937,1.3912,-14.945,0,0,0,1.8707518986723537
-0.2638,0.9601,0.0401,-0.6382,0.0298,-0.0995,-3.4475,1.1375,-14.3762,0,0,0,1.8828951200961803
-0.2639,0.9613,0.0355,-0.6382,0.0302,-0.098,-3.5,0.4725,-14.0,0,0,0,1.895050374673468
-0.2678,0.9631,0.039,-0.6382,0.0302,-0.098,-2.31,1.12,-14.56,0,0,0,1.9072325268879045
-0.2641,0.961,0.0337,-0.6389,0.0294,-0.1002,-2.835,1.3562,-14.6912,0,0,0,1.9194362679953154
-0.2639,0.9592,0.0379,-0.6389,0.0294,-0.1002,-3.01,1.2163,-14.3762,0,0,0,1.9315179079867224
-0.263,0.9605,0.0395,-0.6378,0.0334,-0.1002,-2.7562,1.0937,-14.6475,0,0,0,1.9436292769455044
-0.2652,0.9614,0.0371,-0.6351,0.0334,-0.0945,-2.6775,0.7525,-14.5513,0,0,0,1.9531032617985953
-0.2663,0.959,0.0344,-0.6351,0.0334,-0.0945,-2.9488,0.8663,-14.4462,0,0,0,1.9652839983479187
-0.261,0.9595,0.0331,-0.6382,0.0278,-0.0992,-2.73,1.1025,-14.3762,0,0,0,1.9774934021157822
-0.2657,0.9617,0.037,-0.6382,0.0278,-0.0992,-2.3275,0.8312,-14.6825,0,0,0,1.9895778734374154
-0.2641,0.9589,0.038,-0.6373,0.0302,-0.0934,-3.1063,0.9887,-14.5862,0,0,0,2.001763210898356
-0.266,0.9614,0.0324,-0.6386,0.0302,-0.097,-2.6163,0.455,-14.56,0,0,0,2.01393156037794
-0.2654,0.9622,0.035,-0.6386,0.0302,-0.097,-2.6863,0.9975,-14.1138,0,0,0,2.026101679438915
-0.2628,0.9584,0.0364,-0.6384,0.0304,-0.0997,-2.7475,0.9975,-14.595,0,0,0,2.038236760788341
-0.2649,0.961,0.0375,-0.6384,0.0304,-0.0997,-2.905,0.9975,-14.455,0,0,0,2.05039590844469
-0.2632,0.961,0.0379,-0.6369,0.0311,-0.1008,-2.4938,0.91,-14.6825,0,0,0,2.062596818221875
-0.2619,0.9592,0.0354,-0.6368,0.0294,-0.0991,-2.9575,1.155,-14.4812,0,0,0,2.0747000471062567
-0.2665,0.962,0.0399,-0.6368,0.0294,-0.0991,-3.4738,1.2775,-14.0963,0,0,0,2.0841177592711024
-0.2631,0.9589,0.0436,-0.6372,0.0305,-0.0994,-2.6863,0.9538,-14.4025,0,0,0,2.096455634647979
-0.265,0.9624,0.0331,-0.6372,0.0305,-0.0994,-3.2638,0.9275,-13.8425,0,0,0,2.1084824176162535
-0.2664,0.9623,0.0341,-0.6377,0.0306,-0.1063,-2.66,1.225,-14.4725,0,0,0,2.120655368007455
-0.2654,0.9632,0.0361,-0.6366,0.0302,-0.0998,-2.6425,1.2425,-14.4375,0,0,0,2.1329051182310415
-0.2647,0.9606,0.0357,-0.6366,0.0302,-0.0998,-3.0363,1.3475,-15.2425,0,0,0,2.144952428343456
-0.2664,0.9612,0.0388,-0.6366,0.0304,-0.1004,-3.1675,1.015,-14.4112,0,0,0,2.1571048515905176
-0.2641,0.9583,0.0367,-0.6366,0.0304,-0.1004,-3.15,1.19,-14.1662,0,0,0,2.1693110701118763
-0.2623,0.9617,0.0345,-0.6367,0.0345,-0.0998,-2.8525,1.0675,-13.8337,0,0,0,2.181472341265895
-0.2623,0.9626,0.037,-0.6349,0.0302,-0.1002,-3.0625,1.2163,-14.1925,0,0,0,2.19357486231772
-0.2631,0.962,0.0372,-0.6349,0.0302,-0.1002,-3.2813,0.9975,-13.7987,0,0,0,2.2030155790406534
-0.263,0.9584,0.0394,-0.6364,0.0318,-0.0991,-3.0713,1.1987,-13.93,0,0,0,2.2151881755155762
-0.2635,0.9631,0.0369,-0.6364,0.0318,-0.0991,-2.4237,0.875,-14.9187,0,0,0,2.2275267587250096
-0.2643,0.9603,0.0293,-0.6371,0.0313,-0.098,-2.7213,1.0412,-14.385,0,0,0,2.2394806349399596
-0.266,0.9607,0.0393,-0.634,0.031,-0.1006,-2.6513,0.9363,-14.4462,0,0,0,2.2516312886056298
-0.2635,0.9597,0.037,-0.634,0.031,-0.1006,-2.7475,0.8138,-14.105,0,0,0,2.2638099016572837
-0.2675,0.9615,0.0357,-0.6365,0.0302,-0.1005,-3.2113,1.2163,-14.5775,0,0,0,2.2760012556949554
-0.2639,0.9612,0.04,-0.6365,0.0302,-0.1005,-3.4913,1.1025,-14.5513,0,0,0,2.2881802226628873
-0.265,0.9603,0.0376,-0.6377,0.03,-0.1006,-2.9313,1.0587,-14.175,0,0,0,2.300309287435583
-0.2661,0.9606,0.0334,-0.639,0.03,-0.0985,-2.7913,0.6038,-14.6125,0,0,0,2.312490023984906
-0.2635,0.959,0.0329,-0.639,0.03,-0.0985,-3.29,0.8925,-14.7437,0,0,0,2.3246502333900896
-0.266,0.9608,0.0389,-0.6351,0.0317,-0.1001,-3.185,1.0325,-14.8662,0,0,0,2.334146514968712
-0.2631,0.9625,0.0397,-0.6351,0.0317,-0.1001,-2.695,0.7263,-14.2275,0,0,0,2.346422808913169
-0.2644,0.9597,0.0372,-0.6374,0.0304,-0.1008,-2.4237,1.4088,-14.7788,0,0,0,2.3583717303002234
-0.2665,0.96,0.0345,-0.6374,0.0314,-0.0993,-2.1613,1.1638,-14.6737,0,0,0,2.3705623765053385
-0.2668,0.962,0.0361,-0.6374,0.0314,-0.0993,-2.7388,1.4437,-14.7087,0,0,0,2.3827477139662796
-0.2636,0.9588,0.0411,-0.637,0.0314,-0.099,-2.345,1.3125,-14.525,0,0,0,2.394815551222834
-0.2614,0.9582,0.0389,-0.637,0.0314,-0.099,-2.45,1.155,-14.0787,0,0,0,2.4070217697441927
-0.2633,0.9618,0.0367,-0.6359,0.0279,-0.0976,-2.6338,0.9625,-13.9038,0,0,0,2.4192042758749075
-0.2638,0.9609,0.0362,-0.6369,0.0307,-0.0991,-2.3538,1.155,-13.7725,0,0,0,2.4314303137078497
-0.2654,0.9653,0.0343,-0.6369,0.0307,-0.0991,-3.0188,1.1987,-14.3762,0,0,0,2.4435710577177283
-0.2627,0.9579,0.0409,-0.6362,0.0308,-0.099,-3.5963,1.1112,-14.2625,0,0,0,2.45560668859296
-0.2618,0.9578,0.0405,-0.6362,0.0308,-0.099,-3.0713,1.3912,-14.385,0,0,0,2.465085628273947
-0.2656,0.9615,0.0334,-0.6375,0.0315,-0.1044,-2.6775,0.8225,-14.665,0,0,0,2.4772723814000006
-0.2661,0.9614,0.0359,-0.6365,0.0321,-0.0984,-2.3275,1.2512,-14.8575,0,0,0,2.4894509944516545
-0.2656,0.9593,0.0362,-0.6365,0.0321,-0.0984,-2.52,0.63,-14.1487,0,0,0,2.501534404024453
-0.2647,0.9593,0.0345,-0.6372,0.0301,-0.0986,-2.2662,0.91,-14.0525,0,0,0,2.5136999221738106
-0.26,0.962,0.037,-0.6372,0.0301,-0.0986,-2.4938,0.9538,-14.525,0,0,0,2.5259298530858136
-0.2645,0.9639,0.0331,-0.6378,0.031,-0.0985,-3.3075,0.9975,-14.2187,0,0,0,2.5380645805189617
-0.2654,0.9617,0.0375,-0.6353,0.0305,-0.1002,-3.1412,1.0237,-14.63,0,0,0,2.550311499412322
-0.2614,0.9628,0.0402,-0.6353,0.0305,-0.1002,-3.2113,0.9538,-14.2975,0,0,0,2.56504680365822
-0.2652,0.9604,0.0367,-0.6382,0.031,-0.0978,-3.2025,1.26,-14.6212,0,0,0,2.5745526409763557
-0.2671,0.9611,0.039,-0.6382,0.031,-0.0978,-2.6513,1.0937,-14.0787,0,0,0,2.586657993358407
-0.2658,0.9616,0.0331,-0.6365,0.0306,-0.1031,-2.6688,0.6038,-14.7,0,0,0,2.596335126155227
-0.2633,0.9595,0.0367,-0.6373,0.0306,-0.0995,-3.0538,0.9975,-14.245,0,0,0,2.60825361074235
-0.2668,0.9628,0.0375,-0.6373,0.0306,-0.0995,-3.7625,1.365,-14.735,0,0,0,2.620444610863743
-0.2635,0.963,0.0395,-0.6375,0.0314,-0.0977,-3.6312,0.9187,-14.4987,0,0,0,2.632637380566528
-0.2621,0.9601,0.0397,-0.6375,0.0314,-0.0977,-2.8263,0.8312,-14.0963,0,0,0,2.644916505841211
-0.2627,0.9628,0.0395,-0.6376,0.0305,-0.0998,-3.4125,1.0062,-14.665,0,0,0,2.656882769125901
-0.2644,0.959,0.0389,-0.6383,0.0302,-0.1006,-3.08,1.155,-14.4112,0,0,0,2.669083678903086
-0.2652,0.9721,0.0253,-0.6383,0.0302,-0.1006,-3.1588,0.9187,-14.7,0,0,0,2.681264061536131
-0.2687,0.9715,0.0343,-0.6369,0.0301,-0.1014,-2.94,1.1375,-14.91,0,0,0,2.693428517936654
-0.2677,0.9524,0.0403,-0.6369,0.0311,-0.0977,-3.0013,1.085,-14.6212,0,0,0,2.705626950299891
-0.2671,0.9579,0.0429,-0.6381,0.0311,-0.0977,-2.9488,0.6737,-14.595,0,0,0,2.7149809575346473
-0.2592,0.9587,0.037,-0.6374,0.0305,-0.0991,-3.0188,1.2075,-14.735,0,0,0,2.727165587163032
-0.2669,0.9618,0.0276,-0.6374,0.0305,-0.0991,-2.7475,1.2337,-14.4375,0,0,0,2.7393555255355904
-0.2616,0.9582,0.0354,-0.6368,0.0308,-0.1046,-2.4763,1.015,-14.0175,0,0,0,2.751595012187107
-0.2633,0.9695,0.03,-0.6375,0.0318,-0.1037,-2.5288,0.84,-14.7087,0,0,0,2.763609054169364
-0.2636,0.9645,0.0374,-0.6375,0.0318,-0.1037,-3.4125,0.5688,-14.455,0,0,0,2.7757954533791396
-0.2618,0.9535,0.0435,-0.6361,0.0295,-0.101,-3.08,1.1812,-14.5775,0,0,0,2.787970173351732
-0.2616,0.9636,0.0366,-0.6361,0.0295,-0.101,-2.3275,0.8575,-15.12,0,0,0,2.800148786403386
-0.263,0.9635,0.0326,-0.6381,0.0295,-0.0989,-2.59,0.8925,-14.3325,0.19603090741518825,-6.481238716781497,0.6404284087393155,3.7870099984887773
-0.2681,0.959,0.0337,-0.6382,0.032,-0.0986,-2.6425,1.295,-14.9012,0.29892450915858876,-11.652975654492153,2.7241619004898636,3.7917220398177047
-0.2682,0.9623,0.0361,-0.6382,0.032,-0.0986,-2.1788,0.7263,-15.0412,0.934629737662033,-13.965213712542397,3.966327473466928,3.7964439908024237
-0.2616,0.9597,0.0418,-0.6377,0.0298,-0.099,-2.7125,-0.0613,-14.5862,0.9500028919042177,-14.596957044617449,6.596644616220693,3.801349270419288
-0.2644,0.9581,0.0384,-0.6377,0.0298,-0.099,-2.8087,1.1987,-14.4637,1.0790953581333877,-14.977779992846806,7.074958668597722,3.805878337032348
-0.2639,0.963,0.0335,-0.6368,0.0315,-0.0986,-3.2987,1.4612,-14.4812,1.4201923218330963,-15.136881532599146,7.745889648703628,3.8103348508083625
-0.2619,0.9635,0.0293,-0.6366,0.031,-0.1041,-2.1,1.26,-14.2187,1.5411238588827505,-15.161185795953307,8.161875128786768,3.8148522381842396
-0.2614,0.9633,0.0338,-0.6366,0.031,-0.1041,-2.94,1.0412,-14.14,1.6310114037589272,-15.165431974328001,8.25980833165193,3.819682133633832
-0.2658,0.958,0.0397,-0.637,0.0307,-0.0998,-3.115,0.63,-15.0237,1.8476846922470658,-15.358865188163268,8.506797386620926,3.824225356898023
-0.2632,0.9575,0.0387,-0.637,0.0307,-0.0998,-2.4938,1.0675,-14.63,1.9283022304002215,-15.358448350972917,8.572140937883972,3.828413956051384
-0.264,0.96,0.0346,-0.638,0.0332,-0.0998,-2.3712,1.5575,-14.21,1.9621098447588958,-15.361610740909718,8.805706213305278,3.830952597515437
-0.2636,0.9632,0.0365,-0.6381,0.0303,-0.1051,-2.765,1.1987,-14.6475,1.9743400221591412,-15.32742830463584,8.9695519973672,3.833502918216672
-0.2635,0.9626,0.0298,-0.6381,0.0303,-0.1051,-3.1937,0.5425,-14.1662,1.9080840336262477,-15.318178311611957,9.17593016357476,3.8360344813551595
-0.2639,0.9638,0.0409,-0.6377,0.0326,-0.0999,-3.0538,0.7088,-14.07,2.0437439468505305,-15.312261228391163,9.187479702972595,3.8385685219075945
-0.2635,0.9574,0.0397,-0.6377,0.0326,-0.0999,-2.9663,1.3562,-14.2187,2.1127742324013514,-15.336621007312509,9.19990064170803,3.841107163371647
-0.265,0.9587,0.0385,-0.6376,0.0316,-0.0967,-2.4413,1.1812,-14.4462,2.1514882000962725,-15.384088537639517,9.155009972680872,3.8437031392727796
-0.2663,0.9626,0.0323,-0.6362,0.0298,-0.1014,-2.4588,1.4262,-13.9387,2.1064820734006586,-15.402423929633805,9.222514234736428,3.8462509825600675
-0.2624,0.964,0.0389,-0.6362,0.0298,-0.1014,-2.1788,1.4962,-14.5338,2.1767055336589975,-15.311697839427962,9.276791796445774,3.8487828996148328
-0.2681,0.9589,0.0374,-0.637,0.0308,-0.099,-2.555,0.9975,-14.6475,2.184017607361314,-15.464331151028267,9.273533586935512,3.851302429599859
-0.2658,0.9604,0.0386,-0.637,0.0308,-0.099,-2.4588,0.7175,-13.8687,2.207054891480361,-15.46298037428906,9.250886806879212,3.853843548477859
-0.2625,0.957,0.0412,-0.6377,0.0322,-0.1023,-3.1675,0.8312,-14.4025,2.2889643293110216,-15.40136772251621,9.274868257610189,3.856433153885983
-0.2635,0.9607,0.0363,-0.6378,0.0298,-0.1,-3.115,0.7613,-13.9737,2.252440505718428,-15.381024538819108,9.266866397121493,3.8589679022709746
-0.2677,0.9629,0.0413,-0.6378,0.0298,-0.1,-1.9337,0.49,-13.6763,2.3409121076265826,-15.391809431216647,9.261146664438453,3.86037471947711
-0.2643,0.9628,0.0371,-0.6363,0.0309,-0.1003,-2.5113,0.595,-13.895,2.319367519619032,-15.379688445823396,9.265817377853542,3.8616718226369806
-0.263,0.9592,0.0332,-0.6363,0.0309,-0.1003,-2.625,0.7613,-14.6125,2.2951140998885666,-15.351682886051165,9.26596228182554,3.8629303489225197
-0.2655,0.9615,0.0423,-0.6364,0.0313,-0.1008,-2.87,1.1987,-14.3587,2.3272323653282254,-15.38226923571519,9.279879591431005,3.864146759170944
-0.2635,0.9624,0.0339,-0.6378,0.0313,-0.0996,-3.5,0.9275,-14.385,2.18976267788598,-15.347255705589514,9.276114144015391,3.865366354665873
-0.2644,0.9599,0.0367,-0.6378,0.0313,-0.0996,-3.0625,0.7788,-14.2362,2.189701526319273,-15.363680029931002,9.263215379156447,3.866588781491028
-0.2627,0.9613,0.0371,-0.6378,0.0293,-0.1005,-3.1937,0.77,-14.3675,2.1964374559263145,-15.32436493423624,9.264916108889645,3.867802360409226
-0.2647,0.9597,0.0315,-0.6378,0.0293,-0.1005,-3.3075,0.9713,-14.6825,2.077136395702986,-15.369915910621856,9.264910091973215,3.8690212480715984
-0.2641,0.9601,0.0376,-0.6378,0.0314,-0.0979,-3.3075,0.8925,-14.63,2.139544182059426,-15.369475287674268,9.249399672664996,3.870243674896754
-0.2621,0.961,0.0403,-0.6382,0.0304,-0.1012,-3.3775,1.0237,-14.4462,2.2450316175954885,-15.311220823021303,9.254081050225416,3.871512110838084
-0.2622,0.962,0.0342,-0.6382,0.0304,-0.1012,-2.8788,1.19,-14.0875,2.2137182909536084,-15.286658043647522,9.266128292397417,3.8727359533283523
-0.2653,0.9622,0.0365,-0.6356,0.031,-0.1005,-3.1325,0.7525,-14.6912,2.201298036578839,-15.348131320158226,9.273360216860945,3.8739569644883947
