AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw
-0.2949,-0.1734,0.9111,-0.1543,0.7451,0.3331,-3.4913,1.1725,-10.5262,0,0,0
-0.2979,-0.1737,0.9076,-0.1543,0.7451,0.3331,-3.5613,1.1375,-10.8238,0,0,0
-0.2927,-0.1734,0.9149,-0.1632,0.7458,0.3331,-2.6425,1.4437,-10.7187,0,0,0
-0.2941,-0.1738,0.9128,-0.1632,0.7458,0.3331,-2.8612,1.4437,-10.605,0,0,0
-0.2935,-0.1746,0.9122,-0.1594,0.7453,0.3373,-3.4563,1.2687,-10.5612,0,0,0
-0.2915,-0.1746,0.9138,-0.1594,0.7452,0.3339,-4.0862,1.75,-10.85,0,0,0
-0.2919,-0.1745,0.9176,-0.1594,0.7452,0.3339,-3.6837,1.8725,-10.7187,0,0,0
-0.2936,-0.1737,0.9109,-0.1588,0.745,0.3354,-3.43,1.4262,-10.9637,0,0,0
-0.2957,-0.1735,0.9121,-0.1588,0.745,0.3354,-3.5,1.5837,-10.6487,0,0,0
-0.2946,-0.1731,0.9132,-0.16,0.747,0.3345,-3.885,1.3212,-10.1587,0,0,0
-0.2934,-0.1734,0.913,-0.161,0.7464,0.333,-3.5088,1.2862,-10.3775,0,0,0
-0.2948,-0.1749,0.9145,-0.161,0.7464,0.333,-3.3688,0.8312,-10.5262,0,0,0
-0.2945,-0.1747,0.9143,-0.16,0.747,0.3323,-3.2725,0.8838,-10.7275,0,0,0
-0.2951,-0.1738,0.9146,-0.16,0.747,0.3323,-3.2375,1.54,-10.9812,0,0,0
-0.2927,-0.1734,0.9137,-0.1642,0.7447,0.335,-3.7975,1.7762,-10.3425,0,0,0
-0.295,-0.1751,0.9095,-0.1602,0.745,0.334,-3.9288,1.4262,-10.64,0,0,0
-0.2932,-0.1753,0.9122,-0.1602,0.745,0.334,-3.325,1.5575,-10.5875,0,0,0
-0.294,-0.1743,0.9121,-0.1589,0.7471,0.335,-3.255,1.4,-10.955,0,0,0
-0.2952,-0.1735,0.9101,-0.1589,0.7471,0.335,-3.0888,1.1462,-10.6925,0,0,0
-0.2937,-0.1754,0.9188,-0.161,0.7463,0.335,-3.6925,1.3825,-10.3512,0,0,0
-0.294,-0.1756,0.9062,-0.1606,0.7466,0.331,-3.7188,1.1638,-10.3337,-10.940432453184268,-16.715325405516722,-96.89504348820311
-0.2954,-0.1742,0.9091,-0.1606,0.7466,0.331,-3.8937,1.19,-10.2025,-10.847642052569446,-17.646390040973788,-96.9431602869332
-0.2946,-0.1748,0.9151,-0.1578,0.7464,0.3357,-3.6575,1.4962,-11.62,-10.814296759518411,-17.553134709470445,-96.68179388559703
-0.2938,-0.1742,0.916,-0.1578,0.7447,0.3347,-3.2813,1.54,-10.5875,-10.767737506454031,-17.49288634241356,-96.71521564107314
-0.2921,-0.1746,0.9124,-0.1557,0.7447,0.3347,-3.1325,1.365,-9.485,-10.833188953640986,-17.45723777943271,-96.60011978369029
-0.2949,-0.1742,0.9132,-0.1591,0.746,0.333,-3.6312,1.3475,-10.185,-10.799945435088775,-17.591830273780687,-96.81368061758764
-0.293,-0.1733,0.9133,-0.1591,0.746,0.333,-3.885,1.4612,-10.3425,-10.744355061185072,-17.499692340559676,-96.82848200327481
-0.2941,-0.1729,0.9162,-0.1588,0.7468,0.3345,-3.6312,1.0762,-10.3775,-10.68698673184724,-17.50656141073296,-96.75196572031953
-0.2952,-0.1752,0.9076,-0.1588,0.7477,0.3314,-3.3075,1.2337,-10.6138,-10.92522419711779,-17.700213003236513,-96.82569895885463
-0.2963,-0.1749,0.9089,-0.1611,0.7477,0.3314,-3.2462,1.2075,-10.9462,-10.892385957404308,-17.74843151990422,-96.96070348770203
-0.2942,-0.172,0.9111,-0.1615,0.746,0.333,-3.9288,1.085,-10.6925,-10.691123462378938,-17.6120530457403,-96.94557159914137
-0.293,-0.1749,0.9118,-0.1615,0.746,0.333,-3.7888,1.155,-10.2112,-10.858088891787052,-17.52033772366357,-97.01576843299121
-0.2924,-0.1753,0.9111,-0.1602,0.746,0.3334,-4.0163,0.91,-10.1412,-10.890813129827047,-17.4937573450324,-96.93397492461862
-0.2947,-0.1735,0.907,-0.159,0.7478,0.3358,-3.8238,1.2337,-10.745,-10.829431763524674,-17.688368815118576,-96.7159352154292
-0.2922,-0.1729,0.9104,-0.159,0.7478,0.3358,-3.0275,1.3125,-10.9462,-10.753532172317712,-17.511355328008282,-96.7513337668662
-0.293,-0.1753,0.9127,-0.1625,0.7459,0.3337,-3.8763,1.0762,-10.64,-10.871970950901316,-17.498852251021276,-97.07627855324444
-0.2944,-0.1744,0.9117,-0.1625,0.7459,0.3337,-3.9988,1.2687,-10.745,-10.829443440596608,-17.591755264492924,-97.0372225213567
-0.2948,-0.1731,0.9133,-0.1574,0.7474,0.3306,-3.3338,1.47,-10.5087,-10.732342842039651,-17.595653346267515,-96.7301928539045
-0.2953,-0.1742,0.9127,-0.1632,0.7457,0.3311,-3.1412,1.575,-10.7012,-10.805468031309639,-17.628776716516217,-97.12841597185208
-0.2954,-0.1734,0.9124,-0.1632,0.7457,0.3311,-3.5175,1.5487,-10.4387,-10.760740959222023,-17.64337379143441,-97.11287155294846
-0.2915,-0.1758,0.9141,-0.1588,0.7446,0.3328,-3.5438,1.2862,-10.5875,-10.885924696400117,-17.40200309360834,-96.88681336952561
-0.2949,-0.1748,0.9099,-0.1588,0.7446,0.3328,-3.2987,1.5225,-10.6487,-10.874576848777533,-17.641397536996518,-96.80876799363801
-0.2957,-0.1751,0.9085,-0.1592,0.7459,0.3305,-3.5875,1.435,-10.0187,-10.909067712258931,-17.719352082188507,-96.87296853350922
-0.293,-0.1731,0.914,-0.1599,0.7464,0.3332,-3.29,0.84,-10.5262,-10.72452345728515,-17.4953889698238,-96.87425322986287
-0.2943,-0.1741,0.9115,-0.1599,0.7464,0.3332,-2.7825,0.9625,-10.7187,-10.813256548573808,-17.590604280938486,-96.86645125732306
-0.2952,-0.173,0.913,-0.1602,0.7467,0.333,-3.01,1.5925,-10.535,-10.729696843949158,-17.62201876827969,-96.85942670769747
-0.2925,-0.1746,0.9101,-0.1602,0.7467,0.333,-2.9575,1.47,-10.1675,-10.859762218426033,-17.52335095101255,-96.92439601613513
-0.2957,-0.174,0.9085,-0.1602,0.7474,0.3294,-3.3163,1.0675,-10.3863,-10.842288827165861,-17.71664258431191,-96.93994253021013
-0.298,-0.1741,0.9096,-0.1606,0.7442,0.331,-3.8238,1.1638,-9.7475,-10.835538160068321,-17.830421139048312,-96.91217888010033
-0.2915,-0.1738,0.9166,-0.1606,0.7442,0.331,-2.6425,1.4437,-10.605,-10.736844220762956,-17.377899992726245,-97.02146208703151
-0.2943,-0.1744,0.9103,-0.1598,0.7452,0.3331,-3.08,1.3125,-11.2087,-10.845342257123654,-17.60302562996668,-96.87038994520529
-0.2965,-0.1757,0.9145,-0.1598,0.7452,0.3331,-3.08,1.2163,-11.025,-10.875462430214096,-17.658203103778405,-96.86561115577103
-0.2946,-0.1738,0.9143,-0.1585,0.7465,0.334,-3.0363,1.295,-10.6662,-10.763255472280846,-17.570001439721946,-96.7483567926964
-0.2939,-0.1744,0.9144,-0.159,0.7457,0.3301,-3.3688,1.6887,-10.5525,-10.79803469917726,-17.52470215542275,-96.89518994133348
-0.2934,-0.1743,0.9126,-0.159,0.7457,0.3301,-3.4825,1.12,-10.36,-10.81282121096477,-17.525589994401123,-96.8982900576356
-0.2953,-0.1737,0.9076,-0.1594,0.7471,0.3322,-3.22,1.1638,-10.2637,-10.834423184767411,-17.711416018829063,-96.8228137319921
-0.2938,-0.1737,0.9118,-0.1594,0.7471,0.3322,-3.1325,1.3475,-10.71,-10.785857816041515,-17.572026687677845,-96.85366272226612
-0.293,-0.1749,0.9165,-0.1604,0.7474,0.3351,-3.395,1.3737,-10.7275,-10.804074715904662,-17.441259107437226,-96.89613426810881
-0.2959,-0.1756,0.9113,-0.1594,0.7458,0.3262,-3.1675,1.4262,-10.7012,-10.90650108479582,-17.670867936398498,-96.99543348558409
-0.296,-0.1746,0.9107,-0.1594,0.7458,0.3262,-3.4388,1.12,-10.5612,-10.853215840792075,-17.701895749070246,-96.97562465691789
-0.2933,-0.1734,0.9123,-0.1606,0.7464,0.3318,-3.3338,1.05,-9.8875,-10.762004140164168,-17.537533585454856,-96.95064689033833
-0.2967,-0.1735,0.9142,-0.1606,0.7464,0.3318,-3.6663,0.91,-10.6662,-10.74602797036207,-17.677279613099827,-96.90236047946655
-0.2988,-0.1745,0.9174,-0.1602,0.747,0.3297,-3.1675,1.5312,-10.9025,-10.76960424753938,-17.739310187672434,-96.91082868152498
-0.2929,-0.1749,0.9105,-0.1582,0.7482,0.3262,-3.4738,1.155,-10.29,-10.873374785346698,-17.543295327262438,-96.93583799747995
-0.2958,-0.1744,0.9119,-0.1582,0.7482,0.3262,-3.8675,1.2687,-10.2725,-10.827133338533207,-17.665077671969716,-96.88535618837086
-0.2915,-0.1734,0.9131,-0.1605,0.745,0.3334,-3.57,1.2337,-10.22,-10.752755079067649,-17.42696091016636,-96.94390539697885
-0.2925,-0.1767,0.9127,-0.1605,0.745,0.3334,-3.1763,1.1725,-10.3337,-10.95650297474405,-17.46335015810186,-96.9838524580368
-0.2933,-0.1739,0.9095,-0.1604,0.7467,0.3326,-3.3425,1.0762,-10.5787,-10.824845757711557,-17.56942644420558,-96.92134954252207
-0.2935,-0.1734,0.9171,-0.1595,0.745,0.3325,-4.0163,2.0038,-10.71,-10.707047674411218,-17.462614939602048,-96.8720894165697
-0.2938,-0.1745,0.909,-0.1595,0.745,0.3325,-3.3425,1.505,-10.395,-10.866441653169085,-17.60219218301726,-96.87176370377897
-0.2916,-0.1742,0.9114,-0.1585,0.7458,0.3322,-3.36,1.05,-10.8587,-10.820801526499428,-17.454145118620715,-96.84090626134548
-0.2942,-0.1749,0.9138,-0.1585,0.7458,0.3322,-3.4825,1.015,-10.7712,-10.835251985269121,-17.542606543850958,-96.81637995751295
-0.2941,-0.1735,0.9123,-0.1598,0.7456,0.3298,-3.395,0.91,-10.7975,-10.768008062570418,-17.57117161100855,-96.93443381522975
-0.2952,-0.1739,0.9077,-0.1609,0.7442,0.3326,-3.605,1.1725,-10.3162,-10.845302293167387,-17.706235460975787,-96.93300037909508
-0.2954,-0.1728,0.9121,-0.1609,0.7442,0.3326,-3.3863,1.1812,-9.975,-10.727991152162259,-17.6544246547949,-96.91873743825651
-0.2916,-0.174,0.913,-0.1618,0.7462,0.3317,-3.08,1.1725,-10.6225,-10.789917083779665,-17.43142032378425,-97.07315113317004
-0.2962,-0.1736,0.9129,-0.1618,0.7462,0.3317,-3.2987,1.2862,-10.5,-10.76704732033477,-17.666139587720505,-96.99399338031026
-0.2919,-0.1752,0.9112,-0.1609,0.7461,0.3292,-3.6312,0.8138,-10.5875,-10.883382627330702,-17.473524478576586,-97.08185243428343
-0.2904,-0.1736,0.9149,-0.1598,0.7465,0.3334,-3.2987,1.0937,-10.5175,-10.744336863149732,-17.328199467879905,-96.91395082634591
-0.2921,-0.1733,0.9102,-0.1598,0.7465,0.3334,-3.7888,1.12,-10.6925,-10.779873744895895,-17.488614727109116,-96.87336050359625
-0.2938,-0.1735,0.9132,-0.1609,0.7478,0.3322,-3.2462,1.5837,-10.6662,-10.7575360988722,-17.537429032303884,-96.95095938701452
-0.2932,-0.1743,0.9134,-0.1609,0.7478,0.3322,-3.5525,1.26,-9.94,-10.803499096478506,-17.50252579822458,-96.97451412643984
-0.2974,-0.1735,0.9096,-0.1595,0.7465,0.3294,-3.0363,1.3475,-10.8675,-10.799069746024859,-17.788811385773347,-96.86337652311266
-0.2941,-0.1749,0.9134,-0.161,0.7458,0.3329,-3.185,1.1112,-10.6837,-10.839821714022236,-17.561842202905083,-96.97058151394806
-0.293,-0.1746,0.9124,-0.161,0.7458,0.3329,-3.29,1.2425,-10.0625,-10.833361007784788,-17.508723836539684,-96.9810551590056
-0.2952,-0.1751,0.9109,-0.1609,0.7454,0.3323,-3.465,1.3912,-10.71,-10.880980346079943,-17.645695725392233,-96.96113545110825
-0.2951,-0.1745,0.9103,-0.1609,0.7454,0.3323,-3.2375,1.4962,-10.6575,-10.851742965410745,-17.659716256794432,-96.95121839216226
-0.2961,-0.1731,0.9068,-0.1602,0.7451,0.3382,-3.1763,1.3037,-10.5,-10.807339610478655,-17.77649138451176,-96.72361755727307
-0.2915,-0.1729,0.9118,-0.1588,0.7456,0.332,-3.4388,0.9887,-10.6225,-10.737391285734052,-17.45559576316721,-96.84646365167193
-0.2956,-0.1754,0.9109,-0.1588,0.7456,0.332,-3.71,1.295,-9.8087,-10.898903931249322,-17.66311236769919,-96.82389611040357
-0.295,-0.1728,0.917,-0.163,0.7474,0.3322,-3.675,1.225,-10.5612,-10.672249643430806,-17.55013664623168,-97.07058156497155
-0.2945,-0.1742,0.9087,-0.163,0.7474,0.3322,-2.9575,1.1987,-10.7887,-10.851652172512264,-17.650225240425616,-97.08776795677402
-0.2951,-0.174,0.908,-0.1602,0.7462,0.3298,-3.2288,0.6913,-10.1325,-10.848084316331402,-17.699919304813655,-96.944739935646
-0.2933,-0.1739,0.9119,-0.1605,0.7458,0.3329,-3.3425,1.4,-10.4475,-10.7968350363945,-17.54262100677187,-96.92956087501737
-0.2929,-0.1738,0.9077,-0.1605,0.7458,0.3329,-3.2113,1.6013,-10.7625,-10.839296982138965,-17.58245888952147,-96.92663820052135
-0.2958,-0.1734,0.9132,-0.162,0.7458,0.3338,-3.2288,1.26,-10.5262,-10.751636704275395,-17.64882134935428,-96.9647689955443
-0.294,-0.1727,0.9125,-0.162,0.7458,0.3338,-4.095,1.6187,-10.2725,-10.717137817662758,-17.570881782907495,-96.98004472804739
-0.3093,-0.1486,0.875,-0.1595,0.7457,0.3303,-3.5263,0.8312,-10.2375,-9.641075682594753,-19.12631731534475,-96.10535598510965
-0.281,-0.2153,0.9101,-0.1586,0.7472,0.3322,-4.0687,2.73,-10.8937,-13.300851847497329,-16.864995028087794,-97.67847969744876
-0.3016,-0.1792,0.9251,-0.1586,0.7472,0.3322,-2.8263,0.6825,-11.165,-10.968496865544633,-17.701885033217142,-96.7968557876421
-0.2952,-0.1739,0.9385,-0.1603,0.7486,0.3319,-3.4913,1.7762,-10.78,-10.498723012423758,-17.214533198278737,-96.94416188469064
-0.2971,-0.1803,0.8851,-0.1603,0.7486,0.3319,-3.5088,1.1812,-10.9112,-11.511521004097467,-18.153226510493806,-96.93977857759897
-0.2907,-0.1743,0.9119,-0.1593,0.7439,0.3224,-3.08,1.3562,-10.9025,-10.82260897259414,-17.42795241057973,-97.1412515110024
-0.2739,-0.1607,0.9107,-0.1595,0.7446,0.3321,-2.7388,1.7325,-10.4737,-10.00920620686214,-16.54999397010418,-96.97738186234827
-0.2951,-0.1825,0.9342,-0.1595,0.7446,0.3321,-2.9838,2.2488,-10.675,-11.051272497938733,-17.186130961490285,-97.03950095452443
-0.3209,-0.1717,0.8654,-0.1584,0.7451,0.3321,-3.3338,2.7388,-10.5,-11.221645816111252,-19.82251573385529,-96.2477689807079
-0.3126,-0.1779,0.9307,-0.1584,0.7451,0.3321,-3.6837,1.8112,-10.9025,-10.82230842030331,-18.345231925008413,-96.6114303671822
-0.3076,-0.1679,0.9042,-0.1592,0.7457,0.3346,-3.115,1.435,-10.8325,-10.520107204061418,-18.48556673848231,-96.45153535391506
-0.294,-0.1825,0.9163,-0.1585,0.7467,0.3318,-2.7125,1.365,-10.64,-11.262456288770746,-17.52292536392185,-96.95851735454468
-0.3009,-0.1802,0.9034,-0.1585,0.7467,0.3318,-3.2025,1.155,-9.6337,-11.280614167280243,-18.058637476194853,-96.79510443888088
-0.2904,-0.1677,0.9127,-0.1597,0.7468,0.332,-2.9488,0.4462,-10.1675,-10.413502908746748,-17.412253164085868,-96.8325039763132
-0.2807,-0.1703,0.9117,-0.1597,0.7468,0.332,-3.0538,0.805,-10.43,-10.58016914194111,-16.868843145523957,-97.02936486640252
-0.275,-0.1649,0.924,-0.1595,0.7446,0.3283,-2.8263,0.8575,-10.4737,-10.119763027124149,-16.35860399215427,-97.13474782957898
-0.2873,-0.1779,0.9057,-0.1607,0.7457,0.3345,-2.4763,1.0412,-10.9987,-11.110347987177219,-17.23973862756435,-97.05995251563692
-0.3107,-0.1747,0.9029,-0.1607,0.7457,0.3345,-2.765,1.6187,-10.5875,-10.951089021180437,-18.58856843711495,-96.62951290125221
-0.2988,-0.1705,0.9319,-0.156,0.7473,0.332,-3.5875,1.1638,-10.2112,-10.369529259820748,-17.563622795252602,-96.53110130815413
-0.2985,-0.1778,0.885,-0.156,0.7473,0.332,-3.7713,1.3562,-10.5875,-11.357357594178396,-18.25807218674635,-96.58538617187202
-0.282,-0.1688,0.9182,-0.1591,0.7466,0.3271,-3.045,1.5137,-10.5175,-10.419071553809891,-16.8871488805851,-97.06293036610506
-0.2856,-0.1733,0.9167,-0.1621,0.7448,0.331,-2.17,1.1112,-10.3512,-10.704613034067098,-17.013732190493958,-97.20512693170996
-0.3025,-0.1811,0.9015,-0.1621,0.7448,0.331,-3.4038,1.96,-9.6862,-11.35725095329056,-18.14280277362217,-97.0531455970168
-0.2973,-0.1728,0.9127,-0.1596,0.7461,0.3329,-3.8063,1.6362,-10.1763,-10.722342993182835,-17.76919136486783,-96.78670319521848
-0.3009,-0.1731,0.9119,-0.1596,0.7461,0.3329,-3.7538,1.3562,-10.0975,-10.748141590781854,-17.951252822871094,-96.73339982382925
-0.2858,-0.1715,0.9215,-0.1598,0.7462,0.3378,-3.6575,1.0062,-10.9725,-10.543168682093818,-17.010141494412686,-96.86858939314999
-0.2835,-0.1735,0.9162,-0.1591,0.745,0.3324,-2.7213,1.225,-10.9375,-10.722647489939789,-16.916061408104266,-97.00484262717497
-0.3026,-0.1754,0.8997,-0.1591,0.745,0.3324,-2.9663,1.5575,-10.22,-11.030925685393887,-18.194594962316234,-96.70894264229985
-0.3013,-0.1794,0.9073,-0.1598,0.747,0.3334,-3.0625,1.7062,-10.0275,-11.184425742659236,-18.0527428826731,-96.8295559488758
-0.2979,-0.1696,0.9103,-0.1598,0.747,0.3334,-2.9575,0.8925,-10.535,-10.555401125947926,-17.84556541708366,-96.71453027874196
-0.2913,-0.1742,0.9124,-0.1587,0.7464,0.3258,-3.1238,0.8312,-10.8413,-10.808506688589983,-17.434559848833807,-97.00196392693238
-0.2885,-0.1741,0.9104,-0.1602,0.7446,0.3321,-3.7013,1.6013,-9.8612,-10.826183202322822,-17.296965598640636,-97.00917122718063
-0.2938,-0.1729,0.9193,-0.1602,0.7446,0.3321,-3.92,1.7325,-10.675,-10.652055196683714,-17.42891431891518,-96.92128015889571
