Hour,Minute,Second,IR1,Blinks
14,14,19.542,10703.0,0,0
14,14,19.548,10706.0,0,0
14,14,19.554,10719.0,0,0
14,14,19.566,10719.0,0,0
14,14,19.576,10710.0,0,0
14,14,19.584,10712.0,0,0
14,14,19.592,10713.0,0,0
14,14,19.601,10705.0,0,0
14,14,19.61,10705.0,0,0
14,14,19.62,10699.0,0,0
14,14,19.629,10703.0,0,0
14,14,19.638,10703.0,0,0
14,14,19.648,10710.0,0,0
14,14,19.657,10713.0,0,0
14,14,19.664,10722.0,0,0
14,14,19.674,10706.0,0,0
14,14,19.683,10706.0,0,0
14,14,19.69,10715.0,0,0
14,14,19.7,10707.0,0,0
14,14,19.707,10707.0,0,0
14,14,19.713,10711.0,0,0
14,14,19.721,10711.0,0,0
14,14,19.728,10725.0,0,0
14,14,19.735,10707.0,0,0
14,14,19.743,10707.0,0,0
14,14,19.751,10716.0,0,0
14,14,19.757,10708.0,0,0
14,14,19.766,10706.0,0,0
14,14,19.775,10711.0,0,0
14,14,19.781,10711.0,0,0
14,14,19.789,10713.0,0,0
14,14,19.796,10714.0,0,0
14,14,19.803,10714.0,0,0
14,14,19.811,10703.0,0,0
14,14,19.818,10703.0,0,0
14,14,19.824,10706.0,0,0
14,14,19.832,10703.0,0,0
14,14,19.839,10703.0,0,0
14,14,19.846,10719.0,0,0
14,14,19.854,10735.0,0,0
14,14,19.862,10735.0,0,0
14,14,19.868,10710.0,0,0
14,14,19.877,10710.0,0,0
14,14,19.884,10702.0,0,0
14,14,19.892,10711.0,0,0
14,14,19.9,10711.0,0,0
14,14,19.908,10705.0,0,0
14,14,19.916,10714.0,0,0
14,14,19.924,10717.0,0,0
14,14,19.932,10708.0,0,0
14,14,19.939,10708.0,0,0
14,14,19.948,10712.0,0,0
14,14,19.956,10712.0,0,0
14,14,19.962,10712.0,0,0
14,14,19.971,10713.0,0,0
14,14,19.978,10713.0,0,0
14,14,19.986,10714.0,0,0
14,14,19.994,10717.0,0,0
14,14,20.001,10717.0,0,0
14,14,20.008,10700.0,0,0
14,14,20.016,10711.0,0,0
14,14,20.024,10711.0,0,0
14,14,20.03,10712.0,0,0
14,14,20.039,10712.0,0,0
14,14,20.047,10715.0,0,0
14,14,20.055,10699.0,0,0
14,14,20.063,10699.0,0,0
14,14,20.071,10722.0,0,0
14,14,20.078,10712.0,0,0
14,14,20.087,10709.0,0,0
14,14,20.095,10712.0,0,0
14,14,20.102,10712.0,0,0
14,14,20.11,10720.0,0,0
14,14,20.117,10709.0,0,0
14,14,20.124,10709.0,0,0
14,14,20.133,10709.0,0,0
14,14,20.14,10708.0,0,0
14,14,20.147,10708.0,0,0
14,14,20.155,10720.0,0,0
14,14,20.162,10720.0,0,0
14,14,20.171,10716.0,0,0
14,14,20.179,10704.0,0,0
14,14,20.187,10704.0,0,0
14,14,20.193,10698.0,0,0
14,14,20.202,10698.0,0,0
14,14,20.209,10715.0,0,0
14,14,20.215,10713.0,0,0
14,14,20.224,10713.0,0,0
14,14,20.231,10724.0,0,0
14,14,20.238,10708.0,0,0
14,14,20.247,10703.0,0,0
14,14,20.255,10708.0,0,0
14,14,20.262,10708.0,0,0
14,14,20.27,10705.0,0,0
14,14,20.277,10722.0,0,0
14,14,20.285,10722.0,0,0
14,14,20.294,10710.0,0,0
14,14,20.301,10709.0,0,0
14,14,20.308,10708.0,0,0
14,14,20.316,10718.0,0,0
14,14,20.323,10718.0,0,0
14,14,20.331,10698.0,0,0
14,14,20.339,10704.0,0,0
14,14,20.347,10704.0,0,0
14,14,20.354,10708.0,0,0
14,14,20.365,10708.0,0,0
14,14,20.373,10715.0,0,0
14,14,20.379,10719.0,0,0
14,14,20.388,10719.0,0,0
14,14,20.397,10717.0,0,0
14,14,20.404,10719.0,0,0
14,14,20.412,10722.0,0,0
14,14,20.42,10714.0,0,0
14,14,20.427,10714.0,0,0
14,14,20.436,10717.0,0,0
14,14,20.443,10700.0,0,0
14,14,20.451,10700.0,0,0
14,14,20.461,10706.0,0,0
14,14,20.47,10706.0,0,0
14,14,20.477,10711.0,0,0
14,14,20.486,10709.0,0,0
14,14,20.495,10709.0,0,0
14,14,20.503,10700.0,0,0
14,14,20.511,10720.0,0,0
14,14,20.519,10720.0,0,0
14,14,20.526,10703.0,0,0
14,14,20.534,10703.0,0,0
14,14,20.541,10715.0,0,0
14,14,20.548,10718.0,0,0
14,14,20.557,10718.0,0,0
14,14,20.564,10707.0,0,0
14,14,20.57,10708.0,0,0
14,14,20.578,10709.0,0,0
14,14,20.586,10722.0,0,0
14,14,20.594,10722.0,0,0
14,14,20.602,10707.0,0,0
14,14,20.61,10711.0,0,0
14,14,20.617,10711.0,0,0
14,14,20.625,10716.0,0,0
14,14,20.633,10716.0,0,0
14,14,20.639,10697.0,0,0
14,14,20.647,10722.0,0,0
14,14,20.654,10722.0,0,0
14,14,20.661,10709.0,0,0
14,14,20.672,10709.0,0,0
14,14,20.68,10709.0,0,0
14,14,20.687,10711.0,0,0
14,14,20.695,10711.0,0,0
14,14,20.703,10700.0,0,0
14,14,20.709,10708.0,0,0
14,14,20.718,10708.0,0,0
14,14,20.725,10727.0,0,0
14,14,20.731,10719.0,0,0
14,14,20.74,10711.0,0,0
14,14,20.747,10720.0,0,0
14,14,20.755,10720.0,0,0
14,14,20.763,10712.0,0,0
14,14,20.772,10714.0,0,0
14,14,20.778,10714.0,0,0
14,14,20.786,10705.0,0,0
14,14,20.794,10705.0,0,0
14,14,20.802,10700.0,0,0
14,14,20.81,10708.0,0,0
14,14,20.818,10708.0,0,0
14,14,20.825,10715.0,0,0
14,14,20.834,10710.0,0,0
14,14,20.842,10710.0,0,0
14,14,20.849,10716.0,0,0
14,14,20.858,10716.0,0,0
14,14,20.869,10721.0,0,0
14,14,20.878,10703.0,0,0
14,14,20.888,10703.0,0,0
14,14,20.896,10710.0,0,0
14,14,20.903,10709.0,0,0
14,14,20.913,10708.0,0,0
14,14,20.923,10722.0,0,0
14,14,20.931,10722.0,0,0
14,14,20.942,10697.0,0,0
14,14,20.95,10713.0,0,0
14,14,20.958,10713.0,0,0
14,14,20.969,10710.0,0,0
14,14,20.978,10710.0,0,0
14,14,20.985,10714.0,0,0
14,14,20.995,10713.0,0,0
14,14,21.004,10713.0,0,0
14,14,21.011,10707.0,0,0
14,14,21.021,10718.0,0,0
14,14,21.031,10718.0,0,0
14,14,21.039,10713.0,0,0
14,14,21.049,10713.0,0,0
14,14,21.058,10704.0,0,0
14,14,21.067,10698.0,0,0
14,14,21.076,10698.0,0,0
14,14,21.085,10704.0,0,0
14,14,21.093,10707.0,0,0
14,14,21.103,10710.0,0,0
14,14,21.113,10706.0,0,0
14,14,21.121,10706.0,0,0
14,14,21.132,10712.0,0,0
14,14,21.141,10696.0,0,0
14,14,21.148,10696.0,0,0
14,14,21.157,10714.0,0,0
14,14,21.166,10714.0,0,0
14,14,21.172,10709.0,0,0
14,14,21.18,10702.0,0,0
14,14,21.188,10702.0,0,0
14,14,21.194,10709.0,0,0
14,14,21.202,10715.0,0,0
14,14,21.209,10715.0,0,0
14,14,21.215,10717.0,0,0
14,14,21.225,10717.0,0,0
14,14,21.232,10707.0,0,0
14,14,21.238,10703.0,0,0
14,14,21.246,10703.0,0,0
14,14,21.253,10708.0,0,0
14,14,21.26,10708.0,0,0
14,14,21.268,10708.0,0,0
14,14,21.276,10719.0,0,0
14,14,21.283,10719.0,0,0
14,14,21.291,10712.0,0,0
14,14,21.298,10708.0,0,0
14,14,21.305,10708.0,0,0
14,14,21.313,10715.0,0,0
14,14,21.321,10715.0,0,0
14,14,21.327,10716.0,0,0
14,14,21.335,10730.0,0,0
14,14,21.342,10730.0,0,0
14,14,21.349,10714.0,0,0
14,14,21.358,10712.0,0,0
14,14,21.365,10712.0,0,0
14,14,21.372,10705.0,0,0
14,14,21.38,10705.0,0,0
14,14,21.387,10711.0,0,0
14,14,21.394,10707.0,0,0
14,14,21.402,10707.0,0,0
14,14,21.41,10707.0,0,0
14,14,21.417,10704.0,0,0
14,14,21.425,10697.0,0,0
14,14,21.432,10720.0,0,0
14,14,21.439,10720.0,0,0
14,14,21.449,10705.0,0,0
14,14,21.458,10715.0,0,0
14,14,21.465,10715.0,0,0
14,14,21.473,10713.0,0,0
14,14,21.48,10713.0,0,0
14,14,21.489,10714.0,0,0
14,14,21.496,10708.0,0,0
14,14,21.504,10708.0,0,0
14,14,21.512,10704.0,0,0
14,14,21.52,10716.0,0,0
14,14,21.528,10720.0,0,0
14,14,21.536,10703.0,0,0
14,14,21.544,10703.0,0,0
14,14,21.552,10709.0,0,0
14,14,21.561,10715.0,0,0
14,14,21.568,10715.0,0,0
14,14,21.577,10710.0,0,0
14,14,21.584,10709.0,0,0
14,14,21.592,10707.0,0,0
14,14,21.602,10720.0,0,0
14,14,21.609,10720.0,0,0
14,14,21.618,10713.0,0,0
14,14,21.626,10711.0,0,0
14,14,21.635,10711.0,0,0
14,14,21.643,10708.0,0,0
