AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.1373,0.9773,0.045,-0.2468,0.0736,-0.0658,-2.8438,1.085,-16.4325,0,0,0,1.619790652850812
-0.1271,0.9529,0.0417,-0.2468,0.0736,-0.0658,-2.3275,1.155,-16.4325,0,0,0,1.6319691840090376
-0.1368,0.9782,0.0451,-0.2475,0.0726,-0.0664,-2.905,1.33,-15.9337,0,0,0,1.6440903811157206
-0.1335,0.9775,0.0443,-0.2475,0.0726,-0.0664,-2.345,1.4875,-15.9075,0,0,0,1.656254047890213
-0.1352,0.9781,0.0386,-0.2474,0.0733,-0.0654,-2.4413,1.3125,-15.9512,0,0,0,1.6684332868762357
-0.1335,0.9765,0.0393,-0.2474,0.0733,-0.0654,-2.24,0.945,-16.1,0,0,0,1.6778466887461752
-0.137,0.9781,0.0498,-0.2478,0.0725,-0.0633,-2.4413,1.5137,-16.1087,0,0,0,1.6901420114908765
-0.1377,0.9762,0.0451,-0.2478,0.0725,-0.0633,-2.2138,1.5137,-15.6712,0,0,0,1.702169775328379
-0.136,0.9774,0.0453,-0.2464,0.0731,-0.0662,-2.5638,1.3387,-15.7237,0,0,0,1.7143716648038998
-0.1364,0.9775,0.0454,-0.2479,0.0714,-0.0638,-2.6163,1.1638,-15.8112,0,0,0,1.7264960471356687
-0.1384,0.9778,0.0443,-0.2479,0.0714,-0.0638,-2.1088,1.1462,-15.7325,0,0,0,1.7386735165521991
-0.1373,0.9758,0.0443,-0.2481,0.0742,-0.0655,-2.6513,1.2075,-15.4437,0,0,0,1.7507940058310854
-0.1368,0.9798,0.0407,-0.2481,0.0742,-0.0655,-2.0738,1.3737,-16.0037,0,0,0,1.7629778456977874
-0.1355,0.977,0.0444,-0.246,0.0758,-0.0606,-2.4588,1.295,-16.5637,0,0,0,1.775206278715689
-0.1358,0.9776,0.0413,-0.2479,0.0729,-0.0627,-2.4063,1.3037,-16.2838,0,0,0,1.7873281836501689
-0.1374,0.9779,0.0412,-0.2479,0.0729,-0.0627,-2.0738,1.2075,-16.0475,0,0,0,1.7993842605995443
-0.1355,0.9773,0.0406,-0.249,0.073,-0.0628,-1.9862,1.0062,-16.0562,0,0,0,1.808870922646455
-0.1376,0.9791,0.045,-0.249,0.073,-0.0628,-2.555,1.5137,-16.0912,0,0,0,1.8210568859965472
-0.1359,0.9791,0.0473,-0.2442,0.0733,-0.064,-2.1525,1.5487,-16.4937,0,0,0,1.833209581440189
-0.1393,0.9789,0.0426,-0.2463,0.073,-0.0654,-2.0475,0.9625,-16.17,0,0,0,1.8459182756182344
-0.135,0.977,0.0411,-0.2463,0.073,-0.0654,-1.82,1.26,-16.1788,0,0,0,1.8575050627383167
-0.1386,0.9783,0.0418,-0.2464,0.073,-0.0638,-2.205,1.295,-16.17,0,0,0,1.869701289591463
-0.136,0.9794,0.0415,-0.2464,0.073,-0.0638,-3.0188,0.9625,-15.855,0,0,0,1.8818727424717205
-0.1368,0.9773,0.0399,-0.2503,0.0724,-0.061,-2.8612,1.2425,-15.6363,0,0,0,1.8940516275438446
-0.1358,0.9772,0.0435,-0.2486,0.0721,-0.0636,-2.7738,1.4437,-16.065,0,0,0,1.9061625611474737
-0.1352,0.9813,0.0375,-0.2486,0.0721,-0.0636,-3.08,1.7675,-15.995,0,0,0,1.9183216270412868
-0.1373,0.9769,0.04,-0.2481,0.0734,-0.0636,-2.8525,1.4962,-15.89,0,0,0,1.9304286675920335
-0.1388,0.9778,0.0381,-0.2481,0.0734,-0.0636,-2.2662,1.47,-15.9075,0,0,0,1.9399386879562392
-0.1366,0.9748,0.0457,-0.2469,0.0731,-0.0602,-2.4413,1.0325,-16.4675,0,0,0,1.9521381000344713
-0.1405,0.9764,0.0426,-0.2475,0.0741,-0.0643,-2.87,1.2337,-16.1437,0,0,0,1.9642653136774273
-0.1387,0.978,0.0404,-0.2475,0.0741,-0.0643,-2.275,1.2075,-16.0125,0,0,0,1.9764357048159895
-0.1375,0.9789,0.0418,-0.2474,0.0718,-0.0596,-2.5988,1.3387,-16.5112,0,0,0,1.988562210631149
-0.1376,0.9751,0.0426,-0.2474,0.0718,-0.0596,-2.1963,1.1987,-16.275,0,0,0,2.0007701166429426
-0.135,0.9752,0.0443,-0.2472,0.0731,-0.0625,-2.625,1.05,-15.5137,0,0,0,2.012870786743518
-0.1333,0.9745,0.0434,-0.2461,0.073,-0.0659,-2.8612,1.4,-16.2575,0,0,0,2.0250450709349628
-0.1365,0.9784,0.0442,-0.2461,0.073,-0.0659,-2.2838,1.435,-16.1175,0,0,0,2.037231388198953
-0.1371,0.9767,0.0373,-0.2456,0.0725,-0.0639,-2.555,1.2862,-15.6538,0,0,0,2.0494113350127727
-0.1373,0.9772,0.0456,-0.2456,0.0725,-0.0639,-1.96,1.2512,-15.6012,0,0,0,2.0587698802284584
-0.1348,0.9751,0.0404,-0.2465,0.073,-0.065,-2.1438,0.875,-15.7237,0,0,0,2.0709469957310906
-0.1391,0.9772,0.0459,-0.2467,0.0722,-0.0623,-2.0738,1.0412,-16.275,0,0,0,2.0831414530147447
-0.1336,0.9781,0.0447,-0.2467,0.0722,-0.0623,-2.38,0.6825,-16.1262,0,0,0,2.095416248753338
-0.1366,0.9765,0.0407,-0.2479,0.074,-0.0667,-3.3163,1.2425,-15.7937,0,0,0,2.1074617082857614
