AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw
-0.24,-0.1706,0.9245,-0.275,0.7042,0.3607,-3.7538,1.6975,-10.4125,-10.455129424171405,-14.320572647124594,-105.50855407745095
-0.2383,-0.1689,0.9226,-0.2749,0.7033,0.3674,-3.6138,1.54,-10.4825,-10.374426043619223,-14.258598957535595,-105.38972473643831
-0.2402,-0.1695,0.9245,-0.2748,0.7032,0.3634,-4.0075,1.47,-9.6512,-10.389322536792406,-14.331805187649893,-105.44008132220694
-0.2412,-0.1712,0.9225,-0.2748,0.7032,0.3634,-3.1063,1.1987,-9.9488,-10.513203787579442,-14.413044442299498,-105.4300090417836
-0.2395,-0.1705,0.9252,-0.2754,0.7044,0.3643,-2.9225,1.4437,-9.1,-10.441740609669331,-14.288975839974674,-105.46999127109042
-0.2424,-0.1705,0.9262,-0.2754,0.7044,0.3643,-2.835,1.155,-9.0825,-10.430573534614727,-14.427204384644076,-105.41435365930192
-0.2417,-0.1709,0.923,-0.2781,0.7045,0.3618,-3.2638,1.0762,-9.7037,-10.489782360517744,-14.438697840168413,-105.65483673037818
-0.2416,-0.1706,0.9268,-0.2747,0.7058,0.364,-3.5438,1.1287,-9.0125,-10.430062404310714,-14.382268855245414,-105.37044713723847
-0.2413,-0.1693,0.9209,-0.2747,0.7058,0.364,-3.6488,1.2163,-9.59,-10.417076547121951,-14.447860334339017,-105.34266657700933
-0.2417,-0.1685,0.9208,-0.2762,0.7058,0.3642,-3.325,1.2163,-9.8,-10.37010385428791,-14.47625019930318,-105.42346352221672
-0.241,-0.1695,0.9251,-0.2762,0.7058,0.3642,-3.71,1.575,-9.3275,-10.382736150779015,-14.37758230653346,-105.46305502359331
-0.2408,-0.1701,0.9273,-0.2742,0.7048,0.3638,-3.4825,1.2337,-9.4587,-10.39450909176284,-14.330327226005847,-105.36917216092114
-0.2402,-0.1692,0.9254,-0.2757,0.7046,0.3648,-3.9375,1.33,-9.3013,-10.361577744224347,-14.323668772855322,-105.4502523382888
-0.2397,-0.17,0.924,-0.2757,0.7046,0.3648,-3.4038,1.3912,-9.3187,-10.424701026235146,-14.313251263377817,-105.46370477231486
-0.2384,-0.1701,0.9215,-0.2754,0.7034,0.3638,-3.1763,1.6887,-9.7825,-10.45844254319466,-14.275743538346546,-105.50198350013262
-0.2407,-0.1684,0.9201,-0.2754,0.7034,0.3638,-3.1937,1.1462,-9.6075,-10.371889306286034,-14.423401364414685,-105.43278616767819
-0.2418,-0.1685,0.9281,-0.2737,0.7054,0.366,-4.3225,1.4175,-9.5725,-10.290369025856208,-14.379893077786287,-105.2467328445552
-0.2405,-0.1703,0.9245,-0.275,0.7057,0.3632,-4.3488,1.47,-9.4762,-10.43697346306572,-14.351935303696036,-105.41984953137919
-0.2414,-0.1692,0.9212,-0.275,0.7057,0.3632,-3.8238,1.6887,-9.3975,-10.407779759339292,-14.447882253217195,-105.37914928023554
-0.2383,-0.1703,0.9215,-0.2742,0.7042,0.3638,-3.8675,1.505,-9.485,-10.470399808959595,-14.276203846827606,-105.41163820708398
-0.2388,-0.1707,0.9251,-0.2742,0.7042,0.3638,-3.6488,1.3037,-9.8,-10.454693627029982,-14.245156182923369,-105.41778246507559
-0.2384,-0.1703,0.9262,-0.2747,0.7045,0.3632,-3.2288,1.295,-10.15,-10.418664603495428,-14.207947789642445,-105.46716135239102
-0.2402,-0.1708,0.9223,-0.2778,0.7026,0.364,-3.3688,1.5225,-10.1587,-10.491528813905939,-14.356261093384958,-105.64673817912484
-0.2388,-0.1696,0.9252,-0.2778,0.7026,0.364,-2.8612,1.1812,-9.94,-10.387901940621225,-14.25031671690055,-105.67375935341795
-0.2408,-0.1689,0.9261,-0.273,0.7038,0.364,-3.4125,1.3825,-9.6162,-10.33599787961521,-14.343687530359416,-105.28320900502897
-0.2402,-0.1683,0.9249,-0.273,0.7038,0.364,-3.0363,1.085,-10.0712,-10.31307704373114,-14.333389158177827,-105.28488824647413
-0.2414,-0.1681,0.9277,-0.2751,0.7055,0.3628,-2.695,1.3825,-9.2925,-10.27070148443551,-14.360350893591795,-105.40865885098869
-0.2396,-0.1695,0.9226,-0.2736,0.7045,0.361,-3.08,1.5925,-9.7737,-10.409960034571691,-14.329997193977542,-105.3928919314803
-0.2415,-0.1692,0.9208,-0.2736,0.7045,0.361,-3.4825,1.47,-10.4737,-10.41212852997876,-14.457888302180946,-105.34512483614601
-0.2408,-0.1704,0.9237,-0.2754,0.7039,0.3638,-3.535,1.6275,-10.1675,-10.45206353692164,-14.382764551768217,-105.45547170681557
-0.241,-0.1693,0.9226,-0.2754,0.7039,0.3638,-3.4475,1.1375,-9.765,-10.398396260040068,-14.407994573302561,-105.43653655732552
-0.2397,-0.169,0.9212,-0.2749,0.7046,0.3702,-3.22,1.3212,-9.7737,-10.395683778896291,-14.358208148695878,-105.27850658500576
-0.2406,-0.169,0.9266,-0.2754,0.7039,0.3701,-3.6225,1.155,-9.8525,-10.336542192849384,-14.330843615275386,-105.32603815929349
-0.2397,-0.1682,0.9221,-0.2754,0.7039,0.3701,-2.9663,1.2075,-9.6862,-10.33764836917303,-14.344179170494435,-105.3206609288681
-0.2417,-0.1685,0.9221,-0.2733,0.7038,0.3638,-3.0888,1.1987,-10.0275,-10.3556483776478,-14.453326961656964,-105.27088022749146
-0.2406,-0.1687,0.9254,-0.2733,0.7038,0.3638,-3.3075,1.1638,-10.1412,-10.331598104277315,-14.352505816263262,-105.30699458835609
-0.2412,-0.171,0.922,-0.273,0.7062,0.3638,-3.78,1.68,-9.9837,-10.50664280514331,-14.421355562719915,-105.24843791722122
-0.2399,-0.1698,0.9243,-0.273,0.7042,0.3622,-2.8875,1.1287,-10.15,-10.409773594073693,-14.325148265634978,-105.3347300538275
-0.2386,-0.1701,0.9226,-0.2738,0.7042,0.3622,-4.1475,1.3825,-9.6162,-10.446241117402227,-14.272173818975725,-105.41285579667725
-0.2401,-0.1693,0.9209,-0.2779,0.7038,0.3644,-3.955,1.015,-9.7037,-10.417114424034704,-14.377083381579187,-105.60796847805834
-0.242,-0.1685,0.9288,-0.2779,0.7038,0.3644,-3.43,1.6275,-9.8175,-10.282902261255312,-14.378953985618937,-105.5890095889922
-0.2383,-0.1701,0.9285,-0.2762,0.704,0.3614,-3.4213,1.0325,-9.9137,-10.381164812025855,-14.178110191350447,-105.62189451366233
-0.2389,-0.1701,0.922,-0.2762,0.704,0.3614,-3.57,1.155,-9.5987,-10.452807060078735,-14.289830653451915,-105.58772025463787
-0.2388,-0.1716,0.9256,-0.2746,0.7034,0.3614,-3.4038,0.7175,-9.9312,-10.502885721209957,-14.236669866690356,-105.51775454810107
-0.24,-0.1689,0.9261,-0.2752,0.7046,0.3643,-3.4913,1.1812,-9.6862,-10.336266650577945,-14.299534343465183,-105.43024496158863
-0.2376,-0.1696,0.929,-0.2752,0.7046,0.3643,-3.9375,1.1375,-9.87,-10.346066108830021,-14.13085065662265,-105.49611255001648
-0.2406,-0.1696,0.9251,-0.2743,0.703,0.3642,-3.5788,0.9538,-9.4937,-10.388658144701736,-14.33926324535768,-105.38775259019869
-0.2409,-0.168,0.9274,-0.2743,0.703,0.3642,-3.4213,0.9887,-9.0387,-10.268154597425065,-14.337814527509417,-105.37352276960227
-0.241,-0.169,0.921,-0.276,0.7062,0.361,-3.9638,1.2775,-9.065,-10.397582117536766,-14.428723070343262,-105.48982621897893
-0.2384,-0.1701,0.924,-0.2759,0.7041,0.3635,-3.5525,1.6538,-9.1,-10.430768821172974,-14.247209525455755,-105.53951619025744
-0.2416,-0.1692,0.9236,-0.2759,0.7041,0.3635,-4.1213,1.2337,-9.3625,-10.381371247427,-14.420767886912808,-105.46380225977221
-0.2388,-0.1705,0.9273,-0.2751,0.7032,0.3649,-4.4713,1.0062,-9.2837,-10.41835853053544,-14.222506746421725,-105.47802335934266
-0.2407,-0.1699,0.9235,-0.2751,0.7032,0.3649,-3.6488,1.0325,-9.7125,-10.424354220829583,-14.370193460218847,-105.4199341737785
-0.242,-0.1703,0.9263,-0.2756,0.7044,0.362,-2.9925,1.5225,-9.8,-10.417496170220534,-14.408378890707016,-105.48189675838275
-0.2424,-0.1707,0.9226,-0.276,0.7049,0.3628,-3.5875,1.26,-9.8175,-10.4822074039999,-14.482019023196463,-105.46782704130828
-0.2383,-0.1712,0.9238,-0.276,0.7049,0.3628,-3.08,1.3475,-10.5612,-10.498988751988605,-14.244109245106605,-105.5600636474176
-0.242,-0.1705,0.9254,-0.2744,0.7049,0.3644,-2.7738,1.9425,-10.465,-10.439505489074087,-14.414018689459207,-105.34196088180327
-0.2386,-0.1702,0.9299,-0.2744,0.7049,0.3644,-3.5438,1.12,-9.695,-10.372224016602031,-14.176966181588641,-105.42343375013812
-0.2405,-0.1696,0.9197,-0.2758,0.7045,0.3642,-3.4913,1.4612,-9.835,-10.448237691367762,-14.410112358599115,-105.44904916954785
-0.2399,-0.1693,0.9226,-0.276,0.7031,0.3646,-3.5438,1.155,-9.9663,-10.398387345193905,-14.349204871210276,-105.49614563741707
-0.2378,-0.1697,0.9237,-0.276,0.7031,0.3646,-3.255,0.9975,-10.0712,-10.410132944886795,-14.215516111057637,-105.54713886751746
-0.2401,-0.168,0.9259,-0.2744,0.705,0.3634,-3.185,0.6913,-9.8875,-10.284446287178554,-14.30905754668337,-105.37626252168286
-0.2436,-0.1693,0.9219,-0.2744,0.705,0.3634,-3.6138,0.6563,-10.325,-10.405709377705522,-14.556422977749152,-105.30377346965716
-0.2398,-0.1677,0.9244,-0.2742,0.7039,0.359,-3.3075,1.3212,-10.22,-10.28276981863336,-14.330033324577972,-105.4682495709565
-0.2385,-0.1686,0.9263,-0.275,0.7034,0.3647,-3.5438,1.5225,-9.4325,-10.315655424028439,-14.220342954752793,-105.45606392974763
-0.238,-0.1696,0.9218,-0.275,0.7034,0.3647,-3.8937,1.1725,-9.38,-10.424879044698741,-14.24658536407086,-105.46055631955066
-0.2394,-0.1692,0.9288,-0.2756,0.7044,0.364,-3.2288,1.12,-10.3687,-10.324622733689258,-14.229884273148349,-105.49133119609166
-0.2386,-0.1699,0.9227,-0.2756,0.7044,0.364,-3.395,1.1112,-9.9925,-10.43295429063299,-14.266797270854296,-105.49355949308209
