AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.1459,0.958,0.1795,-0.2896,0.0534,-0.0746,-2.7388,1.2075,-14.7,0,0,0,1.6223918582268015
-0.1383,0.9335,0.1806,-0.2914,0.0534,-0.0746,-2.8087,1.2075,-14.7,0,0,0,1.6344706668879823
-0.1426,0.9573,0.1776,-0.2919,0.0522,-0.0796,-2.9225,0.9975,-14.6125,0,0,0,1.6439379273317862
-0.1451,0.9558,0.1796,-0.2919,0.0522,-0.0796,-2.8438,0.7088,-14.14,0,0,0,1.656305885592316
-0.1446,0.9564,0.1832,-0.2907,0.0533,-0.0793,-2.9838,0.9538,-14.1925,0,0,0,1.6682555148119271
-0.1405,0.9553,0.1819,-0.2907,0.0533,-0.0793,-2.9225,1.3475,-14.735,0,0,0,1.680418909463615
-0.1442,0.9551,0.1776,-0.2897,0.0538,-0.0786,-2.7562,0.8838,-14.56,0,0,0,1.6925929216036513
-0.1422,0.9561,0.1797,-0.2897,0.0538,-0.0786,-2.765,1.19,-13.8425,0,0,0,1.7049265499851884
-0.1439,0.9576,0.1789,-0.2929,0.0554,-0.0742,-1.9775,1.1112,-14.5687,0,0,0,1.7168991837628873
-0.1443,0.9554,0.1779,-0.2901,0.0538,-0.0784,-2.8875,1.05,-14.5425,0,0,0,1.7290894760517241
-0.1423,0.9586,0.1826,-0.2901,0.0538,-0.0784,-3.01,1.0237,-13.685,0,0,0,1.7412652577731516
-0.1455,0.9556,0.1795,-0.2914,0.0522,-0.078,-3.22,1.0937,-14.5513,0,0,0,1.7534442247410835
-0.1424,0.9557,0.179,-0.2914,0.0522,-0.078,-3.3075,0.8138,-14.455,0,0,0,1.762842117594346
-0.1437,0.9577,0.1832,-0.2906,0.0526,-0.0713,-2.695,1.0325,-14.7788,0,0,0,1.774972951948433
-0.143,0.9573,0.1792,-0.2922,0.0526,-0.0786,-3.0713,1.365,-14.91,0,0,0,1.7871621824884347
-0.1421,0.9555,0.1804,-0.2922,0.0526,-0.0786,-2.5113,0.63,-14.1487,0,0,0,1.799485193381624
-0.1427,0.9578,0.183,-0.2897,0.053,-0.0794,-3.0188,1.365,-14.805,0,0,0,1.8116960128146005
-0.1441,0.9574,0.1803,-0.2897,0.053,-0.0794,-2.7562,1.0412,-14.56,0,0,0,1.823622637476124
-0.1458,0.9571,0.1789,-0.2913,0.0535,-0.0814,-2.5988,0.805,-14.8575,0,0,0,1.8358125758486823
-0.1408,0.9568,0.1846,-0.2917,0.0549,-0.0789,-3.0188,1.2337,-14.6737,0,0,0,1.8479543816073956
-0.1417,0.957,0.1816,-0.2917,0.0549,-0.0789,-2.9663,1.0587,-14.805,0,0,0,1.8601393651520584
-0.143,0.9556,0.1801,-0.2924,0.0505,-0.0778,-2.9488,0.7263,-14.6125,0,0,0,1.8722641829294144
-0.1435,0.9565,0.1801,-0.2924,0.0505,-0.0778,-2.5463,1.2163,-14.525,0,0,0,1.8844389029020072
-0.1434,0.9557,0.1809,-0.2915,0.0543,-0.0783,-2.8438,1.0762,-14.805,0,0,0,1.8938498906575658
-0.1437,0.9571,0.1827,-0.2914,0.0531,-0.0792,-2.8438,1.4437,-14.0875,0,0,0,1.9061244150206316
-0.1452,0.9575,0.1801,-0.2914,0.0531,-0.0792,-3.0713,1.3475,-14.1662,0,0,0,1.9182616198677274
-0.1449,0.9576,0.1797,-0.2918,0.0547,-0.0778,-2.94,1.4525,-14.9187,0,0,0,1.9303659105009436
-0.1421,0.9562,0.1849,-0.2918,0.0547,-0.0778,-3.0538,1.2862,-14.91,0,0,0,1.9424928517759694
-0.1446,0.9567,0.1782,-0.2937,0.0522,-0.0788,-3.2638,0.9713,-14.7175,0,0,0,1.954663324753223
-0.1439,0.9575,0.1819,-0.2906,0.0535,-0.0775,-3.0538,0.6475,-14.7788,0,0,0,1.9668532631257813
-0.1421,0.9565,0.1798,-0.2906,0.0535,-0.0775,-2.8612,0.875,-14.8225,0,0,0,1.9789780809031376
-0.1434,0.9567,0.1829,-0.2926,0.0523,-0.0783,-3.3075,1.015,-14.3325,0,0,0,1.9911545704571216
-0.1462,0.9557,0.1801,-0.2926,0.0523,-0.0783,-2.94,1.5312,-14.4637,0,0,0,2.003328582597158
-0.1429,0.9581,0.1867,-0.2881,0.0523,-0.0784,-3.15,1.0587,-14.0087,0,0,0,2.015480651927941
-0.1441,0.9564,0.1773,-0.2918,0.0518,-0.0793,-2.6863,1.0937,-14.595,0,0,0,2.02498578141352
-0.1434,0.9564,0.1825,-0.2918,0.0518,-0.0793,-3.1675,0.9538,-15.0762,0,0,0,2.0370497255910136
-0.1412,0.957,0.1833,-0.2899,0.0534,-0.0776,-2.3712,0.945,-14.5513,0,0,0,2.049280010419295
-0.145,0.9595,0.1798,-0.2899,0.0534,-0.0776,-2.1963,0.8838,-14.4287,0,0,0,2.0615463947079604
-0.1436,0.955,0.1849,-0.2911,0.053,-0.0799,-2.2925,1.0325,-14.7613,0,0,0,2.0735636219367217
-0.1424,0.9554,0.1835,-0.2906,0.0522,-0.0777,-2.835,0.6388,-14.035,0,0,0,2.085689501462913
-0.1465,0.9587,0.1821,-0.2906,0.0522,-0.0777,-2.275,1.0587,-14.4987,0,0,0,2.0978521882820442
-0.1444,0.957,0.1825,-0.2914,0.0535,-0.0786,-2.2313,1.2687,-14.3762,0,0,0,2.1100262004220807
-0.1433,0.9568,0.1814,-0.2914,0.0535,-0.0786,-3.0975,0.945,-14.2362,0,0,0,2.122237019855057
-0.1449,0.9562,0.1799,-0.2898,0.0537,-0.0774,-2.8263,0.5862,-14.4287,0,0,0,2.1344007684230233
-0.1437,0.9575,0.1807,-0.2906,0.0536,-0.0777,-2.6338,0.8838,-14.3762,0,0,0,2.146454802944725
-0.1437,0.9576,0.1793,-0.2906,0.0536,-0.0777,-2.6863,1.0937,-14.5425,0,0,0,2.155920647723416
-0.1438,0.957,0.1832,-0.2906,0.0542,-0.0723,-2.6075,0.7962,-14.5425,0,0,0,2.1683310759373384
-0.1407,0.9537,0.1789,-0.2906,0.0542,-0.0723,-3.15,0.8312,-14.63,0,0,0,2.1802601780128095
-0.1452,0.9564,0.1815,-0.2913,0.0532,-0.0786,-2.4763,1.3212,-14.4812,0,0,0,2.1924055229343056
-0.1459,0.9579,0.1797,-0.2906,0.0534,-0.0787,-3.0275,1.2425,-14.1487,0,0,0,2.204560423595315
-0.1454,0.9562,0.1787,-0.2906,0.0534,-0.0787,-2.7738,1.0062,-14.42,0,0,0,2.2167351435679077
-0.143,0.9559,0.1795,-0.2902,0.0542,-0.0802,-2.5113,0.9013,-14.5687,0,0,0,2.2289328680985885
-0.1459,0.9561,0.1792,-0.2902,0.0542,-0.0802,-2.7125,0.9538,-14.1225,0,0,0,2.241041051810866
-0.1447,0.9576,0.1798,-0.2909,0.0538,-0.0785,-2.9138,1.1987,-14.7525,0,0,0,2.2532228501090237
-0.1469,0.9576,0.1818,-0.2917,0.0519,-0.0796,-3.4038,1.5837,-14.4025,0,0,0,2.265408541486243
-0.1463,0.9569,0.1846,-0.2917,0.0519,-0.0796,-2.8,0.98,-14.7437,0,0,0,2.277518494779912
-0.1436,0.9536,0.1816,-0.2906,0.0536,-0.074,-2.3187,1.0412,-14.84,0,0,0,2.2869298364517485
-0.144,0.9567,0.1834,-0.2906,0.0536,-0.0794,-1.8463,0.9538,-14.3762,0,0,0,2.29911305041502
-0.1451,0.9565,0.1783,-0.2923,0.0515,-0.0794,-3.0188,1.0762,-15.0325,0,0,0,2.3114119950012864
-0.1441,0.9575,0.1825,-0.2898,0.0522,-0.0788,-3.1325,0.9975,-14.5775,0,0,0,2.323478770509006
-0.1441,0.9566,0.1799,-0.2898,0.0522,-0.0788,-2.905,1.1812,-14.4462,0,0,0,2.3356382720816327
-0.142,0.9586,0.1857,-0.291,0.0538,-0.0798,-2.4063,0.7788,-14.5687,0,0,0,2.3478076833100516
-0.1446,0.9553,0.1781,-0.291,0.0534,-0.0796,-2.9488,0.6212,-14.2975,0,0,0,2.359949842985043
-0.1424,0.9564,0.1835,-0.2895,0.0534,-0.0796,-2.7213,0.91,-15.1112,0,0,0,2.3721270403715837
-0.1427,0.9557,0.1807,-0.2926,0.0529,-0.0782,-3.0625,1.5137,-14.7788,0,0,0,2.3842854801953757
-0.146,0.9551,0.1779,-0.2926,0.0529,-0.0782,-1.9512,1.19,-14.5425,0,0,0,2.396407820558784
-0.1426,0.9574,0.1813,-0.29,0.0532,-0.0772,-2.0213,0.7,-14.5425,0,0,0,2.4062696976528626
-0.1429,0.9589,0.1788,-0.2905,0.0546,-0.079,-3.5788,0.7525,-14.315,0,0,0,2.418024319003145
-0.1438,0.9556,0.1832,-0.2905,0.0546,-0.079,-3.1412,0.5862,-14.7262,0,0,0,2.4302075329664166
-0.144,0.9576,0.1809,-0.2903,0.0521,-0.0797,-2.835,1.12,-14.4812,0,0,0,2.442400302669201
-0.1449,0.9564,0.1771,-0.2903,0.0521,-0.0797,-2.8612,1.1112,-14.3325,0,0,0,2.4544550450234595
-0.1446,0.9573,0.1828,-0.29,0.053,-0.0794,-2.8263,1.0062,-14.63,0,0,0,2.466637551154174
-0.1418,0.9576,0.1803,-0.2908,0.0534,-0.0784,-2.5988,0.8925,-14.595,0,0,0,2.4788264277778977
-0.1423,0.9551,0.1762,-0.2908,0.0534,-0.0784,-3.1588,0.8838,-15.155,0,0,0,2.4910128269876735
-0.143,0.9565,0.1815,-0.2915,0.0518,-0.079,-3.0275,0.7788,-14.6037,0,0,0,2.503123842030177
-0.1451,0.958,0.1811,-0.2915,0.0518,-0.079,-3.0013,0.7613,-14.49,0,0,0,2.515305286412057
-0.1452,0.9562,0.1806,-0.2914,0.0532,-0.0774,-3.4913,1.1025,-14.5075,0,0,0,2.5274838994637108
-0.1443,0.9589,0.1824,-0.2911,0.0537,-0.0755,-2.8788,1.0325,-15.0325,0,0,0,2.5368984263820518
-0.1418,0.9554,0.1828,-0.2911,0.0537,-0.0755,-2.52,1.0675,-14.35,0,0,0,2.549030676401252
-0.1425,0.9561,0.177,-0.2918,0.0528,-0.0783,-2.7913,0.8838,-14.8837,0,0,0,2.5613193574154485
-0.144,0.9564,0.1821,-0.2918,0.0528,-0.0783,-3.0975,0.8312,-14.8925,0,0,0,2.5733776389324894
-0.1427,0.9577,0.1856,-0.291,0.0526,-0.0802,-3.2462,0.7788,-14.3413,0,0,0,2.5855350170074467
-0.1456,0.9557,0.179,-0.2926,0.0542,-0.0766,-2.905,1.0937,-14.245,0,0,0,2.597709383063761
-0.1423,0.9567,0.1841,-0.2926,0.0542,-0.0766,-3.045,1.0412,-14.56,0,0,0,2.609818274608595
-0.1465,0.9562,0.1767,-0.2918,0.0534,-0.0782,-2.7125,1.3737,-14.2625,0,0,0,2.6220223696322846
-0.1451,0.9593,0.1789,-0.2918,0.0534,-0.0782,-3.1238,1.085,-14.2625,0,0,0,2.6342261107396956
-0.1409,0.9563,0.1828,-0.2906,0.0541,-0.0782,-2.87,0.98,-14.1312,0,0,0,2.6464486094098554
-0.143,0.9557,0.1753,-0.2898,0.0545,-0.0765,-2.1963,1.0412,-14.875,0,0,0,2.658425136266615
-0.1448,0.9572,0.1821,-0.2898,0.0545,-0.0765,-2.6075,1.3387,-14.2625,0,0,0,2.667913277770837
-0.1415,0.9562,0.1823,-0.2902,0.0537,-0.0794,-2.7037,0.8925,-14.4287,0,0,0,2.680093660403882
-0.1441,0.9564,0.1784,-0.2902,0.0537,-0.0794,-2.3975,1.4612,-14.6825,0,0,0,2.6922662568788054
-0.147,0.9563,0.1798,-0.295,0.052,-0.0782,-3.1763,1.7237,-14.1925,0,0,0,2.7043716092608565
-0.1444,0.9579,0.1831,-0.2918,0.0525,-0.0789,-3.43,1.3737,-14.14,0,0,0,2.716560131968302
-0.1425,0.96,0.1828,-0.2918,0.0525,-0.0789,-3.0013,1.225,-14.3413,0,0,0,2.7287065386386327
-0.1424,0.9547,0.1774,-0.2904,0.0527,-0.0774,-2.4938,1.435,-14.7262,0,0,0,2.740893291764687
-0.1424,0.957,0.184,-0.2904,0.0527,-0.0774,-2.7562,1.5137,-14.5687,0,0,0,2.7530736743977315
-0.1434,0.9571,0.1819,-0.2907,0.0534,-0.0753,-2.835,1.26,-14.5775,0,0,0,2.7652048626680967
-0.1449,0.9583,0.1813,-0.291,0.0538,-0.0788,-2.7388,1.2163,-14.4725,0,0,0,2.77738772271509
-0.1417,0.9558,0.1719,-0.291,0.0538,-0.0788,-2.3625,1.2163,-14.315,0,0,0,2.789500507338985
-0.1424,0.9567,0.1817,-0.2923,0.0515,-0.0781,-3.2025,1.0675,-13.7812,0,0,0,2.798974492192076
-0.1427,0.957,0.1837,-0.2923,0.0515,-0.0781,-2.7213,1.015,-14.0875,0.7492268518064541,-2.5015273840383223,0.2870051785861512,4.313311463666778
-0.1429,0.9549,0.185,-0.2915,0.0542,-0.0782,-3.0275,1.085,-14.455,3.5635145552369503,-5.09824558746372,1.5964547496650663,4.318292835283471
-0.1428,0.9593,0.1785,-0.2916,0.0528,-0.0778,-2.8612,0.8663,-14.4637,4.793224472161849,-6.538051131717992,3.301407932197944,4.322918874956779
-0.1437,0.9567,0.179,-0.2916,0.0528,-0.0778,-2.9225,0.8312,-14.2275,6.046068857863759,-7.212857956354252,5.157090850709248,4.327474131374431
-0.1429,0.9564,0.1799,-0.2909,0.0533,-0.0786,-3.2462,0.9625,-14.105,7.771764945599073,-7.565030544539164,5.538147418979445,4.331937369559732
-0.146,0.9582,0.1789,-0.2909,0.0533,-0.0786,-3.1588,0.98,-14.525,8.720670690012104,-8.007689933091891,5.7233614841383265,4.336773989418612
-0.1438,0.957,0.1793,-0.291,0.0536,-0.085,-3.1675,0.5862,-14.7262,9.367813758596396,-8.21098054063106,9.202129358049081,4.3413518964780735
