AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.2022,0.9647,0.0946,-0.4858,0.1578,0.0301,-2.3975,1.1025,-14.4637,0,0,0,1.6206923522585344
-0.2029,0.9432,0.0881,-0.4865,0.1585,0.0315,-2.5988,1.1462,-14.56,0,0,0,1.6327247978872612
-0.2004,0.9411,0.0918,-0.4865,0.1585,0.0315,-3.08,0.7263,-14.4812,0,0,0,1.6448485539157827
-0.2044,0.9647,0.0982,-0.4864,0.1582,0.0305,-2.7388,0.8575,-14.4025,0,0,0,1.656998145832618
-0.2014,0.9656,0.0972,-0.4864,0.1582,0.0305,-2.9225,1.0762,-14.1662,0,0,0,1.6663195927697736
-0.2003,0.9658,0.1027,-0.4863,0.157,0.0314,-3.0188,1.225,-14.2975,0,0,0,1.6785891623049434
-0.2058,0.9647,0.0981,-0.4863,0.157,0.0314,-2.905,1.3387,-13.895,0,0,0,1.690560380417529
-0.204,0.965,0.0965,-0.4853,0.1578,0.033,-3.4038,1.015,-14.3062,0,0,0,1.7026360038322055
-0.2026,0.9638,0.0959,-0.4853,0.1578,0.033,-3.5,0.9887,-14.4287,0,0,0,1.714783472251371
-0.2045,0.9648,0.0976,-0.4877,0.1582,0.03,-3.0625,1.1987,-14.8575,0,0,0,1.7268835158892482
-0.2002,0.964,0.0999,-0.4877,0.158,0.0314,-2.8875,0.875,-14.9012,0,0,0,1.7389602010527594
-0.2026,0.9657,0.095,-0.4877,0.158,0.0314,-3.1063,0.77,-14.3325,0,0,0,1.7483499538316214
-0.205,0.9662,0.0942,-0.4867,0.1574,0.0311,-2.8963,1.2075,-14.7087,0,0,0,1.7604984839996218
-0.2018,0.9668,0.0979,-0.4867,0.1574,0.0311,-2.485,0.735,-14.9625,0,0,0,1.7725730456654634
-0.2036,0.9648,0.0967,-0.4866,0.1578,0.0317,-3.43,0.3588,-15.0412,0,0,0,1.784719098419516
-0.2012,0.9659,0.0952,-0.4874,0.1569,0.0306,-2.205,0.7788,-14.63,0,0,0,1.7967444657226774
-0.2031,0.9658,0.095,-0.4874,0.1569,0.0306,-2.6163,1.0237,-14.8137,0,0,0,1.808864328672138
-0.202,0.9629,0.1004,-0.4838,0.1575,0.031,-2.8175,0.9538,-14.42,0,0,0,1.820991623863442
-0.2034,0.9657,0.0956,-0.4838,0.1575,0.031,-2.8438,1.2337,-14.0787,0,0,0,1.8331132563942938
-0.204,0.965,0.0942,-0.4875,0.1603,0.0287,-3.22,1.1987,-14.0875,0,0,0,1.8424212545128749
-0.204,0.9665,0.098,-0.4849,0.1567,0.0302,-2.7388,1.365,-14.805,0,0,0,1.8545545662809095
-0.202,0.9654,0.0998,-0.4849,0.1567,0.0302,-2.45,1.2862,-14.84,0,0,0,1.8666623960769089
-0.2038,0.9673,0.0972,-0.4888,0.159,0.0306,-2.0913,1.19,-14.9187,0,0,0,1.878765271045012
-0.2004,0.9659,0.0976,-0.4888,0.159,0.0306,-2.3363,1.085,-14.8925,0,0,0,1.8908886731572552
-0.2048,0.9649,0.0988,-0.4862,0.159,0.0318,-2.3975,0.9275,-14.7875,0,0,0,1.902965004404488
-0.2023,0.9663,0.098,-0.4839,0.1582,0.027,-2.6425,1.1025,-14.1837,0,0,0,1.915101147502749
-0.2022,0.9658,0.0948,-0.4839,0.1582,0.027,-2.87,1.5925,-14.7,0,0,0,1.9244494920770532
-0.2,0.9644,0.1001,-0.4884,0.1596,0.0302,-2.8788,1.1725,-14.8575,0,0,0,1.9365587375381654
-0.205,0.9665,0.0987,-0.4884,0.1596,0.0302,-3.4125,1.1112,-14.5075,0,0,0,1.9486216199668238
-0.2041,0.9671,0.0953,-0.4878,0.1584,0.0283,-2.6075,0.8838,-14.9537,0,0,0,1.960728388013988
-0.2059,0.965,0.0952,-0.4878,0.1594,0.0327,-2.8525,1.1025,-14.4287,0,0,0,1.9728560371215704
-0.2013,0.967,0.1008,-0.4878,0.1594,0.0327,-2.8612,0.9625,-13.9475,0,0,0,1.9849897028058836
-0.2025,0.9658,0.0961,-0.4867,0.1592,0.0297,-2.8875,1.0237,-14.5687,0,0,0,1.9971077961739525
-0.2039,0.9667,0.0957,-0.4867,0.1592,0.0297,-3.2025,1.2425,-14.2187,0,0,0,2.009113344165531
-0.2031,0.9646,0.0974,-0.4847,0.1587,0.0309,-3.0188,1.2337,-14.2275,0,0,0,2.0185176075118023
-0.2018,0.9633,0.0969,-0.4847,0.1587,0.0309,-3.01,1.0325,-14.6475,0,0,0,2.0306487957821675
-0.2027,0.9661,0.0982,-0.4861,0.158,0.0287,-2.52,0.6125,-14.4112,0,0,0,2.0427803379688108
-0.2048,0.9661,0.0967,-0.4848,0.1579,0.0309,-2.5813,0.7,-14.7087,0,0,0,2.054826940248669
-0.2047,0.965,0.1001,-0.4848,0.1579,0.0309,-2.6338,1.05,-14.0,0,0,0,2.0669372474586156
-0.2053,0.9672,0.1005,-0.4874,0.1574,0.033,-2.835,0.9887,-14.5425,0,0,0,2.0790914402870686
-0.2034,0.9649,0.0907,-0.4874,0.1574,0.033,-2.7213,0.8925,-14.665,0,0,0,2.0911950230877285
-0.2036,0.9641,0.0916,-0.4873,0.1567,0.0386,-2.94,1.1287,-14.4637,0,0,0,2.100461259085473
-0.2078,0.9665,0.0932,-0.485,0.1583,0.0306,-2.3187,0.8487,-14.6037,0,0,0,2.1126550905370927
-0.2038,0.9652,0.103,-0.485,0.1583,0.0306,-2.5638,1.085,-14.6387,0,0,0,2.1247728299888835
-0.1993,0.9637,0.0964,-0.4844,0.1572,0.0304,-2.2313,1.2337,-15.3387,0,0,0,2.136871811877926
-0.2022,0.9647,0.0919,-0.4844,0.1572,0.0304,-2.6863,1.0062,-14.7525,0,0,0,2.1489916748273865
-0.2048,0.9669,0.0979,-0.4863,0.1585,0.0294,-2.9488,1.4612,-14.4725,0,0,0,2.161064820828115
-0.2015,0.966,0.1024,-0.4917,0.16,0.0319,-2.3187,1.68,-14.1662,0,0,0,2.173164864465992
-0.2022,0.9795,0.0948,-0.4917,0.16,0.0319,-2.4413,1.0062,-14.4462,0,0,0,2.1852291625597635
-0.2037,0.9661,0.0989,-0.4869,0.1579,0.0298,-3.3075,1.19,-14.3325,0,0,0,2.1946557226315657
-0.2018,0.966,0.1,-0.4869,0.1579,0.0298,-3.4038,1.05,-14.6125,0,0,0,2.2067302842974073
-0.2033,0.9651,0.0991,-0.4862,0.1576,0.0257,-2.8175,0.7437,-14.5687,0,0,0,2.2188225417771625
-0.2048,0.9659,0.0974,-0.4861,0.1581,0.029,-2.835,1.2075,-14.2187,0,0,0,2.2309381577312837
-0.2,0.9641,0.0986,-0.4861,0.1581,0.029,-3.0188,1.6538,-14.0087,0,0,0,2.243064745090031
-0.2037,0.9654,0.0984,-0.4878,0.1594,0.031,-2.5638,1.05,-14.4812,0,0,0,2.2551368293419247
-0.2038,0.9666,0.0941,-0.4878,0.1594,0.031,-2.5113,1.0412,-14.5425,0,0,0,2.2672492600495415
-0.2037,0.9666,0.098,-0.4855,0.1593,0.0341,-3.0013,0.9713,-14.9362,0,0,0,2.276612469107533
-0.2053,0.9669,0.0971,-0.4878,0.1578,0.0304,-2.9575,1.2687,-13.895,0,0,0,2.288746134791846
-0.2037,0.9653,0.0977,-0.4878,0.1578,0.0304,-2.3538,0.91,-14.9012,0,0,0,2.300867767322698
-0.2022,0.9661,0.0915,-0.4852,0.1585,0.0309,-2.8963,0.9187,-14.6562,0,0,0,2.312926402756017
-0.2033,0.9642,0.094,-0.4852,0.1585,0.0309,-2.5813,0.9538,-14.84,0,0,0,2.325035294300851
-0.2042,0.9662,0.0955,-0.4894,0.1586,0.0308,-2.66,1.0762,-14.875,0,0,0,2.3371576346642593
-0.2031,0.9643,0.0994,-0.4894,0.1575,0.0319,-2.5288,1.3037,-14.9625,0,0,0,2.349300502171807
-0.2011,0.9655,0.0996,-0.486,0.1575,0.0319,-2.695,1.015,-14.8137,0,0,0,2.3586527398251724
-0.2017,0.9651,0.0972,-0.4866,0.1579,0.0298,-2.87,1.2425,-14.8925,0,0,0,2.37072199274684
-0.2012,0.9656,0.0975,-0.4866,0.1579,0.0298,-2.8963,1.2425,-14.6562,0,0,0,2.3829144085333462
-0.2032,0.9655,0.0999,-0.4868,0.1561,0.027,-3.4913,0.8575,-14.3762,0,0,0,2.3949408375853425
