AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.1471,0.98,0.0268,-0.5911,0.0785,0.0213,-3.0275,0.84,-13.9387,0,0,0,1.6195785777308092
-0.1468,0.9518,0.0184,-0.591,0.077,0.015,-2.3888,1.015,-14.7087,0,0,0,1.6316442914896938
-0.1453,0.9777,0.0275,-0.591,0.077,0.015,-2.8438,1.0587,-14.735,0,0,0,1.6437662779368238
-0.1473,0.9743,0.023,-0.5945,0.0778,0.0151,-2.8788,1.1812,-14.455,0,0,0,1.6559048984490325
-0.1472,0.9783,0.0207,-0.5945,0.0778,0.0151,-2.835,0.98,-13.9912,0,0,0,1.6680049420869096
-0.1476,0.9811,0.0251,-0.5889,0.0773,0.0159,-2.8175,1.2862,-13.8425,0,0,0,1.6800589766086114
-0.1466,0.9806,0.0257,-0.5902,0.0773,0.0174,-2.8087,1.12,-14.1837,0,0,0,1.6921827326371328
-0.1449,0.9797,0.023,-0.5902,0.0773,0.0174,-2.73,1.0237,-14.21,0,0,0,1.7015409868672287
-0.1463,0.9782,0.0251,-0.5946,0.0762,0.0188,-2.87,1.0237,-14.0963,0,0,0,1.7136668663934196
-0.1485,0.9783,0.0257,-0.5946,0.0762,0.0188,-2.8087,1.3212,-14.6212,0,0,0,1.7258090260684111
-0.1464,0.9768,0.0234,-0.5891,0.0763,0.0207,-2.9663,1.3037,-14.4812,0,0,0,1.73788004857147
-0.148,0.9792,0.0193,-0.5918,0.0758,0.0169,-3.465,1.015,-13.86,0,0,0,1.749954256321033
-0.1463,0.9792,0.0237,-0.5918,0.0758,0.0169,-3.0713,0.6475,-14.1575,0,0,0,1.7620857985076765
-0.144,0.9766,0.0271,-0.5906,0.0786,0.0174,-2.8,1.0762,-14.1837,0,0,0,1.774242114833799
-0.1466,0.975,0.0176,-0.5906,0.0786,0.0174,-2.5463,1.0762,-14.3675,0,0,0,1.7862126251138282
-0.147,0.9809,0.0221,-0.5889,0.0776,0.0164,-2.8263,1.0937,-14.6825,0,0,0,1.7956207815391605
-0.145,0.9827,0.028,-0.5915,0.076,0.0229,-2.7388,1.295,-14.0,0,0,0,1.8077540933071954
-0.1457,0.9765,0.0251,-0.5915,0.076,0.0229,-2.7125,1.2775,-14.2275,0,0,0,1.8199114713821527
-0.1466,0.9774,0.0277,-0.5915,0.0758,0.0185,-2.0388,0.6038,-14.4025,0,0,0,1.8319920496247248
-0.1454,0.9794,0.0263,-0.5915,0.0758,0.0185,-2.2662,0.5338,-14.7175,0,0,0,1.8440542242208267
-0.1476,0.9778,0.0207,-0.5905,0.0768,0.019,-3.0275,1.2075,-14.7087,0,0,0,1.8562519487515072
-0.1492,0.9803,0.0231,-0.5891,0.078,0.0152,-3.185,0.9887,-14.9187,0,0,0,1.8683144772638873
-0.1485,0.9793,0.0253,-0.5891,0.078,0.0152,-3.22,1.19,-14.595,0,0,0,1.8776546817637914
-0.1462,0.9783,0.0252,-0.59,0.0746,0.0181,-2.7913,1.0325,-14.805,0,0,0,1.8897501244900508
-0.1451,0.9768,0.0204,-0.59,0.0746,0.0181,-2.975,0.9013,-14.6562,0,0,0,1.9019128113091823
-0.1476,0.9769,0.0253,-0.5922,0.0777,0.0168,-2.6075,0.945,-14.7437,0,0,0,1.9139544587611443
-0.1488,0.9808,0.0238,-0.5922,0.0777,0.0168,-3.15,0.8575,-13.9737,0,0,0,1.9260814000361701
-0.1465,0.9784,0.0242,-0.593,0.0774,0.0161,-2.6513,0.7175,-14.3675,0,0,0,1.9381584391159596
-0.1465,0.9786,0.022,-0.5913,0.0758,0.0177,-3.2375,0.6563,-14.0612,0,0,0,1.9502903352188812
-0.1454,0.9803,0.0301,-0.5913,0.0758,0.0177,-3.5525,0.98,-13.9125,0,0,0,1.9623390609964086
-0.145,0.9784,0.0245,-0.5905,0.0756,0.0171,-3.5788,1.0237,-14.2887,0,0,0,1.9717500487519672
-0.1473,0.9779,0.022,-0.5905,0.0756,0.0171,-3.3075,1.3562,-14.175,0,0,0,1.9838815909386107
-0.1477,0.9775,0.0245,-0.5923,0.0787,0.0246,-2.5025,0.6737,-14.455,0,0,0,1.99592996279986
-0.1455,0.9793,0.0274,-0.5893,0.0762,0.0186,-2.765,0.8925,-14.5775,0,0,0,2.0080576119074425
-0.145,0.9761,0.0203,-0.5893,0.0762,0.0186,-2.9138,1.1725,-14.4462,0,0,0,2.0201824296847986
-0.1433,0.9784,0.0276,-0.5909,0.0766,0.019,-2.9225,0.9625,-14.4987,0,0,0,2.0323058317970415
-0.1465,0.9796,0.0236,-0.5909,0.0766,0.019,-2.1088,0.665,-14.5775,0,0,0,2.044352080160621
-0.1445,0.9795,0.0274,-0.591,0.0757,0.0133,-2.3538,1.4175,-14.5513,0,0,0,2.053731215451135
-0.148,0.9773,0.0248,-0.5902,0.0773,0.0172,-2.905,1.435,-14.105,0,0,0,2.066035822697854
-0.1488,0.979,0.0279,-0.5902,0.0773,0.0172,-2.7562,1.0937,-14.3587,0,0,0,2.077968463936108
-0.1443,0.9787,0.028,-0.5912,0.0766,0.0169,-2.7037,1.3475,-14.3937,0,0,0,2.0901113314436564
-0.1498,0.9771,0.023,-0.5912,0.0766,0.0169,-2.1788,1.3387,-14.7613,0,0,0,2.102135636997983
-0.1476,0.978,0.0265,-0.5926,0.0768,0.0146,-2.5988,1.0062,-14.0612,0,0,0,2.114345394682125
-0.1479,0.9786,0.027,-0.5907,0.0773,0.0182,-2.6775,1.1638,-14.0963,0,0,0,2.126424911175862
-0.148,0.9785,0.0249,-0.5907,0.0773,0.0182,-2.1788,0.8575,-14.07,0,0,0,2.138446031483684
-0.1451,0.9775,0.0232,-0.5917,0.0765,0.0184,-2.6688,1.0762,-14.5513,0,0,0,2.1477968534719363
-0.1448,0.9791,0.0289,-0.5917,0.0765,0.0184,-3.605,1.2075,-14.1312,0,0,0,2.160278418857792
-0.147,0.9797,0.0241,-0.5912,0.0773,0.0194,-3.2462,1.1375,-14.4725,0,0,0,2.1720344558731877
