AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.0849,0.9825,-0.0121,-0.4884,0.2218,-0.0402,-2.7825,1.085,-15.61,0,0,0,1.6206906558944714
-0.0873,0.9553,-0.0119,-0.489,0.2224,-0.0418,-2.485,1.1812,-15.7937,0,0,0,1.6329197967401698
-0.0882,0.9823,-0.0106,-0.489,0.2224,-0.0418,-2.2225,1.2337,-15.8112,0,0,0,1.6450877104814432
-0.0858,0.9803,-0.0087,-0.4887,0.223,-0.0402,-2.7213,1.5225,-15.5487,0,0,0,1.657341979213929
-0.0886,0.9813,-0.0074,-0.4887,0.223,-0.0402,-2.17,1.6712,-15.7762,0,0,0,1.6695757209403068
-0.0863,0.9822,-0.0117,-0.4897,0.2227,-0.0297,-2.415,1.26,-15.645,0,0,0,1.681762392118196
-0.0864,0.982,-0.0092,-0.4897,0.2203,-0.0403,-2.765,1.0237,-15.68,0,0,0,1.6940159530228849
-0.0872,0.9824,-0.0091,-0.4893,0.2203,-0.0403,-2.5813,1.3387,-15.1988,0,0,0,1.7062192581539992
-0.0848,0.9806,-0.0108,-0.4912,0.2238,-0.0409,-2.1788,1.19,-15.8025,0,0,0,1.7184179624044345
-0.0867,0.9806,-0.0139,-0.4912,0.2238,-0.0409,-2.5813,1.155,-15.6363,0,0,0,1.7306081727213076
-0.0874,0.982,-0.015,-0.4885,0.2226,-0.0426,-2.3625,1.12,-15.5575,0,0,0,1.7401291644163641
-0.0861,0.9825,-0.0113,-0.4894,0.2234,-0.0339,-2.4763,1.2512,-15.4525,0,0,0,1.7523593670037578
-0.0891,0.9814,-0.0145,-0.4894,0.2234,-0.0339,-2.1525,0.8925,-15.7412,0,0,0,1.7645456842677487
-0.0864,0.9829,-0.0131,-0.4911,0.2228,-0.0386,-2.3013,1.3212,-15.4525,0,0,0,1.7768381757012628
-0.0875,0.982,-0.0106,-0.4911,0.2228,-0.0386,-2.6338,1.3125,-15.3825,0,0,0,1.7890294477598312
-0.0897,0.9825,-0.0159,-0.4896,0.2228,-0.0366,-2.5463,1.0062,-15.8025,0,0,0,1.8013074287235105
-0.087,0.9828,-0.0128,-0.4871,0.2231,-0.0417,-2.7913,1.3562,-15.6363,0,0,0,1.8134541076308792
-0.087,0.983,-0.016,-0.4871,0.2231,-0.0417,-2.6425,1.05,-15.7675,0,0,0,1.8256393631531747
-0.0875,0.9841,-0.0151,-0.4904,0.223,-0.0414,-2.4675,1.33,-15.7937,0,0,0,1.837872750965654
-0.0866,0.9825,-0.0131,-0.4904,0.223,-0.0414,-2.555,1.4787,-15.435,0,0,0,1.8500017341781023
-0.0888,0.9825,-0.0154,-0.4902,0.2246,-0.0364,-2.38,1.5137,-15.6363,0,0,0,1.862297410836702
-0.0882,0.9834,-0.0144,-0.4898,0.221,-0.0381,-2.0825,1.0937,-15.9775,0,0,0,1.874520889060026
-0.0866,0.9828,-0.0098,-0.4898,0.221,-0.0381,-2.0913,0.7875,-15.925,0,0,0,1.8867673716867466
-0.0878,0.9811,-0.0179,-0.4907,0.2218,-0.0436,-2.3363,1.0587,-15.3387,0,0,0,1.8989260836666613
-0.0892,0.9828,-0.0107,-0.4907,0.2238,-0.0402,-2.8438,1.47,-15.715,0,0,0,1.9111608871347343
-0.0856,0.982,-0.013,-0.491,0.2238,-0.0402,-2.87,1.19,-16.065,0,0,0,1.9234148019533215
-0.0861,0.9824,-0.0106,-0.4902,0.2232,-0.0412,-2.6775,0.9013,-16.0037,0,0,0,1.9356046583562965
-0.0871,0.981,-0.011,-0.4902,0.2232,-0.0412,-2.765,1.2687,-15.9775,0,0,0,1.9478670671084457
-0.089,0.9812,-0.0126,-0.4922,0.2235,-0.0326,-2.555,1.3825,-15.3825,0,0,0,1.9599500415141002
-0.0891,0.9824,-0.0131,-0.4894,0.2213,-0.0372,-2.485,1.4525,-15.1637,0,0,0,1.9695389846776516
-0.0873,0.9821,-0.0135,-0.4894,0.2213,-0.0372,-2.3363,1.1638,-15.6012,0,0,0,1.9817323802196107
-0.0876,0.9818,-0.0135,-0.4886,0.2224,-0.0411,-2.2225,1.2687,-15.8812,0,0,0,1.9940892839826356
-0.0874,0.9822,-0.0121,-0.4886,0.2224,-0.0411,-2.2838,1.015,-15.4263,0,0,0,2.006184291460836
-0.0869,0.9832,-0.0166,-0.4891,0.2228,-0.0361,-2.6163,1.0762,-15.575,0,0,0,2.0184169714455185
-0.0875,0.9823,-0.0105,-0.4898,0.2237,-0.04,-2.9663,1.5312,-15.6275,0,0,0,2.0310035653286125
-0.0876,0.9827,-0.0143,-0.4898,0.2237,-0.04,-2.73,1.4175,-15.0762,0,0,0,2.042872421825728
-0.0904,0.9819,-0.0154,-0.49,0.2207,-0.0396,-2.6425,1.4,-16.0737,0,0,0,2.0550091911439416
-0.0876,0.9806,-0.0113,-0.49,0.2207,-0.0396,-2.5988,1.2775,-15.5225,0,0,0,2.0672146197584467
-0.0875,0.9814,-0.0185,-0.4874,0.2211,-0.0356,-2.66,1.5225,-15.2337,0,0,0,2.0795032181390782
-0.0903,0.9824,-0.0156,-0.4879,0.2218,-0.0418,-2.3538,1.2163,-15.54,0,0,0,2.0917136015481606
-0.0875,0.9812,-0.0157,-0.4879,0.2218,-0.0418,-2.7388,1.26,-15.7412,0,0,0,2.1039395571687733
-0.0885,0.9814,-0.0122,-0.4905,0.2225,-0.0418,-2.3363,1.9512,-16.1,0,0,0,2.1161138413602183
-0.0837,0.9822,-0.0136,-0.4905,0.2225,-0.0356,-2.2313,1.8375,-15.4525,0,0,0,2.128367402264907
-0.087,0.982,-0.0115,-0.4895,0.2227,-0.0356,-2.6338,1.295,-15.7062,0,0,0,2.1406797128767323
-0.0851,0.9823,-0.0101,-0.4898,0.222,-0.0398,-3.115,1.75,-15.5137,0,0,0,2.152801617811212
-0.0881,0.9842,-0.0118,-0.4898,0.222,-0.0398,-2.1438,1.2163,-15.5312,0,0,0,2.1649893507307967
-0.0886,0.9816,-0.022,-0.4871,0.2223,-0.0385,-2.415,1.12,-15.6187,0,0,0,2.1772308785629395
-0.0891,0.9834,-0.0117,-0.4888,0.2231,-0.039,-2.8087,1.5575,-15.5225,0,0,0,2.1894440932832095
-0.0857,0.9817,-0.0133,-0.4888,0.2231,-0.039,-2.765,1.5225,-15.5837,0,0,0,2.2015769695485403
-0.0874,0.9828,-0.0086,-0.4926,0.2202,-0.0402,-2.6075,1.47,-15.4088,0,0,0,2.211086282084949
-0.0866,0.9813,-0.0116,-0.4926,0.2202,-0.0402,-2.835,1.4787,-15.7412,0,0,0,2.2233557691150665
-0.087,0.9803,-0.0167,-0.4881,0.2227,-0.0409,-2.415,1.2337,-15.7762,0,0,0,2.2355357159288856
-0.0869,0.9842,-0.0087,-0.4891,0.2226,-0.0399,-2.1175,0.7437,-15.8812,0,0,0,2.2478151125481585
-0.0895,0.9831,-0.0104,-0.4891,0.2226,-0.0399,-2.5725,0.8663,-15.4875,0,0,0,2.2600998178759077
-0.0868,0.9819,-0.0133,-0.4889,0.2235,-0.0404,-2.1088,1.7413,-15.2337,0,0,0,2.2722111053934353
-0.0856,0.9822,-0.0083,-0.4889,0.2235,-0.0404,-2.1438,1.4875,-15.2425,0,0,0,2.284433521875064
-0.0876,0.9808,-0.0122,-0.4904,0.2222,-0.0382,-1.89,1.1287,-15.82,0,0,0,2.2967161037194224
-0.0879,0.9829,-0.0102,-0.4894,0.2232,-0.0379,-1.925,1.4875,-15.8638,0,0,0,2.3088932192220546
-0.0861,0.9812,-0.0145,-0.4894,0.2232,-0.0379,-2.5375,1.2163,-15.89,0,0,0,2.3210246798317917
-0.0885,0.9839,-0.0116,-0.4902,0.2219,-0.0396,-2.625,0.9013,-15.5487,0,0,0,2.3332920433785187
-0.0877,0.9837,-0.0131,-0.4902,0.2219,-0.0409,-3.0188,1.6275,-15.8638,0,0,0,2.3455413573164265
-0.085,0.9805,-0.0148,-0.4897,0.2224,-0.0409,-2.3275,1.1375,-16.135,0,0,0,2.357773329473312
-0.0873,0.9823,-0.0109,-0.489,0.2234,-0.0416,-2.0125,1.5575,-15.54,0,0,0,2.369951152803741
-0.0883,0.9812,-0.0116,-0.489,0.2234,-0.0416,-2.7738,1.3825,-14.8225,0,0,0,2.3821725075436744
-0.086,0.9822,-0.0121,-0.4886,0.2238,-0.039,-2.695,1.155,-14.7437,0,0,0,2.3944572128714237
-0.09,0.9826,-0.0141,-0.4895,0.2211,-0.0315,-1.855,1.1725,-15.6625,0,0,0,2.406623710957103
-0.0875,0.9819,-0.0087,-0.4895,0.2211,-0.0315,-2.135,1.505,-15.82,0,0,0,2.418799056890243
-0.0892,0.9825,-0.0142,-0.4878,0.2226,-0.0398,-2.3712,1.5225,-15.8287,0,0,0,2.430985020240336
-0.0855,0.9825,-0.0132,-0.4878,0.2226,-0.0398,-2.3975,1.2425,-16.0387,0,0,0,2.4405530824838806
-0.0872,0.9823,-0.0127,-0.4882,0.2231,-0.0467,-1.8812,0.9275,-15.7325,0,0,0,2.4527514328204174
-0.088,0.9815,-0.0128,-0.4886,0.2223,-0.0407,-2.0038,1.2337,-16.0912,0,0,0,2.4650297676979953
-0.0858,0.9828,-0.0135,-0.4886,0.2223,-0.0407,-2.4938,1.4,-15.2512,0,0,0,2.4774033054142452
-0.0847,0.981,-0.0145,-0.4903,0.2219,-0.0408,-2.5463,0.8487,-15.435,0,0,0,2.489423283145983
-0.0888,0.9831,-0.0128,-0.4903,0.2219,-0.0408,-2.4063,1.26,-15.5487,0,0,0,2.5016191560852308
-0.0859,0.9826,-0.0132,-0.4895,0.2241,-0.0356,-2.9575,1.6362,-15.4612,0,0,0,2.5138723630760214
-0.0863,0.9814,-0.0143,-0.4912,0.221,-0.04,-2.9225,1.6538,-15.715,0,0,0,2.5260169184999994
-0.0878,0.983,-0.0099,-0.4912,0.221,-0.04,-2.9488,1.5137,-15.7062,0,0,0,2.538221285372809
-0.0873,0.9807,-0.0138,-0.4904,0.2215,-0.0422,-2.2488,1.4612,-15.8375,0,0,0,2.5504907724029264
-0.0877,0.9819,-0.0161,-0.4904,0.2215,-0.0422,-2.4763,1.2337,-15.4175,0,0,0,2.5627273454404915
-0.0858,0.9828,-0.0148,-0.4892,0.2227,-0.0411,-2.7562,1.1812,-15.9425,0,0,0,2.574895967009562
-0.0864,0.9816,-0.014,-0.4878,0.2242,-0.0406,-2.135,1.12,-16.3013,0,0,0,2.587129000908143
-0.0892,0.9805,-0.0118,-0.4878,0.2242,-0.0406,-2.1,1.2163,-16.1788,0,0,0,2.5993676974290985
-0.0891,0.9819,-0.0131,-0.489,0.2228,-0.0393,-1.8112,1.1112,-15.435,0,0,0,2.611605332208359
-0.0865,0.9823,-0.0112,-0.4903,0.2222,-0.0378,-2.345,1.33,-15.47,0,0,0,2.6237590893936957
-0.0866,0.9822,-0.0132,-0.4903,0.2222,-0.0378,-2.5288,1.435,-15.4437,0,0,0,2.6359963702590576
-0.0897,0.9811,-0.0059,-0.4893,0.22,-0.0426,-2.4325,1.1725,-15.5837,0,0,0,2.64825807118341
-0.0862,0.9831,-0.0124,-0.4893,0.22,-0.0426,-2.1525,1.015,-16.1437,0,0,0,2.660445450189096
-0.0874,0.982,-0.012,-0.4915,0.225,-0.043,-2.2925,0.7788,-15.785,0,0,0,2.6699505157587238
