AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
-0.1551,1.0213,-0.0265,0.195,0.205,0.0941,-1.1988,-1.9863,-5.2675,0,0,0,0.0
-0.1541,1.0232,-0.027,0.195,0.205,0.0941,-1.1988,-1.9863,-5.2675,0,0,0,0.0
-0.1541,1.0232,-0.027,0.1951,0.2033,0.0944,-0.8925,-2.0038,-5.67,0,0,0,0.01599999999598367
-0.1526,1.0211,-0.0235,0.1951,0.2033,0.0944,-1.6888,-2.2662,-6.5363,0,0,0,0.01599999999598367
-0.1545,1.021,-0.0204,0.1951,0.2031,0.0931,-2.2662,-2.065,-7.1225,0,0,0,0.030999999995401595
-0.1551,1.0212,-0.0224,0.1956,0.2031,0.0931,-2.2662,-2.065,-7.1225,0,0,0,0.030999999995401595
-0.1542,1.0191,-0.0228,0.1956,0.2031,0.0931,-2.2575,-1.995,-7.175,0,0,0,0.046999999991385266
-0.1518,1.0165,-0.0197,0.195,0.2036,0.0984,-1.9775,-2.1525,-6.9738,0,0,0,0.046999999991385266
-0.1518,1.0165,-0.0197,0.195,0.2036,0.0984,-1.645,-2.2313,-7.0613,0,0,0,0.06199999999807915
-0.1563,1.0113,-0.0203,0.197,0.2042,0.092,-1.645,-2.2313,-7.0613,0,0,0,0.06199999999807915
-0.1581,1.0099,-0.024,0.197,0.2042,0.092,-1.3825,-2.38,-7.2013,0,0,0,0.07800000000133878
-0.1615,1.0158,-0.022,0.197,0.2042,0.092,-0.8838,-2.6163,-6.8075,0,0,0,0.07800000000133878
-0.1598,1.0158,-0.0198,0.1996,0.2045,0.1134,-0.8838,-2.6163,-7.1487,0,0,0,0.09399999999732245
-0.1598,1.0158,-0.0198,0.1996,0.2045,0.1134,-0.6125,-2.3187,-7.1487,0,0,0,0.09399999999732245
-0.1612,1.0194,-0.0228,0.1969,0.2065,0.0958,-0.035,-3.0625,-7.6475,0,0,0,0.10899999999674037
-0.1602,1.0244,-0.022,0.1969,0.2065,0.0958,-0.4025,-2.555,-7.385,0,0,0,0.10899999999674037
-0.1611,1.0248,-0.0188,0.1969,0.2065,0.0958,-0.4025,-2.555,-7.385,0,0,0,0.12499999999272404
-0.1645,1.0233,-0.0224,0.1969,0.2044,0.0923,-0.2975,-2.0125,-7.3675,0,0,0,0.12499999999272404
-0.1664,1.0211,-0.0212,0.1969,0.2044,0.0923,-0.455,-1.715,-7.35,0,0,0,0.13999999999941792
-0.1664,1.0211,-0.0212,0.198,0.2046,0.0958,-1.05,-1.8988,-7.4988,0,0,0,0.13999999999941792
-0.1638,1.0189,-0.0209,0.198,0.2046,0.0958,-1.05,-1.8988,-7.4988,0,0,0,0.15600000000267755
-0.166,1.0154,-0.024,0.198,0.2046,0.0958,-0.9887,-2.1088,-7.0175,0,0,0,0.15600000000267755
-0.1668,1.0161,-0.0237,0.1969,0.2048,0.0942,-0.9013,-2.17,-6.9825,0,0,0,0.17199999999866122
-0.1656,1.0177,-0.0163,0.1969,0.2048,0.0942,-0.77,-2.17,-6.7025,0,0,0,0.17199999999866122
-0.1656,1.0177,-0.0163,0.1966,0.205,0.1047,-0.77,-2.17,-6.7025,0,0,0,0.18699999999807915
-0.163,1.0161,-0.0221,0.1966,0.205,0.1047,-0.4725,-2.1525,-6.0988,0,0,0,0.18699999999807915
-0.1652,1.016,-0.0205,0.1966,0.205,0.0952,-0.875,-2.17,-5.9763,0,0,0,0.20299999999406282
-0.1635,1.0146,-0.0168,0.1969,0.2052,0.0952,-0.77,-1.7237,-5.985,0,0,0,0.20299999999406282
-0.1651,1.0138,-0.0147,0.1969,0.2052,0.0952,-0.77,-1.7237,-5.985,0,0,0,0.2180000000007567
-0.1662,1.0168,-0.0165,0.197,0.2061,0.0938,-0.84,-1.33,-5.9588,0,0,0,0.2180000000007567
-0.1662,1.0168,-0.0165,0.197,0.2061,0.0938,-0.7788,-1.2513,-5.6788,0,0,0,0.23399999999674037
-0.1638,1.02,-0.017,0.1986,0.2037,0.1012,-0.7788,-0.8225,-5.7663,0,0,0,0.23399999999674037
-0.1646,1.0184,-0.014,0.1986,0.2037,0.1012,-0.6562,-0.8225,-5.7663,0,0,0,0.25
-0.1673,1.0153,-0.0171,0.1986,0.2037,0.1012,-0.6037,-0.7788,-6.0113,0,0,0,0.2649999999994179
-0.1674,1.0161,-0.0168,0.1984,0.204,0.097,-0.0875,-0.735,-5.915,0,0,0,0.2649999999994179
-0.1674,1.0161,-0.0168,0.1984,0.204,0.097,-0.0875,-0.735,-5.915,0,0,0,0.2809999999954016
-0.1674,1.0217,-0.0179,0.1992,0.2046,0.0911,-0.42,-0.4375,-6.0988,0,0,0,0.2809999999954016
-0.1717,1.0208,-0.0154,0.1992,0.2046,0.0911,-0.6212,0.2537,-5.8538,0,0,0,0.2960000000020955
-0.1718,1.0182,-0.0168,0.1992,0.2046,0.0911,-0.6737,-0.2887,-6.475,0,0,0,0.2960000000020955
-0.1734,1.0133,-0.0176,0.1975,0.2065,0.1034,-0.6737,-0.2887,-6.475,0,0,0,0.31199999999807915
-0.1734,1.0076,-0.0173,0.1975,0.2065,0.1034,-0.21,-0.5337,-6.265,0,0,0,0.31199999999807915
-0.1766,1.0076,-0.0173,0.1986,0.2066,0.0963,0.2275,-0.1312,-6.7987,0,0,0,0.3279999999940628
-0.1706,1.005,-0.0143,0.1986,0.2066,0.0963,0.7613,0.1225,-6.5712,0,0,0,0.3279999999940628
-0.1637,1.0097,-0.0135,0.1986,0.2066,0.0963,0.7613,0.1225,-6.5712,0,0,0,0.3430000000007567
-0.1538,1.0131,-0.0109,0.1972,0.2064,0.1013,0.945,0.2625,-6.405,0,0,0,0.3430000000007567
-0.1513,1.0137,-0.0069,0.1972,0.2064,0.1013,1.2862,1.9338,-6.3,0,0,0,0.35899999999674037
-0.1513,1.0137,-0.0069,0.1967,0.2062,0.1038,0.945,2.66,-6.0287,0,0,0,0.35899999999674037
-0.1488,1.0125,-0.0073,0.1967,0.2062,0.1038,0.945,2.66,-6.0287,0,0,0,0.3739999999961583
-0.1564,1.0183,-0.0065,0.1967,0.2062,0.1038,0.595,4.27,-5.53,0,0,0,0.3739999999961583
-0.1705,1.0172,-0.0087,0.1973,0.2063,0.0953,0.2275,5.1188,-4.9175,0,0,0,0.38999999999214197
-0.1806,1.0191,-0.012,0.1973,0.2063,0.0953,-0.0175,4.2438,-5.1712,0,0,0,0.38999999999214197
-0.1806,1.0193,-0.0144,0.1982,0.2058,0.0994,-0.0175,4.2438,-5.1712,0,0,0,0.4059999999954016
-0.1897,1.0193,-0.0144,0.1982,0.2058,0.0994,-0.245,3.6837,-6.1075,0,0,0,0.4059999999954016
-0.1998,1.0216,-0.0142,0.1986,0.2061,0.0905,-0.5688,1.925,-6.5188,0,0,0,0.4210000000020955
-0.1985,1.023,-0.0142,0.1986,0.2061,0.0905,-0.5688,1.925,-7.105,0,0,0,0.4210000000020955
-0.1962,1.0222,-0.0181,0.1986,0.2061,0.0905,-1.0675,0.2362,-7.105,0,0,0,0.43699999999807915
-0.1924,1.0239,-0.0185,0.1978,0.209,0.0958,-1.015,-1.505,-7.0525,0,0,0,0.43699999999807915
-0.1924,1.0239,-0.0185,0.1978,0.209,0.0958,-1.1463,-3.0013,-7.0,0,0,0,0.45199999999749707
-0.1861,1.023,-0.0173,0.2002,0.2048,0.0954,-1.1463,-3.0013,-7.0,0,0,0,0.45199999999749707
-0.1807,1.0187,-0.0189,0.2002,0.2048,0.0954,-1.4612,-4.2962,-6.4575,0,0,0,0.46799999999348074
-0.1718,1.0187,-0.0161,0.2002,0.2048,0.0954,-1.085,-4.8387,-5.9938,0,0,0,0.46799999999348074
-0.1624,1.0139,-0.0117,0.1997,0.2074,0.0939,-0.6562,-5.11,-4.8038,0,0,0,0.48399999999674037
-0.1624,1.0139,-0.0169,0.1997,0.2074,0.0939,-0.6562,-5.11,-4.8038,0,0,0,0.48399999999674037
-0.1554,1.0103,-0.0169,0.1997,0.2054,0.0947,0.0525,-5.0662,-4.305,0,0,0,0.4989999999961583
-0.148,1.0066,-0.0191,0.1997,0.2054,0.0947,0.4812,-4.0775,-3.7713,0,0,0,0.4989999999961583
-0.1379,1.0078,-0.0158,0.1997,0.2054,0.0947,1.435,-2.7825,-4.0512,0,0,0,0.5149999999994179
-0.1297,1.0117,-0.0182,0.1976,0.2053,0.106,1.435,-2.7825,-4.0512,0,0,0,0.5149999999994179
-0.1276,1.0213,-0.0175,0.1976,0.2053,0.106,2.415,-1.1725,-4.3663,0,0,0,0.5299999999988358
-0.1276,1.0213,-0.0175,0.198,0.2053,0.0934,2.7475,0.875,-4.1825,0,0,0,0.5299999999988358
-0.1302,1.0215,-0.0249,0.198,0.2053,0.0934,2.9488,2.0738,-4.515,0,0,0,0.5459999999948195
-0.1308,1.0235,-0.0247,0.198,0.2053,0.0934,2.9488,2.0738,-4.515,0,0,0,0.5459999999948195
-0.1292,1.0236,-0.0273,0.2001,0.2072,0.087,2.8,3.2812,-4.5675,0,0,0,0.5619999999980791
-0.137,1.0247,-0.0346,0.2001,0.2072,0.087,2.4325,4.9088,-4.095,0,0,0,0.5619999999980791
-0.137,1.0247,-0.036,0.1968,0.2058,0.0922,2.4325,4.9088,-3.7887,0,0,0,0.5769999999974971
-0.1475,1.0271,-0.036,0.1968,0.2058,0.0922,2.8175,5.74,-3.7887,0,0,0,0.5930000000007567
-0.1543,1.0243,-0.0388,0.1978,0.2057,0.094,2.4325,5.8888,-3.64,0,0,0,0.5930000000007567
-0.1588,1.0213,-0.0463,0.1978,0.2057,0.094,2.6337,5.6438,-3.7362,0,0,0,0.6080000000001746
-0.1634,1.0222,-0.0431,0.1978,0.2057,0.094,2.6337,5.6438,-3.7362,0,0,0,0.6080000000001746
-0.161,1.023,-0.0408,0.1989,0.2055,0.09,2.6425,4.9088,-4.0862,0,0,0,0.6239999999961583
-0.161,1.023,-0.0408,0.1989,0.2055,0.09,2.905,4.8125,-4.1825,0,0,0,0.6239999999961583
-0.1582,1.0239,-0.0426,0.1984,0.2054,0.0907,2.2925,4.0862,-3.815,0,0,0,0.6399999999994179
-0.1527,1.0263,-0.0423,0.1984,0.2054,0.0907,2.2925,4.0862,-3.815,0,0,0,0.6399999999994179
-0.1493,1.0271,-0.0393,0.1984,0.2054,0.0907,0.4725,3.885,-3.3688,0,0,0,0.6549999999915599
-0.1487,1.0225,-0.0426,0.1971,0.2054,0.0865,-0.6212,3.6312,-2.8525,0,0,0,0.6549999999915599
