AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.0766,0.9898,-0.075,-0.2075,0.225,-0.031,-2.6338,1.4612,-13.1862,0,0,0,1.6211712009830377
-0.077,0.9609,-0.0752,-0.2078,0.2252,-0.0328,-2.45,1.6362,-12.8625,0,0,0,1.6333278712254387
-0.0759,0.9886,-0.0718,-0.2078,0.2252,-0.0328,-3.2462,1.4962,-13.2388,0,0,0,1.6455478924816502
-0.076,0.9883,-0.074,-0.206,0.2234,-0.0253,-3.08,1.4088,-12.5738,0,0,0,1.657717657626347
-0.0727,0.9867,-0.0739,-0.2058,0.2235,-0.035,-2.975,1.3387,-12.4775,0,0,0,1.6673647075395137
-0.0748,0.9886,-0.0738,-0.2058,0.2235,-0.035,-3.2638,1.2687,-12.9762,0,0,0,1.6794615659308865
-0.0755,0.9878,-0.0752,-0.2082,0.2242,-0.0319,-3.1588,1.4525,-12.9675,0,0,0,1.6916992830010118
-0.0759,0.988,-0.0798,-0.2082,0.2242,-0.0319,-3.1588,1.5225,-13.3087,0,0,0,1.7039246130013976
-0.0772,0.9898,-0.0742,-0.2081,0.2247,-0.0298,-3.2725,1.26,-12.8975,0,0,0,1.7161722397273145
-0.0761,0.9891,-0.0758,-0.2081,0.2247,-0.0298,-2.3363,1.19,-12.7487,0,0,0,1.7284032323881526
-0.0739,0.988,-0.068,-0.2113,0.2258,-0.0291,-2.0563,1.1375,-13.2912,0,0,0,1.7406133439885727
-0.0749,0.9872,-0.0775,-0.2062,0.2245,-0.0318,-1.9862,1.295,-12.74,0,0,0,1.7528131920169228
-0.0775,0.99,-0.0739,-0.2062,0.2245,-0.0318,-2.5025,1.5575,-12.4425,0,0,0,1.765008085217377
-0.0763,0.9874,-0.0737,-0.2074,0.2235,-0.0318,-2.275,1.1287,-12.705,0,0,0,1.7773247256175573
-0.0772,0.9878,-0.0766,-0.2085,0.2246,-0.0335,-2.1875,1.33,-12.8013,0,0,0,1.7894371563251739
-0.0757,0.9895,-0.0709,-0.2085,0.2246,-0.0335,-2.8525,1.5225,-12.8275,0,0,0,1.8016642559069511
-0.0744,0.9887,-0.0757,-0.2074,0.2258,-0.0312,-2.6688,1.1725,-12.6612,0,0,0,1.8138892319910587
-0.0778,0.9887,-0.0814,-0.2074,0.2258,-0.0312,-3.0888,1.3825,-12.8887,0,0,0,1.8261212864007315
-0.0798,0.9884,-0.0711,-0.2073,0.2248,-0.0286,-2.7037,1.7237,-13.3175,0,0,0,1.8383398919918301
-0.0771,0.9864,-0.0742,-0.2077,0.2242,-0.0343,-2.7037,1.2425,-12.6787,0,0,0,1.8505153197969795
-0.0791,0.9944,-0.0786,-0.2077,0.2242,-0.0343,-2.5025,1.4875,-12.67,0,0,0,1.8627484359554871
-0.071,0.9877,-0.0769,-0.2097,0.223,-0.0306,-2.8087,1.2163,-12.74,0,0,0,1.8749443909047763
-0.0704,0.9892,-0.0759,-0.2097,0.223,-0.0306,-2.415,1.2862,-12.6175,0,0,0,1.8870961063192813
-0.0718,0.9905,-0.0756,-0.207,0.2254,-0.0338,-2.2925,1.2337,-12.4687,0,0,0,1.896638397014079
-0.0784,0.9888,-0.0754,-0.2084,0.2255,-0.0313,-2.8175,1.4088,-12.5125,0,0,0,1.908880714995822
-0.0816,0.984,-0.0753,-0.2084,0.2255,-0.0313,-2.94,0.7962,-13.4312,0,0,0,1.921142852289148
