AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
0.2814,0.9231,-0.2478,0.0073,0.1195,-0.0547,-0.0175,-0.2362,-5.4075,0,0,0,0.0
0.2814,0.9231,-0.2486,0.0073,0.1195,-0.0547,0.0437,-0.42,-4.9437,0,0,0,0.01599999999598367
0.2782,0.9235,-0.2486,0.0098,0.1191,-0.0634,-0.4025,-0.4375,-4.97,0,0,0,0.01599999999598367
0.2776,0.9202,-0.2486,0.0098,0.1191,-0.0634,-0.0525,-0.0437,-4.6287,0,0,0,0.0319999999992433
0.2804,0.9196,-0.2472,0.0098,0.1191,-0.0634,-0.0525,-0.0437,-4.6287,0,0,0,0.0319999999992433
0.2808,0.9233,-0.2472,0.0083,0.1198,-0.056,0.14,-0.6125,-4.7075,0,0,0,0.046999999998661224
0.2829,0.9245,-0.2507,0.0083,0.1198,-0.056,0.2013,-0.5425,-5.0838,0,0,0,0.046999999998661224
0.2829,0.9245,-0.2507,0.0078,0.1204,-0.066,-0.0088,-0.84,-4.9,0,0,0,0.0629999999946449
0.2812,0.9254,-0.251,0.0078,0.1204,-0.066,-0.0088,-0.84,-4.9,0,0,0,0.0629999999946449
0.2841,0.9267,-0.2489,0.0078,0.1204,-0.066,-0.2713,-1.4875,-5.0225,0,0,0,0.07800000000133878
0.2818,0.9249,-0.2434,0.0074,0.122,-0.0605,-0.4725,-1.645,-5.53,0,0,0,0.07800000000133878
0.2806,0.9235,-0.2479,0.0074,0.122,-0.0605,-0.4725,-1.645,-5.7488,0,0,0,0.09399999999732245
0.2806,0.9235,-0.2479,0.0081,0.1215,-0.0616,-1.085,-1.9338,-5.7488,0,0,0,0.09399999999732245
0.2809,0.9224,-0.2439,0.0081,0.1215,-0.0616,-1.3125,-2.1263,-6.1512,0,0,0,0.11000000000058208
0.2822,0.918,-0.2469,0.0081,0.1206,-0.0697,-1.225,-1.9775,-6.1075,0,0,0,0.11000000000058208
0.2831,0.914,-0.2464,0.0085,0.1206,-0.0697,-1.225,-1.9775,-6.1075,0,0,0,0.12499999999272404
0.2836,0.9124,-0.2464,0.0085,0.1206,-0.0697,-0.9275,-1.8813,-6.0988,0,0,0,0.12499999999272404
0.2859,0.9096,-0.2431,0.01,0.1217,-0.0572,-0.9887,-1.715,-6.5363,0,0,0,0.14099999999598367
0.2859,0.9096,-0.2431,0.01,0.1217,-0.0572,-0.9712,-1.68,-6.44,0,0,0,0.14099999999598367
0.2915,0.9059,-0.241,0.007,0.1199,-0.0599,-0.9712,-1.68,-6.44,0,0,0,0.15600000000267755
0.291,0.9049,-0.2497,0.007,0.1199,-0.0599,0.1925,-0.5512,-6.3088,0,0,0,0.15600000000267755
0.2903,0.9066,-0.2453,0.007,0.1199,-0.0599,1.0237,0.1663,-7.2275,0,0,0,0.17199999999866122
0.2943,0.9066,-0.2461,0.0086,0.1206,-0.0756,1.6538,0.7175,-8.1112,0,0,0,0.17199999999866122
0.2943,0.9066,-0.2461,0.0086,0.1206,-0.0756,1.6538,0.7175,-8.1112,0,0,0,0.1879999999946449
0.3043,0.906,-0.248,0.0084,0.121,-0.0643,2.0475,0.8662,-8.4963,0,0,0,0.1879999999946449
0.3116,0.9092,-0.2495,0.0084,0.121,-0.0643,2.6163,1.995,-8.995,0,0,0,0.20299999999406282
0.3245,0.9129,-0.2449,0.0084,0.121,-0.0643,3.1588,3.465,-8.8988,0,0,0,0.20299999999406282
0.3302,0.9041,-0.2461,0.0102,0.123,-0.0664,3.1588,3.465,-8.8988,0,0,0,0.21899999999732245
0.3274,0.9062,-0.248,0.0102,0.123,-0.0664,3.6488,5.075,-8.4175,0,0,0,0.21899999999732245
0.3274,0.9062,-0.248,0.0101,0.1201,-0.0654,3.5963,6.6325,-7.6562,0,0,0,0.23399999999674037
0.3174,0.9089,-0.2501,0.0101,0.1201,-0.0654,3.5963,7.525,-7.2013,0,0,0,0.23399999999674037
0.3059,0.9163,-0.251,0.0101,0.1201,-0.0654,3.5963,7.525,-7.2013,0,0,0,0.24999999999272404
0.2974,0.9152,-0.2555,0.009,0.1213,-0.0633,3.4125,7.4025,-7.2975,0,0,0,0.24999999999272404
0.2976,0.9156,-0.2552,0.009,0.1213,-0.0633,3.5087,6.965,-7.91,0,0,0,0.26599999999598367
0.2976,0.9156,-0.2552,0.009,0.1216,-0.0723,3.5087,6.965,-7.91,0,0,0,0.26599999999598367
0.2878,0.9229,-0.2575,0.009,0.1216,-0.0723,3.36,6.3963,-8.925,0,0,0,0.2809999999954016
0.2854,0.927,-0.2554,0.009,0.1216,-0.0779,3.15,5.39,-9.3975,0,0,0,0.2809999999954016
