AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
0.1221,0.9536,-0.2353,0.0823,0.1395,-0.0385,-1.225,-1.1375,-5.9412,0,0,0,0.0
0.1221,0.9536,-0.2353,0.0823,0.1395,-0.0385,-1.225,-1.1375,-5.9412,0,0,0,0.0
0.1206,0.9536,-0.2361,0.0821,0.1383,-0.0389,-0.49,-1.6888,-5.11,0,0,0,0.01599999999598367
0.1233,0.9564,-0.2377,0.0821,0.1383,-0.0389,0.6737,-1.26,-4.7075,0,0,0,0.01599999999598367
0.1249,0.9636,-0.2338,0.0821,0.1383,-0.0389,0.8138,-1.1638,-4.2088,0,0,0,0.031000000002677552
0.1335,0.9684,-0.2324,0.0821,0.1383,-0.0403,0.8138,-1.1638,-4.2088,0,0,0,0.031000000002677552
0.1335,0.9712,-0.2358,0.0821,0.1383,-0.0403,0.2625,-1.0412,-3.6225,0,0,0,0.046999999998661224
0.1339,0.9712,-0.2358,0.0815,0.1374,-0.0388,-0.035,-0.7525,-3.395,0,0,0,0.06199999999807915
0.1357,0.9737,-0.2338,0.0815,0.1374,-0.0388,0.0525,-0.0613,-3.325,0,0,0,0.06199999999807915
0.1331,0.9696,-0.2365,0.0815,0.1374,-0.0388,0.0525,-0.0613,-3.325,0,0,0,0.07799999999406282
0.132,0.9654,-0.239,0.0798,0.1379,-0.0386,-0.315,0.21,-3.1675,0,0,0,0.07799999999406282
0.1366,0.9633,-0.2402,0.0798,0.1379,-0.0386,-0.2187,0.245,-3.7275,0,0,0,0.09399999999732245
0.1366,0.9633,-0.2402,0.0802,0.1369,-0.0386,2.0213,1.2337,-3.5525,0,0,0,0.09399999999732245
0.1371,0.9686,-0.2394,0.0802,0.1369,-0.0386,0.2975,1.2337,-3.5525,0,0,0,0.10899999999674037
0.139,0.973,-0.2405,0.0802,0.1369,-0.0386,1.0762,1.61,-3.8588,0,0,0,0.10899999999674037
0.141,0.9774,-0.2446,0.0802,0.137,-0.039,1.2687,1.715,-4.5675,0,0,0,0.125
0.143,0.9809,-0.2405,0.0802,0.137,-0.039,1.2687,1.715,-2.3275,0,0,0,0.125
0.143,0.9844,-0.2397,0.0807,0.1392,-0.0418,0.8925,1.6187,-4.4625,0,0,0,0.13999999999941792
0.1468,0.9844,-0.2397,0.0807,0.1392,-0.0418,0.4638,1.8288,-4.8387,0,0,0,0.13999999999941792
0.1457,0.9868,-0.2423,0.0781,0.1388,-0.0437,0.4025,1.7325,-4.8738,0,0,0,0.1559999999954016
0.1418,0.9873,-0.2397,0.0781,0.1388,-0.0437,0.4025,1.7325,-4.8738,0,0,0,0.1559999999954016
0.1426,0.9917,-0.2419,0.0781,0.1388,-0.0437,0.525,2.415,-5.0925,0,0,0,0.17199999999866122
0.1398,0.9905,-0.2442,0.0795,0.1377,-0.0414,0.3413,2.0912,-5.1537,0,0,0,0.17199999999866122
0.1398,0.9905,-0.2442,0.0795,0.1377,-0.0414,0.56,1.7062,-4.7512,0,0,0,0.18699999999807915
0.1365,0.9876,-0.2399,0.0796,0.1379,-0.0438,0.56,1.7062,-4.7512,0,0,0,0.18699999999807915
0.1304,0.9804,-0.2384,0.0796,0.1379,-0.0438,0.42,2.0475,-4.865,0,0,0,0.20300000000133878
0.1298,0.9781,-0.2386,0.0796,0.1379,-0.0438,0.1663,0.9538,-4.865,0,0,0,0.20300000000133878
0.1293,0.9752,-0.2349,0.0804,0.1386,-0.0349,0.245,0.7,-5.04,0,0,0,0.2180000000007567
0.1293,0.9713,-0.2388,0.0804,0.1386,-0.0349,0.245,0.7,-5.04,0,0,0,0.2180000000007567
0.1285,0.9713,-0.2388,0.0813,0.1398,-0.0411,-0.245,0.2362,-5.005,0,0,0,0.23399999999674037
0.1232,0.963,-0.2319,0.0813,0.1398,-0.0411,-0.7437,-0.735,-4.8212,0,0,0,0.23399999999674037
0.12,0.9514,-0.2332,0.0813,0.1398,-0.0411,-0.5425,-1.4787,-4.7337,0,0,0,0.25
0.1193,0.9507,-0.2355,0.0794,0.1381,-0.0422,-0.5425,-1.4787,-4.7337,0,0,0,0.25
0.1211,0.9549,-0.2385,0.0794,0.1381,-0.0422,0.2275,-1.645,-4.4975,0,0,0,0.2649999999994179
0.1211,0.9549,-0.2385,0.0809,0.1391,-0.0497,0.5425,-2.555,-4.06,0,0,0,0.2649999999994179
0.1286,0.9596,-0.2358,0.0809,0.1391,-0.0497,0.5425,-2.555,-3.71,0,0,0,0.28100000000267755
0.1372,0.9611,-0.2355,0.0809,0.1391,-0.0497,0.1575,-2.9925,-3.71,0,0,0,0.28100000000267755
0.1402,0.9636,-0.2395,0.0775,0.1383,-0.0392,0.1312,-2.8963,-3.4475,0,0,0,0.2960000000020955
0.1412,0.968,-0.2365,0.0775,0.1383,-0.0392,0.035,-3.1762,-3.465,0,0,0,0.2960000000020955
0.1412,0.9836,-0.2392,0.0793,0.1374,-0.0414,0.035,-3.1762,-3.465,0,0,0,0.31199999999807915
0.1436,0.9706,-0.2392,0.0793,0.1374,-0.0414,0.6475,-2.2662,-3.7187,0,0,0,0.31199999999807915
0.1459,0.9711,-0.2452,0.0805,0.1404,-0.0402,0.14,-2.45,-3.6925,0,0,0,0.3280000000013388
0.1472,0.9726,-0.2458,0.0805,0.1404,-0.0402,0.1312,-2.31,-4.0775,0,0,0,0.3280000000013388
0.1495,0.9745,-0.2431,0.0805,0.1404,-0.0402,0.1312,-2.31,-4.0775,0,0,0,0.3430000000007567
0.1488,0.9751,-0.2444,0.0792,0.1381,-0.0386,-0.1838,-2.2838,-4.1912,0,0,0,0.35899999999674037
0.1488,0.9751,-0.2444,0.0792,0.1381,-0.0386,-0.3413,-2.0213,-4.41,0,0,0,0.35899999999674037
