AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
0.2534,-0.1982,0.8628,-0.3838,0.3433,0.4209,-1.0675,1.1287,-1.9075,0,0,0,0.01600000000325963
0.2534,-0.2044,0.8816,-0.3838,0.3433,0.4209,-0.385,1.0588,-2.2838,0,0,0,0.01600000000325963
0.2465,-0.1938,0.8747,-0.3838,0.3433,0.4209,-0.1663,1.7763,-2.0825,0,0,0,0.030999999995401595
0.2534,-0.2027,0.8653,-0.383,0.3433,0.4177,-0.1663,1.7763,-2.3187,0,0,0,0.030999999995401595
0.2496,-0.1973,0.8725,-0.383,0.3433,0.4177,-1.2163,0.7088,-2.3187,0,0,0,0.030999999995401595
0.2496,-0.1973,0.8725,-0.3839,0.3432,0.4176,-1.0412,0.8925,-2.1175,0,0,0,0.046999999998661224
0.2515,-0.1934,0.8787,-0.3839,0.3432,0.4176,-0.9712,0.3237,-2.1263,0,0,0,0.046999999998661224
0.2563,-0.202,0.8725,-0.3839,0.3432,0.4176,-0.9712,0.3237,-2.1263,0,0,0,0.046999999998661224
0.2424,-0.1921,0.8661,-0.3836,0.3438,0.4136,-0.1138,0.6562,-2.1613,0,0,0,0.06300000000192085
0.2514,-0.2031,0.8632,-0.3836,0.3438,0.4136,-0.525,1.0588,-1.82,0,0,0,0.06300000000192085
0.2514,-0.2031,0.8632,-0.3816,0.3421,0.4226,-0.7437,0.9538,-1.7413,0,0,0,0.07799999999406282
0.2429,-0.197,0.8716,-0.3816,0.3421,0.4226,-0.7437,0.9538,-1.7413,0,0,0,0.09399999999732245
0.251,-0.1958,0.8664,-0.3816,0.3421,0.4226,-0.3675,1.2775,-2.065,0,0,0,0.09399999999732245
0.2465,-0.2051,0.8646,-0.3834,0.3437,0.4138,-0.84,1.225,-1.89,0,0,0,0.10899999999674037
0.243,-0.1913,0.8678,-0.3834,0.3437,0.4138,-0.2625,1.1463,-1.7938,0,0,0,0.10899999999674037
0.243,-0.1913,0.8678,-0.3833,0.3438,0.4182,-0.2625,1.1463,-1.7938,0,0,0,0.125
0.2452,-0.1989,0.8809,-0.3833,0.3438,0.4182,-0.5863,0.9712,-1.6013,0,0,0,0.125
0.2506,-0.1985,0.8616,-0.3833,0.3438,0.4182,-0.6475,0.6913,-2.03,0,0,0,0.14099999999598367
0.2502,-0.195,0.881,-0.3826,0.343,0.4161,-0.0787,0.8138,-1.8637,0,0,0,0.14099999999598367
0.2478,-0.2023,0.8625,-0.3826,0.343,0.4161,-0.0787,0.8138,-1.8637,0,0,0,0.1559999999954016
0.2478,-0.2023,0.8625,-0.3827,0.3425,0.4184,-0.6737,0.665,-2.0563,0,0,0,0.1559999999954016
0.249,-0.194,0.8709,-0.3827,0.3425,0.4184,0.2362,1.33,-2.0738,0,0,0,0.17199999999866122
0.2481,-0.2001,0.8691,-0.3827,0.3425,0.4184,-0.7962,1.0588,-2.31,0,0,0,0.17199999999866122
0.2475,-0.1997,0.8767,-0.3825,0.3422,0.4202,-0.7962,1.0588,-2.31,0,0,0,0.18699999999807915
0.2541,-0.1942,0.8691,-0.3825,0.3422,0.4202,-0.7788,0.6037,-2.485,0,0,0,0.18699999999807915
0.2541,-0.1942,0.8691,-0.3836,0.3433,0.4194,-1.0325,0.8313,-1.7938,0,0,0,0.20300000000133878
0.2525,-0.2031,0.8675,-0.3836,0.3433,0.4194,-1.0412,0.7088,-2.17,0,0,0,0.20300000000133878
0.2506,-0.1966,0.8736,-0.3836,0.3433,0.4194,-1.0412,0.7088,-2.17,0,0,0,0.21899999999732245
0.2519,-0.1986,0.871,-0.3835,0.3437,0.4319,-0.5075,1.47,-1.9075,0,0,0,0.21899999999732245
0.2519,-0.2026,0.8649,-0.3835,0.3437,0.4319,-0.875,0.8925,-1.4963,0,0,0,0.23399999999674037
0.2542,-0.2026,0.8649,-0.3839,0.3434,0.4194,-0.105,1.0588,-2.0213,0,0,0,0.23399999999674037
0.246,-0.1901,0.8764,-0.3839,0.3434,0.4194,-0.105,1.0588,-2.0213,0,0,0,0.25
0.2517,-0.2058,0.8649,-0.3839,0.3434,0.4194,-0.7962,0.805,-1.8463,0,0,0,0.25
0.2467,-0.1959,0.8682,-0.3838,0.3429,0.417,-0.7788,1.3913,-2.2662,0,0,0,0.2649999999994179
0.2467,-0.1959,0.8777,-0.3838,0.3429,0.417,-0.7788,1.3913,-2.205,0,0,0,0.2649999999994179
0.2532,-0.1972,0.8777,-0.3826,0.3426,0.4193,-1.1287,0.7525,-2.205,0,0,0,0.28100000000267755
0.2448,-0.2027,0.8583,-0.3826,0.3426,0.4193,-1.0588,1.085,-2.4675,0,0,0,0.28100000000267755
0.2527,-0.1915,0.8651,-0.3826,0.3426,0.4193,-1.2163,1.1375,-1.8637,0,0,0,0.2969999999986612
0.2508,-0.2037,0.8763,-0.3826,0.344,0.4216,-1.2163,1.1375,-1.8637,0,0,0,0.2969999999986612
