Hour,Minute,Second,IR1,Blinks
16,19,30.131,8142.0,0,0
16,19,30.147,8136.0,0,0
16,19,30.162,8137.0,0,0
16,19,30.178,8138.0,0,0
16,19,30.193,8143.0,0,0
16,19,30.209,8148.0,0,0
16,19,30.225,8140.0,0,0
16,19,30.24,8140.0,0,0
16,19,30.256,8143.0,0,0
16,19,30.271,8144.0,0,0
16,19,30.287,8141.0,0,0
16,19,30.303,8141.0,0,0
16,19,30.318,8144.0,0,0
16,19,30.334,8130.0,0,0
16,19,30.349,8139.0,0,0
16,19,30.365,8141.0,0,0
16,19,30.381,8148.0,0,0
16,19,30.396,8137.0,0,0
16,19,30.412,8125.0,0,0
16,19,30.427,8131.0,0,0
16,19,30.443,8150.0,0,0
16,19,30.459,8138.0,0,0
16,19,30.474,8126.0,0,0
16,19,30.49,8129.0,0,0
16,19,30.505,8141.0,0,0
16,19,30.521,8147.0,0,0
16,19,30.537,8144.0,0,0
16,19,30.552,8143.0,0,0
16,19,30.568,8141.0,0,0
16,19,30.583,8132.0,0,0
16,19,30.599,8130.0,0,0
16,19,30.615,8130.0,0,0
16,19,30.63,8133.0,0,0
16,19,30.646,8137.0,0,0
16,19,30.661,8133.0,0,0
16,19,30.677,8145.0,0,0
16,19,30.693,8158.0,0,0
16,19,30.708,8137.0,0,0
16,19,30.724,8133.0,0,0
16,19,30.739,8134.0,0,0
16,19,30.755,8136.0,0,0
16,19,30.771,8136.0,0,0
16,19,30.786,8142.0,0,0
16,19,30.802,8142.0,0,0
16,19,30.817,8143.0,0,0
16,19,30.833,8149.0,0,0
16,19,30.849,8138.0,0,0
16,19,30.864,8137.0,0,0
16,19,30.88,8137.0,0,0
16,19,30.895,8127.0,0,0
16,19,30.911,8149.0,0,0
16,19,30.927,8142.0,0,0
16,19,30.942,8136.0,0,0
16,19,30.958,8145.0,0,0
16,19,30.973,8132.0,0,0
16,19,30.989,8138.0,0,0
16,19,31.005,8144.0,0,0
16,19,31.02,8141.0,0,0
16,19,31.036,8154.0,0,0
16,19,31.051,8148.0,0,0
16,19,31.067,8143.0,0,0
16,19,31.083,8149.0,0,0
16,19,31.098,8131.0,0,0
16,19,31.114,8133.0,0,0
16,19,31.129,8136.0,0,0
16,19,31.145,8135.0,0,0
16,19,31.161,8148.0,0,0
16,19,31.176,8138.0,0,0
16,19,31.192,8129.0,0,0
16,19,31.207,8153.0,0,0
16,19,31.223,8123.0,0,0
16,19,31.239,8139.0,0,0
16,19,31.254,8131.0,0,0
16,19,31.27,8147.0,0,0
16,19,31.285,8149.0,0,0
16,19,31.301,8132.0,0,0
16,19,31.317,8143.0,0,0
16,19,31.332,8153.0,0,0
16,19,31.348,8132.0,0,0
16,19,31.363,8140.0,0,0
16,19,31.379,8131.0,0,0
16,19,31.395,8133.0,0,0
16,19,31.41,8144.0,0,0
16,19,31.426,8144.0,0,0
16,19,31.441,8137.0,0,0
16,19,31.457,8133.0,0,0
16,19,31.473,8147.0,0,0
16,19,31.488,8127.0,0,0
16,19,31.504,8141.0,0,0
16,19,31.519,8138.0,0,0
16,19,31.535,8141.0,0,0
16,19,31.551,8147.0,0,0
16,19,31.566,8139.0,0,0
16,19,31.582,8149.0,0,0
16,19,31.597,8142.0,0,0
16,19,31.613,8140.0,0,0
16,19,31.629,8137.0,0,0
16,19,31.644,8131.0,0,0
16,19,31.66,8144.0,0,0
16,19,31.675,8143.0,0,0
16,19,31.691,8138.0,0,0
16,19,31.707,8146.0,0,0
16,19,31.722,8143.0,0,0
16,19,31.738,8144.0,0,0
16,19,31.753,8155.0,0,0
16,19,31.769,8134.0,0,0
16,19,31.785,8140.0,0,0
16,19,31.8,8158.0,0,0
16,19,31.816,8134.0,0,0
16,19,31.831,8128.0,0,0
16,19,31.847,8130.0,0,0
16,19,31.863,8141.0,0,0
16,19,31.878,8133.0,0,0
16,19,31.894,8129.0,0,0
16,19,31.909,8145.0,0,0
16,19,31.925,8142.0,0,0
16,19,31.941,8147.0,0,0
16,19,31.956,8123.0,0,0
16,19,31.972,8132.0,0,0
16,19,31.987,8122.0,0,0
16,19,32.003,8132.0,0,0
16,19,32.019,8132.0,0,0
16,19,32.034,8145.0,0,0
16,19,32.05,8132.0,0,0
16,19,32.065,8130.0,0,0
16,19,32.081,8144.0,0,0
16,19,32.097,8144.0,0,0
16,19,32.112,8152.0,0,0
16,19,32.128,8129.0,0,0
16,19,32.143,8126.0,0,0
16,19,32.159,8147.0,0,0
16,19,32.175,8147.0,0,0
16,19,32.19,8148.0,0,0
16,19,32.206,8142.0,0,0
16,19,32.221,8139.0,0,0
16,19,32.237,8139.0,0,0
16,19,32.253,8142.0,0,0
16,19,32.268,8136.0,0,0
16,19,32.284,8132.0,0,0
16,19,32.299,8135.0,0,0
16,19,32.315,8132.0,0,0
16,19,32.331,8131.0,0,0
16,19,32.346,8135.0,0,0
16,19,32.362,8133.0,0,0
16,19,32.377,8133.0,0,0
16,19,32.393,8141.0,0,0
16,19,32.409,8148.0,0,0
16,19,32.487,8133.0,0,0
16,19,32.502,8125.0,0,0
16,19,32.518,8147.0,0,0
16,19,32.533,8147.0,0,0
16,19,32.549,8130.0,0,0
16,19,32.565,8142.0,0,0
16,19,32.58,8126.0,0,0
16,19,32.596,8151.0,0,0
16,19,32.611,8129.0,0,0
16,19,32.627,8130.0,0,0
16,19,32.643,8140.0,0,0
16,19,32.658,8148.0,0,0
16,19,32.674,8139.0,0,0
16,19,32.689,8132.0,0,0
16,19,32.705,8137.0,0,0
16,19,32.721,8136.0,0,0
16,19,32.736,8133.0,0,0
16,19,32.752,8150.0,0,0
16,19,32.767,8128.0,0,0
16,19,32.783,8138.0,0,0
16,19,32.799,8151.0,0,0
16,19,32.814,8132.0,0,0
16,19,32.83,8165.0,0,0
16,19,32.845,8130.0,0,0
16,19,32.861,8123.0,0,0
16,19,32.877,8139.0,0,0
16,19,32.892,8117.0,0,0
16,19,32.908,8145.0,0,0
16,19,32.923,8121.0,0,0
16,19,32.939,8144.0,0,0
16,19,32.955,8152.0,0,0
16,19,32.97,8135.0,0,0
16,19,32.986,8135.0,0,0
16,19,33.001,8143.0,0,0
16,19,33.017,8134.0,0,0
16,19,33.033,8141.0,0,0
16,19,33.048,8144.0,0,0
16,19,33.064,8156.0,0,0
16,19,33.079,8150.0,0,0
16,19,33.095,8131.0,0,0
16,19,33.111,8153.0,0,0
16,19,33.126,8135.0,0,0
16,19,33.142,8134.0,0,0
16,19,33.157,8136.0,0,0
16,19,33.173,8135.0,0,0
16,19,33.189,8146.0,0,0
16,19,33.204,8138.0,0,0
16,19,33.22,8141.0,0,0
16,19,33.235,8147.0,0,0
16,19,33.251,8148.0,0,0
16,19,33.267,8127.0,0,0
16,19,33.282,8146.0,0,0
16,19,33.298,8135.0,0,0
16,19,33.313,8134.0,0,0
16,19,33.329,8135.0,0,0
16,19,33.345,8136.0,0,0
16,19,33.36,8139.0,0,0
16,19,33.376,8141.0,0,0
16,19,33.391,8150.0,0,0
16,19,33.407,8140.0,0,0
16,19,33.423,8144.0,0,0
16,19,33.438,8143.0,0,0
16,19,33.454,8138.0,0,0
16,19,33.469,8119.0,0,0
16,19,33.485,8144.0,0,0
16,19,33.501,8141.0,0,0
16,19,33.516,8128.0,0,0
16,19,33.532,8124.0,0,0
16,19,33.547,8137.0,0,0
16,19,33.563,8133.0,0,0
16,19,33.579,8139.0,0,0
16,19,33.594,8125.0,0,0
16,19,33.61,8140.0,0,0
16,19,33.625,8137.0,0,0
16,19,33.641,8144.0,0,0
16,19,33.657,8147.0,0,0
16,19,33.672,8137.0,0,0
16,19,33.688,8128.0,0,0
16,19,33.703,8133.0,0,0
16,19,33.719,8146.0,0,0
16,19,33.735,8144.0,0,0
16,19,33.75,8137.0,0,0
16,19,33.766,8144.0,0,0
16,19,33.781,8136.0,0,0
16,19,33.797,8144.0,0,0
16,19,33.813,8138.0,0,0
16,19,33.828,8150.0,0,0
16,19,33.844,8145.0,0,0
16,19,33.859,8122.0,0,0
16,19,33.875,8147.0,0,0
16,19,33.891,8143.0,0,0
16,19,33.906,8127.0,0,0
16,19,33.922,8136.0,0,0
16,19,33.938,8138.0,0,0
16,19,33.954,8150.0,0,0
16,19,33.97,8134.0,0,0
16,19,33.985,8150.0,0,0
16,19,34.001,8135.0,0,0
16,19,34.016,8141.0,0,0
16,19,34.032,8124.0,0,0
16,19,34.048,8137.0,0,0
16,19,34.063,8161.0,0,0
16,19,34.079,8133.0,0,0
16,19,34.094,8151.0,0,0
16,19,34.11,8146.0,0,0
16,19,34.126,8117.0,0,0
16,19,34.141,8133.0,0,0
16,19,34.157,8148.0,0,0
16,19,34.172,8143.0,0,0
16,19,34.188,8137.0,0,0
16,19,34.204,8138.0,0,0
16,19,34.219,8146.0,0,0
16,19,34.235,8147.0,0,0
16,19,34.25,8144.0,0,0
16,19,34.266,8126.0,0,0
16,19,34.282,8134.0,0,0
16,19,34.297,8143.0,0,0
16,19,34.313,8130.0,0,0
16,19,34.328,8126.0,0,0
16,19,34.344,8154.0,0,0
16,19,34.36,8153.0,0,0
16,19,34.375,8145.0,0,0
16,19,34.391,8124.0,0,0
16,19,34.406,8133.0,0,0
16,19,34.422,8158.0,0,0
16,19,34.438,8130.0,0,0
16,19,34.453,8130.0,0,0
16,19,34.469,8128.0,0,0
16,19,34.484,8132.0,0,0
16,19,34.5,8149.0,0,0
16,19,34.516,8130.0,0,0
16,19,34.531,8137.0,0,0
16,19,34.547,8130.0,0,0
16,19,34.562,8142.0,0,0
16,19,34.578,8152.0,0,0
16,19,34.594,8135.0,0,0
16,19,34.609,8140.0,0,0
16,19,34.625,8148.0,0,0
16,19,34.64,8138.0,0,0
16,19,34.656,8141.0,0,0
16,19,34.672,8143.0,0,0
16,19,34.687,8135.0,0,0
16,19,34.703,8154.0,0,0
16,19,34.718,8137.0,0,0
16,19,34.734,8141.0,0,0
16,19,34.75,8140.0,0,0
16,19,34.765,8142.0,0,0
16,19,34.781,8141.0,0,0
16,19,34.796,8135.0,0,0
16,19,34.812,8145.0,0,0
16,19,34.828,8141.0,0,0
16,19,34.843,8143.0,0,0
16,19,34.859,8140.0,0,0
16,19,34.874,8141.0,0,0
16,19,34.89,8155.0,0,0
16,19,34.906,8132.0,0,0
16,19,34.921,8143.0,0,0
16,19,34.937,8140.0,0,0
16,19,34.952,8147.0,0,0
16,19,34.968,8129.0,0,0
16,19,34.984,8138.0,0,0
16,19,34.999,8134.0,0,0
16,19,35.015,8130.0,0,0
16,19,35.03,8141.0,0,0
16,19,35.046,8148.0,0,0
16,19,35.062,8124.0,0,0
16,19,35.077,8136.0,0,0
16,19,35.093,8140.0,0,0
16,19,35.108,8144.0,0,0
16,19,35.124,8143.0,0,0
16,19,35.14,8146.0,0,0
16,19,35.155,8146.0,0,0
16,19,35.171,8133.0,0,0
16,19,35.186,8139.0,0,0
16,19,35.202,8138.0,0,0
16,19,35.218,8133.0,0,0
16,19,35.233,8138.0,0,0
16,19,35.249,8140.0,0,0
16,19,35.264,8140.0,0,0
16,19,35.28,8133.0,0,0
16,19,35.296,8148.0,0,0
16,19,35.311,8123.0,0,0
16,19,35.327,8136.0,0,0
16,19,35.342,8143.0,0,0
16,19,35.358,8132.0,0,0
16,19,35.374,8151.0,0,0
16,19,35.389,8144.0,0,0
16,19,35.405,8156.0,0,0
16,19,35.42,8146.0,0,0
16,19,35.436,8136.0,0,0
16,19,35.452,8131.0,0,0
16,19,35.467,8152.0,0,0
16,19,35.483,8150.0,0,0
16,19,35.498,8144.0,0,0
16,19,35.514,8144.0,0,0
16,19,35.53,8135.0,0,0
16,19,35.545,8141.0,0,0
16,19,35.561,8139.0,0,0
16,19,35.576,8132.0,0,0
16,19,35.592,8135.0,0,0
16,19,35.608,8148.0,0,0
16,19,35.623,8132.0,0,0
16,19,35.639,8147.0,0,0
16,19,35.654,8153.0,0,0
16,19,35.67,8151.0,0,0
16,19,35.686,8127.0,0,0
16,19,35.701,8131.0,0,0
16,19,35.717,8144.0,0,0
16,19,35.732,8127.0,0,0
16,19,35.748,8147.0,0,0
16,19,35.764,8143.0,0,0
16,19,35.779,8129.0,0,0
16,19,35.795,8139.0,0,0
16,19,35.81,8135.0,0,0
16,19,35.826,8153.0,0,0
16,19,35.842,8136.0,0,0
16,19,35.857,8125.0,0,0
16,19,35.873,8145.0,0,0
16,19,35.888,8142.0,0,0
16,19,35.904,8147.0,0,0
16,19,35.92,8151.0,0,0
16,19,35.935,8130.0,0,0
16,19,35.951,8148.0,0,0
16,19,35.966,8150.0,0,0
16,19,35.982,8130.0,0,0
16,19,35.998,8137.0,0,0
16,19,36.013,8147.0,0,0
16,19,36.029,8139.0,0,0
16,19,36.044,8145.0,0,0
16,19,36.06,8131.0,0,0
16,19,36.076,8148.0,0,0
16,19,36.091,8133.0,0,0
16,19,36.107,8144.0,0,0
16,19,36.122,8138.0,0,0
16,19,36.138,8129.0,0,0
16,19,36.154,8128.0,0,0
16,19,36.169,8147.0,0,0
16,19,36.185,8138.0,0,0
16,19,36.2,8142.0,0,0
16,19,36.216,8133.0,0,0
16,19,36.232,8146.0,0,0
16,19,36.247,8131.0,0,0
16,19,36.263,8129.0,0,0
16,19,36.278,8130.0,0,0
16,19,36.294,8128.0,0,0
16,19,36.31,8136.0,0,0
16,19,36.325,8149.0,0,0
16,19,36.341,8130.0,0,0
16,19,36.356,8136.0,0,0
16,19,36.372,8153.0,0,0
16,19,36.388,8132.0,0,0
16,19,36.403,8143.0,0,0
16,19,36.419,8151.0,0,0
16,19,36.434,8132.0,0,0
16,19,36.45,8152.0,0,0
16,19,36.466,8143.0,0,0
16,19,36.481,8151.0,0,0
16,19,36.497,8143.0,0,0
16,19,36.512,8142.0,0,0
16,19,36.528,8148.0,0,0
16,19,36.544,8167.0,0,0
16,19,36.559,8135.0,0,0
16,19,36.575,8148.0,0,0
16,19,36.59,8135.0,0,0
16,19,36.606,8132.0,0,0
16,19,36.622,8154.0,0,0
16,19,36.637,8148.0,0,0
16,19,36.653,8141.0,0,0
16,19,36.668,8131.0,0,0
16,19,36.684,8141.0,0,0
16,19,36.7,8133.0,0,0
16,19,36.715,8148.0,0,0
16,19,36.731,8133.0,0,0
16,19,36.746,8135.0,0,0
16,19,36.762,8134.0,0,0
16,19,36.778,8127.0,0,0
16,19,36.793,8151.0,0,0
16,19,36.809,8148.0,0,0
16,19,36.824,8127.0,0,0
16,19,36.84,8136.0,0,0
16,19,36.856,8137.0,0,0
16,19,36.871,8135.0,0,0
16,19,36.887,8167.0,0,0
16,19,36.902,8138.0,0,0
16,19,36.918,8151.0,0,0
16,19,36.934,8142.0,0,0
16,19,36.949,8144.0,0,0
16,19,36.965,8144.0,0,0
16,19,36.98,8140.0,0,0
16,19,36.996,8123.0,0,0
16,19,37.012,8145.0,0,0
16,19,37.027,8140.0,0,0
16,19,37.043,8139.0,0,0
16,19,37.058,8127.0,0,0
16,19,37.074,8141.0,0,0
16,19,37.09,8132.0,0,0
16,19,37.105,8142.0,0,0
16,19,37.121,8147.0,0,0
16,19,37.136,8139.0,0,0
16,19,37.152,8153.0,0,0
16,19,37.168,8139.0,0,0
16,19,37.183,8135.0,0,0
16,19,37.199,8135.0,0,0
16,19,37.214,8129.0,0,0
16,19,37.23,8151.0,0,0
16,19,37.246,8139.0,0,0
16,19,37.261,8138.0,0,0
16,19,37.277,8150.0,0,0
16,19,37.292,8150.0,0,0
16,19,37.308,8140.0,0,0
16,19,37.324,8125.0,0,0
16,19,37.339,8138.0,0,0
16,19,37.355,8147.0,0,0
16,19,37.37,8124.0,0,0
16,19,37.386,8148.0,0,0
16,19,37.402,8133.0,0,0
16,19,37.417,8153.0,0,0
16,19,37.433,8143.0,0,0
16,19,37.448,8138.0,0,0
16,19,37.464,8139.0,0,0
16,19,37.48,8134.0,0,0
16,19,37.495,8138.0,0,0
16,19,37.511,8129.0,0,0
16,19,37.526,8130.0,0,0
16,19,37.542,8146.0,0,0
16,19,37.558,8152.0,0,0
16,19,37.573,8143.0,0,0
16,19,37.589,8146.0,0,0
16,19,37.604,8152.0,0,0
16,19,37.62,8136.0,0,0
16,19,37.636,8153.0,0,0
16,19,37.651,8155.0,0,0
16,19,37.667,8134.0,0,0
16,19,37.682,8147.0,0,0
16,19,37.698,8149.0,0,0
16,19,37.714,8129.0,0,0
16,19,37.729,8134.0,0,0
16,19,37.745,8135.0,0,0
16,19,37.76,8138.0,0,0
16,19,37.776,8148.0,0,0
16,19,37.792,8152.0,0,0
16,19,37.807,8156.0,0,0
16,19,37.823,8142.0,0,0
16,19,37.838,8156.0,0,0
16,19,37.854,8145.0,0,0
16,19,37.87,8130.0,0,0
16,19,37.885,8134.0,0,0
16,19,37.901,8146.0,0,0
16,19,37.916,8145.0,0,0
16,19,37.932,8133.0,0,0
16,19,37.948,8143.0,0,0
16,19,37.963,8128.0,0,0
16,19,37.979,8129.0,0,0
16,19,37.994,8137.0,0,0
16,19,38.01,8133.0,0,0
16,19,38.026,8144.0,0,0
16,19,38.041,8128.0,0,0
16,19,38.057,8126.0,0,0
16,19,38.072,8141.0,0,0
16,19,38.088,8143.0,0,0
16,19,38.104,8130.0,0,0
16,19,38.119,8149.0,0,0
16,19,38.135,8139.0,0,0
16,19,38.15,8144.0,0,0
16,19,38.166,8124.0,0,0
16,19,38.182,8137.0,0,0
16,19,38.197,8146.0,0,0
16,19,38.213,8128.0,0,0
16,19,38.228,8120.0,0,0
16,19,38.244,8142.0,0,0
16,19,38.26,8135.0,0,0
16,19,38.275,8148.0,0,0
16,19,38.291,8140.0,0,0
16,19,38.306,8140.0,0,0
16,19,38.322,8133.0,0,0
16,19,38.338,8146.0,0,0
16,19,38.353,8135.0,0,0
16,19,38.369,8127.0,0,0
16,19,38.384,8139.0,0,0
16,19,38.4,8139.0,0,0
16,19,38.416,8127.0,0,0
16,19,38.431,8124.0,0,0
16,19,38.447,8147.0,0,0
16,19,38.462,8136.0,0,0
16,19,38.478,8127.0,0,0
16,19,38.494,8140.0,0,0
16,19,38.509,8148.0,0,0
16,19,38.525,8132.0,0,0
16,19,38.54,8135.0,0,0
16,19,38.556,8149.0,0,0
16,19,38.572,8130.0,0,0
16,19,38.587,8159.0,0,0
16,19,38.603,8134.0,0,0
16,19,38.618,8135.0,0,0
16,19,38.634,8139.0,0,0
16,19,38.65,8137.0,0,0
16,19,38.665,8130.0,0,0
16,19,38.681,8137.0,0,0
16,19,38.696,8148.0,0,0
16,19,38.712,8147.0,0,0
16,19,38.728,8146.0,0,0
16,19,38.743,8130.0,0,0
16,19,38.759,8137.0,0,0
16,19,38.774,8143.0,0,0
16,19,38.79,8133.0,0,0
16,19,38.806,8140.0,0,0
16,19,38.821,8139.0,0,0
16,19,38.837,8139.0,0,0
16,19,38.852,8138.0,0,0
16,19,38.868,8158.0,0,0
16,19,38.884,8132.0,0,0
16,19,38.899,8146.0,0,0
16,19,38.915,8126.0,0,0
16,19,38.93,8128.0,0,0
16,19,38.946,8144.0,0,0
16,19,38.962,8139.0,0,0
16,19,38.977,8134.0,0,0
16,19,38.993,8129.0,0,0
16,19,39.008,8135.0,0,0
16,19,39.024,8150.0,0,0
16,19,39.04,8150.0,0,0
16,19,39.055,8149.0,0,0
16,19,39.071,8158.0,0,0
16,19,39.086,8155.0,0,0
16,19,39.102,8162.0,0,0
16,19,39.118,8178.0,0,0
16,19,39.133,8181.0,0,0
16,19,39.149,8190.0,0,0
16,19,39.164,8190.0,0,0
16,19,39.18,8176.0,0,0
16,19,39.196,8186.0,0,0
16,19,39.211,8206.0,0,0
16,19,39.227,8228.0,0,0
16,19,39.242,8273.0,0,0
16,19,39.258,8355.0,0,0
16,19,39.274,8420.0,0,0
16,19,39.289,8405.0,0,0
16,19,39.305,8406.0,0,0
16,19,39.32,8405.0,0,0
16,19,39.336,8432.0,0,0
16,19,39.352,8516.0,0,0
16,19,39.367,8694.0,0,0
16,19,39.383,9001.0,0,0
16,19,39.398,8921.0,0,0
16,19,39.414,8557.0,0,0
16,19,39.43,8290.0,0,0
16,19,39.445,8261.0,0,0
16,19,39.461,8238.0,0,0
16,19,39.476,8265.0,0,0
16,19,39.492,8274.0,0,0
16,19,39.508,8320.0,8320.0,0
16,19,39.523,8532.0,8532.0,0
16,19,39.539,9396.0,9396.0,0
16,19,39.554,11625.0,11625.0,0
16,19,39.57,9653.0,9653.0,0
16,19,39.586,8910.0,8910.0,0
16,19,39.601,8849.0,8849.0,0
16,19,39.617,9036.0,9036.0,0
16,19,39.632,9395.0,0,0
16,19,39.648,9813.0,0,0
16,19,39.726,9522.0,9522.0,0
16,19,39.742,8954.0,8954.0,0
16,19,39.757,8448.0,8448.0,0
16,19,39.773,8396.0,8396.0,0
16,19,39.788,8323.0,8323.0,0
16,19,39.804,8311.0,8311.0,0
16,19,39.82,8308.0,8308.0,0
16,19,39.835,8322.0,8322.0,0
16,19,39.851,8392.0,8392.0,0
16,19,39.866,8472.0,8472.0,0
16,19,39.882,9000.0,9000.0,0
16,19,39.898,10038.0,10038.0,0
16,19,39.913,10253.0,10253.0,0
16,19,39.929,9452.0,9452.0,0
16,19,39.944,9253.0,9253.0,0
16,19,39.96,9346.0,9346.0,0
16,19,39.976,9594.0,9594.0,0
16,19,39.991,9947.0,0,0
16,19,40.007,9638.0,9638.0,0
16,19,40.022,8661.0,8661.0,0
16,19,40.038,8493.0,8493.0,0
16,19,40.054,8313.0,8313.0,0
16,19,40.069,8306.0,8306.0,0
16,19,40.085,8251.0,8251.0,0
16,19,40.1,8238.0,8238.0,0
16,19,40.116,8239.0,8239.0,0
16,19,40.132,8251.0,8251.0,0
16,19,40.147,8297.0,8297.0,0
16,19,40.163,8344.0,8344.0,0
16,19,40.178,8477.0,8477.0,0
16,19,40.194,9945.0,9945.0,0
16,19,40.21,11759.0,11759.0,0
16,19,40.225,9814.0,9814.0,0
16,19,40.241,9368.0,0,0
16,19,40.256,9159.0,0,0
16,19,40.272,9225.0,9225.0,0
16,19,40.288,9623.0,9623.0,0
16,19,40.303,9744.0,9744.0,0
16,19,40.319,9209.0,9209.0,0
16,19,40.334,8772.0,8772.0,0
16,19,40.35,8445.0,8445.0,0
16,19,40.366,8385.0,8385.0,0
16,19,40.381,8325.0,8325.0,0
16,19,40.397,8284.0,8284.0,0
16,19,40.412,8277.0,8277.0,0
16,19,40.428,8281.0,8281.0,0
16,19,40.444,8290.0,0,0
16,19,40.459,8363.0,0,0
16,19,40.522,8432.0,8432.0,0
16,19,40.537,8882.0,8882.0,0
16,19,40.553,9636.0,9636.0,0
16,19,40.568,9564.0,9564.0,0
16,19,40.584,9117.0,9117.0,0
16,19,40.6,8787.0,8787.0,0
16,19,40.615,8750.0,8750.0,0
16,19,40.631,8806.0,8806.0,0
16,19,40.646,8978.0,0,0
16,19,40.662,9319.0,0,0
16,19,40.678,9386.0,0,0
16,19,40.693,8968.0,0,0
16,19,40.709,8395.0,0,0
16,19,40.724,8318.0,0,0
16,19,40.74,8250.0,0,0
16,19,40.756,8234.0,0,0
16,19,40.771,8206.0,0,0
16,19,40.787,8215.0,0,0
16,19,40.802,8233.0,0,0
16,19,40.818,8242.0,0,0
16,19,40.834,8292.0,0,0
16,19,40.849,8365.0,0,0
16,19,40.865,9245.0,0,0
16,19,40.88,9194.0,0,0
16,19,40.896,8464.0,0,0
16,19,40.912,8391.0,0,0
16,19,40.927,8329.0,0,0
16,19,40.943,8300.0,0,0
16,19,40.958,8284.0,0,0
16,19,40.974,8249.0,0,0
16,19,40.99,8245.0,0,0
16,19,41.005,8214.0,0,0
16,19,41.021,8190.0,0,0
16,19,41.036,8179.0,0,0
16,19,41.052,8167.0,0,0
16,19,41.068,8180.0,0,0
16,19,41.083,8174.0,0,0
16,19,41.099,8173.0,0,0
16,19,41.114,8148.0,0,0
16,19,41.13,8142.0,0,0
16,19,41.146,8146.0,0,0
16,19,41.161,8157.0,0,0
16,19,41.177,8158.0,0,0
16,19,41.192,8144.0,0,0
16,19,41.208,8142.0,0,0
16,19,41.224,8141.0,0,0
16,19,41.239,8138.0,0,0
