AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw 
-0.2816,-0.1752,0.9105,-0.2832,0.7595,0.4158,-2.87,1.3825,-10.29,0,0,0
-0.2839,-0.1753,0.9107,-0.2832,0.7595,0.4158,-3.4738,1.1638,-9.7562,0,0,0
-0.2824,-0.1769,0.9108,-0.2843,0.7602,0.412,-3.6663,1.6187,-10.0012,0,0,0
-0.2821,-0.1772,0.9168,-0.2843,0.7602,0.412,-3.43,1.1287,-10.325,0,0,0
-0.283,-0.1774,0.9169,-0.2846,0.7624,0.4075,-3.01,1.2687,-10.1412,0,0,0
-0.2854,-0.1765,0.9112,-0.2829,0.7585,0.4112,-3.955,1.365,-9.4062,0,0,0
-0.2831,-0.176,0.9145,-0.2829,0.7585,0.4112,-3.8588,1.2512,-9.1612,0,0,0
-0.2833,-0.1772,0.9166,-0.2814,0.7599,0.4123,-2.9313,1.0762,-9.905,0,0,0
-0.2861,-0.1773,0.9084,-0.2814,0.7599,0.4123,-3.115,1.6625,-10.6662,0,0,0
-0.2835,-0.1769,0.9115,-0.2838,0.7604,0.4117,-3.0975,1.5837,-10.08,0,0,0
-0.2844,-0.1771,0.9092,-0.2831,0.7604,0.4132,-3.1588,1.2687,-10.01,0,0,0
-0.2863,-0.1759,0.9198,-0.2831,0.7604,0.4132,-3.1588,1.3562,-9.9663,0,0,0
-0.2822,-0.1764,0.9102,-0.2808,0.7595,0.411,-3.1937,1.4262,-10.0012,0,0,0
-0.2854,-0.1748,0.9162,-0.2808,0.7595,0.411,-3.7888,1.4437,-9.59,0,0,0
-0.2833,-0.1762,0.9127,-0.2847,0.7601,0.4118,-3.6488,1.5312,-9.6687,0,0,0
-0.2801,-0.179,0.9152,-0.2826,0.7605,0.4124,-3.8238,1.5137,-9.835,0,0,0
-0.2841,-0.1766,0.9128,-0.2826,0.7605,0.4124,-4.06,1.1462,-9.6687,0,0,0
-0.2854,-0.1779,0.9152,-0.2822,0.7609,0.4115,-3.4913,1.26,-10.01,0,0,0
-0.2801,-0.1784,0.913,-0.2822,0.7609,0.4115,-3.6663,1.6538,-9.765,0,0,0
-0.2841,-0.1774,0.9132,-0.2821,0.7602,0.4118,-2.8525,1.1112,-9.905,0,0,0
-0.2863,-0.1758,0.9159,-0.2833,0.758,0.4133,-3.465,1.0325,-9.9137,0,0,0
-0.2824,-0.1776,0.9094,-0.2833,0.758,0.4133,-3.5613,1.0237,-9.8437,0,0,0
-0.2806,-0.1762,0.9125,-0.285,0.7614,0.4103,-3.4038,1.19,-9.9488,0,0,0
-0.2855,-0.1792,0.9155,-0.285,0.7614,0.4103,-3.8238,1.2075,-9.765,0,0,0
-0.2838,-0.1769,0.9153,-0.2815,0.76,0.4108,-2.4325,1.2075,-9.5987,0,0,0
-0.2835,-0.1764,0.9195,-0.2815,0.76,0.4108,-3.2025,1.5312,-9.7388,0,0,0
-0.2847,-0.1767,0.9117,-0.2828,0.7594,0.4146,-3.2113,1.0325,-9.2487,0,0,0
-0.2875,-0.1753,0.9149,-0.2822,0.7606,0.4109,-3.3163,1.2075,-9.7825,0,0,0
-0.2839,-0.1771,0.9145,-0.2822,0.7606,0.4109,-3.5,1.19,-9.4587,0,0,0
-0.2875,-0.1754,0.9105,-0.2825,0.7598,0.4115,-3.4038,1.3475,-9.8875,0,0,0
-0.2851,-0.1763,0.914,-0.2825,0.7598,0.4115,-3.6225,1.47,-9.4587,0,0,0
-0.2815,-0.1763,0.9145,-0.2826,0.7599,0.4097,-3.5525,1.19,-9.8262,0,0,0
-0.2865,-0.1753,0.911,-0.2839,0.7589,0.4118,-3.5525,0.8663,-9.7388,0,0,0
-0.2837,-0.1773,0.9165,-0.2839,0.7589,0.4118,-3.5613,0.8138,-9.87,0,0,0
-0.2833,-0.1778,0.9166,-0.2824,0.7608,0.4107,-3.36,0.8663,-9.765,0,0,0
-0.2851,-0.1763,0.9099,-0.2824,0.7608,0.4107,-3.5875,0.8663,-9.7825,0,0,0
-0.2856,-0.1754,0.9131,-0.2814,0.7606,0.409,-3.5438,1.3037,-9.5288,0,0,0
-0.2817,-0.1776,0.9148,-0.2825,0.7583,0.4108,-3.2638,1.3387,-9.7825,0,0,0
-0.2836,-0.1763,0.9171,-0.2825,0.7583,0.4108,-3.955,1.5487,-9.6775,0,0,0
-0.2836,-0.1777,0.9174,-0.2839,0.7594,0.411,-3.36,1.2862,-10.2987,0,0,0
-0.2823,-0.1768,0.9116,-0.2839,0.7594,0.411,-3.08,0.9187,-10.0712,0,0,0
-0.2844,-0.1771,0.9103,-0.2815,0.7596,0.4083,-3.4388,1.54,-9.6162,0,0,0
-0.2851,-0.1779,0.9162,-0.2845,0.7594,0.411,-3.6225,1.47,-10.0275,0,0,0
-0.2824,-0.1771,0.9149,-0.2845,0.7594,0.411,-3.395,1.4,-10.0187,0,0,0
-0.2873,-0.1769,0.9113,-0.2825,0.7592,0.4117,-3.1937,1.5837,-9.5637,0,0,0
-0.2842,-0.176,0.9159,-0.2825,0.7592,0.4117,-3.3775,0.8487,-9.1962,0,0,0
-0.281,-0.1749,0.9157,-0.2813,0.7596,0.4114,-3.465,1.2512,-9.5987,0,0,0
-0.284,-0.1765,0.9099,-0.2827,0.7598,0.4126,-3.1325,1.1462,-9.8262,0,0,0
-0.286,-0.1769,0.9163,-0.2827,0.7598,0.4126,-3.4738,1.3037,-9.9137,0,0,0
-0.2831,-0.1768,0.9123,-0.2828,0.7595,0.4107,-4.2525,1.1725,-9.6162,0,0,0
-0.2856,-0.1754,0.9134,-0.2828,0.7595,0.4107,-3.745,1.47,-9.4937,0,0,0
-0.2839,-0.1779,0.9152,-0.2828,0.7596,0.4089,-3.115,1.5312,-9.9225,0,0,0
-0.2843,-0.1781,0.9123,-0.2826,0.759,0.4085,-3.4475,1.19,-10.0362,0,0,0
-0.2851,-0.1753,0.9101,-0.2826,0.759,0.4085,-3.8413,1.19,-10.255,0,0,0
-0.2829,-0.1778,0.9164,-0.2824,0.76,0.4121,-3.3075,1.4,-10.045,0,0,0
-0.2832,-0.1783,0.9159,-0.2824,0.76,0.4121,-3.71,1.2075,-9.7562,0,0,0
-0.2844,-0.1757,0.9138,-0.2822,0.7614,0.4123,-4.025,1.4437,-9.6862,0,0,0
-0.2849,-0.1751,0.9187,-0.2842,0.7608,0.4145,-3.395,1.5925,-10.0887,0,0,0
-0.2828,-0.1756,0.911,-0.2842,0.7608,0.4145,-3.4388,1.4612,-9.73,0,0,0
-0.2854,-0.1768,0.9135,-0.2838,0.7606,0.4106,-3.2462,1.0587,-9.3975,0,0,0
-0.2851,-0.1768,0.9146,-0.2838,0.7606,0.4106,-3.15,1.1725,-9.6862,-10.914849841782969,-16.225952014995425,-103.24461765480166
-0.2808,-0.1774,0.9142,-0.2821,0.7606,0.4114,-3.535,1.3737,-9.8175,-10.981572902120089,-16.75361276403672,-103.31922672663093
-0.2836,-0.1784,0.914,-0.2788,0.7593,0.4134,-3.955,1.47,-10.1412,-11.044325452742902,-16.928798517392583,-103.03613617884763
-0.2845,-0.1759,0.9105,-0.2788,0.7593,0.4134,-3.5963,1.2163,-9.8875,-10.93456074971207,-17.049736718987138,-102.96791808017485
-0.2854,-0.1759,0.916,-0.2834,0.759,0.4111,-3.815,1.1725,-9.835,-10.870367421684465,-17.0148415528043,-103.31448767623091
-0.2839,-0.1764,0.9104,-0.2834,0.759,0.4111,-3.4388,1.225,-9.7825,-10.965576599665196,-17.021487516010758,-103.33122470845615
-0.282,-0.1748,0.9137,-0.2838,0.7609,0.4063,-3.8588,1.7762,-9.7475,-10.830716539521088,-16.871566009798965,-103.47046963692655
-0.2836,-0.1764,0.9172,-0.2838,0.7609,0.4063,-2.8875,1.0325,-10.2025,-10.886321622323191,-16.889385647967877,-103.4722117447927
-0.2885,-0.1771,0.9168,-0.2847,0.7614,0.4071,-3.3775,0.84,-10.6925,-10.933157599988725,-17.15673515170594,-103.41022824892411
-0.285,-0.1782,0.9119,-0.2842,0.7598,0.4107,-2.5113,1.4612,-10.0887,-11.056884276020716,-17.057389461905395,-103.38832520052075
-0.2851,-0.1769,0.9127,-0.2842,0.7598,0.4107,-3.4913,1.4175,-9.31,-10.969300167517218,-17.049235270275354,-103.37146241179633
-0.2862,-0.1747,0.9142,-0.2845,0.7618,0.4153,-3.6837,1.3562,-9.905,-10.81892353505202,-17.09044776777659,-103.21863738475294
-0.2863,-0.1754,0.9162,-0.2845,0.7618,0.4153,-3.4125,1.1025,-9.66,-10.837693756299364,-17.06323857410747,-103.23423949557935
-0.2846,-0.1743,0.9128,-0.2858,0.7602,0.4144,-3.2288,1.2163,-10.3075,-10.810607740270653,-17.029111842578505,-103.36185041919356
-0.2858,-0.1765,0.914,-0.2828,0.7602,0.4118,-3.0625,1.33,-10.3162,-10.929413808541145,-17.06570535555459,-103.23943473254812
-0.2852,-0.1766,0.914,-0.2828,0.7602,0.4118,-3.1063,1.4787,-10.08,-10.93572458461223,-17.03494384698411,-103.25354380259373
-0.2855,-0.1766,0.9183,-0.2847,0.7605,0.4108,-3.1763,1.6887,-10.2025,-10.885877066632608,-16.980475851958552,-103.40221075549965
-0.2845,-0.1774,0.9203,-0.2847,0.7605,0.4108,-3.8238,1.1462,-10.1325,-10.910635457485439,-16.890076543009858,-103.44241785810954
-0.2799,-0.1778,0.9127,-0.2838,0.7575,0.4081,-3.325,0.91,-10.115,-11.023266446305865,-16.758847583872562,-103.55305818258361
-0.282,-0.1774,0.9065,-0.283,0.7601,0.411,-3.1063,1.2687,-9.625,-11.072599614072939,-16.966997981511895,-103.33464602757192
-0.2824,-0.1755,0.9165,-0.283,0.7601,0.411,-2.9488,1.2163,-9.7125,-10.840856514322752,-16.843439563879652,-103.33983158837675
-0.2829,-0.1782,0.9188,-0.2824,0.7594,0.4107,-2.8612,0.9975,-10.29,-10.975844182706817,-16.819592469740023,-103.35154085818296
-0.2848,-0.1772,0.9131,-0.2824,0.7594,0.4107,-2.6513,0.5425,-10.4737,-10.98252950366316,-17.014932481588335,-103.27499265071857
-0.2856,-0.1754,0.9145,-0.2835,0.7614,0.4114,-3.0975,1.0762,-9.8962,-10.857703641459802,-17.049681920730336,-103.26938029488468
-0.2824,-0.1749,0.9171,-0.2838,0.7614,0.4118,-3.7625,0.84,-10.115,-10.797359863019055,-16.8393808871425,-103.3518863637536
-0.2815,-0.1789,0.9141,-0.2838,0.7614,0.4118,-4.1038,1.2163,-10.0537,-11.072826635109443,-16.816942258483625,-103.41309891246803
-0.2821,-0.1769,0.9164,-0.2825,0.7607,0.4126,-3.2638,1.5925,-9.6512,-10.926220328473272,-16.817665914199278,-103.29169456126839
-0.2829,-0.1775,0.9162,-0.2825,0.7607,0.4126,-3.3513,0.7875,-10.15,-10.964277337229763,-16.86197624082754,-103.28178577482251
-0.2851,-0.1748,0.9161,-0.283,0.7604,0.4122,-3.6925,1.225,-9.5637,-10.803074179000959,-16.99180732375652,-103.24113039740601
-0.2843,-0.1749,0.9109,-0.2843,0.7598,0.4115,-3.8413,1.505,-10.045,-10.868805485068663,-17.038510608189544,-103.34247760548278
-0.2841,-0.1742,0.9145,-0.2843,0.7598,0.4115,-3.7013,1.3125,-9.5725,-10.785073130311028,-16.97400590793139,-103.35208383354805
-0.2824,-0.1742,0.9141,-0.2829,0.761,0.4122,-3.1063,1.1287,-9.4412,-10.78947178662598,-16.886074816826174,-103.2697684557092
-0.2846,-0.1759,0.9078,-0.2829,0.761,0.4122,-2.9575,1.12,-9.4062,-10.96561425849392,-17.09708973325252,-103.22005520838434
-0.2851,-0.1787,0.9092,-0.283,0.7585,0.4114,-2.6775,1.5575,-10.045,-11.119176540203968,-17.102130569198852,-103.30650405317151
-0.2858,-0.1796,0.9146,-0.2826,0.7578,0.4118,-3.08,1.505,-10.3863,-11.10983138660633,-17.049720543941913,-103.29960334409908
-0.2815,-0.1781,0.9074,-0.2826,0.7578,0.4118,-3.675,1.2075,-9.6425,-11.10458463431553,-16.936748307140423,-103.3424013222128
-0.2874,-0.1738,0.9173,-0.2829,0.7594,0.415,-3.395,1.3387,-10.3337,-10.729498279172493,-17.10202791201961,-103.12670288173304
-0.2846,-0.1698,0.9133,-0.2829,0.7594,0.415,-2.9138,1.1638,-10.395,-10.532601021673203,-17.03654065919915,-103.11594332075518
-0.2855,-0.1751,0.9099,-0.2833,0.7606,0.4148,-2.5638,1.3825,-10.1325,-10.891913378080421,-17.12082454131108,-103.17063056836113
-0.2894,-0.1854,0.9262,-0.2826,0.759,0.4126,-2.9138,1.26,-10.2287,-11.318435116752969,-17.0381473729846,-103.31651908167154
-0.2772,-0.178,0.8888,-0.2826,0.759,0.4126,-3.8063,1.1638,-10.29,-11.324792905670309,-17.005674345222314,-103.32902434937934
-0.2988,-0.1964,0.9159,-0.283,0.761,0.4091,-2.7913,1.4437,-10.6225,-12.101028843733353,-17.65960277443713,-103.32435317790234
-0.2813,-0.1648,0.928,-0.283,0.761,0.4091,-2.8087,1.4525,-10.2025,-10.074774316900273,-16.667072938692083,-103.30049612733784
-0.2769,-0.1906,0.924,-0.2872,0.7602,0.4102,-3.8325,1.8112,-9.8962,-11.65157018933388,-16.37162999449009,-103.95997806987457
-0.2793,-0.1926,0.9066,-0.2839,0.7606,0.4114,-3.5613,1.68,-9.5637,-11.992911842506466,-16.751154930539602,-103.6423879899199
-0.2903,-0.1658,0.9101,-0.2839,0.7606,0.4114,-3.3513,1.3475,-9.2662,-10.328750487378976,-17.390967840697044,-103.04884845553204
-0.2786,-0.1788,0.9152,-0.2814,0.761,0.4118,-3.1063,1.3562,-9.7037,-11.0527499698245,-16.6698328974502,-103.33113118288883
-0.2781,-0.1635,0.9095,-0.2814,0.761,0.4118,-2.6425,1.785,-9.2487,-10.193201439749226,-16.745282166832684,-103.11424204208619
-0.2968,-0.1686,0.9158,-0.2828,0.7603,0.4064,-3.4563,1.5137,-9.415,-10.430858397098765,-17.634643133525298,-103.01713942705778
-0.2869,-0.189,0.9065,-0.2822,0.7606,0.4119,-3.3863,0.8575,-10.2812,-11.77392569931942,-17.233771803678902,-103.3180322962679
-0.2865,-0.179,0.9159,-0.2822,0.7606,0.4119,-2.7738,1.7325,-10.1587,-11.059979964835671,-17.074423252227827,-103.22203021667646
-0.304,-0.1817,0.9045,-0.2843,0.7595,0.4115,-3.465,1.8025,-10.3863,-11.357941899880016,-18.182081554106624,-102.99694799868399
-0.2805,-0.1721,0.913,-0.2843,0.7595,0.4115,-2.9138,1.4088,-10.0887,-10.676584877518737,-16.864667979414044,-103.39870047228247
-0.2701,-0.1743,0.9204,-0.2834,0.7596,0.4126,-4.3225,1.2075,-9.275,-10.723244575800578,-16.12045061411934,-103.60107671024862
-0.2995,-0.1745,0.9119,-0.2841,0.7595,0.4119,-3.4738,1.5487,-9.415,-10.832822915498662,-17.795578713136234,-102.99466819621657
-0.268,-0.1779,0.9175,-0.2841,0.7595,0.4119,-3.3688,1.5837,-9.6512,-10.972950725320711,-16.085700038662168,-103.73909568308588
-0.281,-0.1854,0.914,-0.285,0.7598,0.4106,-3.7888,1.4175,-10.0362,-11.465390209085623,-16.735672823416916,-103.63111765803498
-0.2965,-0.1727,0.9111,-0.285,0.7598,0.4106,-2.8438,0.805,-10.01,-10.734877324024652,-17.685533360364705,-103.11260001220555
-0.2861,-0.1744,0.917,-0.281,0.7591,0.41,-3.6488,1.225,-9.9137,-10.768139324361693,-17.070455206045846,-103.15473652965461
-0.2751,-0.1836,0.9128,-0.2822,0.7597,0.4113,-3.29,1.3212,-10.4212,-11.371252655008233,-16.48900606446254,-103.53562932177763
-0.2813,-0.1712,0.9135,-0.2822,0.7597,0.4113,-3.7362,1.4612,-9.6775,-10.616530192307403,-16.82283042990261,-103.24130750366594
-0.2768,-0.1796,0.9159,-0.2831,0.7594,0.4104,-3.4825,1.365,-9.6425,-11.093296585068499,-16.532957548654352,-103.53839060338709
-0.2714,-0.1784,0.917,-0.2831,0.7594,0.4104,-3.4388,1.3562,-9.7737,-11.0094264816665,-16.215179734197125,-103.64147153996299
-0.2888,-0.1704,0.9107,-0.2815,0.7595,0.4122,-3.3425,1.155,-9.0913,-10.598978745398462,-17.261758660345098,-102.99312230583595
-0.2937,-0.1748,0.9155,-0.2833,0.7613,0.4126,-3.4913,1.12,-9.6425,-10.809102985727721,-17.47985872752917,-103.05282680040531
-0.275,-0.1794,0.9165,-0.2833,0.7613,0.4126,-3.3513,1.3825,-9.9488,-11.07467522674597,-16.458240155322063,-103.51909728574209
-0.2956,-0.1773,0.912,-0.2813,0.7604,0.4111,-2.835,1.4,-10.395,-11.001696474799914,-17.59334806045659,-102.95218196053777
-0.2886,-0.1751,0.9096,-0.2813,0.7604,0.4111,-3.2725,1.4962,-9.9225,-10.896523901351907,-17.318658081289506,-103.0602302304214
-0.2771,-0.1754,0.9163,-0.2828,0.7599,0.4132,-3.535,0.9713,-9.24,-10.836726065393242,-16.578173630161217,-103.39372611939287
-0.2828,-0.179,0.9177,-0.2841,0.7597,0.4139,-3.6225,1.1987,-10.1237,-11.03664994443811,-16.8169044824882,-103.39426370511885
-0.2914,-0.1724,0.9123,-0.2841,0.7597,0.4139,-3.5175,1.6887,-10.0275,-10.701956679535153,-17.395904824184154,-103.0949297027442
-0.2778,-0.1807,0.9149,-0.2825,0.7602,0.4114,-3.57,1.05,-10.4038,-11.171455170732031,-16.625356169815237,-103.45926072345246
-0.2899,-0.1744,0.91,-0.2825,0.7602,0.4114,-2.9838,1.12,-10.1587,-10.849857225752354,-17.33901822232818,-103.09550063408123
-0.2916,-0.1731,0.9125,-0.2835,0.76,0.4119,-2.9838,1.3037,-9.73,-10.741558119456899,-17.426062498538162,-103.10441536225595
-0.2802,-0.1807,0.9183,-0.2829,0.7595,0.415,-3.5175,1.1987,-10.1937,-11.131313877169012,-16.70238358254955,-103.37761643107837
-0.2782,-0.1765,0.9177,-0.2829,0.7595,0.415,-3.4388,1.1812,-10.1062,-10.887265883311535,-16.583703608028106,-103.36297250837124
-0.2882,-0.1753,0.9132,-0.2833,0.76,0.4106,-3.4563,1.4437,-9.9225,-10.866493199231167,-17.190065574700238,-103.22819443411825
-0.2776,-0.1773,0.9125,-0.2833,0.76,0.4106,-3.2987,1.12,-9.8525,-10.995335090714216,-16.653516544820842,-103.47913323875429
-0.2813,-0.1774,0.9155,-0.2822,0.7598,0.4123,-3.3688,1.0325,-9.205,-10.966584608554362,-16.779956381641874,-103.31010132559493
-0.2896,-0.1761,0.9101,-0.2842,0.761,0.4134,-3.1937,0.9275,-9.3625,-10.951163068007073,-17.32326252567027,-103.17967623163415
-0.2833,-0.1765,0.9206,-0.2842,0.761,0.4134,-3.7362,1.1287,-9.6075,-10.85343906839427,-16.839885765764812,-103.36335072635254
-0.286,-0.1774,0.9128,-0.281,0.7584,0.4113,-3.6225,0.9887,-9.4237,-10.997820656985061,-17.084355586760662,-103.16109447134596
-0.287,-0.1737,0.9093,-0.281,0.7584,0.4113,-3.4125,1.1812,-10.0887,-10.815132083040282,-17.218044691959232,-103.0733644060296
-0.2819,-0.1787,0.912,-0.2832,0.7591,0.414,-3.1763,1.12,-9.5987,-11.085605988552757,-16.89020790535672,-103.33479313530691
-0.2786,-0.1792,0.9133,-0.2843,0.759,0.413,-3.3775,0.9713,-9.52,-11.101030345219796,-16.67493326056393,-103.5094872276421
-0.2867,-0.1731,0.9085,-0.2843,0.759,0.413,-3.2987,1.2512,-10.5612,-10.78823007603902,-17.197761881966628,-103.23203068301369
-0.2831,-0.178,0.9166,-0.2827,0.7605,0.4108,-3.2113,1.54,-10.6837,-10.989342236934773,-16.882666322188125,-103.33972390811202
-0.2828,-0.1754,0.9137,-0.2827,0.7605,0.4108,-3.22,1.505,-9.5375,-10.866977955299054,-16.90605594894086,-103.29943846837963
-0.2863,-0.1744,0.9144,-0.2863,0.7596,0.4094,-3.4738,1.1112,-9.5812,-10.7982815117013,-17.086884728269812,-103.48112671339926
-0.2858,-0.1778,0.9081,-0.2863,0.7604,0.4075,-3.78,1.2862,-9.8875,-11.077331655031061,-17.16016419009871,-103.54593623298743
-0.2762,-0.1768,0.9198,-0.2838,0.7604,0.4075,-2.8875,1.155,-10.1763,-10.880911117298838,-16.463889332972553,-103.62359069480632
-0.2849,-0.1762,0.9136,-0.2842,0.7594,0.4111,-3.0625,1.365,-10.395,-10.91614414461701,-16.998312920267058,-103.36591100374204
-0.2818,-0.1748,0.9138,-0.2842,0.7594,0.4111,-3.3163,1.3825,-10.2637,-10.829444327158646,-16.857986945477673,-103.41404971963027
-0.2785,-0.1762,0.9123,-0.2823,0.7618,0.4114,-3.6488,1.2862,-9.8175,-10.931166470774237,-16.693292365161113,-103.34341683078254
-0.2883,-0.1765,0.9106,-0.2823,0.7618,0.4147,-2.8175,1.4088,-10.1937,-10.969426583758741,-17.2393386771133,-103.0584947210852
-0.2879,-0.1742,0.9098,-0.2828,0.7606,0.4147,-2.6513,1.5312,-10.78,-10.839579973369265,-17.26388958401258,-103.07610607112571
-0.281,-0.1796,0.9139,-0.2821,0.7602,0.4112,-3.5875,1.4,-10.0712,-11.117445023672587,-16.811031541342835,-103.35229959952669
-0.2862,-0.175,0.9084,-0.2821,0.7602,0.4112,-3.3338,1.4088,-10.0975,-10.904747157186685,-17.172710761391237,-103.1563686051632
-0.2862,-0.1751,0.9145,-0.2812,0.7622,0.4107,-3.15,1.54,-10.2725,-10.839432131164513,-17.09017891886975,-103.1138690978131
-0.2833,-0.1782,0.9109,-0.2812,0.7603,0.4154,-3.1412,1.33,-9.7388,-11.06847240745038,-16.978975044683743,-103.12351601155453
-0.2847,-0.1761,0.9071,-0.2822,0.7603,0.4154,-3.605,1.4787,-9.8175,-10.986659381222838,-17.117474804554558,-103.11154692980672
-0.2871,-0.1765,0.9161,-0.2831,0.7601,0.4114,-3.6837,1.2337,-9.8962,-10.905436823462688,-17.105510973929295,-103.24863584311599
-0.2794,-0.1771,0.9132,-0.2831,0.7601,0.4114,-3.1412,1.085,-10.395,-10.975159481262008,-16.736143539762786,-103.40988958179021
-0.2843,-0.1762,0.9098,-0.2847,0.7594,0.4156,-3.3775,0.8925,-9.8787,-10.960754450477074,-17.040626354755737,-103.29610838845466
-0.2882,-0.1763,0.9195,-0.2847,0.7594,0.4156,-4.2962,1.3125,-9.7212,-10.854115467520653,-17.10640013716701,-103.25295316400134
-0.2811,-0.1794,0.9177,-0.285,0.7599,0.414,-3.1937,1.1725,-10.0537,-11.0606909612179,-16.749186182126373,-103.48778601014996
-0.2826,-0.1778,0.9171,-0.2837,0.7603,0.4112,-3.2638,1.225,-9.1087,-10.97214374852693,-16.827399850374313,-103.40640437832349
-0.2898,-0.1749,0.9107,-0.2837,0.7603,0.4112,-3.1325,1.3212,-9.7825,-10.871531544107144,-17.329663752489783,-103.18634013807434
-0.2812,-0.1778,0.9115,-0.2846,0.759,0.4133,-4.3137,1.3825,-9.8,-11.037295487549002,-16.86878364172267,-103.44016664011544
-0.2837,-0.1771,0.9174,-0.2846,0.759,0.4133,-3.395,1.1987,-10.15,-10.926554252438608,-16.889257757125133,-103.4009730716242
-0.2882,-0.1763,0.9127,-0.2838,0.7601,0.4129,-3.465,1.1112,-10.2725,-10.932770431502478,-17.209708421838577,-103.21969409036394
-0.2878,-0.178,0.911,-0.2831,0.7606,0.4123,-3.3338,1.0675,-10.15,-11.0554247285142,-17.225469955386252,-103.20856414178894
-0.281,-0.1756,0.914,-0.2831,0.7606,0.4123,-3.0363,1.12,-9.9925,-10.875723894019863,-16.81975264443161,-103.33335809845579
-0.2862,-0.1754,0.9078,-0.2829,0.7617,0.4122,-3.7975,1.1987,-9.3975,-10.935472085874698,-17.181854773299726,-103.17065100191881
-0.2838,-0.1778,0.9164,-0.2829,0.7617,0.4122,-3.6488,1.0325,-9.3625,-10.980004349449034,-16.92289692118881,-103.28955680286758
-0.2808,-0.1761,0.9129,-0.2864,0.7597,0.4081,-3.7888,1.2862,-9.4325,-10.918492663494964,-16.811019557338344,-103.6490688631834
-0.2858,-0.1767,0.9135,-0.283,0.7604,0.4102,-2.4237,1.4,-9.8437,-10.947557794270228,-17.06291107194601,-103.28576831974047
-0.2829,-0.1762,0.9144,-0.283,0.7604,0.4102,-2.0825,1.12,-10.1937,-10.90700283320063,-16.90611626062687,-103.34399159289568
-0.2827,-0.1766,0.9199,-0.2828,0.7581,0.4118,-3.2813,1.26,-9.8787,-10.867370188207415,-16.799295072780904,-103.35541117891657
-0.2871,-0.176,0.9073,-0.2828,0.7581,0.4118,-3.4825,1.7762,-9.8087,-10.977752997270017,-17.235135637460683,-103.20136417196012
-0.283,-0.1769,0.915,-0.2829,0.7599,0.4088,-3.4475,1.5137,-9.7562,-10.942269884184547,-16.907996459679474,-103.38363966534504
-0.2838,-0.1759,0.9121,-0.2818,0.7582,0.4117,-2.9663,1.4787,-9.9488,-10.915642926080338,-16.985168786382687,-103.22879191715072
-0.2873,-0.1773,0.9179,-0.2818,0.7582,0.4117,-3.6225,1.435,-10.0537,-10.932477455956416,-17.07845277969523,-103.19622737433505
-0.2849,-0.1761,0.9107,-0.283,0.7602,0.4102,-3.7625,1.2687,-10.0362,-10.944058083146569,-17.074367474984967,-103.28734723134578
-0.2849,-0.1773,0.9135,-0.283,0.7602,0.4102,-3.7713,1.4175,-10.22,-10.983803099511643,-17.02513367598313,-103.3151687238814
-0.2866,-0.174,0.9149,-0.2836,0.7592,0.4084,-3.4738,1.26,-9.6862,-10.768693786315739,-17.101594865274077,-103.3279959938657
-0.2846,-0.1761,0.916,-0.2838,0.7606,0.4126,-2.66,0.98,-9.7125,-10.88200979208563,-16.97372343974585,-103.30851614776687
-0.2837,-0.1773,0.9152,-0.2838,0.7606,0.4126,-3.3163,1.645,-10.0275,-10.963795241903423,-16.92875264781206,-103.34087689432957
-0.2843,-0.1761,0.9158,-0.2816,0.7588,0.4126,-3.5,1.4612,-9.7037,-10.884786980505327,-16.952860781294145,-103.19653371965003
-0.2833,-0.1774,0.9146,-0.2816,0.7588,0.4126,-3.64,1.2163,-9.4325,-10.97682639786066,-16.915578502949852,-103.23074913853212
-0.2836,-0.1762,0.9116,-0.2849,0.759,0.4106,-3.4913,1.3912,-9.5462,-10.939688753024308,-16.981915810257867,-103.44499844738284
-0.2867,-0.1754,0.9168,-0.2814,0.7611,0.4115,-3.4475,1.2075,-10.2462,-10.831072079731099,-17.069911520825002,-103.12456461121181
-0.2805,-0.1776,0.9113,-0.2814,0.7611,0.4115,-2.8525,1.0325,-10.3337,-11.027473020813703,-16.82250086375285,-103.26486077477044
-0.2874,-0.1751,0.9158,-0.2826,0.7588,0.4116,-3.4475,1.2163,-9.2925,-10.824736536511123,-17.11702145168574,-103.20093887299782
-0.2867,-0.1772,0.9132,-0.2826,0.7588,0.4116,-3.22,1.54,-10.1763,-10.981000165436836,-17.128829024794054,-103.23438990494421
-0.2829,-0.1779,0.9141,-0.2839,0.7606,0.4086,-3.57,1.2862,-10.1062,-11.01302704848737,-16.908788115403755,-103.45483040051411
-0.2842,-0.1771,0.9096,-0.2822,0.7603,0.4112,-4.13,1.2337,-9.6775,-11.017691279852016,-17.043463464883946,-103.23868376911784
-0.2847,-0.1767,0.9173,-0.2822,0.7603,0.4112,-3.3075,1.3387,-10.605,-10.903635886342297,-16.95376921356809,-103.25301529047822
-0.2831,-0.1772,0.914,-0.2818,0.7593,0.4106,-3.5,1.225,-10.2725,-10.971831268021079,-16.915121695841577,-103.28029857029944
-0.2835,-0.1757,0.915,-0.2818,0.7593,0.4106,-3.0363,1.1812,-10.22,-10.86997542875616,-16.923402015176762,-103.25533666358386
