AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
-1.0602,-0.1664,-0.0034,0.3462,0.8535,-0.0281,-1.3737,-0.9275,-4.5937,0,0,0,0.0
-1.0602,-0.1686,-0.0045,0.3462,0.8535,-0.0281,-1.3737,-0.9275,-4.8038,0,0,0,0.01600000000325963
-1.0587,-0.1686,-0.0045,0.3462,0.8526,-0.0227,-1.1725,-0.5775,-4.8038,0,0,0,0.01600000000325963
-1.0651,-0.1659,-0.0071,0.3462,0.8526,-0.0227,-1.0588,0.0088,-5.4775,0,0,0,0.031000000002677552
-1.0657,-0.1678,-0.0073,0.3462,0.8526,-0.0227,-1.1638,-0.07,-5.53,0,0,0,0.031000000002677552
-1.0702,-0.1692,-0.009,0.3454,0.8526,-0.0191,-1.1638,-0.07,-5.53,0,0,0,0.04700000000593718
-1.0718,-0.1693,-0.0096,0.3454,0.8526,-0.0191,-0.9363,0.21,-5.355,0,0,0,0.04700000000593718
-1.0718,-0.1693,-0.0096,0.3468,0.8546,-0.0186,-0.9363,0.245,-5.1363,0,0,0,0.06300000000919681
-1.068,-0.1701,-0.0085,0.3468,0.8546,-0.0186,-0.5425,-0.1312,-4.8387,0,0,0,0.06300000000919681
-1.0716,-0.1704,-0.0138,0.3468,0.8546,-0.0186,-0.5425,-0.1312,-4.8387,0,0,0,0.07800000000861473
-1.0713,-0.1706,-0.0118,0.3466,0.8525,-0.0294,-0.84,0.1663,-4.7337,0,0,0,0.07800000000861473
-1.0681,-0.1712,-0.0109,0.3466,0.8525,-0.0294,-1.0588,-0.2187,-5.4338,0,0,0,0.09400000001187436
-1.0681,-0.1738,-0.013,0.3456,0.8534,-0.0243,-0.6562,-0.455,-6.4138,0,0,0,0.09400000001187436
-1.0684,-0.1738,-0.013,0.3456,0.8534,-0.0243,-0.6562,-0.455,-6.4138,0,0,0,0.10900000001129229
-1.0698,-0.1738,-0.0161,0.3464,0.8538,-0.0302,-1.1375,-0.5337,-6.6062,0,0,0,0.10900000001129229
-1.068,-0.1749,-0.0107,0.3464,0.8538,-0.0302,-1.1113,-0.455,-7.245,0,0,0,0.12500000001455192
-1.0695,-0.1759,-0.0163,0.3464,0.8538,-0.0302,-0.7088,-0.3762,-7.2275,0,0,0,0.12500000001455192
-1.0706,-0.1767,-0.0173,0.3438,0.854,-0.0291,-0.7088,-0.3762,-7.2275,0,0,0,0.14100000001781154
-1.0706,-0.1767,-0.0173,0.3438,0.854,-0.0291,-0.9887,-0.8313,-7.0525,0,0,0,0.14100000001781154
-1.0707,-0.1788,-0.0155,0.3442,0.853,-0.0242,-0.5512,-1.1638,-6.8162,0,0,0,0.15600000000267755
-1.0757,-0.1784,-0.018,0.3442,0.853,-0.0242,-0.2187,-0.7525,-6.6588,0,0,0,0.15600000000267755
-1.0739,-0.1774,-0.0174,0.3442,0.853,-0.0242,-0.2187,-0.7525,-6.6588,0,0,0,0.17200000000593718
-1.0718,-0.1781,-0.0167,0.3442,0.8537,-0.0322,-0.98,-0.9538,-6.405,0,0,0,0.17200000000593718
-1.0718,-0.178,-0.0193,0.3442,0.8537,-0.0322,-0.3237,-0.805,-6.1425,0,0,0,0.1870000000053551
-1.0712,-0.178,-0.0193,0.3442,0.8533,-0.0263,-0.3237,-0.805,-6.3,0,0,0,0.1870000000053551
-1.0709,-0.1762,-0.0171,0.3442,0.8533,-0.0263,-1.1725,-0.7262,-6.3,0,0,0,0.20300000000861473
-1.0712,-0.1762,-0.0178,0.3442,0.8533,-0.0263,-0.735,-0.5075,-6.685,0,0,0,0.20300000000861473
-1.0723,-0.1762,-0.0203,0.3435,0.8529,-0.0232,-0.5512,-0.56,-6.37,0,0,0,0.21900000001187436
-1.0718,-0.1774,-0.0168,0.3435,0.8529,-0.0232,-0.5512,-0.56,-6.37,0,0,0,0.21900000001187436
-1.0718,-0.1774,-0.0168,0.3446,0.8539,-0.0273,-0.6388,-0.49,-6.685,0,0,0,0.2340000000112923
-1.0721,-0.1781,-0.0199,0.3446,0.8539,-0.0273,-0.7525,-0.77,-7.0963,0,0,0,0.2340000000112923
-1.0747,-0.1779,-0.0214,0.3446,0.8539,-0.0273,-1.0063,-0.8138,-6.3612,0,0,0,0.2500000000145519
-1.0727,-0.1787,-0.021,0.3446,0.8538,-0.0202,-1.0063,-0.8138,-6.3612,0,0,0,0.2500000000145519
-1.0688,-0.1782,-0.0214,0.3446,0.8538,-0.0202,-0.3675,-0.3675,-6.4575,0,0,0,0.2649999999994179
-1.0688,-0.1782,-0.0226,0.3448,0.8557,-0.0245,-0.49,-0.8138,-6.58,0,0,0,0.2649999999994179
-1.0712,-0.1781,-0.0226,0.3448,0.8557,-0.0245,-0.945,-0.8313,-6.5363,0,0,0,0.28100000000267755
