AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw
-0.2713,-0.1969,0.914,-0.1777,0.7337,0.34,-4.0687,1.2775,-10.4737,-12.157335846067792,-16.18257466454301,-98.72744460174212
-0.2757,-0.1979,0.9113,-0.1792,0.733,0.3356,-3.78,1.1725,-10.4825,-12.252018050095835,-16.454526480080354,-98.87472455993682
-0.2745,-0.1967,0.9101,-0.1792,0.733,0.3356,-3.1412,1.2163,-10.9112,-12.195888422339287,-16.427491709983897,-98.87295673188066
-0.2731,-0.1971,0.913,-0.1805,0.7329,0.3373,-3.5263,1.365,-10.5525,-12.182190240095261,-16.30531254053849,-98.95605500968027
-0.2727,-0.1974,0.918,-0.1805,0.7329,0.3373,-3.15,1.5225,-10.0625,-12.13578043391684,-16.20045587144028,-98.9731983687453
-0.2734,-0.1978,0.9109,-0.1796,0.733,0.3371,-3.1937,1.4,-10.8325,-12.251179999155331,-16.338818780059064,-98.90214001338097
-0.2755,-0.1981,0.9074,-0.1771,0.7335,0.3392,-3.325,1.2075,-11.0075,-12.315205397141769,-16.511967008315015,-98.65109221522397
-0.2747,-0.1979,0.913,-0.1771,0.7335,0.3392,-3.2638,1.2775,-10.5612,-12.230320045923385,-16.3926798854187,-98.66688460412907
-0.2737,-0.1976,0.9101,-0.1809,0.7348,0.3391,-3.8588,1.4437,-10.5175,-12.249828372332765,-16.378306746546524,-98.92590443862136
-0.274,-0.1989,0.9132,-0.1809,0.7348,0.3391,-3.3775,1.3475,-11.095,-12.287344113468226,-16.34168367138713,-98.94542508103599
-0.2715,-0.2003,0.9154,-0.1822,0.7323,0.3416,-3.3075,1.33,-10.1412,-12.342316153277597,-16.168197854026484,-99.05856951198746
-0.2755,-0.1978,0.9079,-0.1835,0.7338,0.3394,-3.6138,1.295,-10.5962,-12.290832076875544,-16.49592536351661,-99.07535199099999
-0.2719,-0.198,0.9121,-0.1835,0.7338,0.3394,-3.4913,1.4262,-10.395,-12.247923335223538,-16.255668281208298,-99.13928969434475
-0.2708,-0.1977,0.9139,-0.1792,0.7346,0.337,-3.3163,1.6887,-10.1937,-12.20655657700036,-16.157483238325643,-98.90825263906362
-0.2763,-0.1986,0.9126,-0.1792,0.7346,0.337,-3.115,1.0325,-10.4912,-12.277116279809917,-16.462939084928166,-98.83704122026481
-0.2733,-0.1976,0.911,-0.1774,0.7318,0.3378,-3.4563,0.8925,-10.395,-12.23823062078023,-16.346720725152856,-98.74323318754101
-0.2742,-0.1965,0.9107,-0.1787,0.7324,0.3414,-2.7213,1.1025,-10.6837,-12.176085399803165,-16.39704278931596,-98.71784386143729
-0.2198,-0.1139,0.8755,-0.1787,0.7324,0.3414,-4.3925,1.2512,-11.3312,-7.423740546041055,-14.11069723557998,-98.45077777541427
-0.093,-0.7357,0.9959,-0.1796,0.7361,0.3382,-35.1575,-4.3313,-25.2962,-36.37965135497412,-4.702983276831283,-103.56985591691726
-0.0825,-0.2533,0.839,-0.1796,0.7361,0.3382,-15.6538,12.6,-34.7988,-16.847408375321155,-5.283366397883012,-101.85416063881034
-0.3415,-0.2832,0.5353,-0.1799,0.7398,0.3383,-3.8937,16.9837,-38.8325,-27.85476323596899,-20.70603034526796,-102.4798189012778
-0.3143,-0.4344,0.6936,-0.1804,0.7399,0.3358,2.4675,8.61,-42.7262,-32.04895160970089,-20.981635931525435,-104.42547516727225
-0.3177,-0.1478,1.072,-0.1804,0.7399,0.3358,11.3575,5.2937,-37.9313,-7.90566757819262,-16.680945839834678,-97.89053425903224
-0.6576,0.0465,0.9212,-0.1815,0.7362,0.3358,26.5387,5.215,-28.91,2.8657311694400454,-34.19324430567461,-84.56941362323585
-0.4814,0.0157,0.7702,-0.1815,0.7362,0.3358,26.8975,-4.655,-20.3087,1.171540953747465,-32.091170225408014,-87.48851684713051
-0.4792,0.0637,0.8942,-0.1804,0.7339,0.336,17.71,-8.8112,-13.7812,4.0681125895112995,-28.265234855441374,-88.1001358047029
-0.3214,0.0875,0.8578,-0.184,0.7279,0.3409,11.935,-5.565,-10.535,5.820287916922497,-20.75166072949291,-92.3347436193578
-0.1802,0.0084,0.9662,-0.184,0.7279,0.3409,6.7025,-3.1063,-10.22,0.5104712701420565,-11.009764551338991,-99.17940724832062
-0.1864,-0.1057,0.9278,-0.1802,0.732,0.3399,-6.0637,1.5225,-7.49,-6.48264268656086,-11.273375128058163,-99.40360415033831
-0.2078,-0.1751,0.9369,-0.1802,0.732,0.3399,-12.145,3.8763,-5.5825,-10.576083018383097,-12.234576705069884,-99.69054270030843
-0.2569,-0.2472,0.9613,-0.1827,0.7338,0.347,-20.6063,4.2788,-5.1275,-14.41171548513596,-14.3638604362292,-99.85385111364737
-0.289,-0.4193,1.0291,-0.1823,0.7339,0.3382,-17.4037,2.6688,-6.8338,-22.14902841067176,-14.56540579807768,-101.70668031752511
-0.2095,-0.2341,0.881,-0.1823,0.7339,0.3382,-2.5988,1.3562,-10.5087,-14.898063582410284,-13.031296769302683,-100.43968890026692
-0.3163,-0.2181,0.937,-0.182,0.7338,0.3393,-9.5288,0.2713,-4.6287,-13.107422840476046,-17.934428338308415,-98.73722966862884
-0.3647,-0.2257,0.8629,-0.182,0.7338,0.3393,0.3413,5.0925,-8.0325,-14.654242874173413,-21.94551165611522,-98.18844257733491
-0.3508,-0.187,0.8921,-0.1823,0.7331,0.3381,-0.3063,1.3912,-11.0687,-11.845449738224293,-21.098736321214176,-97.62264303941762
-0.3239,-0.1914,0.8793,-0.1831,0.7318,0.3406,0.3063,1.0937,-13.1337,-12.27916753084748,-19.865309481070334,-98.11419358375136
-0.3223,-0.2094,0.8611,-0.1831,0.7318,0.3406,1.1462,0.77,-13.3525,-13.664473900583841,-19.979458646448204,-98.48259549152483
-0.2394,-0.23,0.9545,-0.1833,0.7322,0.339,-5.635,0.7525,-12.53,-13.548217671184299,-14.033507913061689,-100.07761654324064
-0.1998,-0.2415,0.9256,-0.1833,0.7322,0.339,-4.1038,0.7613,-13.125,-14.62058064110581,-11.915352990743328,-100.70751279911528
-0.2258,-0.4363,0.9735,-0.1837,0.7351,0.3396,-9.8262,1.54,-14.8662,-24.11781273391799,-11.948959018673131,-102.38340149025568
-0.2434,-0.2838,0.9699,-0.1832,0.7326,0.3405,-0.945,-0.42,-16.9487,-16.328335847260348,-13.463053357023586,-100.6209905290321
-0.1376,-0.3287,0.9231,-0.1832,0.7326,0.3405,0.4638,-3.9638,-17.6662,-19.59222677275004,-8.22415239821263,-101.99960371870003
-0.0041,-0.134,1.1235,-0.1838,0.7321,0.3405,3.1763,-0.7525,-15.8812,-6.8315020580069605,-0.5985479889050717,-103.4055852380179
-0.1234,-0.1832,0.9131,-0.1838,0.7321,0.3405,7.735,4.375,-16.8787,-11.334463580615425,-7.096037353163871,-101.33408613661366
-0.2442,-0.1038,0.8525,-0.1844,0.7316,0.3392,5.0662,10.4038,-8.2775,-6.95237698722379,-14.93445181533694,-98.12245423629552
-0.6627,0.0051,0.9126,-0.1826,0.7302,0.3408,-14.7788,12.005,-0.63,0.30240952758606005,-33.26880585747517,-85.70133392127298
-0.5721,-0.0447,0.9444,-0.1826,0.7302,0.3408,-20.545,15.7762,2.5288,-2.7024107516118914,-31.703870534627846,-89.8319158220057
-0.4352,-0.1285,1.0701,-0.1794,0.7319,0.3379,-20.65,21.6737,1.435,-6.837136607399863,-24.46687648375711,-95.46218892273332
-0.2894,-0.1645,1.0929,-0.1794,0.7319,0.3379,-20.9212,33.4775,-1.0325,-8.555456258817195,-15.296327786604156,-98.55669261859907
-0.3704,-0.1489,1.0018,-0.1722,0.7346,0.3341,-25.2962,51.0737,-2.905,-8.45437456662532,-19.944502849576477,-96.27803817692376
-0.4638,-0.1569,1.0318,-0.167,0.7382,0.3285,-44.0037,55.0462,-3.78,-8.645900846523734,-23.85253982815824,-94.82749552604153
-0.6693,-0.1141,0.8901,-0.167,0.7382,0.3285,-49.0262,57.1637,-6.405,-7.30836372558798,-36.39044526416659,-89.64789370558255
-0.726,-0.2559,0.856,-0.1583,0.7454,0.323,-53.1825,57.8812,-10.0187,-16.618771919884818,-39.02974487342964,-94.41406127814064
-0.7271,-0.2709,1.1548,-0.1583,0.7454,0.323,-56.8838,46.0075,-12.0487,-13.211386161863167,-31.77418853143155,-94.26272633706915
-0.769,-0.243,1.219,-0.153,0.7534,0.325,-48.7462,6.8863,-12.3638,-11.278938575797202,-31.746283597317692,-92.84897752446439
-0.7812,-0.2474,1.2493,-0.1536,0.7607,0.315,-50.12,-5.6438,-15.5487,-11.201616990493076,-31.533597432247245,-93.30493255945939
-0.8309,-0.387,1.1607,-0.1536,0.7607,0.315,-47.3987,-19.0487,-18.7512,-18.420162394603146,-34.11251620105626,-96.55130545809402
-0.7577,-0.479,1.1797,-0.1538,0.7678,0.3162,-45.1063,-33.7313,-19.7138,-22.089180962176055,-30.819502893965005,-98.89992307368601
-0.6579,-0.5591,1.1715,-0.1566,0.7716,0.3149,-36.855,-45.2725,-16.4675,-25.504026499776877,-26.93772582860038,-100.97990769237495
-0.6104,-0.5646,1.1386,-0.1566,0.7716,0.3149,-21.315,-51.9225,-14.4637,-26.373365705050603,-25.67241653661959,-101.38859921806247
-0.5713,-0.519,1.1345,-0.1618,0.7734,0.3158,-10.2112,-57.2425,-11.025,-24.58701484991942,-24.618204745910358,-100.95111795337104
-0.5567,-0.4825,1.0588,-0.1618,0.7734,0.3158,5.0138,-61.145,-8.0062,-24.499176551240215,-25.556890996344347,-100.87377095244602
-0.4951,-0.4918,1.005,-0.1678,0.7699,0.3148,17.5175,-66.115,0.3063,-26.071393466054552,-23.88885771611721,-101.97016449262163
-0.3609,-0.5643,1.0274,-0.1706,0.7638,0.3221,33.81,-72.135,3.3163,-28.771900763593305,-17.18682429277217,-102.85494690585077
-0.2712,-0.524,0.995,-0.1706,0.7638,0.3221,49.9362,-70.35,5.3375,-27.77488756167547,-13.599055100737518,-102.45883894102968
-0.2539,-0.4573,0.9825,-0.1774,0.7515,0.3255,65.4675,-66.7538,8.4263,-24.96515612578904,-13.190637596090946,-102.24980706957619
-0.2508,-0.3596,0.9623,-0.1774,0.7515,0.3255,81.7163,-64.7413,11.1387,-20.498966957688868,-13.713356536186433,-101.23233491998202
-0.2006,-0.2156,0.9848,-0.1796,0.735,0.3325,94.3513,-64.3125,12.8887,-12.364532867219515,-11.283171935237872,-100.30296158584694
-0.1726,-0.1107,0.9922,-0.1853,0.7133,0.3347,103.11,-63.4725,14.105,-6.377560299382181,-9.82629529859007,-100.58384492240162
-0.1383,0.0679,0.9111,-0.1853,0.7133,0.3347,107.8875,-61.4425,15.365,4.242094935296603,-8.6227909464179,-100.34650558836182
-0.2106,-0.3043,0.8891,-0.1246,0.6274,0.3828,-4.6112,-0.8312,-10.2725,-18.838637256490106,-12.43689095681619,-96.90141375371086
-0.2106,-0.3043,0.8891,-0.1246,0.6274,0.3828,-4.6112,-0.8312,-10.2725,-18.893698028227238,-12.622176359313071,-96.89823480006105
-0.221,-0.3064,0.8919,-0.125,0.6264,0.3794,-5.2937,-0.49,-9.5113,-18.959298282884745,-13.160876006407255,-96.87335813302903
-0.2321,-0.307,0.8858,-0.125,0.6264,0.3794,-5.775,-0.14,-9.66,-19.11488764816132,-13.86800220040859,-96.72854115323466
-0.2433,-0.3116,0.8858,-0.1248,0.6256,0.3785,-5.9763,-0.7,-10.1325,-19.379829647529206,-14.49390259060317,-96.64029676066353
-0.2391,-0.3146,0.8879,-0.1248,0.6256,0.3785,-5.3288,-0.9713,-10.395,-19.50990101180525,-14.25446854062942,-96.73721702012277
-0.2307,-0.3143,0.8879,-0.1274,0.6274,0.3868,-4.5675,-1.7587,-10.745,-19.493051451887954,-13.785584699390778,-96.86943480453354
-0.2186,-0.3126,0.8855,-0.1274,0.6259,0.3812,-4.2175,-2.4237,-10.815,-19.444212851143455,-13.135029502399409,-97.13937786934605
-0.1915,-0.3195,0.8989,-0.1274,0.6259,0.3812,-4.7163,-1.6275,-10.0975,-19.566671074580114,-11.433904059350313,-97.57978977160096
-0.1887,-0.3207,0.8915,-0.1284,0.6277,0.3813,-3.6225,-0.945,-9.0825,-19.784700166224034,-11.272434524697543,-97.70275074190126
-0.1913,-0.3178,0.8942,-0.1284,0.6277,0.3813,-3.4825,0.385,-8.8287,-19.565810159625862,-11.390616128346256,-97.635624437682
-0.1882,-0.312,0.8916,-0.1276,0.6259,0.3842,-3.4475,1.89,-8.5575,-19.28727542597922,-11.274653754730759,-97.5153131088318
-0.1948,-0.312,0.8941,-0.1272,0.6253,0.3806,-3.6837,2.8875,-8.7412,-19.23677138736663,-11.60333319371091,-97.45771248309916
-0.2139,-0.3195,0.8883,-0.1272,0.6253,0.3806,-3.64,4.0862,-8.6887,-19.781131074126396,-12.692599178568534,-97.28465464166901
-0.2241,-0.3265,0.8876,-0.1278,0.6268,0.38,-3.5175,4.165,-8.6712,-20.19485066128708,-13.289762632970357,-97.28870660554671
-0.2336,-0.3277,0.883,-0.1278,0.6268,0.38,-3.8675,3.6663,-8.7062,-20.3605609619805,-13.889823544441935,-97.1876377176345
-0.2397,-0.3287,0.8828,-0.1271,0.6262,0.3786,-3.675,3.5613,-9.0738,-20.42206500331378,-14.252434414305295,-97.10115419883368
-0.2347,-0.3307,0.8888,-0.1271,0.6267,0.3799,-2.8175,3.2025,-9.6687,-20.40899216346223,-13.921951086854758,-97.1533594782621
-0.2326,-0.331,0.8824,-0.1271,0.6267,0.3799,-1.9075,3.22,-10.6575,-20.56137560403754,-13.86741419651702,-97.19406702552898
-0.2334,-0.3217,0.8947,-0.1267,0.6262,0.3795,-1.1112,2.9925,-11.0075,-19.778506572041973,-13.796887309662363,-97.02391191290221
-0.2373,-0.3157,0.891,-0.1267,0.6262,0.3795,-1.995,3.43,-10.01,-19.51094044439152,-14.074097174636638,-96.89592225608847
-0.2367,-0.3144,0.8899,-0.1244,0.627,0.382,-1.575,3.2987,-10.4737,-19.458343806083246,-14.078706641420261,-96.65748178201832
-0.2442,-0.3134,0.889,-0.1254,0.6236,0.3799,-0.7175,3.3688,-10.5875,-19.41922329055282,-14.496795425702523,-96.66902232590989
-0.2471,-0.3067,0.8991,-0.1254,0.6236,0.3799,-0.9713,2.0213,-10.85,-18.836859283905568,-14.575576940971397,-96.52477520386066
-0.2456,-0.3067,0.8957,-0.127,0.6232,0.3791,-0.7,1.8112,-12.0487,-18.901755483144385,-14.54452293217638,-96.69011425997327
-0.2386,-0.3052,0.8988,-0.127,0.6232,0.3791,-0.1663,1.2163,-12.8187,-18.755975740956277,-14.133454968076595,-96.76863435499376
-0.2347,-0.3026,0.8971,-0.129,0.6228,0.3854,-0.9538,1.0937,-13.055,-18.63999420581415,-13.934123448701653,-96.81420659644725
-0.2279,-0.3022,0.898,-0.125,0.6235,0.3797,-0.8487,1.365,-13.2737,-18.599500551889868,-13.546792039436967,-96.71878482322994
-0.2213,-0.2996,0.8977,-0.125,0.6235,0.3797,-0.9625,0.945,-13.5712,-18.4563478766014,-13.182015517412474,-96.78353062750534
-0.223,-0.3005,0.9026,-0.1278,0.6251,0.3778,-1.7325,0.595,-13.4925,-18.414098673251303,-13.192173705941904,-97.01616765523349
-0.2222,-0.3012,0.9002,-0.1278,0.6251,0.3778,-1.6625,1.3912,-13.125,-18.499641948737832,-13.175481962475374,-97.0379692421496
-0.2237,-0.2934,0.8982,-0.1263,0.6226,0.3821,-1.5225,1.3912,-12.04,-18.090768261725483,-13.311340426330869,-96.72438415538392
-0.2302,-0.2912,0.8953,-0.1242,0.6254,0.3791,-1.7237,1.9425,-11.9612,-18.01750285459156,-13.715863618506253,-96.48774796149507
-0.2425,-0.2902,0.8955,-0.1242,0.6254,0.3791,-2.3975,1.7762,-12.1887,-17.955829345694987,-14.405231634060748,-96.2858244779807
-0.2402,-0.2919,0.8966,-0.1254,0.6261,0.3802,-2.7388,0.8138,-12.8362,-18.033160882309037,-14.297602289011037,-96.4110229459829
-0.2374,-0.294,0.8936,-0.1254,0.6261,0.3802,-2.275,-0.2275,-13.3525,-18.211106389914704,-14.17012509780823,-96.48379314024288
-0.234,-0.2924,0.8968,-0.1263,0.6254,0.3822,-2.2313,-0.7,-13.3175,-18.058825352702033,-13.943993952230793,-96.5417387668419
-0.2214,-0.2929,0.8992,-0.126,0.6257,0.3793,-2.8087,-0.4987,-12.81,-18.042229574185313,-13.21422867502654,-96.77582094662608
-0.2205,-0.2952,0.8938,-0.126,0.6257,0.3793,-4.1475,-0.56,-12.3638,-18.27654990488772,-13.185509688332047,-96.82038198311115
-0.2216,-0.2984,0.8951,-0.1278,0.625,0.3782,-3.9813,-0.4025,-12.0225,-18.436487236487032,-13.215544302565476,-97.00671467675238
-0.2234,-0.3005,0.8962,-0.1278,0.625,0.3782,-3.7975,-0.175,-11.6025,-18.53630215497995,-13.293320867659085,-97.00608804779344
-0.225,-0.3035,0.8974,-0.1282,0.6261,0.3828,-3.395,-0.175,-11.6287,-18.685143031344428,-13.357324550812914,-96.95311353549442
-0.2277,-0.3043,0.8975,-0.129,0.6239,0.3798,-2.8963,0.0788,-11.2788,-18.72927352999767,-13.502581215852938,-97.05366705669103
-0.2219,-0.303,0.9027,-0.129,0.6239,0.3798,-2.9663,0.2275,-11.1825,-18.555240768017338,-13.137793033555855,-97.1196662902861
-0.2235,-0.3018,0.897,-0.1263,0.6247,0.3726,-2.6688,0.56,-10.3775,-18.595666315430464,-13.279488995961989,-97.0200190425347
-0.2228,-0.2992,0.894,-0.1266,0.6246,0.3775,-2.7475,0.4987,-10.675,-18.50435468873153,-13.295986130948188,-96.92291601259755
-0.2165,-0.2977,0.8956,-0.1266,0.6246,0.3775,-2.8612,1.3825,-10.64,-18.387233282531255,-12.94037287598455,-96.99627652630784
-0.2183,-0.2955,0.8927,-0.1236,0.6237,0.3796,-2.9663,1.225,-10.745,-18.31565693626165,-13.062768866708316,-96.67313084357406
-0.2228,-0.2977,0.8953,-0.1236,0.6237,0.3796,-3.2813,1.1462,-11.0075,-18.39251775772242,-13.27455130106969,-96.6317412126343
-0.2236,-0.3015,0.8962,-0.1279,0.6246,0.3809,-4.3838,1.3825,-10.8062,-18.593511210281076,-13.302953942791719,-96.96950467489557
-0.2238,-0.2995,0.8908,-0.1268,0.6249,0.3846,-3.7362,1.3825,-10.4912,-18.583422211732614,-13.389696020700649,-96.7835319851325
-0.2228,-0.295,0.8894,-0.1268,0.6249,0.3846,-3.9725,1.4,-10.6312,-18.350427763816764,-13.375576607649146,-96.74173749245712
-0.2224,-0.3042,0.894,-0.1268,0.6265,0.3804,-3.535,1.33,-10.36,-18.79076939181881,-13.258881585711766,-96.94170355566678
-0.2189,-0.3073,0.8991,-0.1268,0.6265,0.3804,-5.0313,1.3387,-9.4675,-18.86953320200384,-12.98899134236501,-97.0271469488432
-0.2191,-0.3157,0.8966,-0.1283,0.625,0.3815,-5.74,1.785,-9.4412,-19.396309141492747,-12.980292670856493,-97.22663255058426
-0.2169,-0.3237,0.9004,-0.1295,0.6248,0.3841,-5.0138,2.1788,-10.1937,-19.7729590544154,-12.784271505492471,-97.39023200892383
-0.2156,-0.3238,0.8992,-0.1295,0.6248,0.3841,-3.85,1.5575,-10.57,-19.803766579050965,-12.716408669594818,-97.4104265610467
-0.2189,-0.3111,0.8958,-0.1274,0.6219,0.3801,-2.555,1.9075,-10.605,-19.153015502658832,-12.982571104796266,-97.14438424158502
-0.2178,-0.3016,0.9001,-0.1274,0.6219,0.3801,-2.2575,2.38,-11.235,-18.52614595267654,-12.925539899622942,-97.0423408275501
-0.2187,-0.2949,0.8998,-0.1287,0.6257,0.3814,-2.4325,2.3888,-11.445,-18.14691567841117,-13.00072322141371,-97.00793076092413
-0.2218,-0.2901,0.8983,-0.1271,0.627,0.3791,-2.4938,2.59,-11.4187,-17.89810870641162,-13.209580407174698,-96.81985459362166
-0.2207,-0.29,0.8987,-0.1271,0.627,0.3791,-3.3338,2.7562,-11.3837,-17.884317543299797,-13.157746291002011,-96.83517338448378
-0.232,-0.3022,0.894,-0.1252,0.6257,0.3798,-4.2962,3.255,-11.41,-18.674974495035443,-13.772163452937246,-96.66839455111322
-0.2366,-0.3079,0.8901,-0.1252,0.6257,0.3798,-4.13,3.1238,-11.0513,-19.08036309321839,-14.081564592024769,-96.68130975816179
-0.2375,-0.312,0.8904,-0.1266,0.6267,0.3774,-4.515,2.8175,-10.9375,-19.31013163880909,-14.126535167814803,-96.87938945783328
-0.2376,-0.3124,0.8896,-0.127,0.6259,0.3791,-4.5938,1.3912,-9.8437,-19.349602655990388,-14.143073203487837,-96.88086065272371
-0.2373,-0.311,0.8913,-0.127,0.6259,0.3791,-3.5525,1.645,-9.87,-19.23560887518158,-14.112275938196532,-96.86442563462244
-0.2373,-0.3179,0.8923,-0.1267,0.6249,0.3802,-3.4738,1.225,-10.0187,-19.60858455501569,-14.066761333922766,-96.9122872855236
-0.2356,-0.3217,0.8951,-0.1267,0.6249,0.3802,-3.0538,0.5425,-9.3975,-19.768117244166724,-13.920143746205774,-96.98254092319601
-0.2314,-0.3211,0.8977,-0.1287,0.627,0.382,-3.99,0.5163,-8.855,-19.681923218280787,-13.6569150120047,-97.13760094487468
-0.2336,-0.3224,0.8962,-0.1255,0.6262,0.3825,-3.9025,0.4112,-8.8112,-19.785497523656456,-13.77439562438052,-96.87443137873352
-0.2325,-0.3177,0.8996,-0.1255,0.6262,0.3825,-2.7825,-0.105,-9.03,-19.45182244215959,-13.699838916411002,-96.82461255918827
-0.2354,-0.3093,0.8894,-0.127,0.6273,0.3797,-2.6688,0.2013,-9.6075,-19.176415297556098,-14.018401403383965,-96.85355536705475
-0.2358,-0.3044,0.8944,-0.127,0.6273,0.3797,-3.2462,0.0875,-9.975,-18.79639364414824,-14.013924482376732,-96.77793712165935
-0.2316,-0.3002,0.893,-0.1261,0.627,0.3754,-3.4738,-0.5688,-10.5087,-18.58162339093868,-13.821207889792351,-96.8056577867694
-0.2278,-0.3042,0.8901,-0.1261,0.6258,0.3827,-2.73,-0.9975,-11.2788,-18.867661888309314,-13.623458257362225,-96.76733842810152
-0.2255,-0.3104,0.8884,-0.1269,0.6258,0.3827,-3.2288,-0.4987,-11.2962,-19.25808411596865,-13.4825821184475,-96.94318432123342
-0.2172,-0.3172,0.8921,-0.1283,0.6256,0.3814,-3.4475,-0.1312,-11.5062,-19.57288197169986,-12.948433717428134,-97.27495835981154
-0.2161,-0.3202,0.8927,-0.1283,0.6256,0.3814,-2.4763,0.2888,-12.2325,-19.73187854830117,-12.842027435383628,-97.32582889046411
-0.2169,-0.3174,0.8936,-0.1281,0.6265,0.3818,-3.0538,0.2362,-11.9875,-19.55507694048097,-12.881310252166353,-97.25398456229249
-0.2219,-0.3143,0.8891,-0.128,0.627,0.378,-2.6688,-0.0438,-11.8562,-19.468887024110153,-13.223106535339028,-97.21862090671026
-0.2233,-0.3106,0.8932,-0.128,0.627,0.378,-2.6163,0.105,-12.0925,-19.175228423543615,-13.282728060306653,-97.14911414310987
-0.2255,-0.3026,0.8913,-0.1271,0.6255,0.3795,-2.2838,0.5163,-11.9263,-18.753563077468705,-13.46261832191725,-96.92312912946564
-0.2241,-0.2989,0.8999,-0.1271,0.6255,0.3795,-2.065,0.7437,-12.1012,-18.374705285571938,-13.305588593171846,-96.89174080338664
-0.2161,-0.2976,0.9008,-0.1282,0.6251,0.3785,-1.8463,0.0788,-12.4687,-18.2823797655596,-12.856419898881224,-97.10054797273615
-0.2087,-0.298,0.8999,-0.1284,0.6258,0.3842,-1.9075,0.3325,-11.5062,-18.322086473412362,-12.438700378327926,-97.1186857101383
-0.2092,-0.2996,0.8963,-0.1284,0.6258,0.3842,-2.38,0.9713,-11.5937,-18.482497475665816,-12.479672118156781,-97.13085975810382
-0.2108,-0.3032,0.8994,-0.1294,0.6261,0.3813,-2.975,1.3737,-12.18,-18.629313148019865,-12.519709494736341,-97.2793899662938
-0.2195,-0.3045,0.8988,-0.1294,0.6261,0.3813,-2.8087,1.8112,-11.7163,-18.715406708087432,-12.99546850548258,-97.1679645086339
-0.2214,-0.302,0.8966,-0.1274,0.6254,0.376,-3.1675,1.9512,-11.2525,-18.615205841567388,-13.1611720795717,-97.06619064583273
-0.2246,-0.2997,0.8976,-0.1316,0.6266,0.3804,-2.4763,1.715,-11.48,-18.464028181071996,-13.341115831469052,-97.21910980896907
-0.2207,-0.3001,0.9037,-0.1316,0.6266,0.3804,-2.5288,1.6712,-11.7163,-18.3704777533551,-13.065340976232118,-97.27946252774011
-0.218,-0.299,0.8941,-0.1268,0.6254,0.3802,-2.1263,1.2862,-10.255,-18.490397063461753,-13.022328154130701,-96.94982202481985
-0.2162,-0.2999,0.8999,-0.1268,0.6254,0.3802,-2.7213,1.1987,-9.8175,-18.4312693495969,-12.84964542584357,-96.98444117952597
-0.22,-0.2997,0.8969,-0.129,0.6265,0.3884,-3.8063,1.26,-10.0012,-18.476991481750282,-13.083247990870309,-96.92846586626743
-0.2223,-0.301,0.8966,-0.1297,0.625,0.3809,-3.3688,1.2687,-9.6425,-18.557364003135522,-13.219220399469961,-97.11962742935785
-0.2255,-0.3043,0.9023,-0.1297,0.625,0.3809,-2.905,0.8663,-9.1437,-18.63645174132319,-13.317424101362965,-97.11072976662487
-0.2345,-0.3055,0.8977,-0.1297,0.6247,0.3802,-2.9838,1.3825,-8.9075,-18.793790522263183,-13.859113094728768,-97.01296881989215
-0.235,-0.2968,0.8971,-0.1297,0.6247,0.3802,-2.4237,1.5487,-8.8112,-18.307635348121636,-13.960120222657938,-96.89092806062794
-0.2363,-0.2916,0.9013,-0.1271,0.6249,0.3808,-2.7475,1.1287,-8.8462,-17.928990444500126,-14.003907166176134,-96.58698004633878
-0.2388,-0.2956,0.8928,-0.1278,0.6253,0.3798,-3.7888,0.0875,-9.7912,-18.318426190356348,-14.23491994333886,-96.67995287519456
-0.2381,-0.3006,0.8895,-0.1278,0.6253,0.3798,-3.2025,-0.84,-10.1937,-18.671463567034326,-14.229888239844366,-96.76088038618548
-0.2269,-0.3016,0.8942,-0.1282,0.6254,0.381,-3.3863,-1.4525,-10.8238,-18.63854340186557,-13.552981188125742,-96.94160231523621
-0.2137,-0.3059,0.8908,-0.1282,0.6254,0.381,-4.13,-1.8112,-9.7125,-18.95168218343299,-12.819180494412874,-97.19012180253725
-0.2062,-0.3096,0.8972,-0.1311,0.625,0.382,-4.235,-1.715,-8.6538,-19.037994554109176,-12.283484100429835,-97.5424910982171
-0.2017,-0.3124,0.8966,-0.1286,0.6259,0.3802,-3.8588,-0.8312,-8.715,-19.209327295787034,-12.007443764455777,-97.47631621723629
-0.2015,-0.3129,0.8916,-0.1286,0.6259,0.3802,-4.4975,0.21,-7.84,-19.33781389562764,-12.036318329989275,-97.48825602723198
-0.2143,-0.3067,0.8985,-0.1281,0.6255,0.3806,-4.0075,0.595,-7.8313,-18.848337808670674,-12.684010327500406,-97.18644361471632
-0.2196,-0.3056,0.891,-0.1281,0.6255,0.3806,-3.01,0.9625,-8.6187,-18.931023304227423,-13.099770612874552,-97.10121218962695
-0.2252,-0.3013,0.8899,-0.1293,0.6236,0.3801,-3.2638,0.8225,-9.1612,-18.705474651555217,-13.459220670577164,-97.07471515296227
-0.2297,-0.2954,0.8959,-0.129,0.6254,0.3813,-3.1063,0.49,-9.1087,-18.24972950803754,-13.673232782814338,-96.87431953340162
-0.2247,-0.2949,0.8991,-0.129,0.6254,0.3813,-3.0713,0.315,-9.24,-18.159429434956508,-13.37474025180655,-96.94272907738336
-0.2112,-0.2993,0.8947,-0.1306,0.6244,0.3817,-2.6688,0.0088,-9.7475,-18.49560418107111,-12.656665740480703,-97.32129464991358
