AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.1469,0.9724,0.0763,-0.3623,0.1899,0.0098,-2.1875,1.0587,-15.7062,0,0,0,1.6194671755476642
-0.1415,0.9497,0.0708,-0.3638,0.1927,0.0088,-2.3363,1.1287,-15.7325,0,0,0,1.6315501499533187
-0.1473,0.974,0.0764,-0.3638,0.1927,0.0088,-2.3363,0.9713,-15.6975,0,0,0,1.6436540052789796
-0.1438,0.973,0.0778,-0.3623,0.1928,0.0084,-3.0538,0.9713,-15.6975,0,0,0,1.6557514901544692
-0.1471,0.9745,0.0769,-0.3623,0.1928,0.0084,-3.2725,1.4962,-15.4525,0,0,0,1.6678709176916604
-0.1455,0.974,0.0794,-0.3625,0.1925,0.0063,-2.1525,0.735,-15.47,0,0,0,1.679970172136642
-0.146,0.975,0.0723,-0.3618,0.1934,0.0062,-2.4588,1.3037,-15.3912,0,0,0,1.6893623391726766
-0.1453,0.9737,0.0767,-0.3618,0.1934,0.0062,-2.5988,1.1812,-15.82,0,0,0,1.7014226630888332
-0.1441,0.9734,0.0796,-0.3647,0.193,0.005,-1.7587,1.19,-15.9425,0,0,0,1.7135498767317892
-0.1448,0.9732,0.0774,-0.3647,0.193,0.005,-2.1525,1.1112,-16.1262,0,0,0,1.7256409911571073
-0.1457,0.9748,0.0748,-0.3632,0.1915,0.0055,-1.6538,1.47,-16.2225,0,0,0,1.7377791761309143
-0.1474,0.9744,0.0766,-0.3594,0.1921,0.0071,-2.4063,0.8575,-15.4525,0,0,0,1.7498179112992676
-0.1448,0.9732,0.076,-0.3594,0.1921,0.0071,-3.1238,0.7613,-15.4,0,0,0,1.7619536188757854
-0.148,0.9762,0.0748,-0.3604,0.1928,0.0034,-2.31,1.2775,-15.8638,0,0,0,1.77133693806436
-0.1424,1.0032,0.1055,-0.3604,0.1928,0.0034,-1.9775,1.4262,-15.75,0,0,0,1.7837476367399434
-0.1255,1.0019,0.0476,-0.3624,0.1936,0.0066,-3.9725,1.1987,-17.325,0,0,0,1.7955892418668817
-0.0922,1.0197,0.0206,-0.3624,0.1936,0.003,-8.33,2.5375,-22.0237,0,0,0,1.807694158934238
-0.1848,0.9397,0.115,-0.3618,0.1905,0.003,-8.2163,3.9813,-20.72,0,0,0,1.8197580219893783
-0.1942,0.8968,0.0972,-0.357,0.1924,0.006,-6.195,1.4437,-19.355,0,0,0,1.8318604616594456
-0.1675,0.9579,0.0856,-0.357,0.1924,0.006,-1.7762,-0.28,-17.2462,0,0,0,1.8440326223674999
-0.1407,0.9786,0.0787,-0.3616,0.1918,0.0036,-0.56,1.3737,-13.9212,0,0,0,1.856033134834825
-0.1408,0.9889,0.0773,-0.3616,0.1918,0.0036,-2.2925,1.4962,-14.1312,0,0,0,1.865496084650542
-0.1474,0.9755,0.0738,-0.3621,0.1918,0.0074,-2.2488,0.77,-15.575,0,0,0,1.877780789978291
-0.1443,0.9779,0.0765,-0.3594,0.191,0.0038,-2.2488,0.3413,-15.26,0,0,0,1.8897275075330573
-0.1487,0.9814,0.0758,-0.3594,0.191,0.0038,-2.1788,0.7437,-15.2163,0,0,0,1.9018203915278675
-0.1412,0.972,0.083,-0.3577,0.1926,0.0075,-2.2925,1.4437,-15.3212,0,0,0,1.9138824850135159
-0.1525,0.976,0.074,-0.3577,0.1926,0.0075,-3.2288,1.1025,-15.5662,0,0,0,1.9260033282063007
-0.1518,0.9688,0.0839,-0.3605,0.1941,0.0061,-3.4563,1.2775,-15.8725,0,0,0,1.9381347888160376
-0.1535,0.9673,0.0828,-0.3624,0.1909,0.0066,-2.975,1.3825,-15.8463,0,0,0,1.9474993505679965
-0.1407,0.9718,0.0856,-0.3624,0.1909,0.0066,-2.5113,0.9975,-15.6625,0,0,0,1.9595628597092385
-0.1436,0.9794,0.0786,-0.3618,0.1911,0.0054,-2.6775,1.085,-15.3387,0,0,0,1.9717622717874705
-0.1474,0.9755,0.0746,-0.3618,0.1911,0.0054,-1.89,1.1725,-15.575,0,0,0,1.9837949904195509
-0.149,0.9694,0.0839,-0.3615,0.1959,0.0038,-2.6163,1.2775,-16.4062,0,0,0,1.9959084014204689
-0.1533,0.9758,0.0788,-0.364,0.1918,0.0074,-2.7213,0.9625,-15.925,0,0,0,2.0079804044952727
-0.1469,0.9728,0.0856,-0.364,0.1918,0.0074,-2.485,1.2512,-15.1025,0,0,0,2.0200994781185653
-0.148,0.9753,0.0745,-0.3634,0.1919,0.0058,-2.8087,1.295,-15.785,0,0,0,2.032158386379128
-0.1479,0.9733,0.0825,-0.3634,0.1919,0.0058,-2.9575,1.33,-16.0475,0,0,0,2.04159797787755
-0.1505,0.9712,0.0814,-0.363,0.1915,0.0046,-3.1763,1.4175,-15.96,0,0,0,2.0537237758649125
-0.1509,0.9709,0.0767,-0.3639,0.193,0.0066,-2.9663,1.2337,-15.8987,0,0,0,2.0657901163173418
-0.1454,0.9706,0.0788,-0.3639,0.193,0.0066,-3.43,1.1112,-15.9425,0,0,0,2.0779038812321584
-0.1479,0.9765,0.0815,-0.3623,0.191,0.0063,-2.9488,1.5137,-16.0387,0,0,0,2.089999950452054
-0.15,0.9731,0.0794,-0.3623,0.191,0.0063,-2.6163,1.47,-15.8025,0,0,0,2.1021342423729785
-0.1462,0.9675,0.0816,-0.3604,0.1915,0.0016,-2.3888,1.1812,-15.7587,0,0,0,2.11419562803083
-0.1455,0.974,0.0791,-0.3601,0.1918,0.0081,-2.03,1.3562,-15.785,0,0,0,2.1235700993719444
