AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
-0.5488,0.9179,-0.0348,0.3538,0.2849,0.0561,-0.9887,-1.5313,-6.02,0,0,0,0.01599999999598367
-0.5495,0.917,-0.0334,0.3538,0.2849,0.0561,-0.6825,-1.3563,-5.7225,0,0,0,0.01599999999598367
-0.5463,0.9174,-0.0375,0.3526,0.2836,0.0532,-0.6825,-1.3563,-5.7225,0,0,0,0.030999999995401595
-0.5463,0.9174,-0.0375,0.3526,0.2836,0.0532,-0.7788,-1.6538,-5.8888,0,0,0,0.030999999995401595
-0.549,0.9167,-0.0357,0.3526,0.2836,0.0532,-0.7788,-1.6538,-5.8888,0,0,0,0.030999999995401595
-0.5463,0.9165,-0.0317,0.3522,0.2847,0.0508,-0.9013,-1.575,-6.265,0,0,0,0.030999999995401595
-0.5463,0.9165,-0.0317,0.3522,0.2847,0.0508,-0.8662,-1.4963,-6.2825,0,0,0,0.046999999998661224
-0.546,0.916,-0.0344,0.3522,0.2847,0.0508,-0.8662,-1.4963,-6.2825,0,0,0,0.046999999998661224
-0.5467,0.9169,-0.0354,0.3518,0.2849,0.046,-0.77,-1.645,-6.405,0,0,0,0.046999999998661224
-0.5467,0.9169,-0.0354,0.3518,0.2849,0.046,-0.77,-1.645,-6.405,0,0,0,0.0629999999946449
-0.5488,0.9168,-0.0353,0.3518,0.2849,0.046,-0.8575,-1.4088,-6.6238,0,0,0,0.0629999999946449
-0.5464,0.919,-0.0356,0.3532,0.2846,0.0488,-0.7525,-1.7938,-6.2387,0,0,0,0.07800000000133878
-0.5464,0.919,-0.0356,0.3532,0.2846,0.0488,-0.7525,-1.7938,-6.2387,0,0,0,0.07800000000133878
-0.5459,0.9166,-0.0333,0.3532,0.2846,0.0488,-0.7875,-1.5225,-6.0462,0,0,0,0.07800000000133878
-0.5494,0.9167,-0.0337,0.3535,0.2843,0.0453,-0.7875,-1.5225,-6.0462,0,0,0,0.09399999999732245
-0.5494,0.9167,-0.0337,0.3535,0.2843,0.0453,-1.0762,-1.4787,-6.2475,0,0,0,0.09399999999732245
-0.5444,0.9159,-0.034,0.3535,0.2843,0.0453,-0.9363,-1.68,-5.9325,0,0,0,0.10899999999674037
-0.5488,0.9185,-0.0337,0.3534,0.2846,0.0527,-0.9363,-1.68,-5.9325,0,0,0,0.10899999999674037
-0.5488,0.9185,-0.0337,0.3534,0.2846,0.0527,-0.6388,-1.715,-6.1075,0,0,0,0.12499999999272404
-0.55,0.9182,-0.0367,0.3534,0.2846,0.0519,-0.6388,-1.715,-5.6962,0,0,0,0.12499999999272404
-0.5514,0.9179,-0.0357,0.3525,0.2842,0.0519,-0.805,-1.9688,-5.6962,0,0,0,0.12499999999272404
-0.5514,0.9179,-0.0357,0.3525,0.2842,0.0519,-1.1725,-1.75,-6.0287,0,0,0,0.14099999999598367
-0.5464,0.9172,-0.0324,0.3525,0.2839,0.052,-1.1725,-1.75,-6.0287,0,0,0,0.14099999999598367
-0.5449,0.9144,-0.0359,0.3516,0.2839,0.052,-0.7088,-1.5662,-6.02,0,0,0,0.1559999999954016
-0.5449,0.9144,-0.0359,0.3516,0.2839,0.052,-0.7262,-1.4262,-6.0988,0,0,0,0.1559999999954016
-0.5496,0.9177,-0.0346,0.3548,0.2849,0.049,-0.7262,-1.4262,-6.0988,0,0,0,0.1559999999954016
-0.5456,0.9179,-0.0364,0.3548,0.2849,0.049,-0.665,-1.435,-6.0813,0,0,0,0.17199999999138527
-0.5456,0.9179,-0.0364,0.3548,0.2849,0.049,-0.665,-1.435,-6.0813,0,0,0,0.17199999999138527
-0.5453,0.9173,-0.0359,0.3534,0.2852,0.0458,-0.9275,-1.8025,-6.2213,0,0,0,0.18699999999807915
-0.5492,0.918,-0.0354,0.3534,0.2852,0.0458,-0.8925,-1.645,-6.5363,0,0,0,0.18699999999807915
-0.5492,0.918,-0.0332,0.3534,0.2852,0.0458,-0.8925,-1.645,-6.5363,0,0,0,0.20299999999406282
-0.5475,0.918,-0.0332,0.3518,0.2855,0.0478,-0.7962,-1.6187,-6.2825,0,0,0,0.20299999999406282
-0.5461,0.9155,-0.0345,0.3518,0.2855,0.0478,-0.7962,-1.6187,-6.2825,0,0,0,0.20299999999406282
-0.5461,0.9155,-0.0363,0.3518,0.2855,0.0478,-0.91,-1.925,-6.1512,0,0,0,0.21899999999732245
