AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
0.2769,0.8975,-0.318,0.0558,0.1339,-0.074,-28.7262,-25.4888,-12.3813,0,0,0,0.0
0.2686,0.9068,-0.3035,0.0558,0.1339,-0.074,-26.3113,-22.4525,-15.7325,0,0,0,0.014999999999417923
0.2686,0.9068,-0.3035,0.0578,0.1326,-0.067,-23.94,-18.4013,-18.2787,0,0,0,0.014999999999417923
0.2564,0.9107,-0.3009,0.0578,0.1326,-0.067,-23.94,-18.4013,-20.685,0,0,0,0.030999999995401595
0.2394,0.9196,-0.2907,0.0578,0.1326,-0.0618,-21.6912,-14.6562,-20.685,0,0,0,0.030999999995401595
0.2164,0.9329,-0.2845,0.0603,0.1335,-0.0618,-19.215,-11.655,-22.6537,0,0,0,0.046999999998661224
0.198,0.943,-0.2705,0.0603,0.1335,-0.0618,-18.3663,-9.3975,-23.4063,0,0,0,0.046999999998661224
0.1809,0.9444,-0.2644,0.064,0.1335,-0.0622,-18.3663,-9.3975,-23.4063,0,0,0,0.062000000005355105
0.1809,0.9444,-0.2644,0.064,0.1335,-0.0622,-17.9375,-7.6388,-23.205,0,0,0,0.062000000005355105
0.1593,0.9536,-0.2607,0.0662,0.1332,-0.0579,-17.955,-5.9675,-22.9688,0,0,0,0.07800000000133878
0.1399,0.9612,-0.2527,0.0662,0.1332,-0.0579,-17.1063,-4.9,-22.89,0,0,0,0.07800000000133878
0.1175,0.9669,-0.2488,0.0662,0.1332,-0.0579,-17.1063,-4.9,-22.89,0,0,0,0.0930000000007567
0.106,0.9644,-0.2469,0.07,0.1351,-0.0667,-16.1087,-4.6375,-23.6163,0,0,0,0.0930000000007567
0.106,0.9644,-0.2469,0.07,0.1351,-0.0667,-15.26,-4.9088,-24.1063,0,0,0,0.10899999999674037
0.1014,0.9659,-0.2456,0.0734,0.1361,-0.0515,-14.6475,-5.285,-24.2813,0,0,0,0.10899999999674037
0.0903,0.9659,-0.2434,0.0734,0.1361,-0.0515,-14.6475,-5.285,-24.2813,0,0,0,0.125
0.0873,0.9649,-0.2367,0.0734,0.1361,-0.0515,-13.58,-5.5037,-23.6075,0,0,0,0.125
0.0832,0.9686,-0.2435,0.0764,0.1361,-0.0366,-11.9963,-5.5563,-23.0562,0,0,0,0.13999999999941792
0.0808,0.9743,-0.2401,0.0764,0.1361,-0.0366,-9.7913,-5.5825,-22.5575,0,0,0,0.13999999999941792
0.0808,0.9743,-0.2401,0.0806,0.1362,-0.0486,-9.7913,-5.5825,-22.5575,0,0,0,0.15600000000267755
0.0934,0.9753,-0.2421,0.0806,0.1362,-0.0486,-8.225,-5.285,-21.7525,0,0,0,0.15600000000267755
0.1112,0.974,-0.2377,0.0806,0.1362,-0.0486,-6.6762,-4.4187,-20.125,0,0,0,0.17100000000209548
0.1224,0.9725,-0.2377,0.0817,0.1378,-0.0561,-4.5937,-2.275,-18.2875,0,0,0,0.17100000000209548
0.1231,0.9744,-0.2477,0.0817,0.1378,-0.0561,-4.5937,-2.275,-18.2875,0,0,0,0.18699999999807915
0.1231,0.9744,-0.2477,0.0822,0.1357,-0.0509,-2.6513,0.56,-16.4587,0,0,0,0.18699999999807915
0.1211,0.975,-0.2486,0.0822,0.1357,-0.0509,-1.0588,3.36,-15.3387,0,0,0,0.20300000000133878
0.1173,0.9733,-0.2563,0.0822,0.1357,-0.0487,-1.0588,3.36,-14.7,0,0,0,0.20300000000133878
0.1087,0.9672,-0.2639,0.0853,0.1395,-0.0487,1.2425,5.285,-14.7,0,0,0,0.21799999999348074
0.1048,0.9674,-0.2659,0.0853,0.1395,-0.0487,2.5725,6.895,-14.14,0,0,0,0.21799999999348074
0.1003,0.9634,-0.2714,0.0848,0.1398,-0.045,3.5263,7.805,-13.3612,0,0,0,0.23399999999674037
0.1003,0.9634,-0.2714,0.0848,0.1398,-0.045,3.5263,7.805,-13.3612,0,0,0,0.24900000000343425
0.0954,0.9572,-0.2818,0.0862,0.1402,-0.049,5.0487,8.5925,-13.2037,0,0,0,0.25
0.0873,0.9555,-0.2912,0.0862,0.1402,-0.049,6.4575,8.295,-13.1163,0,0,0,0.25
0.0873,0.9539,-0.2896,0.0862,0.1402,-0.049,7.315,7.6038,-11.9525,0,0,0,0.26599999999598367
0.0905,0.9491,-0.2922,0.0838,0.143,-0.05,7.315,7.6038,-11.9525,0,0,0,0.2819999999992433
0.0905,0.9491,-0.2922,0.0838,0.143,-0.05,7.91,7.8575,-10.8588,0,0,0,0.2819999999992433
0.0935,0.9447,-0.3005,0.0862,0.1421,-0.0574,8.0325,7.91,-9.6775,0,0,0,0.2970000000059372
0.0937,0.9394,-0.3035,0.0862,0.1421,-0.0574,9.03,7.6825,-8.5575,0,0,0,0.2970000000059372
0.0927,0.9337,-0.3049,0.0862,0.1421,-0.0574,9.03,7.6825,-8.5575,0,0,0,0.2970000000059372
0.0975,0.9245,-0.3132,0.0859,0.142,-0.0536,9.2225,7.7263,-7.2537,0,0,0,0.31300000000192085
0.0975,0.9198,-0.3183,0.0859,0.142,-0.0536,10.2725,8.1812,-6.1163,0,0,0,0.3280000000013388
0.0982,0.9198,-0.3183,0.0855,0.141,-0.058,11.62,8.5837,-5.39,0,0,0,0.3280000000013388
0.1094,0.9206,-0.3224,0.0855,0.141,-0.058,11.62,8.5837,-5.39,0,0,0,0.34399999999732245
0.1144,0.9216,-0.3284,0.0855,0.141,-0.058,12.8625,8.4875,-4.5937,0,0,0,0.34399999999732245
0.123,0.9258,-0.3278,0.0886,0.142,-0.0579,13.16,8.0063,-3.29,0,0,0,0.3600000000005821
0.136,0.9379,-0.3229,0.0886,0.142,-0.0579,13.16,8.0063,-2.485,0,0,0,0.3600000000005821
0.136,0.9379,-0.3229,0.083,0.1437,-0.0677,13.1687,7.6737,-2.485,0,0,0,0.375
0.1484,0.9474,-0.3151,0.083,0.1437,-0.0677,12.8363,7.665,-1.8112,0,0,0,0.375
0.1559,0.9546,-0.3128,0.083,0.1437,-0.0677,12.6175,8.8462,-2.415,0,0,0,0.39099999999598367
0.1598,0.9582,-0.3077,0.0845,0.1435,-0.0656,12.6175,8.8462,-2.415,0,0,0,0.39099999999598367
0.1621,0.9618,-0.317,0.0845,0.1435,-0.0656,12.7225,9.59,-3.1325,0,0,0,0.40600000000267755
0.1621,0.9655,-0.3118,0.0814,0.1431,-0.0737,12.11,9.8787,-3.6312,0,0,0,0.40600000000267755
0.166,0.9655,-0.3118,0.0814,0.1431,-0.0737,10.675,10.325,-4.1125,0,0,0,0.4219999999986612
