AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
0.2968,0.9032,-0.2962,0.0124,0.1405,-0.1195,-6.8513,-2.9225,-7.6912,0,0,0,0.0
0.3062,0.9019,-0.294,0.0124,0.1405,-0.1195,-7.21,-2.345,-6.7463,0,0,0,0.0
0.3073,0.8996,-0.2866,0.0124,0.1402,-0.1218,-7.1663,-1.9425,-6.5625,0,0,0,0.01599999999598367
0.3135,0.9029,-0.2862,0.0142,0.1402,-0.1218,-7.1663,-1.9425,-6.5625,0,0,0,0.01599999999598367
0.3187,0.9126,-0.2848,0.0142,0.1402,-0.1218,-7.77,-1.4525,-6.6762,0,0,0,0.030999999995401595
0.3206,0.9091,-0.277,0.0124,0.1407,-0.1252,-8.155,-0.9887,-6.65,0,0,0,0.030999999995401595
0.3206,0.9091,-0.277,0.0124,0.1407,-0.1252,-8.155,-0.9887,-6.8425,0,0,0,0.046999999998661224
0.3201,0.9089,-0.2697,0.0147,0.1386,-0.1234,-8.9687,-1.1287,-6.8425,0,0,0,0.0629999999946449
0.3237,0.9139,-0.263,0.0147,0.1386,-0.1234,-9.94,-1.3737,-7.315,0,0,0,0.0629999999946449
0.3249,0.9243,-0.2626,0.0147,0.1386,-0.1234,-11.1912,-1.0237,-8.1287,0,0,0,0.0629999999946449
0.3173,0.9273,-0.2528,0.0186,0.1404,-0.1082,-11.1912,-1.0237,-8.1287,0,0,0,0.07799999999406282
0.3173,0.9273,-0.2528,0.0186,0.1404,-0.1082,-12.5562,-0.63,-9.3188,0,0,0,0.07799999999406282
0.3054,0.923,-0.2516,0.0168,0.141,-0.1171,-13.0113,-1.19,-10.4563,0,0,0,0.09399999999732245
0.2896,0.9307,-0.245,0.0168,0.141,-0.1171,-11.3837,-0.735,-13.09,0,0,0,0.09399999999732245
0.2573,0.9411,-0.2808,0.0168,0.141,-0.1171,-11.3837,-0.735,-13.09,0,0,0,0.10899999999674037
0.2492,0.9365,-0.2509,0.0181,0.139,-0.1183,-11.445,-3.3075,-15.7675,0,0,0,0.10899999999674037
0.2447,0.9409,-0.2418,0.0181,0.139,-0.1183,-12.0312,-5.8187,-17.8412,0,0,0,0.125
0.2447,0.9409,-0.2418,0.0198,0.1382,-0.1144,-11.375,-6.6762,-21.28,0,0,0,0.125
0.2306,0.9473,-0.2442,0.0198,0.1382,-0.1144,-11.375,-6.6762,-21.28,0,0,0,0.14099999999598367
0.2156,0.9511,-0.2497,0.0198,0.1382,-0.1144,-10.4125,-7.5862,-24.8412,0,0,0,0.14099999999598367
