AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
0.2122,0.9403,-0.2858,0.0397,0.1346,-0.0888,-0.6037,-1.9688,-5.8888,0,0,0,0.006000000001222361
0.2123,0.9405,-0.2826,0.0397,0.1346,-0.0888,-0.6037,-1.9688,-5.8888,0,0,0,0.010999999998603016
0.2111,0.939,-0.288,0.0392,0.1356,-0.0896,-0.6913,-1.715,-5.9675,0,0,0,0.01900000000023283
0.2111,0.939,-0.288,0.0392,0.1356,-0.0896,-0.6388,-1.9425,-5.8275,0,0,0,0.027000000001862645
0.2114,0.9412,-0.2865,0.0399,0.1357,-0.089,-0.6388,-1.9425,-5.6525,0,0,0,0.03500000000349246
0.2098,0.9415,-0.2863,0.0399,0.1357,-0.089,-0.2887,-1.6975,-5.6525,0,0,0,0.043000000005122274
0.2094,0.9394,-0.2861,0.0399,0.1357,-0.089,-0.0088,-1.7938,-5.9938,0,0,0,0.05099999999947613
0.2095,0.9399,-0.2891,0.0394,0.1354,-0.1017,0.1925,-1.5488,-5.67,0,0,0,0.059000000001105946
0.2095,0.9399,-0.2891,0.0394,0.1354,-0.1017,0.1925,-1.5488,-5.67,0,0,0,0.06700000000273576
0.2092,0.9415,-0.2893,0.04,0.1358,-0.0864,-0.28,-1.785,-5.1975,0,0,0,0.07600000000093132
0.21,0.9414,-0.2849,0.04,0.1358,-0.0864,0.2275,-1.9775,-5.3987,0,0,0,0.08400000000256114
0.2109,0.9416,-0.2838,0.04,0.1358,-0.0864,-0.035,-1.8112,-5.3637,0,0,0,0.09200000000419095
0.2081,0.9421,-0.2868,0.041,0.134,-0.0855,-0.035,-1.8112,-5.3637,0,0,0,0.10100000000238651
0.2075,0.9416,-0.2885,0.041,0.134,-0.0855,-0.0175,-1.8025,-5.1887,0,0,0,0.10699999999633292
0.2075,0.9416,-0.2885,0.0406,0.1358,-0.0874,-0.2713,-1.8813,-5.4425,0,0,0,0.11600000000180444
0.2079,0.9435,-0.2859,0.0406,0.1358,-0.0874,-0.245,-2.3363,-5.1363,0,0,0,0.12299999999959255
0.2103,0.9424,-0.2843,0.0406,0.1358,-0.0874,-0.245,-2.3363,-5.1363,0,0,0,0.13200000000506407
0.21,0.9434,-0.288,0.0407,0.1358,-0.09,-0.56,-2.1088,-5.1275,0,0,0,0.13900000000285218
0.2095,0.9429,-0.2843,0.0407,0.1358,-0.09,-0.8925,-1.855,-5.2937,0,0,0,0.14800000000104774
0.2095,0.9429,-0.2843,0.0409,0.1357,-0.0916,-0.665,-2.1525,-5.6087,0,0,0,0.15499999999883585
0.2095,0.9405,-0.2863,0.0409,0.1357,-0.0916,-0.665,-2.1525,-5.6087,0,0,0,0.16300000000046566
0.2106,0.9402,-0.2901,0.0409,0.1357,-0.0898,-0.455,-2.0213,-5.2762,0,0,0,0.17100000000209548
0.2118,0.9392,-0.2855,0.0414,0.1346,-0.0898,-0.1312,-1.9688,-5.2238,0,0,0,0.1790000000037253
0.2098,0.9397,-0.2849,0.0414,0.1346,-0.0898,-0.1312,-2.0912,-5.215,0,0,0,0.18699999999807915
0.2099,0.9388,-0.2844,0.0429,0.1362,-0.0866,-0.3938,-2.0912,-5.215,0,0,0,0.19499999999970896
0.2099,0.9388,-0.2844,0.0429,0.1362,-0.0866,-0.3413,-1.8375,-5.425,0,0,0,0.20300000000133878
0.2102,0.9399,-0.2873,0.0433,0.1343,-0.0917,-0.4025,-1.5925,-5.46,0,0,0,0.2110000000029686
0.2078,0.9433,-0.2831,0.0433,0.1343,-0.0917,-0.4025,-1.5925,-5.46,0,0,0,0.22000000000116415
0.209,0.9484,-0.283,0.0433,0.1343,-0.0917,-0.315,-1.3737,-5.7925,0,0,0,0.22699999999895226
0.2062,0.9499,-0.2827,0.0415,0.1354,-0.0882,-0.6388,-1.82,-5.3637,0,0,0,0.23500000000058208
0.2062,0.9499,-0.2827,0.0415,0.1354,-0.0882,-0.5512,-1.8375,-6.1775,0,0,0,0.2430000000022119
0.204,0.9479,-0.285,0.0406,0.1341,-0.0883,-0.5512,-1.8375,-6.1775,0,0,0,0.2510000000038417
0.1998,0.942,-0.2826,0.0406,0.1341,-0.0883,-0.7262,-1.7675,-6.1687,0,0,0,0.26000000000203727
0.1971,0.9404,-0.2824,0.0406,0.1341,-0.0883,-0.4988,-1.68,-6.1337,0,0,0,0.2680000000036671
0.1957,0.9401,-0.2838,0.0421,0.134,-0.0876,0.07,-1.365,-5.95,0,0,0,0.2750000000014552
0.1957,0.942,-0.2867,0.0421,0.134,-0.0876,0.07,-1.365,-5.95,0,0,0,0.283000000003085
0.1951,0.942,-0.2867,0.0411,0.1363,-0.0882,0.6037,-1.2862,-5.6175,0,0,0,0.29099999999743886
0.1992,0.9439,-0.2841,0.0411,0.1363,-0.0882,0.6475,-1.4088,-4.8475,0,0,0,0.2989999999990687
0.2001,0.9428,-0.2841,0.0411,0.1363,-0.0882,0.84,-1.2513,-4.9175,0,0,0,0.3070000000006985
0.1991,0.9373,-0.2836,0.0426,0.135,-0.0892,0.84,-1.2513,-4.9175,0,0,0,0.3139999999984866
0.2056,0.9323,-0.2901,0.0426,0.135,-0.0892,1.4,-1.2337,-4.8562,0,0,0,0.3220000000001164
0.2056,0.9323,-0.2901,0.0422,0.1355,-0.0942,1.8025,-0.9275,-4.3663,0,0,0,0.33000000000174623
0.2117,0.9245,-0.2893,0.0422,0.1355,-0.0942,2.0125,-0.455,-3.5438,0,0,0,0.33800000000337604
0.2205,0.9189,-0.2952,0.0422,0.1355,-0.0942,2.0125,-0.455,-3.5438,0,0,0,0.3480000000054133
0.2308,0.9193,-0.2959,0.041,0.1359,-0.0941,2.8788,0.0787,-2.7213,0,0,0,0.3539999999993597
0.2406,0.92,-0.2973,0.041,0.1359,-0.0941,3.22,0.315,-1.96,0,0,0,0.3629999999975553
0.2406,0.9138,-0.2955,0.0412,0.1351,-0.094,3.22,0.315,-1.05,0,0,0,0.37000000000261934
0.2491,0.9138,-0.2955,0.0412,0.1351,-0.094,3.8063,1.7938,-1.05,0,0,0,0.37800000000424916
0.2485,0.9146,-0.3014,0.0414,0.1342,-0.0953,4.4012,2.94,-0.6125,0,0,0,0.3870000000024447
0.2477,0.9206,-0.3043,0.0414,0.1342,-0.0953,4.1388,4.0425,-0.2187,0,0,0,0.39500000000407454
0.2449,0.9262,-0.306,0.0414,0.1342,-0.0953,4.1388,4.0425,-0.2187,0,0,0,0.40200000000186265
0.2432,0.9329,-0.3043,0.0387,0.135,-0.0898,4.165,3.9813,-0.5425,0,0,0,0.41000000000349246
0.2432,0.9329,-0.3043,0.0387,0.135,-0.0898,3.2375,3.6137,-0.805,0,0,0,0.4160000000047148
