AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
-0.1365,1.0187,0.0249,0.1889,0.1977,0.0853,-0.1925,-2.0738,-4.9088,0,0,0,0.0
-0.1366,1.019,0.0253,0.1889,0.1977,0.0853,-0.2887,-1.89,-4.9,0,0,0,0.01599999999598367
-0.1355,1.0164,0.0286,0.1889,0.1977,0.0853,-0.49,-2.2138,-5.1887,0,0,0,0.01599999999598367
-0.1372,1.0175,0.0261,0.1889,0.1971,0.083,-0.49,-2.2138,-5.1887,0,0,0,0.030999999995401595
-0.1367,1.0149,0.0238,0.1889,0.1971,0.083,-0.6125,-2.1088,-5.1275,0,0,0,0.030999999995401595
-0.1367,1.0305,0.0262,0.1871,0.1967,0.0839,-0.2625,-2.0125,-5.18,0,0,0,0.046999999998661224
-0.1365,1.0159,0.0262,0.1871,0.1967,0.0839,-0.665,-1.9863,-4.8212,0,0,0,0.046999999998661224
-0.1327,1.0141,0.0266,0.1874,0.1978,0.0834,-0.665,-1.9863,-4.8212,0,0,0,0.06199999999807915
-0.1332,1.0145,0.0251,0.1874,0.1978,0.0834,-0.385,-1.5575,-4.515,0,0,0,0.06199999999807915
-0.1357,1.0159,0.0263,0.1874,0.1978,0.0834,-0.595,-1.645,-4.7512,0,0,0,0.07800000000133878
-0.1338,1.0139,0.0287,0.1883,0.199,0.087,-0.6212,-1.7587,-4.7075,0,0,0,0.07800000000133878
-0.1338,1.0139,0.0287,0.1883,0.199,0.087,-0.6212,-1.7587,-4.7075,0,0,0,0.09399999999732245
-0.1348,1.0129,0.027,0.1866,0.1972,0.0842,-0.6212,-1.4787,-4.9788,0,0,0,0.09399999999732245
-0.1371,1.014,0.0273,0.1866,0.1972,0.0842,-0.2887,-1.3475,-4.8475,0,0,0,0.10899999999674037
-0.1367,1.016,0.028,0.1866,0.1972,0.0842,0.2013,-1.1988,-4.9088,0,0,0,0.10899999999674037
-0.1348,1.0157,0.0307,0.1908,0.1979,0.0903,0.2013,-1.1988,-4.9088,0,0,0,0.12499999999272404
-0.1348,1.0001,0.0261,0.1908,0.1979,0.0903,0.0962,-1.1025,-5.1537,0,0,0,0.12499999999272404
-0.1337,1.0145,0.0261,0.1878,0.1977,0.0852,-0.49,-1.0412,-5.2937,0,0,0,0.14099999999598367
-0.1343,1.0152,0.0285,0.1878,0.1977,0.0852,-0.49,-1.0412,-5.005,0,0,0,0.14099999999598367
-0.1349,1.0163,0.0306,0.1878,0.1977,0.0852,-0.84,-1.1812,-5.005,0,0,0,0.1569999999992433
-0.1323,1.016,0.0309,0.1875,0.1981,0.0904,-0.3762,-0.91,-5.1013,0,0,0,0.1569999999992433
-0.1372,1.0173,0.0265,0.1875,0.1981,0.0904,-0.8487,-1.0063,-5.0312,0,0,0,0.17299999999522697
-0.1372,1.0173,0.0265,0.1863,0.1966,0.0862,-0.8487,-1.0063,-5.0312,0,0,0,0.17299999999522697
