AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.1558,0.9801,0.03,-0.7049,0.0551,0.0319,-2.835,1.3387,-14.91,0,0,0,1.6191601808788914
-0.153,0.954,0.0315,-0.705,0.0574,0.031,-3.0625,0.8138,-14.7875,0,0,0,1.6312538112224333
-0.1537,0.9772,0.0306,-0.705,0.0574,0.031,-3.0625,0.8138,-15.3125,0,0,0,1.643411146270603
-0.1569,0.9774,0.03,-0.7029,0.0559,0.0307,-3.3863,0.8838,-15.3125,0,0,0,1.6554099273872542
-0.1578,0.9784,0.0331,-0.7029,0.0559,0.0307,-2.59,0.9975,-14.9012,0,0,0,1.6675428422986498
-0.153,0.9769,0.0323,-0.7034,0.0565,0.0295,-2.9225,1.1987,-15.1988,0,0,0,1.6797164574380021
-0.1538,0.9778,0.0304,-0.7034,0.0565,0.0295,-2.4413,1.0675,-14.56,0,0,0,1.6917938076903614
-0.1571,0.9789,0.0294,-0.7026,0.0556,0.0331,-2.9925,1.6187,-15.0937,0,0,0,1.701101065036487
-0.156,0.9787,0.0353,-0.7022,0.0565,0.0327,-3.1063,0.8487,-15.1988,0,0,0,1.7132484904639367
-0.1551,0.9782,0.0307,-0.7022,0.0565,0.0327,-3.0363,0.9363,-15.015,0,0,0,1.725353446088301
-0.1555,0.9778,0.0323,-0.7049,0.0551,0.0314,-2.9138,1.1812,-15.0937,0,0,0,1.7374414137914316
-0.1538,0.9789,0.0338,-0.7049,0.0551,0.0314,-2.8525,0.8312,-14.6737,0,0,0,1.749568666062416
-0.1558,0.9783,0.0312,-0.7042,0.056,0.0316,-2.275,1.015,-14.5425,0,0,0,1.7616456623997492
-0.155,0.9773,0.0247,-0.7035,0.0562,0.031,-2.555,1.365,-15.0062,0,0,0,1.7737449553837024
-0.1542,0.9776,0.0357,-0.7035,0.0562,0.031,-3.255,1.1462,-14.3325,0,0,0,1.7859210479282346
-0.1551,0.9792,0.0328,-0.703,0.0555,0.0326,-3.6138,0.9187,-14.6212,0,0,0,1.7952707750774455
-0.1591,0.9796,0.0313,-0.703,0.0555,0.0326,-3.1937,1.155,-15.33,0,0,0,1.8073229973629792
