AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
-0.0131,0.998,-0.2431,0.1438,0.1744,-0.0274,-0.595,-2.31,-3.57,0,0,0,0.0
-0.0131,0.998,-0.2431,0.1438,0.1744,-0.0274,-1.12,-2.8263,-3.36,0,0,0,0.015000000006693881
-0.0172,0.9904,-0.2482,0.1452,0.1734,-0.031,-0.6737,-3.4037,-3.955,0,0,0,0.015000000006693881
-0.0099,0.985,-0.2462,0.1452,0.1734,-0.031,0.3325,-3.8937,-4.655,0,0,0,0.031000000002677552
-0.0006,0.985,-0.2433,0.1452,0.1734,-0.031,0.3325,-3.8937,-4.655,0,0,0,0.031000000002677552
0.0127,0.9832,-0.2436,0.144,0.1738,-0.0292,1.0063,-4.3313,-4.655,0,0,0,0.046000000002095476
0.0127,0.9832,-0.2436,0.144,0.1738,-0.0292,1.1725,-3.6575,-4.06,0,0,0,0.046000000002095476
0.0237,0.9864,-0.2412,0.1432,0.1757,-0.0298,1.5313,-2.835,-3.8763,0,0,0,0.06400000000576256
0.0298,0.9916,-0.2416,0.1432,0.1757,-0.0298,1.5313,-2.835,-3.8763,0,0,0,0.06400000000576256
0.03,0.9958,-0.2396,0.1432,0.1757,-0.0298,1.9512,-1.7763,-3.6662,0,0,0,0.08000000000174623
0.0316,0.9986,-0.2404,0.1426,0.1748,-0.0311,2.3363,-0.6475,-3.5438,0,0,0,0.08000000000174623
0.0231,1.0038,-0.2444,0.1426,0.1748,-0.0311,1.7587,0.21,-3.5875,0,0,0,0.09500000000844011
0.0231,1.0038,-0.2444,0.1421,0.1744,-0.032,1.7587,0.21,-3.5875,0,0,0,0.09500000000844011
0.0154,1.0074,-0.2456,0.1421,0.1744,-0.032,1.4963,0.665,-3.3512,0,0,0,0.11300000000483124
0.005,1.0082,-0.2427,0.1421,0.1744,-0.032,1.5225,0.42,-4.7775,0,0,0,0.12000000000261934
-0.0032,1.0026,-0.2441,0.1442,0.1737,-0.0297,0.8925,0.1225,-6.3437,0,0,0,0.12800000000424916
-0.0087,1.0024,-0.246,0.1442,0.1737,-0.0297,0.8925,0.1225,-6.3437,0,0,0,0.13600000000587897
-0.0087,1.0024,-0.246,0.1454,0.1726,-0.0325,0.7613,-0.56,-7.6125,0,0,0,0.1440000000075088
-0.0129,0.9999,-0.2489,0.1454,0.1726,-0.0325,0.4725,-1.47,-8.1988,0,0,0,0.1440000000075088
-0.0139,0.9959,-0.2439,0.1454,0.1726,-0.0274,0.4725,-1.47,-9.2837,0,0,0,0.1590000000069267
-0.0118,0.9943,-0.2456,0.1465,0.175,-0.0274,0.315,-2.0738,-9.2837,0,0,0,0.1590000000069267
-0.0104,0.9996,-0.2485,0.1465,0.175,-0.0274,0.6125,-2.555,-9.1525,0,0,0,0.17500000000291038
-0.0132,1.0038,-0.2462,0.1441,0.1762,-0.0365,0.4812,-2.555,-8.995,0,0,0,0.17500000000291038
-0.0132,1.0038,-0.2462,0.1441,0.1762,-0.0365,0.4812,-2.555,-8.995,0,0,0,0.19100000000617
-0.0146,1.0062,-0.2486,0.1458,0.1758,-0.0288,0.1663,-2.3625,-8.5837,0,0,0,0.19100000000617
-0.0173,1.0069,-0.2457,0.1458,0.1758,-0.0288,-0.7,-2.7825,-8.2863,0,0,0,0.20600000000558794
-0.0208,1.0063,-0.2448,0.1458,0.1758,-0.0288,-1.33,-3.185,-8.2863,0,0,0,0.20600000000558794
-0.0246,1.0025,-0.2428,0.1462,0.1762,-0.0466,-1.33,-3.185,-8.2863,0,0,0,0.22200000000884756
-0.0246,1.0025,-0.2428,0.1462,0.1762,-0.0466,-1.2163,-3.1237,-8.225,0,0,0,0.22200000000884756
-0.0253,0.9985,-0.2444,0.1483,0.1761,-0.0311,-1.6013,-3.6837,-8.1025,0,0,0,0.23700000000098953
-0.0199,0.9969,-0.2415,0.1483,0.1761,-0.0311,-2.0738,-4.13,-8.3475,0,0,0,0.23700000000098953
-0.0195,0.9901,-0.2395,0.1483,0.1761,-0.0311,-2.0738,-4.13,-8.3475,0,0,0,0.25300000000424916
-0.0231,0.984,-0.2404,0.1469,0.1745,-0.0386,-1.855,-3.64,-7.7787,0,0,0,0.25300000000424916
-0.0221,0.9869,-0.2417,0.1469,0.1745,-0.0386,-1.1375,-3.6312,-7.49,0,0,0,0.2690000000075088
-0.0221,0.9869,-0.2417,0.1485,0.1757,-0.029,-0.21,-3.57,-7.3325,0,0,0,0.2690000000075088
-0.0196,0.9884,-0.2432,0.1485,0.1757,-0.029,-0.21,-3.57,-7.3325,0,0,0,0.28399999999965075
-0.0134,0.9883,-0.243,0.1485,0.1757,-0.029,0.3237,-3.1063,-7.8663,0,0,0,0.28399999999965075
-0.0092,0.9886,-0.2441,0.1495,0.1774,-0.0204,0.2713,-2.4413,-7.9012,0,0,0,0.3000000000029104
-0.0035,0.9911,-0.2447,0.1495,0.1774,-0.0204,0.42,-1.3038,-7.9012,0,0,0,0.3000000000029104
-0.0035,0.9911,-0.2447,0.1455,0.1757,-0.0345,0.42,-1.3038,-7.9012,0,0,0,0.3170000000100117
-0.0002,0.9964,-0.2456,0.1455,0.1757,-0.0345,1.0675,-0.07,-7.5687,0,0,0,0.3170000000100117
-0.0052,1.0018,-0.2449,0.1455,0.1757,-0.0289,0.735,1.1113,-7.4988,0,0,0,0.3330000000059954
-0.0115,1.0061,-0.2467,0.1482,0.1768,-0.0289,0.735,1.1113,-8.4,0,0,0,0.3330000000059954
-0.015,1.0089,-0.2458,0.1482,0.1768,-0.0289,0.6037,1.4525,-8.4,0,0,0,0.349000000009255
-0.0178,1.0147,-0.2415,0.1487,0.1757,-0.0281,0.49,2.1263,-8.54,0,0,0,0.349000000009255
-0.0178,1.0147,-0.2415,0.1487,0.1757,-0.0281,-0.1488,2.3275,-8.4175,0,0,0,0.364000000001397
-0.0259,1.0062,-0.2434,0.1483,0.1776,-0.0287,-0.1488,2.3275,-8.4175,0,0,0,0.364000000001397
-0.0329,0.9983,-0.248,0.1483,0.1776,-0.0287,-0.8925,2.4675,-8.7762,0,0,0,0.38100000000122236
-0.0337,0.9948,-0.2454,0.1483,0.1776,-0.0287,-0.3588,2.3363,-8.8287,0,0,0,0.38100000000122236
-0.03,0.9905,-0.245,0.1507,0.1794,-0.0387,-0.2975,1.4525,-8.0238,0,0,0,0.39600000000791624
-0.03,0.9905,-0.245,0.1507,0.1794,-0.0387,-0.2975,1.4525,-8.0238,0,0,0,0.39600000000791624
-0.0246,0.995,-0.2469,0.1483,0.1782,-0.0346,0.2975,1.2163,-7.0437,0,0,0,0.4120000000038999
-0.0236,1.0036,-0.2511,0.1483,0.1782,-0.0346,0.7525,1.4525,-6.5275,0,0,0,0.4120000000038999
-0.0249,1.0122,-0.2503,0.1483,0.1782,-0.0346,0.805,0.9187,-6.2737,0,0,0,0.42800000000715954
-0.0243,1.0172,-0.2479,0.1494,0.1778,-0.0303,0.805,0.9187,-6.2737,0,0,0,0.42800000000715954
-0.0243,1.0209,-0.248,0.1494,0.1778,-0.0303,0.8575,0.8662,-6.2913,0,0,0,0.4429999999993015
-0.0268,1.0209,-0.248,0.1494,0.1778,-0.0317,-0.1838,0.4112,-6.1775,0,0,0,0.4429999999993015
-0.0248,1.022,-0.2472,0.1494,0.1778,-0.0317,-0.8838,-0.1488,-6.58,0,0,0,0.45900000000256114
-0.0259,1.0199,-0.2419,0.1494,0.1778,-0.0317,-0.8838,-0.1488,-6.58,0,0,0,0.45900000000256114
-0.0246,1.006,-0.2409,0.1506,0.1778,-0.0301,-2.1962,-0.4375,-6.2737,0,0,0,0.474000000009255
-0.0252,0.9933,-0.2433,0.1506,0.1778,-0.0301,-2.6862,-0.1838,-6.0375,0,0,0,0.474000000009255
-0.0252,0.9933,-0.2433,0.1501,0.1772,-0.0262,-2.3363,-0.0525,-5.81,0,0,0,0.4900000000052387
-0.0239,0.979,-0.2484,0.1501,0.1772,-0.0262,-2.3363,-0.0525,-5.81,0,0,0,0.4900000000052387
-0.0201,0.9706,-0.2465,0.1501,0.1772,-0.0262,-1.2337,-0.1138,-5.0838,0,0,0,0.5060000000084983
-0.0153,0.9682,-0.2488,0.1504,0.1774,-0.0381,-0.49,-0.1925,-4.5675,0,0,0,0.5060000000084983
-0.0086,0.9698,-0.2547,0.1504,0.1774,-0.0381,-0.49,-0.1925,-2.3275,0,0,0,0.5210000000006403
-0.0086,0.9785,-0.2536,0.1491,0.1773,-0.0373,1.2513,0.315,-4.3225,0,0,0,0.5210000000006403
-0.0012,0.9785,-0.2536,0.1491,0.1773,-0.0373,2.38,0.735,-4.0775,0,0,0,0.5370000000038999
0.0018,0.9885,-0.2514,0.1477,0.177,-0.0284,3.3163,0.7262,-4.1125,0,0,0,0.5370000000038999
0.0075,0.9966,-0.2475,0.1477,0.177,-0.0284,3.3163,0.7262,-4.1125,0,0,0,0.5520000000033178
0.004,0.9964,-0.2504,0.1477,0.177,-0.0284,3.3688,1.505,-4.7863,0,0,0,0.5680000000065775
-0.0016,0.9925,-0.2494,0.148,0.1778,-0.0316,2.45,2.6075,-5.0662,0,0,0,0.5680000000065775
-0.0016,0.9925,-0.2494,0.148,0.1778,-0.0316,2.0387,3.3863,-5.4513,0,0,0,0.5840000000098371
-0.0034,0.9893,-0.2503,0.1483,0.1793,-0.0321,2.0387,3.3863,-5.4513,0,0,0,0.5840000000098371
-0.0056,0.9905,-0.2506,0.1483,0.1793,-0.0321,1.6975,3.395,-5.9412,0,0,0,0.5990000000019791
-0.0118,0.9942,-0.2509,0.1483,0.1793,-0.0321,1.6625,3.605,-5.8975,0,0,0,0.5990000000019791
-0.0212,1.0062,-0.2517,0.1494,0.1794,-0.0242,2.0125,2.9313,-5.88,0,0,0,0.6150000000052387
-0.0212,1.0142,-0.245,0.1494,0.1794,-0.0242,2.0125,2.9313,-5.88,0,0,0,0.6150000000052387
-0.0273,1.0142,-0.245,0.1492,0.1794,-0.0354,1.9863,1.9425,-6.7025,0,0,0,0.6300000000046566
-0.0249,1.0214,-0.2427,0.1492,0.1794,-0.0354,0.8575,0.6825,-7.5775,0,0,0,0.6300000000046566
-0.0263,1.0346,-0.2397,0.1492,0.1794,-0.0354,-0.8313,0.3762,-7.9538,0,0,0,0.6460000000006403
-0.0302,1.0377,-0.2375,0.1492,0.1803,-0.0281,-0.8313,0.3762,-7.9538,0,0,0,0.6460000000006403
-0.041,1.0369,-0.2345,0.1492,0.1803,-0.0281,-3.15,-0.5337,-8.3125,0,0,0,0.6620000000038999
-0.041,1.0369,-0.2345,0.1482,0.1791,-0.0354,-5.285,-1.2425,-8.3912,0,0,0,0.6620000000038999
-0.049,1.0243,-0.2302,0.1482,0.1791,-0.0354,-5.285,-3.4825,-9.3888,0,0,0,0.6770000000033178
-0.0587,1.0044,-0.2338,0.1482,0.1791,-0.0354,-6.4575,-2.31,-9.3888,0,0,0,0.6770000000033178
-0.0662,0.9911,-0.2353,0.1487,0.178,-0.0281,-6.6588,-3.4562,-9.94,0,0,0,0.6930000000065775
-0.066,0.9886,-0.2344,0.1487,0.178,-0.0281,-6.1163,-4.9875,-10.115,0,0,0,0.6930000000065775
-0.066,0.9843,-0.2366,0.1503,0.179,-0.0325,-6.1163,-4.9875,-10.115,0,0,0,0.7079999999987194
-0.0592,0.9843,-0.2366,0.1503,0.179,-0.0325,-5.18,-6.5712,-9.5725,0,0,0,0.7079999999987194
-0.0511,0.9844,-0.2353,0.1523,0.1822,-0.0273,-4.34,-8.295,-9.905,0,0,0,0.7240000000019791
-0.0376,0.9831,-0.2399,0.1523,0.1822,-0.0273,-3.4388,-8.4175,-8.8988,0,0,0,0.7240000000019791
