AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
0.1425,0.9796,-0.2133,0.031,0.168,-0.157,0.3588,1.33,-5.3463,0,0,0,0.0
0.1431,0.9835,-0.2103,0.0296,0.1682,-0.1472,-0.175,1.6275,-5.3375,0,0,0,0.01600000000325963
0.1431,0.9835,-0.2103,0.0296,0.1682,-0.1472,-0.0088,1.6625,-5.11,0,0,0,0.01600000000325963
0.1399,0.9818,-0.209,0.0306,0.1667,-0.1573,-0.2362,1.2075,-5.1887,0,0,0,0.030999999995401595
0.1375,0.9795,-0.2117,0.0306,0.1667,-0.1573,-0.2362,1.2075,-5.1887,0,0,0,0.030999999995401595
0.1338,0.9783,-0.2137,0.0306,0.1667,-0.1573,-0.35,0.98,-4.9,0,0,0,0.046999999998661224
0.1358,0.9806,-0.2102,0.0293,0.1666,-0.147,-0.1225,0.945,-4.9525,0,0,0,0.046999999998661224
0.1358,0.9809,-0.2117,0.0293,0.1666,-0.147,0.0875,0.28,-5.2325,0,0,0,0.06199999999807915
0.1366,0.9809,-0.2117,0.0295,0.1678,-0.1547,0.0875,0.28,-5.2325,0,0,0,0.06199999999807915
0.1387,0.98,-0.2088,0.0295,0.1678,-0.1547,-0.1925,-0.5075,-4.48,0,0,0,0.07799999999406282
0.1388,0.9828,-0.2115,0.0295,0.1678,-0.1547,-0.0088,-0.2887,-4.5763,0,0,0,0.07799999999406282
0.1399,0.9826,-0.2106,0.0299,0.1673,-0.1556,-0.5688,-0.6475,-4.3575,0,0,0,0.09399999999732245
0.1402,0.9766,-0.2123,0.0299,0.1673,-0.1556,-0.5688,-0.6475,-4.3575,0,0,0,0.09399999999732245
0.1402,0.9766,-0.2123,0.0304,0.1675,-0.1579,-0.7613,-0.9275,-4.6988,0,0,0,0.10899999999674037
0.1398,0.9753,-0.2104,0.0304,0.1675,-0.1579,-0.6913,-1.82,-4.8738,0,0,0,0.10899999999674037
0.1391,0.9745,-0.2105,0.0304,0.1675,-0.1579,-0.6913,-1.82,-4.8562,0,0,0,0.125
0.1435,0.9754,-0.2097,0.0284,0.1678,-0.1562,-1.0762,-2.1,-4.8562,0,0,0,0.125
0.1422,0.9766,-0.2125,0.0284,0.1678,-0.1562,-0.8138,-2.6688,-5.2325,0,0,0,0.13999999999214197
0.1422,0.9766,-0.2097,0.0289,0.1659,-0.157,-0.56,-2.6775,-5.005,0,0,0,0.13999999999214197
0.1435,0.9765,-0.2097,0.0289,0.1659,-0.157,-0.56,-2.6775,-5.005,0,0,0,0.1559999999954016
0.145,0.9787,-0.209,0.0285,0.1674,-0.1565,-0.9975,-3.1412,-5.3637,0,0,0,0.1559999999954016
0.1443,0.9755,-0.2104,0.0285,0.1674,-0.1565,-1.4525,-2.4237,-5.565,0,0,0,0.17199999999866122
0.1493,0.9744,-0.2071,0.0285,0.1674,-0.1565,-1.0938,-2.2313,-5.25,0,0,0,0.17199999999866122
0.151,0.9727,-0.2084,0.0288,0.1667,-0.1554,-1.0938,-2.2313,-5.25,0,0,0,0.18699999999807915
0.151,0.9727,-0.2084,0.0288,0.1667,-0.1554,-0.0613,-2.03,-5.2238,0,0,0,0.18699999999807915
0.1544,0.9736,-0.2074,0.0314,0.1682,-0.154,-0.315,-2.2925,-5.53,0,0,0,0.20300000000133878
0.151,0.9751,-0.2089,0.0314,0.1682,-0.154,-0.3413,-2.0038,-5.32,0,0,0,0.21799999999348074
0.1502,0.975,-0.2081,0.0314,0.1682,-0.154,-0.3413,-2.0038,-5.32,0,0,0,0.21799999999348074
0.1518,0.9725,-0.2076,0.0312,0.1671,-0.1565,-0.245,-1.4612,-5.6262,0,0,0,0.23399999999674037
0.1518,0.9725,-0.2092,0.0312,0.1671,-0.1565,-0.0263,-1.3913,-5.4425,0,0,0,0.23399999999674037
0.1485,0.9725,-0.2092,0.03,0.1662,-0.155,0.3413,-0.6825,-5.0487,0,0,0,0.25
0.1511,0.9745,-0.2092,0.03,0.1662,-0.155,0.3413,-0.6825,-5.0487,0,0,0,0.25
0.1473,0.9778,-0.2072,0.03,0.1662,-0.155,0.6125,-1.0063,-5.425,0,0,0,0.2649999999994179
0.1485,0.9753,-0.2094,0.028,0.1671,-0.156,0.42,-0.9887,-5.3812,0,0,0,0.2649999999994179
0.1495,0.9765,-0.2084,0.028,0.1671,-0.156,0.2362,-0.7788,-4.76,0,0,0,0.28100000000267755
0.1495,0.9765,-0.2084,0.0302,0.1674,-0.1575,0.2362,-0.7788,-4.76,0,0,0,0.28100000000267755
0.148,0.9769,-0.2131,0.0302,0.1674,-0.1575,0.4288,-0.4025,-4.8125,0,0,0,0.2959999999948195
0.1493,0.9763,-0.2115,0.0302,0.1674,-0.1575,0.385,-0.9013,-4.8212,0,0,0,0.2959999999948195
0.1495,0.9747,-0.2103,0.03,0.168,-0.1584,0.385,-0.9013,-4.8212,0,0,0,0.31199999999807915
0.1462,0.9762,-0.2118,0.03,0.168,-0.1584,0.1663,-0.7262,-5.18,0,0,0,0.31199999999807915
0.1462,0.9762,-0.2126,0.0296,0.1671,-0.1527,-0.0613,-0.8138,-5.2762,0,0,0,0.3280000000013388
0.1477,0.9783,-0.2126,0.0296,0.1671,-0.1527,-0.105,-0.6825,-5.2587,0,0,0,0.3280000000013388
