AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
-0.1775,1.0199,-0.0962,0.2086,0.2158,0.0513,0.0437,1.1287,-0.5863,0,0,0,0.0
-0.1775,1.0199,-0.0962,0.2078,0.2148,0.0562,-0.875,1.7325,0.9187,0,0,0,0.01600000000325963
-0.1793,1.0426,-0.1047,0.2078,0.2148,0.0562,-2.38,1.9512,1.435,0,0,0,0.01600000000325963
-0.1862,1.0582,-0.1008,0.2078,0.2148,0.0562,-2.38,1.9512,1.435,0,0,0,0.030999999995401595
-0.1925,1.0716,-0.1002,0.2074,0.2152,0.0536,-4.69,1.2775,0.595,0,0,0,0.030999999995401595
-0.2048,1.0784,-0.0957,0.2074,0.2152,0.0536,-6.3963,0.84,-0.6125,0,0,0,0.046999999998661224
-0.2204,1.0741,-0.0971,0.2064,0.2149,0.049,-8.4525,0.2275,-2.1,0,0,0,0.046999999998661224
-0.2187,1.0741,-0.0971,0.2064,0.2149,0.049,-8.4525,0.2275,-2.1,0,0,0,0.0629999999946449
-0.2372,1.074,-0.0899,0.2063,0.2116,0.0462,-9.8787,-1.0675,-4.3925,0,0,0,0.0629999999946449
-0.2475,1.0757,-0.0825,0.2063,0.2116,0.0462,-10.9725,-2.3888,-6.7375,0,0,0,0.07800000000133878
-0.2588,1.0734,-0.0748,0.2063,0.2116,0.0462,-10.9725,-2.3888,-9.4937,0,0,0,0.07800000000133878
-0.2683,1.0679,-0.0689,0.2077,0.2168,0.0424,-12.6088,-3.7887,-9.4937,0,0,0,0.0940000000045984
-0.2683,1.0679,-0.0689,0.2077,0.2168,0.0424,-15.1375,-5.3288,-11.62,0,0,0,0.0940000000045984
-0.273,1.0579,-0.0598,0.2078,0.2159,0.048,-16.695,-6.4138,-12.845,0,0,0,0.10899999999674037
-0.2738,1.0443,-0.0542,0.2078,0.2159,0.048,-16.695,-6.4138,-12.845,0,0,0,0.10899999999674037
-0.2654,1.0228,-0.0427,0.2078,0.2159,0.048,-17.5438,-7.595,-13.0113,0,0,0,0.125
-0.2639,1.0196,-0.0356,0.209,0.2159,0.0556,-17.6838,-8.6538,-12.74,0,0,0,0.125
-0.2639,1.0019,-0.0266,0.209,0.2159,0.0556,-18.6725,-8.925,-11.6375,0,0,0,0.14099999999598367
-0.256,1.0019,-0.0266,0.2097,0.2158,0.057,-18.6725,-8.925,-11.6375,0,0,0,0.14099999999598367
-0.2507,1.0006,-0.0085,0.2097,0.2158,0.057,-18.9963,-9.3188,-8.2863,0,0,0,0.15600000000267755
-0.2418,0.9866,-0.0051,0.2097,0.2158,0.057,-18.2525,-8.2513,-5.075,0,0,0,0.15600000000267755
-0.2351,0.9801,-0.001,0.2114,0.217,0.0607,-16.8088,-7.6562,-1.9775,0,0,0,0.17199999999866122
-0.2302,0.9824,0.0024,0.2114,0.217,0.0607,-16.8088,-7.6562,-1.9775,0,0,0,0.17199999999866122
-0.2302,0.9824,0.0024,0.209,0.2171,0.0665,-15.4263,-6.1687,0.4112,0,0,0,0.18699999999807915
-0.2306,0.9817,0.0046,0.209,0.2171,0.0665,-13.965,-5.3375,2.5113,0,0,0,0.18699999999807915
-0.2333,0.9869,0.0104,0.209,0.2171,0.0665,-12.53,-4.5937,3.5263,0,0,0,0.20300000000133878
-0.233,0.983,0.0099,0.2077,0.2158,0.0634,-12.53,-4.5937,3.5263,0,0,0,0.20300000000133878
-0.234,0.9905,0.0121,0.2077,0.2158,0.0634,-12.0837,-4.6025,3.1325,0,0,0,0.21899999999732245
-0.234,0.9958,0.0149,0.207,0.2163,0.0722,-12.7837,-5.8975,3.255,0,0,0,0.21899999999732245
-0.228,0.9958,0.0149,0.207,0.2163,0.0722,-15.8988,-7.3763,4.6375,0,0,0,0.23399999999674037
-0.1896,0.9631,0.0368,0.2061,0.2154,0.0668,-15.8988,-7.3763,4.6375,0,0,0,0.23399999999674037
-0.1332,0.9251,0.0554,0.2061,0.2154,0.0668,-11.48,-4.7512,8.12,0,0,0,0.24999999999272404
-0.1465,1.0142,0.0353,0.2061,0.2154,0.0668,3.605,3.7013,6.6413,0,0,0,0.24999999999272404
-0.1767,1.0009,0.0065,0.2046,0.2138,0.0718,3.605,3.7013,3.885,0,0,0,0.2649999999994179
-0.1767,1.0009,0.0065,0.2046,0.2138,0.0718,3.4475,5.2762,3.885,0,0,0,0.2649999999994179
-0.1549,0.9717,0.0257,0.2026,0.2122,0.0681,-1.9162,2.5725,4.6813,0,0,0,0.28100000000267755
-0.1315,0.9815,0.0262,0.2026,0.2122,0.0681,-3.185,2.59,5.5738,0,0,0,0.28100000000267755
-0.1006,0.9792,0.0226,0.2026,0.2122,0.0681,-3.185,2.59,5.5738,0,0,0,0.2969999999986612
-0.0986,0.9993,0.0092,0.201,0.2114,0.0627,-1.5488,5.1887,5.6613,0,0,0,0.2969999999986612
-0.0986,1.0249,-0.0023,0.201,0.2114,0.0627,1.4175,8.7413,4.8212,0,0,0,0.31199999999807915
-0.1241,1.0249,-0.0023,0.2,0.2101,0.0667,0.4025,9.2137,4.13,0,0,0,0.31199999999807915
-0.1441,1.0345,-0.0101,0.2,0.2101,0.0667,0.4025,9.2137,4.13,0,0,0,0.3279999999940628
-0.1529,1.0225,-0.0135,0.2,0.2101,0.0667,-1.0237,7.6737,3.5875,0,0,0,0.3279999999940628
-0.1585,1.0186,-0.0151,0.1991,0.2106,0.067,0.9712,6.895,1.3212,0,0,0,0.3430000000007567
-0.1773,1.0307,-0.0235,0.1991,0.2106,0.067,4.41,6.37,-2.4062,0,0,0,0.3430000000007567
-0.1773,1.0307,-0.0235,0.201,0.2086,0.057,4.41,6.37,-2.4062,0,0,0,0.35900000000401633
-0.1817,1.0149,-0.0332,0.201,0.2086,0.057,4.9788,4.48,-6.4488,0,0,0,0.35900000000401633
-0.1717,1.008,-0.0218,0.201,0.2086,0.057,5.1975,2.0387,-8.68,0,0,0,0.375
-0.1628,0.996,-0.0293,0.2009,0.2085,0.0654,6.7812,1.1463,-10.395,0,0,0,0.3899999999994179
-0.1615,0.9999,-0.0406,0.2009,0.2085,0.0654,6.7812,1.1463,-10.395,0,0,0,0.3899999999994179
-0.1615,0.9999,-0.045,0.2006,0.2095,0.0681,8.8112,1.1287,-10.4738,0,0,0,0.4059999999954016
-0.1593,0.9985,-0.045,0.2006,0.2095,0.0681,9.0212,0.5425,-9.415,0,0,0,0.4059999999954016
-0.1555,0.9945,-0.0488,0.2006,0.2101,0.0542,9.0212,0.5425,-7.8925,0,0,0,0.4210000000020955
-0.1478,0.9963,-0.0525,0.2009,0.2101,0.0542,10.1587,-0.2187,-7.8925,0,0,0,0.4210000000020955
-0.1366,1.0084,-0.0505,0.2009,0.2101,0.0542,11.2087,-0.4462,-5.9588,0,0,0,0.43699999999807915
-0.1401,1.0304,-0.0488,0.2021,0.2111,0.0577,10.9462,0.2537,-3.99,0,0,0,0.43699999999807915
