AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time(s)
-0.1428,0.9749,0.0722,-0.3638,0.1914,0.0046,-2.6775,1.365,-15.8025,0,0,0,1.6200373308380045
-0.1444,0.9493,0.066,-0.3619,0.1922,0.0132,-2.3538,0.98,-16.065,0,0,0,1.632143309647056
-0.1442,0.9741,0.081,-0.3619,0.1922,0.0132,-1.9862,1.0675,-15.9512,0,0,0,1.644214604894063
-0.1435,0.9734,0.0798,-0.3624,0.1934,0.0071,-2.345,0.8575,-16.345,0,0,0,1.6563216454448095
-0.1439,0.9739,0.0815,-0.3662,0.1894,0.0052,-2.2313,1.1987,-16.555,0,0,0,1.6657219525005078
-0.1467,0.9728,0.0827,-0.3662,0.1894,0.0052,-1.6013,1.2775,-16.345,0,0,0,1.6778399643821054
-0.146,0.973,0.0812,-0.3642,0.1903,0.0056,-2.205,1.0412,-15.7325,0,0,0,1.6899887667728644
-0.1436,0.9742,0.0771,-0.3642,0.1903,0.0056,-2.17,1.295,-16.1963,0,0,0,1.7020052053656178
-0.1469,0.9748,0.0799,-0.3602,0.1915,0.0052,-2.345,1.1375,-16.3975,0,0,0,1.7141483451340025
-0.1464,0.9723,0.0788,-0.3602,0.1915,0.0052,-2.1963,1.1987,-15.8812,0,0,0,1.72624406044
-0.1471,0.9733,0.0814,-0.364,0.1914,0.0102,-2.9575,1.1725,-16.0562,0,0,0,1.7383620723215973
-0.1459,0.9747,0.0751,-0.3654,0.1935,0.0056,-2.695,1.3912,-16.0037,0,0,0,1.7477641489467877
-0.1452,0.9741,0.0825,-0.3654,0.1935,0.0056,-2.6338,1.5312,-16.03,0,0,0,1.7597975754066648
-0.1463,0.9749,0.0783,-0.363,0.1904,0.006,-2.4063,1.3387,-15.68,0,0,0,1.7719304516719954
-0.1463,0.9743,0.0791,-0.363,0.1904,0.006,-2.135,1.0675,-16.3275,0,0,0,1.7843138989774012
-0.1464,0.9739,0.0765,-0.3609,0.1927,0.0051,-2.5988,0.9887,-16.0737,0,0,0,1.796133561442638
-0.143,0.9741,0.08,-0.3617,0.1922,0.0058,-2.3888,1.3125,-15.7325,0,0,0,1.8082137045371054
-0.1429,0.9748,0.0794,-0.3617,0.1922,0.0058,-2.4325,1.4088,-16.1,0,0,0,1.8203196833461568
-0.1435,0.9731,0.0789,-0.3665,0.1906,0.0071,-2.2925,1.4,-16.2138,0,0,0,1.832432386519278
-0.1448,0.9736,0.0822,-0.3665,0.1906,0.0071,-2.5113,0.84,-16.6688,0,0,0,1.8418772867261761
-0.1466,0.9742,0.0791,-0.3659,0.1914,0.0,-1.9337,0.735,-16.3625,0,0,0,1.85389584880232
-0.1461,0.9745,0.0781,-0.3622,0.1912,0.0027,-2.345,1.2163,-16.0562,0,0,0,1.8660326181205331
-0.1448,0.9731,0.0819,-0.3622,0.1912,0.0027,-2.8438,1.1638,-16.1,0,0,0,1.8781152386122895
