Hour,Minute,Second,IR1,Blinks,Actual Blinks
15,17,9.777,28096.0,0,0
15,17,9.784,28037.0,0,0
15,17,9.79,28025.0,0,0
15,17,9.797,28019.0,0,0
15,17,9.803,28018.0,0,0
15,17,9.809,28040.0,0,0
15,17,9.815,28091.0,0,0
15,17,9.819,28136.0,0,0
15,17,9.821,28136.0,0,0
15,17,9.824,28155.0,0,0
15,17,9.826,28150.0,0,0
15,17,9.829,28147.0,0,0
15,17,9.831,28147.0,0,0
15,17,9.833,28163.0,0,0
15,17,9.835,28195.0,0,0
15,17,9.843,28223.0,0,0
15,17,9.851,28223.0,0,0
15,17,9.859,28253.0,0,0
15,17,9.867,28251.0,0,0
15,17,9.875,28237.0,0,0
15,17,9.883,28237.0,0,0
15,17,9.891,28249.0,0,0
15,17,9.899,28240.0,0,0
15,17,9.907,28236.0,0,0
15,17,9.915,28245.0,0,0
15,17,9.923,28274.0,0,0
15,17,9.931,28293.0,0,0
15,17,9.939,28310.0,0,0
15,17,9.947,28306.0,0,0
15,17,9.955,28297.0,0,0
15,17,9.963,28316.0,0,0
15,17,9.971,28341.0,0,0
15,17,9.979,28343.0,0,0
15,17,9.986,28345.0,0,0
15,17,9.994,28340.0,0,0
15,17,10.002,28363.0,0,0
15,17,10.01,28375.0,0,0
15,17,10.018,28380.0,0,0
15,17,10.026,28386.0,0,0
15,17,10.036,28389.0,0,0
15,17,10.044,28361.0,0,0
15,17,10.052,28352.0,0,0
15,17,10.059,28322.0,0,0
15,17,10.066,28361.0,0,0
15,17,10.074,28487.0,0,0
15,17,10.082,28487.0,0,0
15,17,10.09,28593.0,0,0
15,17,10.098,28606.0,0,0
15,17,10.106,28515.0,0,0
15,17,10.114,28515.0,0,0
15,17,10.122,28407.0,0,0
15,17,10.13,28358.0,0,0
15,17,10.138,28374.0,0,0
15,17,10.146,28374.0,0,0
15,17,10.154,28451.0,0,0
15,17,10.162,28512.0,0,0
15,17,10.17,28513.0,0,0
15,17,10.178,28513.0,0,0
15,17,10.186,28456.0,0,0
15,17,10.194,28419.0,0,0
15,17,10.202,28412.0,0,0
15,17,10.21,28421.0,0,0
15,17,10.218,28448.0,0,0
15,17,10.226,28475.0,0,0
15,17,10.234,28469.0,0,0
15,17,10.242,28373.0,0,0
15,17,10.25,28344.0,0,0
15,17,10.258,28239.0,0,0
15,17,10.266,28199.0,0,0
15,17,10.274,28229.0,0,0
15,17,10.282,28260.0,0,0
15,17,10.29,28304.0,0,0
15,17,10.298,28331.0,0,0
15,17,10.306,28334.0,0,0
15,17,10.315,28335.0,0,0
15,17,10.322,28291.0,0,0
15,17,10.33,28208.0,0,0
15,17,10.338,28225.0,0,0
15,17,10.346,28231.0,0,0
15,17,10.354,28324.0,0,0
15,17,10.362,28406.0,0,0
15,17,10.37,28428.0,0,0
15,17,10.378,28428.0,0,0
15,17,10.386,28373.0,0,0
15,17,10.394,28300.0,0,0
15,17,10.401,28234.0,0,0
15,17,10.409,28234.0,0,0
15,17,10.417,28263.0,0,0
15,17,10.425,28340.0,0,0
15,17,10.433,28423.0,0,0
15,17,10.441,28423.0,0,0
15,17,10.449,28446.0,0,0
15,17,10.457,28404.0,0,0
15,17,10.465,28367.0,0,0
15,17,10.473,28367.0,0,0
15,17,10.481,28338.0,0,0
15,17,10.489,28364.0,0,0
15,17,10.497,28421.0,0,0
15,17,10.505,28423.0,0,0
15,17,10.514,28432.0,0,0
15,17,10.522,28391.0,0,0
15,17,10.53,28319.0,0,0
15,17,10.538,28307.0,0,0
15,17,10.545,28271.0,0,0
15,17,10.553,28270.0,0,0
15,17,10.561,28300.0,0,0
15,17,10.569,28318.0,0,0
15,17,10.577,28336.0,0,0
15,17,10.585,28388.0,0,0
15,17,10.593,28372.0,0,0
15,17,10.601,28342.0,0,0
15,17,10.609,28333.0,0,0
15,17,10.617,28307.0,0,0
15,17,10.625,28315.0,0,0
15,17,10.633,28327.0,0,0
15,17,10.641,28331.0,0,0
15,17,10.649,28346.0,0,0
15,17,10.657,28364.0,0,0
15,17,10.665,28391.0,0,0
15,17,10.673,28391.0,0,0
15,17,10.681,28333.0,0,0
15,17,10.689,28306.0,0,0
15,17,10.697,28300.0,0,0
15,17,10.705,28300.0,0,0
15,17,10.713,28287.0,0,0
15,17,10.721,28293.0,0,0
15,17,10.729,28280.0,0,0
15,17,10.736,28280.0,0,0
15,17,10.744,28270.0,0,0
15,17,10.752,28245.0,0,0
15,17,10.76,28220.0,0,0
15,17,10.768,28220.0,0,0
15,17,10.776,28196.0,0,0
15,17,10.784,28198.0,0,0
15,17,10.792,28189.0,0,0
15,17,10.8,28178.0,0,0
15,17,10.808,28145.0,0,0
15,17,10.816,28101.0,0,0
15,17,10.824,28084.0,0,0
15,17,10.832,28075.0,0,0
15,17,10.84,28048.0,0,0
15,17,10.848,28062.0,0,0
15,17,10.856,28038.0,0,0
15,17,10.864,28039.0,0,0
15,17,10.872,28041.0,0,0
15,17,10.88,28097.0,0,0
15,17,10.888,28198.0,0,0
15,17,10.896,28228.0,0,0
15,17,10.904,28239.0,0,0
15,17,10.912,28200.0,0,0
