Hour,Minute,Second,IR1,Blinks,Actual Blinks
15,15,19.528853,20860.0,0,0
15,15,19.536867,20858.0,0,0
15,15,19.54894,20860.0,0,0
15,15,19.556878,20861.0,0,0
15,15,19.569916,20879.0,0,0
15,15,19.582104,20866.0,0,0
15,15,19.589884,20874.0,0,0
15,15,19.602891,20872.0,0,0
15,15,19.610854,20891.0,0,0
15,15,19.622907,20885.0,0,0
15,15,19.630897,20911.0,20911.0,0
15,15,19.643159,21503.0,21503.0,0
15,15,19.655799,21673.0,21673.0,0
15,15,19.663891,21679.0,21679.0,0
15,15,19.675901,21588.0,21588.0,0
15,15,19.68418,21467.0,21467.0,0
15,15,19.696927,21340.0,21340.0,0
15,15,19.704898,21190.0,21190.0,0
15,15,19.716869,21035.0,21035.0,0
15,15,19.728782,20929.0,20929.0,0
15,15,19.737843,20848.0,20848.0,0
15,15,19.749912,20834.0,20834.0,0
15,15,19.757862,20839.0,20839.0,0
15,15,19.769895,20847.0,0,0
15,15,19.778855,20872.0,0,0
15,15,19.829142,20896.0,0,20896.0
15,15,19.829411,20936.0,0,0
15,15,19.829658,20957.0,0,0
15,15,19.829902,20978.0,0,0
15,15,19.831816,20993.0,0,0
15,15,19.843902,21004.0,0,0
15,15,19.851897,21013.0,0,0
15,15,19.864833,21017.0,0,0
15,15,19.87676,21021.0,0,0
15,15,19.884898,21031.0,0,0
15,15,19.896921,21031.0,0,0
15,15,19.905836,21018.0,0,0
15,15,19.91791,21015.0,0,0
15,15,19.929886,20998.0,0,0
15,15,19.937827,20993.0,0,0
15,15,19.950777,20984.0,0,0
15,15,19.958849,20981.0,0,0
15,15,19.970881,20984.0,0,0
15,15,19.978836,20980.0,0,0
15,15,19.99192,20976.0,0,0
15,15,20.003737,20919.0,0,0
15,15,20.011856,20807.0,0,0
15,15,20.02377,20683.0,0,0
15,15,20.032836,20564.0,0,0
15,15,20.04484,20520.0,0,0
15,15,20.05286,20519.0,0,0
15,15,20.065008,20537.0,0,0
15,15,20.077742,20544.0,0,0
15,15,20.085879,20540.0,0,0
15,15,20.097762,20538.0,0,0
15,15,20.105852,20541.0,0,0
15,15,20.118895,20538.0,0,0
15,15,20.126848,20535.0,0,0
15,15,20.13886,20544.0,0,0
15,15,20.1507,20530.0,0,0
15,15,20.15983,20530.0,0,0
15,15,20.171824,20548.0,0,0
15,15,20.179824,20533.0,0,0
15,15,20.191935,20566.0,0,0
15,15,20.200827,20595.0,0,0
15,15,20.212842,20609.0,0,0
15,15,20.224697,20600.0,0,0
15,15,20.232828,20608.0,0,0
15,15,20.245867,20625.0,0,0
15,15,20.253846,20622.0,0,0
15,15,20.265866,20625.0,0,0
15,15,20.273824,20629.0,0,0
15,15,20.286883,20631.0,0,0
15,15,20.298775,20636.0,0,0
15,15,20.306866,20635.0,0,0
15,15,20.318788,20638.0,0,0
15,15,20.326854,20637.0,0,0
15,15,20.339881,20641.0,0,0
15,15,20.361739,20646.0,0,0
15,15,20.362184,20643.0,0,0
15,15,20.372833,20634.0,0,0
15,15,20.380978,20630.0,0,0
15,15,20.392984,20627.0,0,0
15,15,20.400835,20618.0,0,0
15,15,20.482771,20616.0,0,0
15,15,20.487002,20614.0,0,0
15,15,20.537101,20610.0,0,0
15,15,20.537906,20615.0,0,0
15,15,20.538377,20604.0,0,0
15,15,20.539454,20606.0,0,0
15,15,20.539875,20631.0,0,0
15,15,20.540424,20620.0,0,0
15,15,20.541123,20606.0,0,0
15,15,20.541914,20615.0,0,0
15,15,20.542594,20612.0,0,0
15,15,20.543282,20603.0,0,0
15,15,20.543994,20616.0,0,0
15,15,20.548857,20597.0,0,0
15,15,20.560858,20590.0,0,0
15,15,20.568907,20600.0,0,0
15,15,20.58089,20601.0,0,0
15,15,20.593763,20600.0,0,0
15,15,20.601846,20612.0,0,0
15,15,20.61381,20620.0,0,0
15,15,20.621889,20632.0,0,0
15,15,20.634886,20621.0,0,0
15,15,20.642883,20627.0,0,0
15,15,20.654839,20629.0,0,0
15,15,20.666744,20642.0,0,0
15,15,20.675842,20663.0,0,0
15,15,20.687808,20670.0,0,0
15,15,20.695872,20665.0,0,0
15,15,20.707846,20673.0,0,0
15,15,20.716873,20670.0,0,0
15,15,20.728857,20677.0,0,0
15,15,20.740758,20668.0,0,0
15,15,20.748904,20680.0,0,0
15,15,20.761816,20677.0,0,0
15,15,20.769833,20676.0,0,0
15,15,20.781888,20674.0,0,0
15,15,20.789834,20667.0,0,0
15,15,20.802918,20673.0,0,0
15,15,20.814739,20677.0,0,0
15,15,20.822868,20672.0,0,0
15,15,20.834853,20677.0,0,0
15,15,20.843936,20676.0,0,0
15,15,20.855906,20676.0,0,0
15,15,20.863877,20684.0,0,0
15,15,20.875828,20681.0,0,0
15,15,20.888746,20695.0,0,0
15,15,20.896821,20693.0,0,0
15,15,20.908905,20690.0,0,0
15,15,20.916847,20689.0,0,0
15,15,20.929856,20704.0,0,0
15,15,20.937823,20698.0,0,0
15,15,20.949939,20691.0,0,0
15,15,20.961754,20680.0,0,0
15,15,20.970835,20676.0,0,0
15,15,20.982856,20674.0,0,0
15,15,20.990831,20648.0,0,0
15,15,21.002884,20584.0,0,0
15,15,21.010854,20570.0,0,0
15,15,21.023842,20582.0,0,0
15,15,21.035765,20580.0,0,0
15,15,21.043926,20572.0,0,0
15,15,21.056903,20577.0,0,0
15,15,21.064865,20568.0,0,0
15,15,21.076907,20573.0,0,0
15,15,21.084981,20575.0,0,0
15,15,21.097975,20579.0,0,0
15,15,21.109779,20588.0,0,0
15,15,21.11783,20576.0,0,0
15,15,21.129855,20574.0,0,0
15,15,21.137831,20572.0,0,0
15,15,21.150955,20580.0,0,0
15,15,21.158895,20586.0,0,0
15,15,21.17086,20573.0,0,0
15,15,21.182774,20578.0,0,0
15,15,21.191837,20574.0,0,0
15,15,21.203831,20594.0,0,0
15,15,21.211851,20605.0,0,0
15,15,21.223868,20620.0,0,0
15,15,21.236691,20625.0,0,0
15,15,21.244856,20628.0,0,0
15,15,21.256849,20636.0,0,0
15,15,21.264899,20646.0,0,0
15,15,21.277845,20649.0,0,0
15,15,21.285827,20651.0,0,0
15,15,21.297882,20653.0,0,0
15,15,21.309777,20661.0,0,0
15,15,21.318845,20664.0,0,0
15,15,21.330796,20662.0,0,0
15,15,21.338867,20654.0,0,0
15,15,21.350833,20652.0,0,0
15,15,21.359888,20645.0,0,0
15,15,21.371851,20677.0,0,0
15,15,21.38369,20631.0,20631.0,0
15,15,21.391859,21025.0,21025.0,0
15,15,21.404793,21610.0,21610.0,0
15,15,21.412921,21928.0,21928.0,0
15,15,21.424881,22240.0,22240.0,0
15,15,21.432829,22345.0,22345.0,0
15,15,21.445902,22253.0,22253.0,0
15,15,21.457722,22065.0,22065.0,0
15,15,21.465903,21927.0,21927.0,0
15,15,21.477776,21781.0,21781.0,0
15,15,21.486827,21662.0,21662.0,0
15,15,21.498866,21530.0,21530.0,21530.0
15,15,21.50686,21394.0,21394.0,0
15,15,21.5189,21249.0,21249.0,0
15,15,21.531754,21058.0,21058.0,0
15,15,21.539837,20924.0,20924.0,0
15,15,21.551898,20816.0,20816.0,0
15,15,21.559856,20725.0,20725.0,0
15,15,21.572907,20668.0,20668.0,0
15,15,21.580834,20653.0,20653.0,0
15,15,21.593369,20639.0,20639.0,0
15,15,21.60645,20622.0,20622.0,0
15,15,21.613881,20631.0,20631.0,0
15,15,21.625774,20633.0,0,0
15,15,21.633866,20648.0,0,0
15,15,21.703375,20655.0,0,0
15,15,21.703646,20638.0,0,0
15,15,21.703893,20613.0,0,0
15,15,21.704139,20612.0,0,0
15,15,21.704401,20612.0,0,0
15,15,21.704641,20607.0,0,0
15,15,21.707856,20608.0,0,0
